row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split
43	f3b7ad50-6065-42eb-9687-1820fa22f0f1	chr16	4259244	4300766	41447	32768	41447	8679	True	60	34	chr16_rank35_score2.576_reads501	train
44	18ade6af-1852-4619-bfad-eacac1622628	chr16	4270006	4308039	37876	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train
45	18ade6af-1852-4619-bfad-eacac1622628	chr16	4270006	4308039	37876	5108	37876	32768	False	60	34	chr16_rank35_score2.576_reads501	train
46	18ade6af-1852-4619-bfad-eacac1622628	chr16	4270006	4308039	37876	16384	37876	21492	False	60	34	chr16_rank35_score2.576_reads501	train
47	18ade6af-1852-4619-bfad-eacac1622628	chr16	4270006	4308039	37876	32768	37876	5108	False	60	34	chr16_rank35_score2.576_reads501	train
48	4d70b3e7-3b6f-4a54-b095-6f10ef691074	chr16	4270369	4311912	41278	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train
49	4d70b3e7-3b6f-4a54-b095-6f10ef691074	chr16	4270369	4311912	41278	8510	41278	32768	False	60	34	chr16_rank35_score2.576_reads501	train
50	c4b6fbe7-8fa7-4927-a6b9-1f78abbcc0ef	chr16	2863605	2903106	39482	0	32768	32768	True	60	40	chr16_rank41_score2.438_reads508	train
51	c4b6fbe7-8fa7-4927-a6b9-1f78abbcc0ef	chr16	2863605	2903106	39482	6714	39482	32768	True	60	40	chr16_rank41_score2.438_reads508	train
52	c4b6fbe7-8fa7-4927-a6b9-1f78abbcc0ef	chr16	2863605	2903106	39482	16384	39482	23098	True	60	40	chr16_rank41_score2.438_reads508	train
53	c4b6fbe7-8fa7-4927-a6b9-1f78abbcc0ef	chr16	2863605	2903106	39482	32768	39482	6714	True	60	40	chr16_rank41_score2.438_reads508	train
54	a6f6f0e0-2f3b-4e17-b72b-c0bec639abfd	chr16	2863688	2907581	43733	0	32768	32768	False	60	40	chr16_rank41_score2.438_reads508	train
55	a6f6f0e0-2f3b-4e17-b72b-c0bec639abfd	chr16	2863688	2907581	43733	10965	43733	32768	False	60	40	chr16_rank41_score2.438_reads508	train
56	a6f6f0e0-2f3b-4e17-b72b-c0bec639abfd	chr16	2863688	2907581	43733	16384	43733	27349	False	60	40	chr16_rank41_score2.438_reads508	train
57	a6f6f0e0-2f3b-4e17-b72b-c0bec639abfd	chr16	2863688	2907581	43733	32768	43733	10965	False	60	40	chr16_rank41_score2.438_reads508	train
58	676d25f7-90a9-416c-9be3-1e6a977b514f	chr16	2876888	2911620	34675	0	32768	32768	False	60	40	chr16_rank41_score2.438_reads508	train
59	676d25f7-90a9-416c-9be3-1e6a977b514f	chr16	2876888	2911620	34675	1907	34675	32768	False	60	40	chr16_rank41_score2.438_reads508	train
90	49e620ec-abc9-4432-905c-f8477568842a	chr16	458828	500905	46259	0	32768	32768	False	60	94	chr16_rank95_score1.627_reads444	train
91	49e620ec-abc9-4432-905c-f8477568842a	chr16	458828	500905	46259	13491	46259	32768	False	60	94	chr16_rank95_score1.627_reads444	train
92	49e620ec-abc9-4432-905c-f8477568842a	chr16	458828	500905	46259	16384	46259	29875	False	60	94	chr16_rank95_score1.627_reads444	train
93	49e620ec-abc9-4432-905c-f8477568842a	chr16	458828	500905	46259	32768	46259	13491	False	60	94	chr16_rank95_score1.627_reads444	train
94	8b5af50f-71eb-4d79-9c94-c9a3f8e6f487	chr16	459005	505001	51810	0	32768	32768	False	60	94	chr16_rank95_score1.627_reads444	train
95	8b5af50f-71eb-4d79-9c94-c9a3f8e6f487	chr16	459005	505001	51810	16384	49152	32768	False	60	94	chr16_rank95_score1.627_reads444	train
96	8b5af50f-71eb-4d79-9c94-c9a3f8e6f487	chr16	459005	505001	51810	19042	51810	32768	False	60	94	chr16_rank95_score1.627_reads444	train
97	8b5af50f-71eb-4d79-9c94-c9a3f8e6f487	chr16	459005	505001	51810	32768	51810	19042	False	60	94	chr16_rank95_score1.627_reads444	train
98	8b5af50f-71eb-4d79-9c94-c9a3f8e6f487	chr16	459005	505001	51810	49152	51810	2658	False	60	94	chr16_rank95_score1.627_reads444	train
99	0663769d-ab6e-4310-9e4f-c264c26f8de6	chr16	469676	508384	43903	0	32768	32768	False	60	94	chr16_rank95_score1.627_reads444	train
100	4437d86a-1568-40f6-8c74-4bcf15f1fd38	chr16	29758659	29810010	50319	0	32768	32768	True	60	10	chr16_rank11_score3.589_reads368	train
101	4437d86a-1568-40f6-8c74-4bcf15f1fd38	chr16	29758659	29810010	50319	16384	49152	32768	True	60	10	chr16_rank11_score3.589_reads368	train
102	4437d86a-1568-40f6-8c74-4bcf15f1fd38	chr16	29758659	29810010	50319	17551	50319	32768	True	60	10	chr16_rank11_score3.589_reads368	train
103	4437d86a-1568-40f6-8c74-4bcf15f1fd38	chr16	29758659	29810010	50319	32768	50319	17551	True	60	10	chr16_rank11_score3.589_reads368	train
104	4437d86a-1568-40f6-8c74-4bcf15f1fd38	chr16	29758659	29810010	50319	49152	50319	1167	True	60	10	chr16_rank11_score3.589_reads368	train
105	6f4756c5-4eb3-4baf-aeeb-91b7c2170972	chr16	29774817	29801616	26064	0	26064	26064	False	60	10	chr16_rank11_score3.589_reads368	train
106	ed4784d3-06e4-45ab-8f9f-c697e4654f9e	chr16	29775310	29809224	33891	0	32768	32768	False	60	10	chr16_rank11_score3.589_reads368	train
107	ed4784d3-06e4-45ab-8f9f-c697e4654f9e	chr16	29775310	29809224	33891	1123	33891	32768	False	60	10	chr16_rank11_score3.589_reads368	train
108	ed4784d3-06e4-45ab-8f9f-c697e4654f9e	chr16	29775310	29809224	33891	16384	33891	17507	False	60	10	chr16_rank11_score3.589_reads368	train
109	ed4784d3-06e4-45ab-8f9f-c697e4654f9e	chr16	29775310	29809224	33891	32768	33891	1123	False	60	10	chr16_rank11_score3.589_reads368	train
130	cb887237-85d0-46c4-aa86-b9a70240a96f	chr16	2164614	2220972	56105	0	32768	32768	False	60	3	chr16_rank4_score4.433_reads447	train
131	cb887237-85d0-46c4-aa86-b9a70240a96f	chr16	2164614	2220972	56105	16384	49152	32768	False	60	3	chr16_rank4_score4.433_reads447	train
132	cb887237-85d0-46c4-aa86-b9a70240a96f	chr16	2164614	2220972	56105	23337	56105	32768	False	60	3	chr16_rank4_score4.433_reads447	train
133	cb887237-85d0-46c4-aa86-b9a70240a96f	chr16	2164614	2220972	56105	32768	56105	23337	False	60	3	chr16_rank4_score4.433_reads447	train
134	cb887237-85d0-46c4-aa86-b9a70240a96f	chr16	2164614	2220972	56105	49152	56105	6953	False	60	3	chr16_rank4_score4.433_reads447	train
135	2837df6e-78f4-4735-b8c4-423f0d03c700	chr16	2166242	2204859	38065	0	32768	32768	True	60	3	chr16_rank4_score4.433_reads447	train
136	2837df6e-78f4-4735-b8c4-423f0d03c700	chr16	2166242	2204859	38065	5297	38065	32768	True	60	3	chr16_rank4_score4.433_reads447	train
137	2837df6e-78f4-4735-b8c4-423f0d03c700	chr16	2166242	2204859	38065	16384	38065	21681	True	60	3	chr16_rank4_score4.433_reads447	train
138	2837df6e-78f4-4735-b8c4-423f0d03c700	chr16	2166242	2204859	38065	32768	38065	5297	True	60	3	chr16_rank4_score4.433_reads447	train
139	fadd3f64-4f4b-4da8-af12-6fcd5e800fdd	chr16	2169643	2209421	39667	0	32768	32768	True	60	3	chr16_rank4_score4.433_reads447	train
150	8763e6e0-4e16-40fd-8523-791dcef176c4	chr16	88765963	88806080	38902	0	32768	32768	True	60	22	chr16_rank23_score3.064_reads497	train
151	8763e6e0-4e16-40fd-8523-791dcef176c4	chr16	88765963	88806080	38902	6134	38902	32768	True	60	22	chr16_rank23_score3.064_reads497	train
152	8763e6e0-4e16-40fd-8523-791dcef176c4	chr16	88765963	88806080	38902	16384	38902	22518	True	60	22	chr16_rank23_score3.064_reads497	train
153	8763e6e0-4e16-40fd-8523-791dcef176c4	chr16	88765963	88806080	38902	32768	38902	6134	True	60	22	chr16_rank23_score3.064_reads497	train
154	a0860f5f-4857-46a9-95de-931b77a2ec78	chr16	88770050	88804109	32778	0	32768	32768	False	60	22	chr16_rank23_score3.064_reads497	train
155	a0860f5f-4857-46a9-95de-931b77a2ec78	chr16	88770050	88804109	32778	10	32778	32768	False	60	22	chr16_rank23_score3.064_reads497	train
156	a0860f5f-4857-46a9-95de-931b77a2ec78	chr16	88770050	88804109	32778	16384	32778	16394	False	60	22	chr16_rank23_score3.064_reads497	train
157	a0860f5f-4857-46a9-95de-931b77a2ec78	chr16	88770050	88804109	32778	32768	32778	10	False	60	22	chr16_rank23_score3.064_reads497	train
158	43e6ebeb-2841-43cf-bcaa-6d2c562c4156	chr16	88775134	88800835	25661	0	25661	25661	True	60	22	chr16_rank23_score3.064_reads497	train
159	6f37504e-0b98-459b-95af-72f249634706	chr16	88780137	88813900	33668	0	32768	32768	True	60	22	chr16_rank23_score3.064_reads497	train
160	b5854bc6-f090-477a-a2e5-aabbe6f68c2b	chr16	31368776	31400152	31395	0	31395	31395	True	60	16	chr16_rank17_score3.246_reads463	train
161	ec1a3717-4e00-4167-b51a-f4a3b9e27537	chr16	31373394	31405815	32360	0	32360	32360	False	60	16	chr16_rank17_score3.246_reads463	train
162	f0e11976-29fc-469c-a907-38a08c1111d4	chr16	31373524	31406979	32505	0	32505	32505	True	60	16	chr16_rank17_score3.246_reads463	train
163	c56fc5fa-fd0b-4b66-92d8-5accd858ab40	chr16	31375329	31418308	42638	0	32768	32768	False	60	16	chr16_rank17_score3.246_reads463	train
164	c56fc5fa-fd0b-4b66-92d8-5accd858ab40	chr16	31375329	31418308	42638	9870	42638	32768	False	60	16	chr16_rank17_score3.246_reads463	train
165	c56fc5fa-fd0b-4b66-92d8-5accd858ab40	chr16	31375329	31418308	42638	16384	42638	26254	False	60	16	chr16_rank17_score3.246_reads463	train
166	c56fc5fa-fd0b-4b66-92d8-5accd858ab40	chr16	31375329	31418308	42638	32768	42638	9870	False	60	16	chr16_rank17_score3.246_reads463	train
167	eae5957e-6863-491b-8b95-78c817331722	chr16	31380918	31405946	47673	0	32768	32768	False	60	16	chr16_rank17_score3.246_reads463	train
168	eae5957e-6863-491b-8b95-78c817331722	chr16	31380918	31405946	47673	14905	47673	32768	False	60	16	chr16_rank17_score3.246_reads463	train
169	eae5957e-6863-491b-8b95-78c817331722	chr16	31380918	31405946	47673	16384	47673	31289	False	60	16	chr16_rank17_score3.246_reads463	train
180	b62abe25-8331-4a79-a90a-eb19cc22574d	chr16	30564689	30614907	50072	0	32768	32768	False	60	44	chr16_rank45_score2.332_reads428	train
181	b62abe25-8331-4a79-a90a-eb19cc22574d	chr16	30564689	30614907	50072	16384	49152	32768	False	60	44	chr16_rank45_score2.332_reads428	train
182	b62abe25-8331-4a79-a90a-eb19cc22574d	chr16	30564689	30614907	50072	17304	50072	32768	False	60	44	chr16_rank45_score2.332_reads428	train
183	b62abe25-8331-4a79-a90a-eb19cc22574d	chr16	30564689	30614907	50072	32768	50072	17304	False	60	44	chr16_rank45_score2.332_reads428	train
184	b62abe25-8331-4a79-a90a-eb19cc22574d	chr16	30564689	30614907	50072	49152	50072	920	False	60	44	chr16_rank45_score2.332_reads428	train
185	3c15069d-e4c3-4e13-9578-c1980368dcfc	chr16	30573209	30601780	37230	0	32768	32768	True	60	44	chr16_rank45_score2.332_reads428	train
186	3c15069d-e4c3-4e13-9578-c1980368dcfc	chr16	30573209	30601780	37230	4462	37230	32768	True	60	44	chr16_rank45_score2.332_reads428	train
187	3c15069d-e4c3-4e13-9578-c1980368dcfc	chr16	30573209	30601780	37230	16384	37230	20846	True	60	44	chr16_rank45_score2.332_reads428	train
188	3c15069d-e4c3-4e13-9578-c1980368dcfc	chr16	30573209	30601780	37230	32768	37230	4462	True	60	44	chr16_rank45_score2.332_reads428	train
189	0e622de1-be35-4c72-97b9-559426094ac6	chr16	30575552	30602347	26709	0	26709	26709	False	60	44	chr16_rank45_score2.332_reads428	train
190	f795c009-fc19-441e-8753-b6736478bea8	chr16	2964033	3007198	43063	0	32768	32768	False	60	5	chr16_rank6_score3.927_reads416	train
191	f795c009-fc19-441e-8753-b6736478bea8	chr16	2964033	3007198	43063	10295	43063	32768	False	60	5	chr16_rank6_score3.927_reads416	train
192	f795c009-fc19-441e-8753-b6736478bea8	chr16	2964033	3007198	43063	16384	43063	26679	False	60	5	chr16_rank6_score3.927_reads416	train
193	f795c009-fc19-441e-8753-b6736478bea8	chr16	2964033	3007198	43063	32768	43063	10295	False	60	5	chr16_rank6_score3.927_reads416	train
194	3e86274b-c47e-4093-bd6e-46ca263e0617	chr16	2964492	3007157	42331	0	32768	32768	True	60	5	chr16_rank6_score3.927_reads416	train
195	3e86274b-c47e-4093-bd6e-46ca263e0617	chr16	2964492	3007157	42331	9563	42331	32768	True	60	5	chr16_rank6_score3.927_reads416	train
196	3e86274b-c47e-4093-bd6e-46ca263e0617	chr16	2964492	3007157	42331	16384	42331	25947	True	60	5	chr16_rank6_score3.927_reads416	train
197	3e86274b-c47e-4093-bd6e-46ca263e0617	chr16	2964492	3007157	42331	32768	42331	9563	True	60	5	chr16_rank6_score3.927_reads416	train
198	4e9a0dd7-9c6c-444e-baf9-f44245128fe8	chr16	2964931	3001738	36791	0	32768	32768	True	60	5	chr16_rank6_score3.927_reads416	train
199	4e9a0dd7-9c6c-444e-baf9-f44245128fe8	chr16	2964931	3001738	36791	4023	36791	32768	True	60	5	chr16_rank6_score3.927_reads416	train
200	a043e2ad-57b5-4cc2-9387-4aff4edcb464	chr16	67764221	67803494	39451	0	32768	32768	False	60	20	chr16_rank21_score3.081_reads393	train
201	a043e2ad-57b5-4cc2-9387-4aff4edcb464	chr16	67764221	67803494	39451	6683	39451	32768	False	60	20	chr16_rank21_score3.081_reads393	train
202	a043e2ad-57b5-4cc2-9387-4aff4edcb464	chr16	67764221	67803494	39451	16384	39451	23067	False	60	20	chr16_rank21_score3.081_reads393	train
203	a043e2ad-57b5-4cc2-9387-4aff4edcb464	chr16	67764221	67803494	39451	32768	39451	6683	False	60	20	chr16_rank21_score3.081_reads393	train
204	51efe67a-d935-4fb4-aa09-28f83901f6fe	chr16	67767140	67809489	42656	0	32768	32768	False	60	20	chr16_rank21_score3.081_reads393	train
205	51efe67a-d935-4fb4-aa09-28f83901f6fe	chr16	67767140	67809489	42656	9888	42656	32768	False	60	20	chr16_rank21_score3.081_reads393	train
206	51efe67a-d935-4fb4-aa09-28f83901f6fe	chr16	67767140	67809489	42656	16384	42656	26272	False	60	20	chr16_rank21_score3.081_reads393	train
207	51efe67a-d935-4fb4-aa09-28f83901f6fe	chr16	67767140	67809489	42656	32768	42656	9888	False	60	20	chr16_rank21_score3.081_reads393	train
208	2d492fd4-d188-4395-9b5d-81ce648c1df9	chr16	67776472	67802043	25751	0	25751	25751	True	60	20	chr16_rank21_score3.081_reads393	train
209	20a6a886-6d76-4f2d-ba64-cadd4f7c6005	chr16	67779318	67806063	26917	0	26917	26917	True	60	20	chr16_rank21_score3.081_reads393	train
210	03d3b793-16dc-4e8d-9bc2-b8e04748ca70	chr16	1067188	1107000	40709	0	32768	32768	False	60	31	chr16_rank32_score2.716_reads382	train
211	03d3b793-16dc-4e8d-9bc2-b8e04748ca70	chr16	1067188	1107000	40709	7941	40709	32768	False	60	31	chr16_rank32_score2.716_reads382	train
212	03d3b793-16dc-4e8d-9bc2-b8e04748ca70	chr16	1067188	1107000	40709	16384	40709	24325	False	60	31	chr16_rank32_score2.716_reads382	train
213	03d3b793-16dc-4e8d-9bc2-b8e04748ca70	chr16	1067188	1107000	40709	32768	40709	7941	False	60	31	chr16_rank32_score2.716_reads382	train
214	fd09b79f-2328-4802-8fb3-22a659d6e5d5	chr16	1068097	1109008	41761	0	32768	32768	False	60	31	chr16_rank32_score2.716_reads382	train
215	fd09b79f-2328-4802-8fb3-22a659d6e5d5	chr16	1068097	1109008	41761	8993	41761	32768	False	60	31	chr16_rank32_score2.716_reads382	train
216	fd09b79f-2328-4802-8fb3-22a659d6e5d5	chr16	1068097	1109008	41761	16384	41761	25377	False	60	31	chr16_rank32_score2.716_reads382	train
217	fd09b79f-2328-4802-8fb3-22a659d6e5d5	chr16	1068097	1109008	41761	32768	41761	8993	False	60	31	chr16_rank32_score2.716_reads382	train
218	41f24f09-f6e6-4baf-bf47-8315dc1a8763	chr16	1068691	1106928	39091	0	32768	32768	False	60	31	chr16_rank32_score2.716_reads382	train
219	41f24f09-f6e6-4baf-bf47-8315dc1a8763	chr16	1068691	1106928	39091	6323	39091	32768	False	60	31	chr16_rank32_score2.716_reads382	train
220	5d965935-c829-4928-abf5-3c0d41e824ef	chr16	88668174	88731962	67803	0	32768	32768	False	60	22	chr16_rank23_score3.064_reads497	train
221	5d965935-c829-4928-abf5-3c0d41e824ef	chr16	88668174	88731962	67803	16384	49152	32768	False	60	22	chr16_rank23_score3.064_reads497	train
222	5d965935-c829-4928-abf5-3c0d41e824ef	chr16	88668174	88731962	67803	32768	65536	32768	False	60	22	chr16_rank23_score3.064_reads497	train
223	5d965935-c829-4928-abf5-3c0d41e824ef	chr16	88668174	88731962	67803	35035	67803	32768	False	60	22	chr16_rank23_score3.064_reads497	train
224	5d965935-c829-4928-abf5-3c0d41e824ef	chr16	88668174	88731962	67803	49152	67803	18651	False	60	22	chr16_rank23_score3.064_reads497	train
225	5d965935-c829-4928-abf5-3c0d41e824ef	chr16	88668174	88731962	67803	65536	67803	2267	False	60	22	chr16_rank23_score3.064_reads497	train
226	611a2aa9-743a-42af-b392-d0c45bc5e5b7	chr16	88668174	88709729	42023	0	32768	32768	False	60	25	chr16_rank26_score2.910_reads470	train
227	611a2aa9-743a-42af-b392-d0c45bc5e5b7	chr16	88668174	88709729	42023	9255	42023	32768	False	60	25	chr16_rank26_score2.910_reads470	train
228	611a2aa9-743a-42af-b392-d0c45bc5e5b7	chr16	88668174	88709729	42023	16384	42023	25639	False	60	25	chr16_rank26_score2.910_reads470	train
229	611a2aa9-743a-42af-b392-d0c45bc5e5b7	chr16	88668174	88709729	42023	32768	42023	9255	False	60	25	chr16_rank26_score2.910_reads470	train
230	09fa0ce9-5a31-4b3c-a6d7-36f1e1eed8da	chr16	1658910	1713019	53848	0	32768	32768	True	60	67	chr16_rank68_score1.955_reads400	train
231	09fa0ce9-5a31-4b3c-a6d7-36f1e1eed8da	chr16	1658910	1713019	53848	16384	49152	32768	True	60	67	chr16_rank68_score1.955_reads400	train
232	09fa0ce9-5a31-4b3c-a6d7-36f1e1eed8da	chr16	1658910	1713019	53848	21080	53848	32768	True	60	67	chr16_rank68_score1.955_reads400	train
233	09fa0ce9-5a31-4b3c-a6d7-36f1e1eed8da	chr16	1658910	1713019	53848	32768	53848	21080	True	60	67	chr16_rank68_score1.955_reads400	train
234	09fa0ce9-5a31-4b3c-a6d7-36f1e1eed8da	chr16	1658910	1713019	53848	49152	53848	4696	True	60	67	chr16_rank68_score1.955_reads400	train
235	aa170196-8ee9-45df-ba4d-bacd7bdbba3a	chr16	1672323	1705563	33175	0	32768	32768	False	60	67	chr16_rank68_score1.955_reads400	train
236	aa170196-8ee9-45df-ba4d-bacd7bdbba3a	chr16	1672323	1705563	33175	407	33175	32768	False	60	67	chr16_rank68_score1.955_reads400	train
237	aa170196-8ee9-45df-ba4d-bacd7bdbba3a	chr16	1672323	1705563	33175	16384	33175	16791	False	60	67	chr16_rank68_score1.955_reads400	train
238	aa170196-8ee9-45df-ba4d-bacd7bdbba3a	chr16	1672323	1705563	33175	32768	33175	407	False	60	67	chr16_rank68_score1.955_reads400	train
239	7ad3215f-6a4b-4f38-8078-4138645320d4	chr16	1672447	1712329	39735	0	32768	32768	True	60	67	chr16_rank68_score1.955_reads400	train
240	46b97d50-2c7b-4e77-bcbd-63b1e40b28a4	chr16	30271475	30300576	29375	0	29375	29375	True	60	24	chr16_rank25_score2.958_reads417	train
241	fd34acf2-93ce-4c94-bc80-dc84c26b0bc6	chr16	30283344	30300515	17078	0	17078	17078	False	38	24	chr16_rank25_score2.958_reads417	train
242	281c9a2f-fc5a-4acc-afe3-fdb5e3a3bae8	chr16	30284141	30317520	33114	0	32768	32768	False	60	24	chr16_rank25_score2.958_reads417	train
243	281c9a2f-fc5a-4acc-afe3-fdb5e3a3bae8	chr16	30284141	30317520	33114	346	33114	32768	False	60	24	chr16_rank25_score2.958_reads417	train
244	281c9a2f-fc5a-4acc-afe3-fdb5e3a3bae8	chr16	30284141	30317520	33114	16384	33114	16730	False	60	24	chr16_rank25_score2.958_reads417	train
245	281c9a2f-fc5a-4acc-afe3-fdb5e3a3bae8	chr16	30284141	30317520	33114	32768	33114	346	False	60	24	chr16_rank25_score2.958_reads417	train
246	d89f5392-d187-4f9a-bf71-fe0ec3e908cb	chr16	30284726	30324047	39226	0	32768	32768	True	60	24	chr16_rank25_score2.958_reads417	train
247	d89f5392-d187-4f9a-bf71-fe0ec3e908cb	chr16	30284726	30324047	39226	6458	39226	32768	True	60	24	chr16_rank25_score2.958_reads417	train
248	d89f5392-d187-4f9a-bf71-fe0ec3e908cb	chr16	30284726	30324047	39226	16384	39226	22842	True	60	24	chr16_rank25_score2.958_reads417	train
249	d89f5392-d187-4f9a-bf71-fe0ec3e908cb	chr16	30284726	30324047	39226	32768	39226	6458	True	60	24	chr16_rank25_score2.958_reads417	train
250	a7da5e64-0a2f-448d-89ad-91a567074215	chr16	88566453	88610498	43910	0	32768	32768	False	60	51	chr16_rank52_score2.148_reads429	train
251	a7da5e64-0a2f-448d-89ad-91a567074215	chr16	88566453	88610498	43910	11142	43910	32768	False	60	51	chr16_rank52_score2.148_reads429	train
252	a7da5e64-0a2f-448d-89ad-91a567074215	chr16	88566453	88610498	43910	16384	43910	27526	False	60	51	chr16_rank52_score2.148_reads429	train
253	a7da5e64-0a2f-448d-89ad-91a567074215	chr16	88566453	88610498	43910	32768	43910	11142	False	60	51	chr16_rank52_score2.148_reads429	train
254	79a392c4-ca27-4c55-8303-fd89b5af2d08	chr16	88566465	88610506	43926	0	32768	32768	True	60	51	chr16_rank52_score2.148_reads429	train
255	79a392c4-ca27-4c55-8303-fd89b5af2d08	chr16	88566465	88610506	43926	11158	43926	32768	True	60	51	chr16_rank52_score2.148_reads429	train
256	79a392c4-ca27-4c55-8303-fd89b5af2d08	chr16	88566465	88610506	43926	16384	43926	27542	True	60	51	chr16_rank52_score2.148_reads429	train
257	79a392c4-ca27-4c55-8303-fd89b5af2d08	chr16	88566465	88610506	43926	32768	43926	11158	True	60	51	chr16_rank52_score2.148_reads429	train
258	3f526ff8-b9c4-4cd5-affe-80b33bb64820	chr16	88573136	88608251	35063	0	32768	32768	False	60	51	chr16_rank52_score2.148_reads429	train
259	3f526ff8-b9c4-4cd5-affe-80b33bb64820	chr16	88573136	88608251	35063	2295	35063	32768	False	60	51	chr16_rank52_score2.148_reads429	train
260	943396c9-4dca-429a-bc86-31676d02ab73	chr16	260994	319518	58837	0	32768	32768	False	60	26	chr16_rank27_score2.856_reads402	train
261	943396c9-4dca-429a-bc86-31676d02ab73	chr16	260994	319518	58837	16384	49152	32768	False	60	26	chr16_rank27_score2.856_reads402	train
262	943396c9-4dca-429a-bc86-31676d02ab73	chr16	260994	319518	58837	26069	58837	32768	False	60	26	chr16_rank27_score2.856_reads402	train
263	943396c9-4dca-429a-bc86-31676d02ab73	chr16	260994	319518	58837	32768	58837	26069	False	60	26	chr16_rank27_score2.856_reads402	train
264	943396c9-4dca-429a-bc86-31676d02ab73	chr16	260994	319518	58837	49152	58837	9685	False	60	26	chr16_rank27_score2.856_reads402	train
265	eee7d4a2-4bbd-4883-a8c0-c4caadf6cbe6	chr16	269795	301525	31838	0	31838	31838	True	60	26	chr16_rank27_score2.856_reads402	train
266	e7cb27a1-d60e-41bb-ab93-2b51a95ecd5e	chr16	277572	306534	29024	0	29024	29024	False	60	26	chr16_rank27_score2.856_reads402	train
267	925527da-e9a6-4666-adc3-35ad90de35c1	chr16	281857	310463	28018	0	28018	28018	True	60	26	chr16_rank27_score2.856_reads402	train
268	6e655197-ce57-42a3-bd7b-d57e5e17407a	chr16	285282	321032	35819	0	32768	32768	False	60	26	chr16_rank27_score2.856_reads402	train
269	6e655197-ce57-42a3-bd7b-d57e5e17407a	chr16	285282	321032	35819	3051	35819	32768	False	60	26	chr16_rank27_score2.856_reads402	train
280	b99f2126-2043-4154-b8ad-29c6133f90c2	chr16	89868576	89906686	37941	0	32768	32768	True	60	73	chr16_rank74_score1.902_reads443	train
281	b99f2126-2043-4154-b8ad-29c6133f90c2	chr16	89868576	89906686	37941	5173	37941	32768	True	60	73	chr16_rank74_score1.902_reads443	train
282	b99f2126-2043-4154-b8ad-29c6133f90c2	chr16	89868576	89906686	37941	16384	37941	21557	True	60	73	chr16_rank74_score1.902_reads443	train
283	b99f2126-2043-4154-b8ad-29c6133f90c2	chr16	89868576	89906686	37941	32768	37941	5173	True	60	73	chr16_rank74_score1.902_reads443	train
284	a175f39b-e30a-4694-9bc4-82c58b94c980	chr16	89869654	89909458	40959	0	32768	32768	False	60	73	chr16_rank74_score1.902_reads443	train
285	a175f39b-e30a-4694-9bc4-82c58b94c980	chr16	89869654	89909458	40959	8191	40959	32768	False	60	73	chr16_rank74_score1.902_reads443	train
286	a175f39b-e30a-4694-9bc4-82c58b94c980	chr16	89869654	89909458	40959	16384	40959	24575	False	60	73	chr16_rank74_score1.902_reads443	train
287	a175f39b-e30a-4694-9bc4-82c58b94c980	chr16	89869654	89909458	40959	32768	40959	8191	False	60	73	chr16_rank74_score1.902_reads443	train
288	680fd7f6-3aea-469b-a444-13ebaa343d51	chr16	89869654	89909463	40737	0	32768	32768	True	60	73	chr16_rank74_score1.902_reads443	train
