row_idx	read_id	chrom	alignment_start	alignment_end	read_length	is_reverse	mapq	region_id	region_name	split	sample	sample_id
28	210d0865-225a-43de-8d35-36f08378de4c	chr19	1204454	1210743	6323	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0
29	d88c8989-9179-4932-acd3-12033feee75b	chr19	1204464	1212769	7998	True	53	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0
30	9bfe51c3-2a9a-4770-b85a-156b3d3b9334	chr19	1204993	1222535	17271	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0
31	9c0fea80-a98a-4349-89ab-b33d2dbbb9d3	chr19	1205343	1212545	7192	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0
32	4a09ebcd-cdb8-473d-b959-f7ce69e09088	chr19	1206662	1214678	7977	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0
33	afc1ccd0-f1f6-4f39-a60e-6c205fdaaf53	chr19	1208076	1212317	4267	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0
34	bfd3c585-6b47-4ffb-a043-0131173563bd	chr19	1208120	1214872	6778	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0
35	802d82c1-e1f1-4277-b8f9-c2dd23fa0240	chr19	1209257	1230414	21005	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0
36	dc79e7d5-464e-4602-b192-f364d30d05dd	chr19	1209266	1210817	1547	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0
37	7375529f-e90c-4d69-83a1-7a0ea0b22216	chr19	42173336	42201882	28498	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
38	72b9677c-b6a6-4f40-9fc8-44c2c0c7b92a	chr19	42174232	42201644	27057	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
39	85e430f8-79f7-4e0a-bfae-b3b12f36f284	chr19	42175429	42207429	31881	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
40	b8804d65-a416-4c82-8881-110b618a6d26	chr19	42177325	42206795	29450	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
41	f6de5948-9ee5-40d7-9ada-ea69f8976065	chr19	42178851	42208345	29359	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
42	5c790fff-6688-4a79-ac94-f658a207bb7f	chr19	42179797	42203491	23164	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
43	dcd6c56c-7454-4753-bcfa-46998e8b5b17	chr19	42181483	42203273	21404	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
44	5bc31359-44e2-4adf-ac2d-5b60b666bcbd	chr19	42181571	42203273	21192	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
45	f4aca5e9-5d13-4533-8b37-54a772b4cc6c	chr19	42182390	42201849	19491	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
46	e2d968e3-03d6-44c2-9f68-a683907bc404	chr19	42183490	42200220	16643	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
47	baf7d40b-2671-4a25-86a1-11c6d8c4a091	chr19	42183499	42200977	17441	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
48	e8095a2d-0362-4cd9-bd43-bd99afb81fad	chr19	42184009	42210024	25639	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
49	60885394-32b4-4254-97eb-f334d548852a	chr19	42184167	42201933	17429	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
50	27b19afc-9728-4288-b02d-c53d9a68ba2d	chr19	42184917	42211155	26243	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
51	49c63f0f-d200-43eb-ab0e-d2a92d654514	chr19	42184988	42202987	17916	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
52	1515f7f7-5a06-42fb-9ea1-eb06d65dca00	chr19	42185272	42200046	20691	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
53	df73b57c-4277-4c52-b01c-c34015fe4f0b	chr19	42186971	42207623	20629	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
54	4da1998b-fb47-4fc3-91bb-54dc3d6ebf30	chr19	42187392	42204171	16799	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
55	c86ba0e6-2aaf-4f3b-b240-028d39bfe7ba	chr19	42187714	42204577	22114	True	34	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
56	e5438c4b-5538-4dce-acf4-7dac2a836b39	chr19	42188516	42203838	15222	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
57	1a9cc8ef-ffe7-4a91-b10d-ba80384cc555	chr19	42188780	42205507	16686	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
58	d3085086-b80c-46b8-8099-0c47b1546336	chr19	42189717	42203528	13477	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
59	e4b9b013-102e-45db-9117-5e9388479828	chr19	42189922	42200865	10919	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
60	3a8c1b91-c99e-4066-986a-116d8358a789	chr19	42189951	42210731	20609	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
61	51b9c147-a8ff-450f-8154-a80fd8f1ce61	chr19	42189954	42204502	14481	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
62	17df19cf-8f1e-445f-b560-2596bdf012e6	chr19	42189993	42221380	31148	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
63	5f45da46-c9bc-4d5f-b101-b9f097c8bcbf	chr19	42191035	42202942	11840	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
64	bde884ec-67be-4b42-8eb1-b63399ef7f5f	chr19	42191767	42212177	20354	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
65	2b18a8ff-b45a-4afb-9f50-e934d823fcd2	chr19	42192018	42207641	15555	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
66	20c5b4a6-abd8-47ac-b44f-9bd81d2ab1ec	chr19	42192393	42203407	10955	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
67	fff03702-11bf-416f-828f-22dd18361fc4	chr19	42192440	42203406	10923	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
68	53e7f2b3-8144-464b-ba35-6d1f98b44059	chr19	42192577	42201062	8402	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
69	dc0fc335-43c4-4e1c-8bd8-8fa45b01006d	chr19	42192692	42200800	7634	False	50	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
70	aeedf308-0b20-437b-b224-bc5eaf013f4e	chr19	42192781	42211502	18465	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
71	37ea92bc-59ed-489b-a676-af40e98f4771	chr19	42193166	42210503	17325	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
72	a5503168-6d4e-41aa-9d55-fd8f8e842f46	chr19	42193204	42200748	7283	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
73	c199dde7-7d2b-4810-a692-1e786fe576f3	chr19	42193209	42205112	11883	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
74	a4b520a0-4fcf-4f3d-b9d6-85429c0157c6	chr19	42193549	42202187	8616	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
75	ccde009e-9ea0-48c4-af5d-bf5c22757af4	chr19	42193922	42206612	12606	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
76	09842eba-8f46-454b-88ac-b04f4e76985f	chr19	42193986	42204920	10750	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
77	6527c391-7aa3-41db-bb8a-8c070a791dc7	chr19	42194103	42205331	11236	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
78	8cfb634c-dab3-421a-a03e-21c9f2de3512	chr19	42194136	42206206	12023	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
79	285ebff8-459b-4c31-95a4-fea6c4a477a4	chr19	42194252	42202005	7617	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
80	079a86af-39e0-41ce-b0e5-262923ddac15	chr19	42194347	42203313	8954	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
81	99d917b2-2749-4aef-8fcc-bab354c6520f	chr19	42194373	42212498	18098	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
82	f1f3947d-6d42-46fd-b689-ebc05d76a9cf	chr19	42194480	42207129	12650	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
83	f27d02f2-2c3c-45c7-b854-087dcf15b7f5	chr19	42194628	42211167	16469	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
84	f497f4f2-16db-4670-b08f-e412e9b41d3f	chr19	42194835	42202559	7676	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
85	2565eb44-7329-4106-8597-e9c7c9722586	chr19	42194934	42214118	19179	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
86	fa094408-4a9e-4067-8484-5b9cf339cd75	chr19	42195218	42203804	8599	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0
87	329d7ee1-1a58-4038-8f49-f6ad2aaa4d1e	chr19	12686183	12701312	14760	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
88	15bb0cf6-7278-4d78-8ef8-3ea3c876322b	chr19	12689373	12706610	17173	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
89	b00524b7-cd85-4f28-a304-65cffedf579f	chr19	12689474	12701903	12370	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
90	e441294c-7972-495e-9f10-12b02e3e85b1	chr19	12692638	12716419	23757	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
91	b5eaa434-8372-4990-a224-5c91c92702cf	chr19	12693403	12712347	18445	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
92	7e938be5-23dd-49b0-97ca-a25a61e8d811	chr19	12693539	12718473	24947	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
93	6da6b644-f1d4-4d4d-8acf-52f12a35f45e	chr19	12694406	12712266	17839	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
94	0869aba9-6311-4c79-a58d-9e1957eda991	chr19	12694586	12711185	16297	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
95	13847977-a739-4225-9f52-868730893273	chr19	12694588	12701579	6930	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
96	3f726f89-1867-4406-9df4-c38d12d1a3f4	chr19	12694672	12708784	14091	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
97	047302ff-f521-4c58-b4b0-f01d048f295c	chr19	12694728	12702409	7616	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
98	e4eb3f82-c60d-4455-855e-ac390024bf5f	chr19	12695160	12708984	13852	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
99	ebc530cb-08c7-43fa-a262-80564932624e	chr19	12695934	12709145	13157	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
100	0cd17a09-4874-4d20-8749-97ef67bedf02	chr19	12697189	12703690	6340	False	40	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
101	cdebe3df-0de9-4271-b8f2-4c6a284f538b	chr19	12697347	12721233	23829	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
102	121bfc67-76d2-44bd-a3e1-2398100dad5b	chr19	12697365	12718180	20802	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
103	ba9c2ad2-4ba6-43b0-a5d9-a35bb465b14b	chr19	12697442	12723991	26493	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
104	c6112159-2095-41f9-9080-8a3fbead9420	chr19	12698523	12707953	9435	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
105	c69e1dd1-3765-400c-a241-7cadae9c36e0	chr19	12699279	12716708	17390	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
106	0d9b4421-36da-48da-bedf-c4b74ffb6cc5	chr19	12699530	12707869	8194	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
107	e4bae8dc-2453-418d-9a09-383faee1ffb0	chr19	12699576	12720283	20594	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
108	9b28e90b-b742-4e21-b67b-da1ddd731e1e	chr19	12700181	12723119	22920	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
109	9117416a-d3f8-4be4-a81a-4cf3aa75ebb2	chr19	12700929	12701150	245	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
110	ed944efe-af3d-4ffa-92ae-6c5f02d1a491	chr19	12703334	12706524	3208	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
111	1dfa8b4d-9721-4bc4-a6f8-14bdc670588b	chr19	12703739	12710408	6679	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
112	5af3312f-053f-4143-ab77-506fb7b359d4	chr19	12707062	12716926	9870	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
113	c992934b-01dd-4ab7-9ccf-007e03fcb4a1	chr19	12707487	12719259	11811	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
114	0d456590-abf1-4855-b976-11781db92cfa	chr19	12707571	12724398	16654	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
115	d5d8163b-a5ef-4694-89f0-c366206ddc7e	chr19	12707723	12714228	6508	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
116	fccf988d-a37a-4c47-bbde-40cdbf15bce9	chr19	12707844	12712599	4798	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
117	05048dcb-7b48-40c6-a390-50a1de3c1b46	chr19	12708416	12714505	6114	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
118	acfbbc28-d958-412b-bbf0-bf751f1504d9	chr19	12708429	12716785	8355	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
119	62d3702c-a4f6-4769-a3a1-a129a3eba229	chr19	12708457	12717336	8788	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
120	71582821-5d06-4ec9-b303-d8d1d8bf0f17	chr19	12708908	12713676	4809	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
121	543424c7-3465-4948-b02a-397d6d60f263	chr19	12709225	12715230	6030	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
122	d0fda9a3-a3e5-486b-a06b-5b87d47b9ac2	chr19	12710335	12712998	2689	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
123	07b887b1-5aa0-45fc-b35a-347e2292e420	chr19	12710956	12726189	15197	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
124	3bd9edee-542c-4f61-8121-14ddc378d237	chr19	12710982	12720314	9165	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
125	0582b965-5dec-4f47-bbae-6bc6d9127000	chr19	12711378	12717498	6096	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
126	dee9ef1a-0dca-4e00-b141-37e72eebd593	chr19	12711716	12718433	6744	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
127	8ebb39a6-4137-4649-8d9e-1da694f6c397	chr19	12712032	12720161	8111	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
128	0ecc06b3-3bf1-45f7-a6c6-2d41a969cf89	chr19	12712151	12714524	2413	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
129	a41e280d-a62b-4082-b4f6-4757a779a4ac	chr19	12712419	12742683	29107	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
130	00771247-ddba-48c1-8ca0-ccc9591000da	chr19	12712430	12742676	29140	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
131	6a938dc3-453c-4889-946a-c44a3d121187	chr19	12712539	12719118	6592	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
132	37b183d7-5389-4a7b-9ce9-0d47cc3b1228	chr19	12712953	12722818	9917	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
133	e7a5e086-4639-4e70-be66-5b0a5f5b9592	chr19	12713242	12730188	16935	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
134	7e96f678-d98a-4bb0-9274-236971c040cf	chr19	12713511	12713617	109	False	28	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
135	90960ef1-038a-4be4-9e83-6d318764d4a6	chr19	12714552	12737304	22690	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
136	fdfc1df5-ecaf-4869-8ab0-f30b2c2f035f	chr19	12714764	12721003	6242	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
137	8504789d-854e-4977-8790-1a2e99b10ee5	chr19	1774167	1803967	29665	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
138	ed00552b-e1f1-4f9c-950f-189dec260072	chr19	1775438	1801786	26242	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
139	ba47f1c7-e970-463d-bbf7-10789cd7d364	chr19	1776982	1808681	31658	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
140	6fc850a0-02ee-41a8-bc5d-36cd60e252b2	chr19	1780848	1807575	26663	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
141	e7457d63-dc6e-4462-9879-1795aba2d872	chr19	1784735	1812701	27740	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
142	16f37d23-0f98-49ed-b947-40e01954ad10	chr19	1786342	1813400	26980	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
143	55ade8ac-ca27-434f-9af7-bbdfa04fad75	chr19	1787195	1810551	22790	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
144	693df8e4-a9cb-4ed9-92a6-08c0aef00a5a	chr19	1787282	1819796	32516	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
145	164da002-11de-4a94-be58-f0b46c91e301	chr19	1789498	1802565	13065	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
146	44a7564a-e16e-4b96-952b-6745708015c6	chr19	1790808	1806046	15127	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
147	14b7b7de-f4d2-4708-bcc0-d3723a26a53d	chr19	1791091	1807668	16461	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
148	cce5d371-2318-4e21-b02f-6066523acf39	chr19	1791091	1807667	16531	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
149	3f7a31c6-46ca-413b-946b-9b83e93dcee7	chr19	1791111	1807291	16155	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
150	9ef42ed6-a5a8-4b2f-972e-6f145f09c738	chr19	1793953	1807427	13464	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
151	a7ea5394-f355-4226-8aa6-379557f2bd75	chr19	1794672	1808714	14000	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
152	5727b2f8-87b6-4c20-b1ad-f10991dae760	chr19	1794960	1800881	5724	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
153	02a7d1b9-cbd5-44e9-a823-1ea2a7adf3b7	chr19	1797014	1827968	30888	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
154	0b261a87-f1e8-4c24-a863-7bcb69ca7b85	chr19	1797227	1818387	20466	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
155	9f02a4e1-5571-44c2-bc54-d20e1031cb97	chr19	1797341	1804564	7248	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
156	fdd5d56c-1ca2-44d8-8816-562d8143bb6d	chr19	1798524	1814883	16333	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
157	15ab70f6-286b-45b0-b51e-42479bbce906	chr19	1798909	1803071	4171	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
158	d8249d7b-71a8-4b50-97eb-04c1f48755d1	chr19	1799805	1810025	10181	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
159	d347ac8c-2c57-451f-a3f0-2149cd0c3f03	chr19	1800237	1810628	10375	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
160	f0de225c-ed31-4a5d-8590-fb64d3904118	chr19	1800560	1809772	9136	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
161	f13917ca-d561-4560-a921-211119233b1e	chr19	1801042	1824980	23451	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
162	aca7b451-9d5c-4bdc-b2bc-e4199ec9ad54	chr19	1801108	1821346	20074	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
163	4818af7d-4ed3-4925-85a2-04221ca7c28d	chr19	1801232	1814513	13204	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
164	ea99e484-1f9f-4935-b40b-e28e7c66e027	chr19	1801312	1824407	22982	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
165	70acc9a8-b277-4904-ac2c-0a32c2115c4d	chr19	1801818	1810455	8596	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
166	00d30765-f789-4b19-8071-d6caea671c31	chr19	1801818	1810455	8631	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
167	abca27b2-3002-4abd-949f-bdc6c03475c3	chr19	1801874	1808074	6184	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
168	38c4b1a7-54f3-48a0-ae42-d987761a1d41	chr19	1802972	1812611	9594	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
169	bad88ba2-2838-454b-8986-bb9a0253b45b	chr19	1802998	1835680	32016	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
170	5b7c43bf-7d49-456f-81d1-0bc9e100c09e	chr19	1803318	1808662	5257	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
171	859ce617-7ce8-4ef0-8db1-f66468bf3515	chr19	1803343	1807399	4075	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
172	1e293cc7-b916-40d1-a115-45a5af9b84b5	chr19	1803572	1826344	22647	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
173	292cb5a8-e694-4303-93dc-721b6e52332e	chr19	1804427	1810908	6511	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
174	90554aa7-0244-4050-88ad-b39f9b6a102e	chr19	1804715	1826365	21637	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
175	52742d06-ee9b-428d-9fe5-962bbce988e6	chr19	1804821	1835463	30590	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
176	b7ff968a-655b-45f4-b8eb-f6d2e22665da	chr19	1804924	1813363	8408	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
