row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split	sample	sample_id
87	fe9c4f20-2162-4c82-b449-070cab99ef4a	chr19	12672719	12732573	59796	0	32768	32768	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
88	fe9c4f20-2162-4c82-b449-070cab99ef4a	chr19	12672719	12732573	59796	16384	49152	32768	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
89	fe9c4f20-2162-4c82-b449-070cab99ef4a	chr19	12672719	12732573	59796	27028	59796	32768	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
90	fe9c4f20-2162-4c82-b449-070cab99ef4a	chr19	12672719	12732573	59796	32768	59796	27028	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
91	fe9c4f20-2162-4c82-b449-070cab99ef4a	chr19	12672719	12732573	59796	49152	59796	10644	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
92	070f614c-9188-4d1f-99b5-aeb36bc9e857	chr19	12682265	12719779	36826	0	32768	32768	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
93	070f614c-9188-4d1f-99b5-aeb36bc9e857	chr19	12682265	12719779	36826	4058	36826	32768	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
94	070f614c-9188-4d1f-99b5-aeb36bc9e857	chr19	12682265	12719779	36826	16384	36826	20442	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
95	070f614c-9188-4d1f-99b5-aeb36bc9e857	chr19	12682265	12719779	36826	32768	36826	4058	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
96	329d7ee1-1a58-4038-8f49-f6ad2aaa4d1e	chr19	12686183	12701312	14760	0	14760	14760	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
97	652077c4-7a54-4d8a-bf4c-6e0868121ecf	chr19	12688738	12722547	33663	0	32768	32768	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
98	652077c4-7a54-4d8a-bf4c-6e0868121ecf	chr19	12688738	12722547	33663	895	33663	32768	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
99	652077c4-7a54-4d8a-bf4c-6e0868121ecf	chr19	12688738	12722547	33663	16384	33663	17279	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
100	652077c4-7a54-4d8a-bf4c-6e0868121ecf	chr19	12688738	12722547	33663	32768	33663	895	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
101	15bb0cf6-7278-4d78-8ef8-3ea3c876322b	chr19	12689373	12706610	17173	0	17173	17173	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
102	b00524b7-cd85-4f28-a304-65cffedf579f	chr19	12689474	12701903	12370	0	12370	12370	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
103	e441294c-7972-495e-9f10-12b02e3e85b1	chr19	12692638	12716419	23757	0	23757	23757	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
104	085f42bd-4fc6-4ffd-b4a0-02c61432a79b	chr19	12693228	12727719	34364	0	32768	32768	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
105	085f42bd-4fc6-4ffd-b4a0-02c61432a79b	chr19	12693228	12727719	34364	1596	34364	32768	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
106	085f42bd-4fc6-4ffd-b4a0-02c61432a79b	chr19	12693228	12727719	34364	16384	34364	17980	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
107	085f42bd-4fc6-4ffd-b4a0-02c61432a79b	chr19	12693228	12727719	34364	32768	34364	1596	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
108	b5eaa434-8372-4990-a224-5c91c92702cf	chr19	12693403	12712347	18445	0	18445	18445	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
109	7e938be5-23dd-49b0-97ca-a25a61e8d811	chr19	12693539	12718473	24947	0	24947	24947	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
110	23dd45cd-d113-4228-859d-420265aef8c2	chr19	12693614	12740875	47084	0	32768	32768	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
111	23dd45cd-d113-4228-859d-420265aef8c2	chr19	12693614	12740875	47084	14316	47084	32768	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
112	23dd45cd-d113-4228-859d-420265aef8c2	chr19	12693614	12740875	47084	16384	47084	30700	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
113	23dd45cd-d113-4228-859d-420265aef8c2	chr19	12693614	12740875	47084	32768	47084	14316	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
114	6da6b644-f1d4-4d4d-8acf-52f12a35f45e	chr19	12694406	12712266	17839	0	17839	17839	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
115	0869aba9-6311-4c79-a58d-9e1957eda991	chr19	12694586	12711185	16297	0	16297	16297	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
116	13847977-a739-4225-9f52-868730893273	chr19	12694588	12701579	6930	0	6930	6930	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
117	3f726f89-1867-4406-9df4-c38d12d1a3f4	chr19	12694672	12708784	14091	0	14091	14091	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
118	047302ff-f521-4c58-b4b0-f01d048f295c	chr19	12694728	12702409	7616	0	7616	7616	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
119	e4eb3f82-c60d-4455-855e-ac390024bf5f	chr19	12695160	12708984	13852	0	13852	13852	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
120	ebc530cb-08c7-43fa-a262-80564932624e	chr19	12695934	12709145	13157	0	13157	13157	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
121	0cd17a09-4874-4d20-8749-97ef67bedf02	chr19	12697189	12703690	6340	0	6340	6340	False	40	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
122	cdebe3df-0de9-4271-b8f2-4c6a284f538b	chr19	12697347	12721233	23829	0	23829	23829	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0
123	dee4dfc2-64ae-4d3a-9532-811d02d42ab1	chr19	1750146	1815426	64859	0	32768	32768	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
124	dee4dfc2-64ae-4d3a-9532-811d02d42ab1	chr19	1750146	1815426	64859	16384	49152	32768	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
125	dee4dfc2-64ae-4d3a-9532-811d02d42ab1	chr19	1750146	1815426	64859	32091	64859	32768	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
126	dee4dfc2-64ae-4d3a-9532-811d02d42ab1	chr19	1750146	1815426	64859	32768	64859	32091	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
127	dee4dfc2-64ae-4d3a-9532-811d02d42ab1	chr19	1750146	1815426	64859	49152	64859	15707	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
128	a28d5439-558e-4060-8c5d-f83ea0e6912f	chr19	1771263	1824799	53416	0	32768	32768	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
129	a28d5439-558e-4060-8c5d-f83ea0e6912f	chr19	1771263	1824799	53416	16384	49152	32768	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
130	a28d5439-558e-4060-8c5d-f83ea0e6912f	chr19	1771263	1824799	53416	20648	53416	32768	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
131	a28d5439-558e-4060-8c5d-f83ea0e6912f	chr19	1771263	1824799	53416	32768	53416	20648	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
132	a28d5439-558e-4060-8c5d-f83ea0e6912f	chr19	1771263	1824799	53416	49152	53416	4264	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
133	c55207a8-9b04-4f8e-83c4-b84b98dbbb62	chr19	1772637	1805894	33065	0	32768	32768	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
134	c55207a8-9b04-4f8e-83c4-b84b98dbbb62	chr19	1772637	1805894	33065	297	33065	32768	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
135	c55207a8-9b04-4f8e-83c4-b84b98dbbb62	chr19	1772637	1805894	33065	16384	33065	16681	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
136	c55207a8-9b04-4f8e-83c4-b84b98dbbb62	chr19	1772637	1805894	33065	32768	33065	297	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
137	8504789d-854e-4977-8790-1a2e99b10ee5	chr19	1774167	1803967	29665	0	29665	29665	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
138	d49608cd-1952-4339-949f-addbaa8fdc20	chr19	1774242	1827541	52964	0	32768	32768	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
139	d49608cd-1952-4339-949f-addbaa8fdc20	chr19	1774242	1827541	52964	16384	49152	32768	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
140	d49608cd-1952-4339-949f-addbaa8fdc20	chr19	1774242	1827541	52964	20196	52964	32768	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
141	d49608cd-1952-4339-949f-addbaa8fdc20	chr19	1774242	1827541	52964	32768	52964	20196	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
142	d49608cd-1952-4339-949f-addbaa8fdc20	chr19	1774242	1827541	52964	49152	52964	3812	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
143	ed00552b-e1f1-4f9c-950f-189dec260072	chr19	1775438	1801786	26242	0	26242	26242	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
144	ba47f1c7-e970-463d-bbf7-10789cd7d364	chr19	1776982	1808681	31658	0	31658	31658	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
145	6fc850a0-02ee-41a8-bc5d-36cd60e252b2	chr19	1780848	1807575	26663	0	26663	26663	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
146	e7457d63-dc6e-4462-9879-1795aba2d872	chr19	1784735	1812701	27740	0	27740	27740	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
147	16f37d23-0f98-49ed-b947-40e01954ad10	chr19	1786342	1813400	26980	0	26980	26980	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
148	55ade8ac-ca27-434f-9af7-bbdfa04fad75	chr19	1787195	1810551	22790	0	22790	22790	True	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
149	693df8e4-a9cb-4ed9-92a6-08c0aef00a5a	chr19	1787282	1819796	32516	0	32516	32516	True	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
150	164da002-11de-4a94-be58-f0b46c91e301	chr19	1789498	1802565	13065	0	13065	13065	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
151	7fb9244c-d0b8-465d-931d-59d99023441c	chr19	1790471	1818397	37735	0	32768	32768	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
152	7fb9244c-d0b8-465d-931d-59d99023441c	chr19	1790471	1818397	37735	4967	37735	32768	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
153	7fb9244c-d0b8-465d-931d-59d99023441c	chr19	1790471	1818397	37735	16384	37735	21351	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
154	7fb9244c-d0b8-465d-931d-59d99023441c	chr19	1790471	1818397	37735	32768	37735	4967	False	60	3	chr16_rank4_score3.018_reads330	train	merged_e5b	0
155	dc33528b-0632-47ce-9aa3-3fa7e4c5ba3c	chr19	1790745	1805267	51114	0	32768	32768	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
156	dc33528b-0632-47ce-9aa3-3fa7e4c5ba3c	chr19	1790745	1805267	51114	16384	49152	32768	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
157	dc33528b-0632-47ce-9aa3-3fa7e4c5ba3c	chr19	1790745	1805267	51114	18346	51114	32768	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
158	dc33528b-0632-47ce-9aa3-3fa7e4c5ba3c	chr19	1790745	1805267	51114	32768	51114	18346	False	60	69	chr16_rank70_score1.261_reads327	train	merged_e5b	0
