row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split
25	43957502-0bfa-4f06-acde-3a04f2cef491	chr16	687237	701027	13861	0	13861	13861	True	60	2	chr16_rank3_score4.722_reads400	train
26	9d974eb4-bddb-4871-ab5b-f3b860d8af70	chr16	689060	703972	14944	0	14944	14944	True	60	2	chr16_rank3_score4.722_reads400	train
27	1e484b29-43c8-4903-88ff-e7e7c29ecb3b	chr16	689563	705798	16323	0	16323	16323	True	60	2	chr16_rank3_score4.722_reads400	train
28	da01e003-cbff-4c5e-b269-badf7b15660c	chr16	691029	732855	83535	0	32768	32768	True	60	0	chr16_rank1_score5.069_reads370	train
29	da01e003-cbff-4c5e-b269-badf7b15660c	chr16	691029	732855	83535	16384	49152	32768	True	60	0	chr16_rank1_score5.069_reads370	train
30	da01e003-cbff-4c5e-b269-badf7b15660c	chr16	691029	732855	83535	32768	65536	32768	True	60	0	chr16_rank1_score5.069_reads370	train
31	da01e003-cbff-4c5e-b269-badf7b15660c	chr16	691029	732855	83535	49152	81920	32768	True	60	0	chr16_rank1_score5.069_reads370	train
32	da01e003-cbff-4c5e-b269-badf7b15660c	chr16	691029	732855	83535	50767	83535	32768	True	60	0	chr16_rank1_score5.069_reads370	train
33	da01e003-cbff-4c5e-b269-badf7b15660c	chr16	691029	732855	83535	65536	83535	17999	True	60	0	chr16_rank1_score5.069_reads370	train
34	da01e003-cbff-4c5e-b269-badf7b15660c	chr16	691029	732855	83535	81920	83535	1615	True	60	0	chr16_rank1_score5.069_reads370	train
35	207d270d-d37c-45f5-ae69-b604c7eea8a2	chr16	693054	702279	9278	0	9278	9278	False	60	2	chr16_rank3_score4.722_reads400	train
36	bbcf518a-fa7b-4660-a9ea-94a90264fdb6	chr16	693124	727970	67884	0	32768	32768	False	60	0	chr16_rank1_score5.069_reads370	train
37	bbcf518a-fa7b-4660-a9ea-94a90264fdb6	chr16	693124	727970	67884	16384	49152	32768	False	60	0	chr16_rank1_score5.069_reads370	train
38	bbcf518a-fa7b-4660-a9ea-94a90264fdb6	chr16	693124	727970	67884	32768	65536	32768	False	60	0	chr16_rank1_score5.069_reads370	train
39	bbcf518a-fa7b-4660-a9ea-94a90264fdb6	chr16	693124	727970	67884	35116	67884	32768	False	60	0	chr16_rank1_score5.069_reads370	train
40	bbcf518a-fa7b-4660-a9ea-94a90264fdb6	chr16	693124	727970	67884	49152	67884	18732	False	60	0	chr16_rank1_score5.069_reads370	train
41	bbcf518a-fa7b-4660-a9ea-94a90264fdb6	chr16	693124	727970	67884	65536	67884	2348	False	60	0	chr16_rank1_score5.069_reads370	train
42	e911b50e-36cf-4017-a9b5-2cd5437cb1f8	chr16	693432	702513	9249	0	9249	9249	True	60	2	chr16_rank3_score4.722_reads400	train
43	2f551cbc-9a1b-486e-9b91-7c15ebda2fcd	chr16	694211	714181	20019	0	20019	20019	True	60	0	chr16_rank1_score5.069_reads370	train
44	3167b5e4-a560-415a-8b64-ec3d1ca77ebe	chr16	694286	705781	11715	0	11715	11715	True	60	0	chr16_rank1_score5.069_reads370	train
45	fb4485e1-4b2b-496a-95fd-b52df7accd1e	chr16	696044	704844	8431	0	8431	8431	False	60	0	chr16_rank1_score5.069_reads370	train
46	737243f9-6d51-482f-91ab-c924a7acb00a	chr16	696240	714133	17995	0	17995	17995	False	60	0	chr16_rank1_score5.069_reads370	train
47	bb1c312d-a733-43b3-a6ca-d4e6ccc6c42f	chr16	696240	714133	18030	0	18030	18030	True	60	0	chr16_rank1_score5.069_reads370	train
48	81e94299-37d4-4f50-9c61-ff68b4e05452	chr16	696463	709755	13398	0	13398	13398	False	60	0	chr16_rank1_score5.069_reads370	train
49	eab68072-b471-434f-b891-0e64448699c4	chr16	697103	706518	9271	0	9271	9271	False	60	0	chr16_rank1_score5.069_reads370	train
59	9b847eb1-d17b-42d1-b5d6-d7df40398e3a	chr16	3075254	3142577	67321	0	32768	32768	False	60	1	chr16_rank2_score4.990_reads483	train
60	9b847eb1-d17b-42d1-b5d6-d7df40398e3a	chr16	3075254	3142577	67321	16384	49152	32768	False	60	1	chr16_rank2_score4.990_reads483	train
61	9b847eb1-d17b-42d1-b5d6-d7df40398e3a	chr16	3075254	3142577	67321	32768	65536	32768	False	60	1	chr16_rank2_score4.990_reads483	train
62	9b847eb1-d17b-42d1-b5d6-d7df40398e3a	chr16	3075254	3142577	67321	34553	67321	32768	False	60	1	chr16_rank2_score4.990_reads483	train
63	9b847eb1-d17b-42d1-b5d6-d7df40398e3a	chr16	3075254	3142577	67321	49152	67321	18169	False	60	1	chr16_rank2_score4.990_reads483	train
64	9b847eb1-d17b-42d1-b5d6-d7df40398e3a	chr16	3075254	3142577	67321	65536	67321	1785	False	60	1	chr16_rank2_score4.990_reads483	train
65	c4752ffe-e0b3-4d2a-8993-45067ddcfa43	chr16	3076176	3129011	52284	0	32768	32768	True	60	1	chr16_rank2_score4.990_reads483	train
66	c4752ffe-e0b3-4d2a-8993-45067ddcfa43	chr16	3076176	3129011	52284	16384	49152	32768	True	60	1	chr16_rank2_score4.990_reads483	train
67	c4752ffe-e0b3-4d2a-8993-45067ddcfa43	chr16	3076176	3129011	52284	19516	52284	32768	True	60	1	chr16_rank2_score4.990_reads483	train
68	c4752ffe-e0b3-4d2a-8993-45067ddcfa43	chr16	3076176	3129011	52284	32768	52284	19516	True	60	1	chr16_rank2_score4.990_reads483	train
69	c4752ffe-e0b3-4d2a-8993-45067ddcfa43	chr16	3076176	3129011	52284	49152	52284	3132	True	60	1	chr16_rank2_score4.990_reads483	train
81	bce60355-9a89-47a6-83ef-618d5c8319c6	chr16	3080342	3128869	48493	0	32768	32768	False	60	1	chr16_rank2_score4.990_reads483	train
82	bce60355-9a89-47a6-83ef-618d5c8319c6	chr16	3080342	3128869	48493	15725	48493	32768	False	60	1	chr16_rank2_score4.990_reads483	train
83	bce60355-9a89-47a6-83ef-618d5c8319c6	chr16	3080342	3128869	48493	16384	48493	32109	False	60	1	chr16_rank2_score4.990_reads483	train
84	bce60355-9a89-47a6-83ef-618d5c8319c6	chr16	3080342	3128869	48493	32768	48493	15725	False	60	1	chr16_rank2_score4.990_reads483	train
87	1a3d6112-5428-460b-9beb-23e4e64bd277	chr16	3082033	3131212	46262	0	32768	32768	False	60	1	chr16_rank2_score4.990_reads483	train
88	1a3d6112-5428-460b-9beb-23e4e64bd277	chr16	3082033	3131212	46262	13494	46262	32768	False	60	1	chr16_rank2_score4.990_reads483	train
89	1a3d6112-5428-460b-9beb-23e4e64bd277	chr16	3082033	3131212	46262	16384	46262	29878	False	60	1	chr16_rank2_score4.990_reads483	train
90	1a3d6112-5428-460b-9beb-23e4e64bd277	chr16	3082033	3131212	46262	32768	46262	13494	False	60	1	chr16_rank2_score4.990_reads483	train
93	d872b704-c4ac-4f56-aa88-b0393745a90b	chr16	3086438	3121807	35289	0	32768	32768	True	60	1	chr16_rank2_score4.990_reads483	train
94	d872b704-c4ac-4f56-aa88-b0393745a90b	chr16	3086438	3121807	35289	2521	35289	32768	True	60	1	chr16_rank2_score4.990_reads483	train
95	d872b704-c4ac-4f56-aa88-b0393745a90b	chr16	3086438	3121807	35289	16384	35289	18905	True	60	1	chr16_rank2_score4.990_reads483	train
96	d872b704-c4ac-4f56-aa88-b0393745a90b	chr16	3086438	3121807	35289	32768	35289	2521	True	60	1	chr16_rank2_score4.990_reads483	train
141	26f516de-a382-49a9-9d3b-39728faac910	chr16	583835	625395	39944	0	32768	32768	False	60	2	chr16_rank3_score4.722_reads400	train
142	26f516de-a382-49a9-9d3b-39728faac910	chr16	583835	625395	39944	7176	39944	32768	False	60	2	chr16_rank3_score4.722_reads400	train
143	26f516de-a382-49a9-9d3b-39728faac910	chr16	583835	625395	39944	16384	39944	23560	False	60	2	chr16_rank3_score4.722_reads400	train
144	26f516de-a382-49a9-9d3b-39728faac910	chr16	583835	625395	39944	32768	39944	7176	False	60	2	chr16_rank3_score4.722_reads400	train
146	a43d1d6c-9d0b-46d2-944b-16a654c25d2d	chr16	584600	626200	41821	0	32768	32768	False	60	2	chr16_rank3_score4.722_reads400	train
147	a43d1d6c-9d0b-46d2-944b-16a654c25d2d	chr16	584600	626200	41821	9053	41821	32768	False	60	2	chr16_rank3_score4.722_reads400	train
148	a43d1d6c-9d0b-46d2-944b-16a654c25d2d	chr16	584600	626200	41821	16384	41821	25437	False	60	2	chr16_rank3_score4.722_reads400	train
149	a43d1d6c-9d0b-46d2-944b-16a654c25d2d	chr16	584600	626200	41821	32768	41821	9053	False	60	2	chr16_rank3_score4.722_reads400	train
173	11dd7727-3e2d-481b-81ef-1d294e4d334e	chr16	2080413	2120462	42500	0	32768	32768	False	60	3	chr16_rank4_score4.433_reads447	train
174	11dd7727-3e2d-481b-81ef-1d294e4d334e	chr16	2080413	2120462	42500	9732	42500	32768	False	60	3	chr16_rank4_score4.433_reads447	train
175	11dd7727-3e2d-481b-81ef-1d294e4d334e	chr16	2080413	2120462	42500	16384	42500	26116	False	60	3	chr16_rank4_score4.433_reads447	train
176	11dd7727-3e2d-481b-81ef-1d294e4d334e	chr16	2080413	2120462	42500	32768	42500	9732	False	60	3	chr16_rank4_score4.433_reads447	train
181	7fe11ea5-91c7-47a1-a956-f3abeb5745e0	chr16	2086099	2131730	47806	0	32768	32768	False	60	3	chr16_rank4_score4.433_reads447	train
182	7fe11ea5-91c7-47a1-a956-f3abeb5745e0	chr16	2086099	2131730	47806	15038	47806	32768	False	60	3	chr16_rank4_score4.433_reads447	train
183	7fe11ea5-91c7-47a1-a956-f3abeb5745e0	chr16	2086099	2131730	47806	16384	47806	31422	False	60	3	chr16_rank4_score4.433_reads447	train
184	7fe11ea5-91c7-47a1-a956-f3abeb5745e0	chr16	2086099	2131730	47806	32768	47806	15038	False	60	3	chr16_rank4_score4.433_reads447	train
189	e59bc994-9ab6-4d2d-988f-235d4397ae62	chr16	2089483	2111605	23885	0	23885	23885	True	60	3	chr16_rank4_score4.433_reads447	train
195	ff4f2587-fad9-40b0-a97a-78c69818db7a	chr16	2094727	2114152	20989	0	20989	20989	False	60	3	chr16_rank4_score4.433_reads447	train
197	066211c7-798a-4b89-a04d-a29ef61a70f7	chr16	2095512	2105061	10172	0	10172	10172	False	60	3	chr16_rank4_score4.433_reads447	train
198	ad242295-f51a-47c3-a241-e24ff78d321f	chr16	2095512	2105061	10032	0	10032	10032	True	60	3	chr16_rank4_score4.433_reads447	train
199	b67b8e51-4fb7-48e7-8a4a-982c676f6144	chr16	2095532	2105059	9749	0	9749	9749	False	60	3	chr16_rank4_score4.433_reads447	train
200	ab451194-c565-4c5f-acce-a980381ff810	chr16	4266840	4330354	63281	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train
201	ab451194-c565-4c5f-acce-a980381ff810	chr16	4266840	4330354	63281	16384	49152	32768	False	60	34	chr16_rank35_score2.576_reads501	train
202	ab451194-c565-4c5f-acce-a980381ff810	chr16	4266840	4330354	63281	30513	63281	32768	False	60	34	chr16_rank35_score2.576_reads501	train
203	ab451194-c565-4c5f-acce-a980381ff810	chr16	4266840	4330354	63281	32768	63281	30513	False	60	34	chr16_rank35_score2.576_reads501	train
204	ab451194-c565-4c5f-acce-a980381ff810	chr16	4266840	4330354	63281	49152	63281	14129	False	60	34	chr16_rank35_score2.576_reads501	train
205	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train
206	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	8160	40928	32768	True	60	34	chr16_rank35_score2.576_reads501	train
207	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	16384	40928	24544	True	60	34	chr16_rank35_score2.576_reads501	train
208	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	32768	40928	8160	True	60	34	chr16_rank35_score2.576_reads501	train
209	89867c28-56a5-451f-b449-03888f8d1dd0	chr16	4279842	4306414	28409	0	28409	28409	True	60	34	chr16_rank35_score2.576_reads501	train
210	64e58604-e7a2-4364-a689-ef65e278ff4b	chr16	4280056	4319309	39077	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train
211	64e58604-e7a2-4364-a689-ef65e278ff4b	chr16	4280056	4319309	39077	6309	39077	32768	True	60	34	chr16_rank35_score2.576_reads501	train
212	64e58604-e7a2-4364-a689-ef65e278ff4b	chr16	4280056	4319309	39077	16384	39077	22693	True	60	34	chr16_rank35_score2.576_reads501	train
213	64e58604-e7a2-4364-a689-ef65e278ff4b	chr16	4280056	4319309	39077	32768	39077	6309	True	60	34	chr16_rank35_score2.576_reads501	train
214	8fdc9d8b-0755-44f7-b58e-91372fad0895	chr16	4281315	4316528	34392	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train
215	8fdc9d8b-0755-44f7-b58e-91372fad0895	chr16	4281315	4316528	34392	1624	34392	32768	False	60	34	chr16_rank35_score2.576_reads501	train
216	8fdc9d8b-0755-44f7-b58e-91372fad0895	chr16	4281315	4316528	34392	16384	34392	18008	False	60	34	chr16_rank35_score2.576_reads501	train
217	8fdc9d8b-0755-44f7-b58e-91372fad0895	chr16	4281315	4316528	34392	32768	34392	1624	False	60	34	chr16_rank35_score2.576_reads501	train
222	c48fcad6-d75e-42e2-8305-425fe18369eb	chr16	4281780	4314698	32699	0	32699	32699	True	60	34	chr16_rank35_score2.576_reads501	train
223	0f3deed3-228a-48eb-9e3f-407f979b0ab0	chr16	4281956	4308563	25943	0	25943	25943	True	60	34	chr16_rank35_score2.576_reads501	train
224	447cf477-c441-4c8b-b641-40b30a3cbb08	chr16	4282122	4302473	20287	0	20287	20287	True	60	34	chr16_rank35_score2.576_reads501	train
225	27d1fb91-4f54-44c0-b956-e2be8e7b600d	chr16	4282280	4315405	32986	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train
226	27d1fb91-4f54-44c0-b956-e2be8e7b600d	chr16	4282280	4315405	32986	218	32986	32768	False	60	34	chr16_rank35_score2.576_reads501	train
227	27d1fb91-4f54-44c0-b956-e2be8e7b600d	chr16	4282280	4315405	32986	16384	32986	16602	False	60	34	chr16_rank35_score2.576_reads501	train
228	27d1fb91-4f54-44c0-b956-e2be8e7b600d	chr16	4282280	4315405	32986	32768	32986	218	False	60	34	chr16_rank35_score2.576_reads501	train
229	f1f1bb58-c929-42db-bc48-f532d194f3b2	chr16	4284971	4309050	24046	0	24046	24046	True	60	34	chr16_rank35_score2.576_reads501	train
230	1e23cc7f-8c4a-45b5-982f-ac06d2175a68	chr16	4286219	4310935	24561	0	24561	24561	False	60	34	chr16_rank35_score2.576_reads501	train
232	5dfeb6b6-3da9-45cf-96ea-7a1bbc8d1448	chr16	4286510	4305293	18785	0	18785	18785	False	60	34	chr16_rank35_score2.576_reads501	train
237	394c3b73-9b5b-4946-a888-47934c43f03f	chr16	4287722	4305691	17926	0	17926	17926	False	60	34	chr16_rank35_score2.576_reads501	train
238	8105b49b-4cea-4bd2-9370-36f647449402	chr16	4287818	4302593	14742	0	14742	14742	False	60	34	chr16_rank35_score2.576_reads501	train
239	e1b71d67-e278-44e5-b011-e5f18660d212	chr16	4287951	4310243	36279	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train
240	e1b71d67-e278-44e5-b011-e5f18660d212	chr16	4287951	4310243	36279	3511	36279	32768	True	60	34	chr16_rank35_score2.576_reads501	train
241	e1b71d67-e278-44e5-b011-e5f18660d212	chr16	4287951	4310243	36279	16384	36279	19895	True	60	34	chr16_rank35_score2.576_reads501	train
242	e1b71d67-e278-44e5-b011-e5f18660d212	chr16	4287951	4310243	36279	32768	36279	3511	True	60	34	chr16_rank35_score2.576_reads501	train
247	edb9bd00-d080-4232-bedc-fd4850ade82a	chr16	4288970	4302284	13290	0	13290	13290	True	60	34	chr16_rank35_score2.576_reads501	train
248	9bb1245f-4158-48bb-8966-3c712cb9f6f8	chr16	4290112	4303964	13878	0	13878	13878	True	60	34	chr16_rank35_score2.576_reads501	train
249	b91e7b97-63e9-499f-8ddb-f2dd533bd335	chr16	4290227	4300219	9960	0	9960	9960	False	60	34	chr16_rank35_score2.576_reads501	train
250	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	0	32768	32768	False	60	40	chr16_rank41_score2.438_reads508	train
251	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	16384	49152	32768	False	60	40	chr16_rank41_score2.438_reads508	train
252	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	32768	65536	32768	False	60	40	chr16_rank41_score2.438_reads508	train
253	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	43864	76632	32768	False	60	40	chr16_rank41_score2.438_reads508	train
254	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	49152	76632	27480	False	60	40	chr16_rank41_score2.438_reads508	train
255	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	65536	76632	11096	False	60	40	chr16_rank41_score2.438_reads508	train
256	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	0	32768	32768	False	60	40	chr16_rank41_score2.438_reads508	train
257	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	11292	44060	32768	False	60	40	chr16_rank41_score2.438_reads508	train
258	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	16384	44060	27676	False	60	40	chr16_rank41_score2.438_reads508	train
259	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	32768	44060	11292	False	60	40	chr16_rank41_score2.438_reads508	train
260	e6ae73cc-b54d-4ca3-b1c1-a27eaf767478	chr16	2863918	2901677	37498	0	32768	32768	True	60	40	chr16_rank41_score2.438_reads508	train
261	e6ae73cc-b54d-4ca3-b1c1-a27eaf767478	chr16	2863918	2901677	37498	4730	37498	32768	True	60	40	chr16_rank41_score2.438_reads508	train
262	e6ae73cc-b54d-4ca3-b1c1-a27eaf767478	chr16	2863918	2901677	37498	16384	37498	21114	True	60	40	chr16_rank41_score2.438_reads508	train
263	e6ae73cc-b54d-4ca3-b1c1-a27eaf767478	chr16	2863918	2901677	37498	32768	37498	4730	True	60	40	chr16_rank41_score2.438_reads508	train
264	a9f00de2-cb58-4ce2-836f-a0697462c70c	chr16	2865911	2900707	34755	0	32768	32768	True	60	40	chr16_rank41_score2.438_reads508	train
265	a9f00de2-cb58-4ce2-836f-a0697462c70c	chr16	2865911	2900707	34755	1987	34755	32768	True	60	40	chr16_rank41_score2.438_reads508	train
266	a9f00de2-cb58-4ce2-836f-a0697462c70c	chr16	2865911	2900707	34755	16384	34755	18371	True	60	40	chr16_rank41_score2.438_reads508	train
267	a9f00de2-cb58-4ce2-836f-a0697462c70c	chr16	2865911	2900707	34755	32768	34755	1987	True	60	40	chr16_rank41_score2.438_reads508	train
268	a9004840-ec7b-4003-b870-314bb8a434b3	chr16	2869059	2916581	57297	0	32768	32768	True	60	40	chr16_rank41_score2.438_reads508	train
269	a9004840-ec7b-4003-b870-314bb8a434b3	chr16	2869059	2916581	57297	16384	49152	32768	True	60	40	chr16_rank41_score2.438_reads508	train
270	a9004840-ec7b-4003-b870-314bb8a434b3	chr16	2869059	2916581	57297	24529	57297	32768	True	60	40	chr16_rank41_score2.438_reads508	train
271	a9004840-ec7b-4003-b870-314bb8a434b3	chr16	2869059	2916581	57297	32768	57297	24529	True	60	40	chr16_rank41_score2.438_reads508	train
272	a9004840-ec7b-4003-b870-314bb8a434b3	chr16	2869059	2916581	57297	49152	57297	8145	True	60	40	chr16_rank41_score2.438_reads508	train
273	7a8cfef4-62ab-426f-906b-7c18b3fae23a	chr16	2870629	2913785	42998	0	32768	32768	False	60	40	chr16_rank41_score2.438_reads508	train
274	7a8cfef4-62ab-426f-906b-7c18b3fae23a	chr16	2870629	2913785	42998	10230	42998	32768	False	60	40	chr16_rank41_score2.438_reads508	train
275	7a8cfef4-62ab-426f-906b-7c18b3fae23a	chr16	2870629	2913785	42998	16384	42998	26614	False	60	40	chr16_rank41_score2.438_reads508	train
276	7a8cfef4-62ab-426f-906b-7c18b3fae23a	chr16	2870629	2913785	42998	32768	42998	10230	False	60	40	chr16_rank41_score2.438_reads508	train
277	5fd95470-08b0-49e7-ab25-ace90acdb499	chr16	2870629	2913784	42966	0	32768	32768	True	60	40	chr16_rank41_score2.438_reads508	train
278	5fd95470-08b0-49e7-ab25-ace90acdb499	chr16	2870629	2913784	42966	10198	42966	32768	True	60	40	chr16_rank41_score2.438_reads508	train
279	5fd95470-08b0-49e7-ab25-ace90acdb499	chr16	2870629	2913784	42966	16384	42966	26582	True	60	40	chr16_rank41_score2.438_reads508	train
280	5fd95470-08b0-49e7-ab25-ace90acdb499	chr16	2870629	2913784	42966	32768	42966	10198	True	60	40	chr16_rank41_score2.438_reads508	train
281	b8f600cc-d2d5-437f-8e05-d9b7b109d880	chr16	2872294	2903881	31479	0	31479	31479	False	60	40	chr16_rank41_score2.438_reads508	train
282	175a1748-aa0f-4bae-aa78-ec337d0ee43d	chr16	2873545	2901163	27431	0	27431	27431	True	60	40	chr16_rank41_score2.438_reads508	train
283	1cdeec07-953b-476a-bc8e-0c1df783a4bf	chr16	2875968	2914171	80780	0	32768	32768	True	60	40	chr16_rank41_score2.438_reads508	train
284	1cdeec07-953b-476a-bc8e-0c1df783a4bf	chr16	2875968	2914171	80780	16384	49152	32768	True	60	40	chr16_rank41_score2.438_reads508	train
285	1cdeec07-953b-476a-bc8e-0c1df783a4bf	chr16	2875968	2914171	80780	32768	65536	32768	True	60	40	chr16_rank41_score2.438_reads508	train
286	1cdeec07-953b-476a-bc8e-0c1df783a4bf	chr16	2875968	2914171	80780	48012	80780	32768	True	60	40	chr16_rank41_score2.438_reads508	train
287	1cdeec07-953b-476a-bc8e-0c1df783a4bf	chr16	2875968	2914171	80780	49152	80780	31628	True	60	40	chr16_rank41_score2.438_reads508	train
288	1cdeec07-953b-476a-bc8e-0c1df783a4bf	chr16	2875968	2914171	80780	65536	80780	15244	True	60	40	chr16_rank41_score2.438_reads508	train
289	2e5c8dbe-20d1-4c9b-a854-4e9f38ef06e0	chr16	2876170	2904464	28282	0	28282	28282	False	60	40	chr16_rank41_score2.438_reads508	train
290	b18a9f88-4eb6-4c3a-a8d9-df69a086f7b7	chr16	2876730	2901273	24432	0	24432	24432	False	60	40	chr16_rank41_score2.438_reads508	train
291	71e885fc-17ce-494b-9aa4-835f0b8e18f3	chr16	2876998	2903413	26412	0	26412	26412	False	60	40	chr16_rank41_score2.438_reads508	train
292	d9c2c5af-0a19-4d95-ba3b-7845eb4ea787	chr16	2878208	2912383	33572	0	32768	32768	True	60	40	chr16_rank41_score2.438_reads508	train
293	d9c2c5af-0a19-4d95-ba3b-7845eb4ea787	chr16	2878208	2912383	33572	804	33572	32768	True	60	40	chr16_rank41_score2.438_reads508	train
294	d9c2c5af-0a19-4d95-ba3b-7845eb4ea787	chr16	2878208	2912383	33572	16384	33572	17188	True	60	40	chr16_rank41_score2.438_reads508	train
295	d9c2c5af-0a19-4d95-ba3b-7845eb4ea787	chr16	2878208	2912383	33572	32768	33572	804	True	60	40	chr16_rank41_score2.438_reads508	train
296	773f053d-05cc-4ebf-bf15-8d5400c2f1e3	chr16	2879694	2928696	47402	0	32768	32768	False	60	5	chr16_rank6_score3.927_reads416	train
297	773f053d-05cc-4ebf-bf15-8d5400c2f1e3	chr16	2879694	2928696	47402	14634	47402	32768	False	60	5	chr16_rank6_score3.927_reads416	train
298	773f053d-05cc-4ebf-bf15-8d5400c2f1e3	chr16	2879694	2928696	47402	16384	47402	31018	False	60	5	chr16_rank6_score3.927_reads416	train
