row_idx	read_id	chrom	alignment_start	alignment_end	read_length	is_reverse	mapq	region_id	region_name	split	sample	sample_id	source_dataset
13	e911b50e-36cf-4017-a9b5-2cd5437cb1f8	chr16	693432	702513	9249	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
14	2f551cbc-9a1b-486e-9b91-7c15ebda2fcd	chr16	694211	714181	20019	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
15	3167b5e4-a560-415a-8b64-ec3d1ca77ebe	chr16	694286	705781	11715	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
16	fb4485e1-4b2b-496a-95fd-b52df7accd1e	chr16	696044	704844	8431	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
17	737243f9-6d51-482f-91ab-c924a7acb00a	chr16	696240	714133	17995	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
18	bb1c312d-a733-43b3-a6ca-d4e6ccc6c42f	chr16	696240	714133	18030	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
19	81e94299-37d4-4f50-9c61-ff68b4e05452	chr16	696463	709755	13398	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
20	eab68072-b471-434f-b891-0e64448699c4	chr16	697103	706518	9271	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
21	77da53b3-a0ea-4461-b16f-68ec57c7c7f0	chr16	697578	708819	10962	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
22	eabb340d-f3e2-48b7-9d5c-8bfba0d7e935	chr16	697965	702157	4154	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
23	d326181e-f94d-43eb-93f8-c56bb8971d58	chr16	698121	717767	19464	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
24	1c3be7f4-170a-4d1d-ac60-fbe3fa963dca	chr16	698241	703493	5254	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
25	d9315dca-e978-4ca3-be6f-33407cb8284c	chr16	698332	711316	13012	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
26	1ed2d7f1-6294-459c-be4c-9a2af2b848c9	chr16	698590	720077	21439	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
27	ca832d2c-fbc5-4845-b1d1-fc269e07fedf	chr16	698672	714226	15524	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
28	72a40e2c-e891-431e-9f0f-51b305b57711	chr16	698694	701818	3142	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
29	90a58346-e240-4e79-855c-e274d5e9d204	chr16	698800	701487	2670	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
30	1d44b08b-2113-4e1a-91a9-08cbd0d4d8eb	chr16	699098	707352	7907	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
31	9cab85bc-e9d9-4440-93ce-511394a2565f	chr16	699118	705164	6050	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
32	ca0c0733-4b46-4a3e-8bf1-6872721d589b	chr16	699301	704355	5329	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
33	cce0d845-0282-42ab-8582-71dcc9952f8e	chr16	700027	710487	9659	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
34	38160299-e6d1-4b55-a76b-3ed890d003ec	chr16	700031	709922	9844	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
35	b467a1e2-6927-4c44-8586-de37fc3258d1	chr16	700371	714771	14382	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
36	186482fc-61f1-472f-8297-e33481569d0d	chr16	700372	714771	14310	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
37	7ebd3ed8-1164-45b0-9596-b8516484e7a2	chr16	701759	707425	5685	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
38	c1b0e7a2-5032-4774-8282-081b902cbb5c	chr16	702336	705051	2652	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
39	fbc0050b-91f5-4062-8ee3-cc7a9f748b9b	chr16	702519	712276	9731	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
40	d94d94ab-8cd1-4a72-9caa-04fe105ba0b3	chr16	703200	717816	14559	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
41	07670fa5-c4fc-4927-ad9f-7149144dd1ec	chr16	703202	707267	4068	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
42	6c6df387-a8a0-4262-b303-ddea94b0fd92	chr16	703392	712059	8671	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
43	e438018e-fb87-4b52-8dad-737a7cbf7751	chr16	703669	729327	25668	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
44	f3b81fad-c06d-405e-a5e0-2c45015701df	chr16	703756	726551	22720	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
45	7601761f-2985-4d4d-8efc-b59f992f2d85	chr16	703988	714725	10645	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
46	66ae0ba0-e6b6-4bbd-94f3-7822a2741a3c	chr16	705139	716020	10824	False	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
47	d63f84ab-b8fb-4ebf-b819-7e6889606bcf	chr16	705217	737957	32615	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
48	a437d841-4546-4f0b-a13a-f36f139536e1	chr16	705220	723706	17502	True	55	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
49	b1d8bb57-afca-4fe4-8726-15277c5d56d2	chr16	706494	738126	31474	True	60	0	chr16_rank1_score5.069_reads370	train	merged_e5b	0	chr16
50	e5e45403-7239-4b65-b4f4-7a38f5948078	chr16	3087943	3114832	25635	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
51	e636887f-21c2-4af6-aade-9bf294a444b1	chr16	3090833	3117614	26786	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
52	d2e96b6f-4d67-4b32-86be-dff73a289905	chr16	3091102	3116564	25295	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
53	e04359c8-c257-4b41-970d-819d8da4945b	chr16	3093536	3110662	17028	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
54	619d55ae-bda6-428a-9fe4-0536e070dbe8	chr16	3093872	3108668	14759	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
55	74b44ad5-93b0-4527-b8f6-728b8bbacecf	chr16	3094044	3119266	25152	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
56	11c47aa7-f826-4743-a1bb-48ebfd08a143	chr16	3094406	3114627	20155	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
57	8d41046a-99cd-4e04-bc6e-210189f8a92e	chr16	3095665	3108476	12616	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
58	0a6ce0ff-e012-4581-a730-5bd0b96bf95b	chr16	3096000	3107587	11418	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
59	78aad83f-ccd5-4aac-adcd-c78d914fe5cd	chr16	3096213	3110807	14557	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
60	5b93c9a4-bdb3-4392-85c9-ecda30430053	chr16	3096380	3104238	7848	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
61	ec409e4a-2ff0-45ef-8d68-894fafa4bf29	chr16	3096408	3104372	7889	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
62	67649b41-cad6-473f-9994-9a532d09e890	chr16	3096521	3104053	7576	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
63	65d72c92-9b11-4ac4-87a7-b42d35134d06	chr16	3096682	3120026	23342	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
64	e7a2277f-cdd3-4233-8172-443f03e19268	chr16	3097318	3119108	21624	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
65	d4ea1bdf-a8c5-4bc4-b855-d7e72517afa0	chr16	3097322	3126506	29178	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
66	2ca4b72d-b1aa-4f6d-914c-385d930d9c12	chr16	3097686	3113531	15815	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
67	a967f5ad-cd76-4fd6-ba9e-7fddcbd72ab7	chr16	3097874	3103563	5521	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
68	8e88b89d-2097-41fe-aee4-e233f5ff56b5	chr16	3097881	3103553	5625	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
69	80067552-b92c-47d1-b182-d494e24fb362	chr16	3098094	3105675	7599	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
70	79e09626-f275-4afb-acf7-de9e8467d9f7	chr16	3098242	3109082	10845	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
71	3ef28ea6-c6bf-4940-8704-d9ee05733110	chr16	3098442	3105451	7023	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
72	b787dc4f-b4d4-4de9-948d-32fa2b817586	chr16	3098829	3126084	27019	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
73	4a5b6c3c-c605-4c3b-be6d-fe8fa6e74b33	chr16	3098953	3115232	16082	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
74	f61838a0-c41f-4cb2-9aed-d10d3836c0c5	chr16	3099746	3112438	12706	False	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
75	55195c22-a02b-46a3-b026-0fc09925e649	chr16	3100183	3100725	536	True	60	1	chr16_rank2_score4.990_reads483	train	merged_e5b	0	chr16
76	701076e4-2b37-447d-82d1-aeb89bfe0988	chr16	587514	612671	25143	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
77	9e3cdd44-dab7-48b3-9d65-2bfee00a9fbe	chr16	589291	611190	21971	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
78	c7eca957-c197-4cb2-ba35-2e96b431f4e5	chr16	592296	609874	17652	False	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
79	a56e1fd1-eca6-44d7-9c61-f45b93a4a6d9	chr16	594911	605396	10513	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
80	620ba3a5-e56b-4240-ba8b-c021236d7180	chr16	595574	624748	29875	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
81	3522ffe2-a54f-420b-af2e-124ae6f1c0f5	chr16	595591	605025	9423	False	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
82	8e121f45-d735-4117-b73d-8d1419274dd1	chr16	596238	608579	12432	False	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
83	1a1b3658-826d-4a74-93df-477d68d05bf1	chr16	597120	607412	11103	False	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
84	ece176e0-c008-4fb0-a19e-a7be3440f3d6	chr16	598084	608616	10673	False	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
85	17d0c5bf-34d7-4a50-91ee-51657a9615cc	chr16	598183	605690	7574	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
86	a71b8be7-d170-45d0-9921-ceaf3e856571	chr16	598722	616387	17825	False	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
87	c916d55d-74f6-4f15-bd15-ea2c9af7c3e7	chr16	598986	607427	8472	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
88	14d9e46f-3bbf-4e64-9ad5-c016798648fd	chr16	599518	614814	15348	False	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
89	c9487127-6587-4b04-bb0a-1cf8f00ea1c9	chr16	599585	603524	3912	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
90	68bf0b49-7ed6-4645-b9f2-b51255d64d10	chr16	600373	610939	10359	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
91	7f3806dd-d570-4b06-a150-c95aca2c2e1a	chr16	600617	605010	4315	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
92	b370bd3d-404e-4738-9e41-08ab5ea7fc2f	chr16	600626	630366	30207	False	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
93	df386ce4-6f4d-4fa4-92d4-29dc433a058d	chr16	601196	610658	9493	False	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
94	04290c10-6d8a-468d-9340-966a864a4d9b	chr16	601344	622805	21614	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
95	4fb98f95-81eb-4cc7-adc2-3f995b2532a1	chr16	601544	618181	16681	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
96	c43deb76-0ae9-424c-883e-02e9710b443e	chr16	601647	611794	10204	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
97	f91461d4-598b-421f-b534-e531c8dbb873	chr16	601716	606559	4874	False	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
98	4eed7eea-8ed6-4307-8ae1-cdca12da5374	chr16	601766	616076	14362	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
99	e4f6f014-da74-4352-8030-b4cd868ed36d	chr16	602746	612007	18225	True	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
100	6363b7dd-f6eb-40a5-95f9-187cfca0b350	chr16	602862	610597	7805	False	60	2	chr16_rank3_score4.722_reads400	train	merged_e5b	0	chr16
101	e59bc994-9ab6-4d2d-988f-235d4397ae62	chr16	2089483	2111605	23885	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
102	ff4f2587-fad9-40b0-a97a-78c69818db7a	chr16	2094727	2114152	20989	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
103	066211c7-798a-4b89-a04d-a29ef61a70f7	chr16	2095512	2105061	10172	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
104	ad242295-f51a-47c3-a241-e24ff78d321f	chr16	2095512	2105061	10032	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
105	b67b8e51-4fb7-48e7-8a4a-982c676f6144	chr16	2095532	2105059	9749	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
106	7356540e-20fc-4dbd-8cc7-e48e7e55fb70	chr16	2095882	2105059	9427	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
107	a97bde33-2909-4d62-aab0-2bdd67f5e4a6	chr16	2096246	2105061	11574	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
108	8bcc6228-b8d6-48bb-abe7-a970fee8f7d2	chr16	2096830	2105054	9067	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
109	aa1150e7-bb40-4460-ae00-2a255cb13de3	chr16	2097839	2106860	21639	True	35	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
110	c127ea5f-423b-4ca6-83d2-bffcdd9b23ed	chr16	2098854	2111479	14889	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
111	456ebaa8-1e28-42f2-8fe3-ce021d1e6e89	chr16	2098888	2103077	4178	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
112	e501acaa-f756-4e23-b32f-56ee63ae5537	chr16	2098892	2103078	4205	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
113	4bf50ed3-15a8-4ad9-9c8b-8961d6092264	chr16	2098952	2105061	7667	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
114	9ca7ccdc-f228-4fd2-bc91-93f92053ceec	chr16	2099159	2105047	8154	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
115	535ba438-e8c1-4717-9bc8-a3ebd58bd2f5	chr16	2099559	2104875	7268	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
116	eba8c83b-37f3-4f71-9fb7-e8ec53e1412e	chr16	2099559	2120434	22514	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
117	35f78616-d748-47a4-9551-279963a3ec7f	chr16	2099645	2105061	5426	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
118	35ee35dd-a536-4a54-a568-ecd4ef9c789d	chr16	2100014	2104448	4333	False	52	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
119	631dff10-9c3f-43aa-933f-eed3b05234c1	chr16	2100541	2109045	10762	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
120	02a9d7af-0b7b-4cea-ac7f-080528564047	chr16	2100850	2119828	24844	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
121	1c5d53d5-00b0-42de-868d-1f305b6d8d57	chr16	2100857	2105061	6236	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
122	0c524fff-6ee1-4e96-89f5-7fdf1aca0cc5	chr16	2101035	2105051	4239	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
123	8818cb34-394b-4910-8b0c-f0f8bb4fb2bd	chr16	2101220	2105054	6472	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
124	15b1dae8-cf44-4d7c-9bc3-004dc9d40a8b	chr16	2101325	2126243	26999	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
125	33ad09bc-1a42-46b5-a3ba-d37c78e45076	chr16	2101507	2105061	4735	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
126	ba8ccb9e-7d27-415c-8927-236c10fefae5	chr16	2101640	2115205	15974	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
127	6e1837bd-bb29-4167-9b68-2ebf214b85bf	chr16	2102170	2105054	3798	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
128	7f5a4d59-9def-49b7-b913-a963a2c0cb30	chr16	2102361	2106967	6968	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
129	e041aa39-8ba3-4671-b1e9-a374797fe6be	chr16	2102603	2105054	3776	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
130	1662968e-6167-47e7-8e24-a85eef7d5ae3	chr16	2102788	2124572	24051	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
131	b191b926-0808-480c-959c-9e78b1698366	chr16	2102792	2105060	2712	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
132	8e157c28-fd3b-4631-ac38-06ec5a5a1299	chr16	2102812	2105048	3298	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
133	a360bd46-11ba-4036-a995-a19b7fb59b21	chr16	2103644	2119178	17887	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0	chr16
134	89867c28-56a5-451f-b449-03888f8d1dd0	chr16	4279842	4306414	28409	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
135	c48fcad6-d75e-42e2-8305-425fe18369eb	chr16	4281780	4314698	32699	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
136	0f3deed3-228a-48eb-9e3f-407f979b0ab0	chr16	4281956	4308563	25943	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
137	447cf477-c441-4c8b-b641-40b30a3cbb08	chr16	4282122	4302473	20287	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
138	f1f1bb58-c929-42db-bc48-f532d194f3b2	chr16	4284971	4309050	24046	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
139	1e23cc7f-8c4a-45b5-982f-ac06d2175a68	chr16	4286219	4310935	24561	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
140	5dfeb6b6-3da9-45cf-96ea-7a1bbc8d1448	chr16	4286510	4305293	18785	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
141	394c3b73-9b5b-4946-a888-47934c43f03f	chr16	4287722	4305691	17926	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
142	8105b49b-4cea-4bd2-9370-36f647449402	chr16	4287818	4302593	14742	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
143	edb9bd00-d080-4232-bedc-fd4850ade82a	chr16	4288970	4302284	13290	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
144	9bb1245f-4158-48bb-8966-3c712cb9f6f8	chr16	4290112	4303964	13878	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
145	b91e7b97-63e9-499f-8ddb-f2dd533bd335	chr16	4290227	4300219	9960	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
146	6cd200a1-1eaf-41b5-bde2-9ccaae45e2c0	chr16	4290503	4301167	10652	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
147	3c6f7081-5bab-4441-bf94-f41898f0f76e	chr16	4290794	4300746	9957	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
148	07edc347-a975-43ec-95e4-11f1df8685b3	chr16	4291681	4300540	8710	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
149	39526b86-9d57-40a7-ab52-e5c73e3abd19	chr16	4292066	4300007	8000	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
150	80a89a9b-37d5-4717-aebe-4985ae0f4e15	chr16	4292337	4301207	8910	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
151	9507dd04-663d-45ef-bae1-994a4bd4593f	chr16	4293523	4304850	11356	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
152	128c2e4a-7284-4501-b43e-e78c3a142575	chr16	4295793	4300402	4623	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
153	b8f86f93-3439-4f07-9019-67e7f8f590bf	chr16	4295811	4300004	4144	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
154	e53cee8e-44c8-492e-8e0a-3428ef058c42	chr16	4296505	4301351	4860	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
155	b8ef2328-8467-4e34-b689-2f152c00af9a	chr16	4297110	4300678	3557	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
156	c9b785e5-1bc5-44dc-a6e9-577494915802	chr16	4298274	4300617	2339	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
157	b8f600cc-d2d5-437f-8e05-d9b7b109d880	chr16	2872294	2903881	31479	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0	chr16
158	175a1748-aa0f-4bae-aa78-ec337d0ee43d	chr16	2873545	2901163	27431	True	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0	chr16
159	2e5c8dbe-20d1-4c9b-a854-4e9f38ef06e0	chr16	2876170	2904464	28282	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0	chr16
160	b18a9f88-4eb6-4c3a-a8d9-df69a086f7b7	chr16	2876730	2901273	24432	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0	chr16
161	71e885fc-17ce-494b-9aa4-835f0b8e18f3	chr16	2876998	2903413	26412	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0	chr16
162	5249466e-51db-4fdb-a867-3d92c15a9197	chr16	2881103	2903919	22685	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0	chr16
163	f479eee7-500c-4d74-b5ad-77602415582d	chr16	2884233	2910238	32188	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0	chr16
164	dad7f74b-059a-403d-a99f-fa1074d49366	chr16	2884265	2913401	27774	True	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0	chr16
165	669cd382-5417-4f1b-88a2-b310cf769ff7	chr16	2885335	2907084	20699	True	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0	chr16
166	f019e4ba-b7ce-41fa-8c2d-4367f86fa1fd	chr16	2886764	2915567	28756	False	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0	chr16
167	02dcc86e-e358-4688-8ac3-557132406d8c	chr16	2888552	2914635	26020	False	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0	chr16
168	11d60196-5283-4860-9538-db43ab2f9476	chr16	2890416	2921365	30913	False	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0	chr16
169	90f441ef-e3a6-4147-8dc1-74fedfb74a7e	chr16	2890670	2911756	20710	False	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0	chr16
