row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq
50	79d5cd17-3a1d-42e2-82a8-6b7df3dc53a8	chr19	42166906	42206452	39386	0	32768	32768	True	60
51	79d5cd17-3a1d-42e2-82a8-6b7df3dc53a8	chr19	42166906	42206452	39386	6618	39386	32768	True	60
52	79d5cd17-3a1d-42e2-82a8-6b7df3dc53a8	chr19	42166906	42206452	39386	16384	39386	23002	True	60
53	79d5cd17-3a1d-42e2-82a8-6b7df3dc53a8	chr19	42166906	42206452	39386	32768	39386	6618	True	60
54	8f2dc0ee-75a3-4166-a1b8-4f7629a26948	chr19	42167009	42211061	43823	0	32768	32768	False	60
55	8f2dc0ee-75a3-4166-a1b8-4f7629a26948	chr19	42167009	42211061	43823	11055	43823	32768	False	60
56	8f2dc0ee-75a3-4166-a1b8-4f7629a26948	chr19	42167009	42211061	43823	16384	43823	27439	False	60
57	8f2dc0ee-75a3-4166-a1b8-4f7629a26948	chr19	42167009	42211061	43823	32768	43823	11055	False	60
58	9d65922d-d69a-4079-a5a8-6c9a40c79991	chr19	42168011	42207501	39374	0	32768	32768	True	60
59	9d65922d-d69a-4079-a5a8-6c9a40c79991	chr19	42168011	42207501	39374	6606	39374	32768	True	60
60	9d65922d-d69a-4079-a5a8-6c9a40c79991	chr19	42168011	42207501	39374	16384	39374	22990	True	60
61	9d65922d-d69a-4079-a5a8-6c9a40c79991	chr19	42168011	42207501	39374	32768	39374	6606	True	60
62	310c3505-4f29-4704-b0bb-4db897126e0f	chr19	42170307	42203896	33555	0	32768	32768	False	60
63	310c3505-4f29-4704-b0bb-4db897126e0f	chr19	42170307	42203896	33555	787	33555	32768	False	60
64	310c3505-4f29-4704-b0bb-4db897126e0f	chr19	42170307	42203896	33555	16384	33555	17171	False	60
65	310c3505-4f29-4704-b0bb-4db897126e0f	chr19	42170307	42203896	33555	32768	33555	787	False	60
66	570fffb7-86a1-4fad-ad4a-57c17323b6f6	chr19	42173365	42202371	28800	0	28800	28800	False	60
67	00b967bd-14ac-4b12-a72d-bc28ff930cab	chr19	42174477	42219602	44628	0	32768	32768	True	60
68	00b967bd-14ac-4b12-a72d-bc28ff930cab	chr19	42174477	42219602	44628	11860	44628	32768	True	60
69	00b967bd-14ac-4b12-a72d-bc28ff930cab	chr19	42174477	42219602	44628	16384	44628	28244	True	60
70	00b967bd-14ac-4b12-a72d-bc28ff930cab	chr19	42174477	42219602	44628	32768	44628	11860	True	60
71	26150357-3996-4a52-90bd-77ff5d17dab0	chr19	42174584	42205388	30827	0	30827	30827	False	60
72	5148bf70-00bc-413b-b848-e404b035e03e	chr19	42174653	42202881	43856	0	32768	32768	False	60
73	5148bf70-00bc-413b-b848-e404b035e03e	chr19	42174653	42202881	43856	11088	43856	32768	False	60
74	5148bf70-00bc-413b-b848-e404b035e03e	chr19	42174653	42202881	43856	16384	43856	27472	False	60
75	5148bf70-00bc-413b-b848-e404b035e03e	chr19	42174653	42202881	43856	32768	43856	11088	False	60
76	60311755-8bef-4ea2-a4b3-a7d669c24cd8	chr19	42176040	42204723	28600	0	28600	28600	False	60
77	72ab001a-aa5e-4d0c-a713-2ec70c37b7ed	chr19	42177521	42200974	23282	0	23282	23282	True	60
78	e33dbf2c-6f23-4309-aa50-fff2ced7681e	chr19	42177650	42206811	29151	0	29151	29151	True	60
79	96db2026-943e-4852-a9c0-2d8bd8aac5ab	chr19	42178099	42205618	26883	0	26883	26883	True	60
80	803a4145-f55a-4aef-8801-26f06650a6f5	chr19	42178993	42200702	21570	0	21570	21570	True	60
81	00be961d-c9ac-432c-b399-a86760bfef7b	chr19	42180396	42223775	42415	0	32768	32768	False	60
82	00be961d-c9ac-432c-b399-a86760bfef7b	chr19	42180396	42223775	42415	9647	42415	32768	False	60
83	00be961d-c9ac-432c-b399-a86760bfef7b	chr19	42180396	42223775	42415	16384	42415	26031	False	60
84	00be961d-c9ac-432c-b399-a86760bfef7b	chr19	42180396	42223775	42415	32768	42415	9647	False	60
85	da67adb2-c90e-4aac-80be-1fcb516263de	chr19	42181985	42209060	27000	0	27000	27000	False	60
86	64472c30-b88d-4724-b811-9ee29dcadffe	chr19	42183203	42200261	17032	0	17032	17032	False	60
87	bd4a8d26-d92b-4ddb-93c7-8510dc1a4c47	chr19	42183795	42201752	17018	0	17018	17018	False	55
88	f0705390-62c8-4eca-b76d-4a19689b311a	chr19	42184599	42203109	23961	0	23961	23961	False	60
89	a2684699-f44c-47c2-93af-19ffdc7f0c47	chr19	42184879	42206913	21948	0	21948	21948	False	60
90	12713357-ca50-415f-ade0-1300c6430931	chr19	42185040	42207119	21632	0	21632	21632	True	60
91	9ca1e37c-4351-4f2a-ae20-60f14d1ca4f1	chr19	42185168	42200694	15466	0	15466	15466	False	60
92	2645ea89-384a-45ea-b450-d5d634fcfb0e	chr19	42185172	42200693	15271	0	15271	15271	True	60
93	cc258023-915b-4304-86c7-5582dafb81cd	chr19	42185205	42220384	35004	0	32768	32768	False	60
94	cc258023-915b-4304-86c7-5582dafb81cd	chr19	42185205	42220384	35004	2236	35004	32768	False	60
95	cc258023-915b-4304-86c7-5582dafb81cd	chr19	42185205	42220384	35004	16384	35004	18620	False	60
96	cc258023-915b-4304-86c7-5582dafb81cd	chr19	42185205	42220384	35004	32768	35004	2236	False	60
97	cc30d716-d107-406e-b0b7-59a541654e56	chr19	42185778	42211167	25060	0	25060	25060	False	60
98	738010fe-0506-46e5-b4c3-7d54582c8693	chr19	42185845	42211489	25598	0	25598	25598	True	60
99	9829e124-6179-4506-a065-b032fba48664	chr19	42185893	42204300	18410	0	18410	18410	True	60
100	1cd1957f-57ee-41d8-a61f-46986afc80bd	chr19	12665772	12701436	35580	0	32768	32768	True	60
101	1cd1957f-57ee-41d8-a61f-46986afc80bd	chr19	12665772	12701436	35580	2812	35580	32768	True	60
102	1cd1957f-57ee-41d8-a61f-46986afc80bd	chr19	12665772	12701436	35580	16384	35580	19196	True	60
103	1cd1957f-57ee-41d8-a61f-46986afc80bd	chr19	12665772	12701436	35580	32768	35580	2812	True	60
104	8aae478b-d0ee-4f32-b6e2-4da6bc5355a7	chr19	12670389	12707025	36175	0	32768	32768	False	60
105	8aae478b-d0ee-4f32-b6e2-4da6bc5355a7	chr19	12670389	12707025	36175	3407	36175	32768	False	60
106	8aae478b-d0ee-4f32-b6e2-4da6bc5355a7	chr19	12670389	12707025	36175	16384	36175	19791	False	60
107	8aae478b-d0ee-4f32-b6e2-4da6bc5355a7	chr19	12670389	12707025	36175	32768	36175	3407	False	60
108	58463d8e-837e-4771-8303-47896781348e	chr19	12674824	12711061	36191	0	32768	32768	False	60
109	58463d8e-837e-4771-8303-47896781348e	chr19	12674824	12711061	36191	3423	36191	32768	False	60
110	58463d8e-837e-4771-8303-47896781348e	chr19	12674824	12711061	36191	16384	36191	19807	False	60
111	58463d8e-837e-4771-8303-47896781348e	chr19	12674824	12711061	36191	32768	36191	3423	False	60
112	0674ba4a-30bf-4765-91c2-879b9ba31856	chr19	12682317	12720418	38058	0	32768	32768	True	60
113	0674ba4a-30bf-4765-91c2-879b9ba31856	chr19	12682317	12720418	38058	5290	38058	32768	True	60
114	0674ba4a-30bf-4765-91c2-879b9ba31856	chr19	12682317	12720418	38058	16384	38058	21674	True	60
115	0674ba4a-30bf-4765-91c2-879b9ba31856	chr19	12682317	12720418	38058	32768	38058	5290	True	60
116	a9e9c7f2-1909-43b9-a11a-d8599df67931	chr19	12684012	12723164	38783	0	32768	32768	False	60
117	a9e9c7f2-1909-43b9-a11a-d8599df67931	chr19	12684012	12723164	38783	6015	38783	32768	False	60
118	a9e9c7f2-1909-43b9-a11a-d8599df67931	chr19	12684012	12723164	38783	16384	38783	22399	False	60
119	a9e9c7f2-1909-43b9-a11a-d8599df67931	chr19	12684012	12723164	38783	32768	38783	6015	False	60
120	29c3a156-9f07-4ccf-b80c-baca3f0b93ca	chr19	12692135	12702543	10367	0	10367	10367	True	60
121	aee29f0c-7a93-40e4-8b0e-90c12bbc73b5	chr19	12692859	12717932	24678	0	24678	24678	False	60
122	3fbe6061-3bb7-4821-90c5-dba2b2278fb2	chr19	12693458	12707094	13600	0	13600	13600	True	60
123	eeeb212d-4932-4d53-8e0a-f8a2a5f263ff	chr19	12694032	12701065	6868	0	6868	6868	True	60
124	1b35df77-32c8-4ec7-a854-0f0185e9ea9d	chr19	12694136	12702287	8181	0	8181	8181	False	60
125	430520fb-08c4-4bd9-a9cd-2e517ec59fdb	chr19	12694136	12702287	8120	0	8120	8120	True	60
126	cb0ed864-13ea-430e-935d-fd96bd309127	chr19	12694272	12701591	7309	0	7309	7309	False	60
127	c33c36fc-8eca-44af-9675-298280f46278	chr19	12695489	12701381	5758	0	5758	5758	False	60
128	be1f6f12-37cd-42e0-b060-1c27b4de1a92	chr19	12696177	12708559	12369	0	12369	12369	False	60
129	53c76aa4-4333-4f37-b5df-9f716ec3aae4	chr19	12697768	12703272	5495	0	5495	5495	True	60
130	5f9e087d-578e-4b8c-8dac-b14c7a42bb69	chr19	12698709	12728807	30028	0	30028	30028	False	60
131	2e6f7af0-6e18-4c3a-96ef-f58ea77d0a35	chr19	12699027	12706770	7718	0	7718	7718	True	60
132	fa326e69-51c3-463f-a342-f6d35e615b62	chr19	12700087	12704967	4727	0	4727	4727	False	60
133	f0abe702-61a1-4cc0-93ad-232275882015	chr19	12700347	12705709	5380	0	5380	5380	False	60
134	7c652e4b-bd00-480c-a8da-dd560a6cf50f	chr19	12700402	12704541	4160	0	4160	4160	True	60
135	4b5a1343-3d7b-4acb-909a-fbf629e1f0af	chr19	12701102	12734819	33690	0	32768	32768	True	60
136	4b5a1343-3d7b-4acb-909a-fbf629e1f0af	chr19	12701102	12734819	33690	922	33690	32768	True	60
137	4b5a1343-3d7b-4acb-909a-fbf629e1f0af	chr19	12701102	12734819	33690	16384	33690	17306	True	60
138	4b5a1343-3d7b-4acb-909a-fbf629e1f0af	chr19	12701102	12734819	33690	32768	33690	922	True	60
139	e9441348-4461-4938-91d8-def85270aa81	chr19	12701292	12717660	16368	0	16368	16368	True	60
140	57ce32c4-6711-4f99-ac9f-f2bc3575886a	chr19	12701597	12701851	257	0	257	257	False	60
141	26bd08ef-0e90-4c85-9f78-63dca46a8f0d	chr19	12703251	12738011	34154	0	32768	32768	False	60
142	26bd08ef-0e90-4c85-9f78-63dca46a8f0d	chr19	12703251	12738011	34154	1386	34154	32768	False	60
143	26bd08ef-0e90-4c85-9f78-63dca46a8f0d	chr19	12703251	12738011	34154	16384	34154	17770	False	60
144	26bd08ef-0e90-4c85-9f78-63dca46a8f0d	chr19	12703251	12738011	34154	32768	34154	1386	False	60
145	dc0ba4ed-d3c9-49ad-97a9-02afc088c233	chr19	12703251	12738017	34090	0	32768	32768	True	60
146	dc0ba4ed-d3c9-49ad-97a9-02afc088c233	chr19	12703251	12738017	34090	1322	34090	32768	True	60
147	dc0ba4ed-d3c9-49ad-97a9-02afc088c233	chr19	12703251	12738017	34090	16384	34090	17706	True	60
148	dc0ba4ed-d3c9-49ad-97a9-02afc088c233	chr19	12703251	12738017	34090	32768	34090	1322	True	60
149	b157f58c-ef09-4732-8793-81f790e8560e	chr19	12703690	12708101	4357	0	4357	4357	False	60
150	a4b74c13-9e90-49f9-90c4-4010475116ec	chr19	1764737	1800574	34632	0	32768	32768	True	60
151	a4b74c13-9e90-49f9-90c4-4010475116ec	chr19	1764737	1800574	34632	1864	34632	32768	True	60
152	a4b74c13-9e90-49f9-90c4-4010475116ec	chr19	1764737	1800574	34632	16384	34632	18248	True	60
153	a4b74c13-9e90-49f9-90c4-4010475116ec	chr19	1764737	1800574	34632	32768	34632	1864	True	60
154	59f8f418-86a3-4ca0-9201-839bf0ff2828	chr19	1765503	1806944	41374	0	32768	32768	False	60
155	59f8f418-86a3-4ca0-9201-839bf0ff2828	chr19	1765503	1806944	41374	8606	41374	32768	False	60
156	59f8f418-86a3-4ca0-9201-839bf0ff2828	chr19	1765503	1806944	41374	16384	41374	24990	False	60
157	59f8f418-86a3-4ca0-9201-839bf0ff2828	chr19	1765503	1806944	41374	32768	41374	8606	False	60
158	22736734-5b2d-4265-9332-cc78fb6052e1	chr19	1771415	1816476	44936	0	32768	32768	False	60
159	22736734-5b2d-4265-9332-cc78fb6052e1	chr19	1771415	1816476	44936	12168	44936	32768	False	60
160	22736734-5b2d-4265-9332-cc78fb6052e1	chr19	1771415	1816476	44936	16384	44936	28552	False	60
161	22736734-5b2d-4265-9332-cc78fb6052e1	chr19	1771415	1816476	44936	32768	44936	12168	False	60
162	679da223-8b48-4715-a791-54d36646aba2	chr19	1771415	1816476	45816	0	32768	32768	True	60
163	679da223-8b48-4715-a791-54d36646aba2	chr19	1771415	1816476	45816	13048	45816	32768	True	60
164	679da223-8b48-4715-a791-54d36646aba2	chr19	1771415	1816476	45816	16384	45816	29432	True	60
165	679da223-8b48-4715-a791-54d36646aba2	chr19	1771415	1816476	45816	32768	45816	13048	True	60
166	85f53d66-b010-4863-bd8a-0ecd98cf8e60	chr19	1780588	1814207	33288	0	32768	32768	False	60
167	85f53d66-b010-4863-bd8a-0ecd98cf8e60	chr19	1780588	1814207	33288	520	33288	32768	False	60
168	85f53d66-b010-4863-bd8a-0ecd98cf8e60	chr19	1780588	1814207	33288	16384	33288	16904	False	60
169	85f53d66-b010-4863-bd8a-0ecd98cf8e60	chr19	1780588	1814207	33288	32768	33288	520	False	60
170	0c144065-e42b-4be7-9819-6d91e9d60950	chr19	1786134	1810589	24370	0	24370	24370	True	60
171	4bba9bcc-270f-41d8-99da-b074244c10bd	chr19	1786921	1811281	24318	0	24318	24318	True	60
172	d273ff9a-7713-443a-99c2-08ddca644289	chr19	1787213	1801736	14445	0	14445	14445	False	60
173	d9fc804e-fd52-49d1-9936-8331adf640b9	chr19	1789088	1808128	18879	0	18879	18879	False	60
174	c00387fc-8462-4114-baad-545e4cdd4e2a	chr19	1789096	1808122	19017	0	19017	19017	True	60
175	5f476f67-e0da-4ca6-9054-1e16b3b51e86	chr19	1789284	1804559	15211	0	15211	15211	False	60
176	43ca868a-6c1d-4c73-aab7-f22d99095677	chr19	1789345	1801205	11729	0	11729	11729	True	60
177	d240a924-e823-41e3-9531-14798af8a4e2	chr19	1791740	1805162	13409	0	13409	13409	True	60
178	d16683b2-53a1-4fa3-a523-4b693125f1ae	chr19	1791770	1838274	46344	0	32768	32768	False	60
179	d16683b2-53a1-4fa3-a523-4b693125f1ae	chr19	1791770	1838274	46344	13576	46344	32768	False	60
180	d16683b2-53a1-4fa3-a523-4b693125f1ae	chr19	1791770	1838274	46344	16384	46344	29960	False	60
181	d16683b2-53a1-4fa3-a523-4b693125f1ae	chr19	1791770	1838274	46344	32768	46344	13576	False	60
182	f153eff8-f88e-4b17-bf49-30e8cbf174e9	chr19	1791901	1821103	29090	0	29090	29090	False	60
183	e3135bee-965f-4f0e-b9f3-d41871eebf5b	chr19	1793468	1801130	7662	0	7662	7662	True	60
184	93f451d8-5c2c-48ec-b239-6e60834def1a	chr19	1793733	1812789	18644	0	18644	18644	True	60
185	41f4c374-ef4f-4b25-b72e-1def156bd222	chr19	1794356	1800683	6325	0	6325	6325	False	60
186	f2338545-3418-49a6-8d97-fd91b6322f2f	chr19	1794778	1813430	18618	0	18618	18618	True	60
187	b148d122-e473-4425-8622-19bddd686e23	chr19	1795573	1810170	14218	0	14218	14218	True	60
188	77f2eb09-2649-4722-b6d2-db4e3c064096	chr19	1796251	1801478	5253	0	5253	5253	True	60
189	c26fe367-48c3-46f6-8d5d-229467dbd6c9	chr19	1797286	1805000	7702	0	7702	7702	True	60
190	9255bcd9-3783-4c77-b5c6-3334ec908fa4	chr19	1798271	1802291	4037	0	4037	4037	False	60
191	69ea1422-2fc4-461e-8f76-0fb0b44d21e5	chr19	1798304	1802754	4418	0	4418	4418	False	60
192	94b0daa1-5f9e-4c6c-a33b-ddf89c7d8827	chr19	1799699	1806491	6802	0	6802	6802	True	60
193	b84b7388-a51f-4cf5-8806-724d388500e4	chr19	1800582	1810548	9988	0	9988	9988	False	60
194	8d54b378-ced9-4631-bf2a-d68043431813	chr19	1800628	1846770	64229	0	32768	32768	True	60
195	8d54b378-ced9-4631-bf2a-d68043431813	chr19	1800628	1846770	64229	16384	49152	32768	True	60
196	8d54b378-ced9-4631-bf2a-d68043431813	chr19	1800628	1846770	64229	31461	64229	32768	True	60
197	8d54b378-ced9-4631-bf2a-d68043431813	chr19	1800628	1846770	64229	32768	64229	31461	True	60
198	8d54b378-ced9-4631-bf2a-d68043431813	chr19	1800628	1846770	64229	49152	64229	15077	True	60
199	29f40ee8-4234-4970-bb2b-57f774399a6a	chr19	1801648	1813486	11666	0	11666	11666	True	60
200	9bf27ba5-59b7-44a2-a156-c68c4b07f705	chr19	55266318	55302893	37903	0	32768	32768	True	60
201	9bf27ba5-59b7-44a2-a156-c68c4b07f705	chr19	55266318	55302893	37903	5135	37903	32768	True	60
202	9bf27ba5-59b7-44a2-a156-c68c4b07f705	chr19	55266318	55302893	37903	16384	37903	21519	True	60
203	9bf27ba5-59b7-44a2-a156-c68c4b07f705	chr19	55266318	55302893	37903	32768	37903	5135	True	60
204	d511ee16-0f8e-4b11-88a0-4100c1175a1b	chr19	55267250	55301772	34526	0	32768	32768	True	60
205	d511ee16-0f8e-4b11-88a0-4100c1175a1b	chr19	55267250	55301772	34526	1758	34526	32768	True	60
206	d511ee16-0f8e-4b11-88a0-4100c1175a1b	chr19	55267250	55301772	34526	16384	34526	18142	True	60
207	d511ee16-0f8e-4b11-88a0-4100c1175a1b	chr19	55267250	55301772	34526	32768	34526	1758	True	60
208	3be7c71c-456c-4ef9-aefd-43a02ed53e4b	chr19	55268247	55304537	36140	0	32768	32768	True	60
209	3be7c71c-456c-4ef9-aefd-43a02ed53e4b	chr19	55268247	55304537	36140	3372	36140	32768	True	60
210	3be7c71c-456c-4ef9-aefd-43a02ed53e4b	chr19	55268247	55304537	36140	16384	36140	19756	True	60
211	3be7c71c-456c-4ef9-aefd-43a02ed53e4b	chr19	55268247	55304537	36140	32768	36140	3372	True	60
212	418a4b9b-e60c-482c-b886-1bab5c204390	chr19	55268272	55328936	60542	0	32768	32768	True	60
213	418a4b9b-e60c-482c-b886-1bab5c204390	chr19	55268272	55328936	60542	16384	49152	32768	True	60
214	418a4b9b-e60c-482c-b886-1bab5c204390	chr19	55268272	55328936	60542	27774	60542	32768	True	60
215	418a4b9b-e60c-482c-b886-1bab5c204390	chr19	55268272	55328936	60542	32768	60542	27774	True	60
216	418a4b9b-e60c-482c-b886-1bab5c204390	chr19	55268272	55328936	60542	49152	60542	11390	True	60
217	5a1e1ee4-29dd-4b72-9ee6-b3055daa85e8	chr19	55269676	55300018	30375	0	30375	30375	False	60
218	45f03b5c-64fe-4d16-92cd-68fd91ccb50b	chr19	55270137	55300018	29777	0	29777	29777	True	60
219	8cfb654e-ad1e-469e-9b7f-b92c2801cd43	chr19	55271584	55324204	52396	0	32768	32768	False	60
220	8cfb654e-ad1e-469e-9b7f-b92c2801cd43	chr19	55271584	55324204	52396	16384	49152	32768	False	60
221	8cfb654e-ad1e-469e-9b7f-b92c2801cd43	chr19	55271584	55324204	52396	19628	52396	32768	False	60
222	8cfb654e-ad1e-469e-9b7f-b92c2801cd43	chr19	55271584	55324204	52396	32768	52396	19628	False	60
223	8cfb654e-ad1e-469e-9b7f-b92c2801cd43	chr19	55271584	55324204	52396	49152	52396	3244	False	60
224	95593ae7-8f72-4dad-943a-f4d9f133f450	chr19	55276153	55306440	48878	0	32768	32768	False	60
225	95593ae7-8f72-4dad-943a-f4d9f133f450	chr19	55276153	55306440	48878	16110	48878	32768	False	60
226	95593ae7-8f72-4dad-943a-f4d9f133f450	chr19	55276153	55306440	48878	16384	48878	32494	False	60
227	95593ae7-8f72-4dad-943a-f4d9f133f450	chr19	55276153	55306440	48878	32768	48878	16110	False	60
228	7efed950-9a79-4d9c-8ef3-4df40c82b11b	chr19	55277478	55301893	24274	0	24274	24274	True	60
229	841f8a43-bf5a-4c2c-b978-fd91c2e0cd30	chr19	55279763	55304415	24554	0	24554	24554	True	60
230	be64731d-5e5d-4bb6-a62a-2ed682cb28c6	chr19	55279787	55304578	32280	0	32280	32280	False	60
231	05381979-40b2-414e-a2aa-6995f82557ef	chr19	55280960	55327366	46392	0	32768	32768	False	60
232	05381979-40b2-414e-a2aa-6995f82557ef	chr19	55280960	55327366	46392	13624	46392	32768	False	60
233	05381979-40b2-414e-a2aa-6995f82557ef	chr19	55280960	55327366	46392	16384	46392	30008	False	60
234	05381979-40b2-414e-a2aa-6995f82557ef	chr19	55280960	55327366	46392	32768	46392	13624	False	60
235	136e90e2-767f-4053-8acc-c1a405a2ac8c	chr19	55282527	55314894	32140	0	32140	32140	True	60
236	1b3a00c8-1190-4197-ac1f-272e2d2bff21	chr19	55282731	55303739	20992	0	20992	20992	False	60
237	a23aa74a-c57b-42b4-a446-e3030b6c5c65	chr19	55283882	55303160	19292	0	19292	19292	False	60
238	1d4baddb-497b-43e6-b814-7bbb72e7e64c	chr19	55285729	55334401	48521	0	32768	32768	True	60
239	1d4baddb-497b-43e6-b814-7bbb72e7e64c	chr19	55285729	55334401	48521	15753	48521	32768	True	60
240	1d4baddb-497b-43e6-b814-7bbb72e7e64c	chr19	55285729	55334401	48521	16384	48521	32137	True	60
241	1d4baddb-497b-43e6-b814-7bbb72e7e64c	chr19	55285729	55334401	48521	32768	48521	15753	True	60
242	57f007a8-5924-4d0c-9d1e-ff3c72c4f1b1	chr19	55288022	55313144	25058	0	25058	25058	True	60
243	32516a3f-4247-46c9-ba9d-6db0fa2204d7	chr19	55289122	55310784	21344	0	21344	21344	True	60
244	04d26b44-34f7-4bf7-a8fd-b4a9d255e0b9	chr19	55289841	55303867	13921	0	13921	13921	False	60
245	404d4213-f4b7-4254-9022-3872113ba9ed	chr19	55289908	55309856	19905	0	19905	19905	True	60
246	b82390c2-a34a-48c0-8f4b-7ded3d9e39e6	chr19	55289957	55300137	13615	0	13615	13615	False	60
