row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split	sample	sample_id
16	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0
17	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	8160	40928	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0
18	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	16384	40928	24544	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0
19	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	32768	40928	8160	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0
20	89867c28-56a5-451f-b449-03888f8d1dd0	chr16	4279842	4306414	28409	0	28409	28409	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0
21	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	0	32768	32768	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0
22	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	16384	49152	32768	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0
23	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	32768	65536	32768	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0
24	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	43864	76632	32768	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0
25	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	49152	76632	27480	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0
26	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	65536	76632	11096	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0
27	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	0	32768	32768	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0
28	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	11292	44060	32768	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0
29	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	16384	44060	27676	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0
30	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	32768	44060	11292	False	60	40	chr16_rank41_score2.438_reads508	train	merged_e5b	0
31	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	0	32768	32768	True	60	94	chr16_rank95_score1.627_reads444	train	merged_e5b	0
32	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	16384	49152	32768	True	60	94	chr16_rank95_score1.627_reads444	train	merged_e5b	0
33	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	28382	61150	32768	True	60	94	chr16_rank95_score1.627_reads444	train	merged_e5b	0
34	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	32768	61150	28382	True	60	94	chr16_rank95_score1.627_reads444	train	merged_e5b	0
35	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	49152	61150	11998	True	60	94	chr16_rank95_score1.627_reads444	train	merged_e5b	0
36	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	0	32768	32768	False	60	94	chr16_rank95_score1.627_reads444	train	merged_e5b	0
37	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	8131	40899	32768	False	60	94	chr16_rank95_score1.627_reads444	train	merged_e5b	0
38	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	16384	40899	24515	False	60	94	chr16_rank95_score1.627_reads444	train	merged_e5b	0
39	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	32768	40899	8131	False	60	94	chr16_rank95_score1.627_reads444	train	merged_e5b	0
40	1fc39421-8149-4ac8-bc48-5907312bf10c	chr16	469117	500994	35092	0	32768	32768	True	60	94	chr16_rank95_score1.627_reads444	train	merged_e5b	0
41	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	0	32768	32768	True	58	10	chr16_rank11_score3.589_reads368	train	merged_e5b	0
42	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	12686	45454	32768	True	58	10	chr16_rank11_score3.589_reads368	train	merged_e5b	0
43	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	16384	45454	29070	True	58	10	chr16_rank11_score3.589_reads368	train	merged_e5b	0
44	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	32768	45454	12686	True	58	10	chr16_rank11_score3.589_reads368	train	merged_e5b	0
45	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	0	32768	32768	True	60	10	chr16_rank11_score3.589_reads368	train	merged_e5b	0
46	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	16384	49152	32768	True	60	10	chr16_rank11_score3.589_reads368	train	merged_e5b	0
47	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	17978	50746	32768	True	60	10	chr16_rank11_score3.589_reads368	train	merged_e5b	0
48	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	32768	50746	17978	True	60	10	chr16_rank11_score3.589_reads368	train	merged_e5b	0
49	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	49152	50746	1594	True	60	10	chr16_rank11_score3.589_reads368	train	merged_e5b	0
50	2c75f2f2-b60f-44ee-ba04-a9c644d218d9	chr16	29763421	29817465	52733	0	32768	32768	False	60	10	chr16_rank11_score3.589_reads368	train	merged_e5b	0
51	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	0	32768	32768	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0
52	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	16384	49152	32768	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0
53	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	25134	57902	32768	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0
54	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	32768	57902	25134	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0
55	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	49152	57902	8750	False	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0
56	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	0	32768	32768	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0
57	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	16384	49152	32768	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0
58	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	32768	65536	32768	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0
59	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	41872	74640	32768	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0
60	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	49152	74640	25488	True	60	3	chr16_rank4_score4.433_reads447	train	merged_e5b	0
61	3d4ae474-8ac3-4fe0-8a71-9f03df3289e4	chr16	29971995	30028159	55992	0	32768	32768	False	60	14	chr16_rank15_score3.433_reads422	train	merged_e5b	0
62	3d4ae474-8ac3-4fe0-8a71-9f03df3289e4	chr16	29971995	30028159	55992	16384	49152	32768	False	60	14	chr16_rank15_score3.433_reads422	train	merged_e5b	0
63	5211175b-160e-4861-823e-f7380f203220	chr16	88771054	88802653	31500	0	31500	31500	False	60	22	chr16_rank23_score3.064_reads497	train	merged_e5b	0
64	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	0	32768	32768	True	60	22	chr16_rank23_score3.064_reads497	train	merged_e5b	0
65	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	13343	46111	32768	True	60	22	chr16_rank23_score3.064_reads497	train	merged_e5b	0
66	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	16384	46111	29727	True	60	22	chr16_rank23_score3.064_reads497	train	merged_e5b	0
67	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	32768	46111	13343	True	60	22	chr16_rank23_score3.064_reads497	train	merged_e5b	0
68	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	0	32768	32768	True	60	22	chr16_rank23_score3.064_reads497	train	merged_e5b	0
69	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	16384	49152	32768	True	60	22	chr16_rank23_score3.064_reads497	train	merged_e5b	0
70	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	32768	65536	32768	True	60	22	chr16_rank23_score3.064_reads497	train	merged_e5b	0
71	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	40821	73589	32768	True	60	22	chr16_rank23_score3.064_reads497	train	merged_e5b	0
72	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	49152	73589	24437	True	60	22	chr16_rank23_score3.064_reads497	train	merged_e5b	0
73	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	0	32768	32768	False	60	16	chr16_rank17_score3.246_reads463	train	merged_e5b	0
74	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	16384	49152	32768	False	60	16	chr16_rank17_score3.246_reads463	train	merged_e5b	0
75	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	21751	54519	32768	False	60	16	chr16_rank17_score3.246_reads463	train	merged_e5b	0
76	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	32768	54519	21751	False	60	16	chr16_rank17_score3.246_reads463	train	merged_e5b	0
77	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	49152	54519	5367	False	60	16	chr16_rank17_score3.246_reads463	train	merged_e5b	0
78	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	0	32768	32768	True	60	16	chr16_rank17_score3.246_reads463	train	merged_e5b	0
79	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	5889	38657	32768	True	60	16	chr16_rank17_score3.246_reads463	train	merged_e5b	0
80	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	16384	38657	22273	True	60	16	chr16_rank17_score3.246_reads463	train	merged_e5b	0
81	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	32768	38657	5889	True	60	16	chr16_rank17_score3.246_reads463	train	merged_e5b	0
82	2626af49-8413-445f-bfdb-dcaaf0fb6961	chr16	31375078	31400039	24932	0	24932	24932	True	60	16	chr16_rank17_score3.246_reads463	train	merged_e5b	0
83	893d48a0-4e1b-4005-86b1-7324f6de0cdb	chr16	30571639	30602268	30584	0	30584	30584	False	60	44	chr16_rank45_score2.332_reads428	train	merged_e5b	0
84	38663101-f17f-43af-937e-3efd1dc8c76b	chr16	30572008	30630664	58700	0	32768	32768	True	60	18	chr16_rank19_score3.124_reads443	train	merged_e5b	0
85	38663101-f17f-43af-937e-3efd1dc8c76b	chr16	30572008	30630664	58700	16384	49152	32768	True	60	18	chr16_rank19_score3.124_reads443	train	merged_e5b	0
86	38663101-f17f-43af-937e-3efd1dc8c76b	chr16	30572008	30630664	58700	25932	58700	32768	True	60	18	chr16_rank19_score3.124_reads443	train	merged_e5b	0
87	38663101-f17f-43af-937e-3efd1dc8c76b	chr16	30572008	30630664	58700	32768	58700	25932	True	60	18	chr16_rank19_score3.124_reads443	train	merged_e5b	0
88	38663101-f17f-43af-937e-3efd1dc8c76b	chr16	30572008	30630664	58700	49152	58700	9548	True	60	18	chr16_rank19_score3.124_reads443	train	merged_e5b	0
89	e1d4294d-70d4-4c7e-8654-7c82f0149b05	chr16	30577076	30605111	27676	0	27676	27676	True	60	44	chr16_rank45_score2.332_reads428	train	merged_e5b	0
90	83ef0a8b-3e68-46af-a55e-aa0b2b07c51c	chr16	30577774	30610306	31924	0	31924	31924	False	60	44	chr16_rank45_score2.332_reads428	train	merged_e5b	0
91	62ed2563-7dca-48fe-90c6-65312962b74b	chr16	30580713	30610114	29418	0	29418	29418	True	60	44	chr16_rank45_score2.332_reads428	train	merged_e5b	0
92	0cf86a3b-79bd-49ad-b930-e8e8fabbc43a	chr16	30581647	30602763	21150	0	21150	21150	False	60	44	chr16_rank45_score2.332_reads428	train	merged_e5b	0
93	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	0	32768	32768	True	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0
94	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	16384	49152	32768	True	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0
95	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	32768	65536	32768	True	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0
96	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	35598	68366	32768	True	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0
97	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	49152	68366	19214	True	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0
98	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	65536	68366	2830	True	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0
99	6c9e4f06-fc1b-42a2-bc81-505a45c805c4	chr16	2962318	3020533	57339	0	32768	32768	False	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0
100	6c9e4f06-fc1b-42a2-bc81-505a45c805c4	chr16	2962318	3020533	57339	16384	49152	32768	False	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0
101	6c9e4f06-fc1b-42a2-bc81-505a45c805c4	chr16	2962318	3020533	57339	24571	57339	32768	False	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0
102	6c9e4f06-fc1b-42a2-bc81-505a45c805c4	chr16	2962318	3020533	57339	32768	57339	24571	False	60	5	chr16_rank6_score3.927_reads416	train	merged_e5b	0
103	60bff335-a950-43fc-9a8e-6ee88ff77db1	chr16	67758632	67804255	45023	0	32768	32768	False	60	20	chr16_rank21_score3.081_reads393	train	merged_e5b	0
104	60bff335-a950-43fc-9a8e-6ee88ff77db1	chr16	67758632	67804255	45023	12255	45023	32768	False	60	20	chr16_rank21_score3.081_reads393	train	merged_e5b	0
105	60bff335-a950-43fc-9a8e-6ee88ff77db1	chr16	67758632	67804255	45023	16384	45023	28639	False	60	20	chr16_rank21_score3.081_reads393	train	merged_e5b	0
106	60bff335-a950-43fc-9a8e-6ee88ff77db1	chr16	67758632	67804255	45023	32768	45023	12255	False	60	20	chr16_rank21_score3.081_reads393	train	merged_e5b	0
107	a9c52ce2-b0ea-464a-8bf4-600800803462	chr16	67767600	67800625	33233	0	32768	32768	True	60	20	chr16_rank21_score3.081_reads393	train	merged_e5b	0
108	a9c52ce2-b0ea-464a-8bf4-600800803462	chr16	67767600	67800625	33233	465	33233	32768	True	60	20	chr16_rank21_score3.081_reads393	train	merged_e5b	0
109	a9c52ce2-b0ea-464a-8bf4-600800803462	chr16	67767600	67800625	33233	16384	33233	16849	True	60	20	chr16_rank21_score3.081_reads393	train	merged_e5b	0
110	a9c52ce2-b0ea-464a-8bf4-600800803462	chr16	67767600	67800625	33233	32768	33233	465	True	60	20	chr16_rank21_score3.081_reads393	train	merged_e5b	0
111	bc9b25b5-59eb-4345-a75a-8139fd9bb66a	chr16	67771110	67816821	46639	0	32768	32768	True	60	20	chr16_rank21_score3.081_reads393	train	merged_e5b	0
112	bc9b25b5-59eb-4345-a75a-8139fd9bb66a	chr16	67771110	67816821	46639	13871	46639	32768	True	60	20	chr16_rank21_score3.081_reads393	train	merged_e5b	0
113	85bf37d6-f58e-42dd-8766-63fbef92a1f1	chr16	1051817	1110814	59665	0	32768	32768	False	60	31	chr16_rank32_score2.716_reads382	train	merged_e5b	0
114	85bf37d6-f58e-42dd-8766-63fbef92a1f1	chr16	1051817	1110814	59665	16384	49152	32768	False	60	31	chr16_rank32_score2.716_reads382	train	merged_e5b	0
115	85bf37d6-f58e-42dd-8766-63fbef92a1f1	chr16	1051817	1110814	59665	26897	59665	32768	False	60	31	chr16_rank32_score2.716_reads382	train	merged_e5b	0
116	85bf37d6-f58e-42dd-8766-63fbef92a1f1	chr16	1051817	1110814	59665	32768	59665	26897	False	60	31	chr16_rank32_score2.716_reads382	train	merged_e5b	0
117	85bf37d6-f58e-42dd-8766-63fbef92a1f1	chr16	1051817	1110814	59665	49152	59665	10513	False	60	31	chr16_rank32_score2.716_reads382	train	merged_e5b	0
118	35ab89f7-060f-4c0d-a665-c0db950dae8d	chr16	1070440	1104298	34664	0	32768	32768	False	60	31	chr16_rank32_score2.716_reads382	train	merged_e5b	0
119	35ab89f7-060f-4c0d-a665-c0db950dae8d	chr16	1070440	1104298	34664	1896	34664	32768	False	60	31	chr16_rank32_score2.716_reads382	train	merged_e5b	0
120	35ab89f7-060f-4c0d-a665-c0db950dae8d	chr16	1070440	1104298	34664	16384	34664	18280	False	60	31	chr16_rank32_score2.716_reads382	train	merged_e5b	0
121	35ab89f7-060f-4c0d-a665-c0db950dae8d	chr16	1070440	1104298	34664	32768	34664	1896	False	60	31	chr16_rank32_score2.716_reads382	train	merged_e5b	0
122	d4f71b31-a804-44c8-8357-ee8909b605cb	chr16	1077093	1104290	27900	0	27900	27900	True	60	31	chr16_rank32_score2.716_reads382	train	merged_e5b	0
123	fb267f92-baf8-4591-91c4-36623d0a233b	chr16	88658838	88701563	43802	0	32768	32768	False	60	25	chr16_rank26_score2.910_reads470	train	merged_e5b	0
124	fb267f92-baf8-4591-91c4-36623d0a233b	chr16	88658838	88701563	43802	11034	43802	32768	False	60	25	chr16_rank26_score2.910_reads470	train	merged_e5b	0
125	fb267f92-baf8-4591-91c4-36623d0a233b	chr16	88658838	88701563	43802	16384	43802	27418	False	60	25	chr16_rank26_score2.910_reads470	train	merged_e5b	0
126	fb267f92-baf8-4591-91c4-36623d0a233b	chr16	88658838	88701563	43802	32768	43802	11034	False	60	25	chr16_rank26_score2.910_reads470	train	merged_e5b	0
127	2684b79b-ebd4-48a9-b605-c7dd2a8b86ff	chr16	88660638	88703064	43359	0	32768	32768	False	60	25	chr16_rank26_score2.910_reads470	train	merged_e5b	0
128	2684b79b-ebd4-48a9-b605-c7dd2a8b86ff	chr16	88660638	88703064	43359	10591	43359	32768	False	60	25	chr16_rank26_score2.910_reads470	train	merged_e5b	0
129	2684b79b-ebd4-48a9-b605-c7dd2a8b86ff	chr16	88660638	88703064	43359	16384	43359	26975	False	60	25	chr16_rank26_score2.910_reads470	train	merged_e5b	0
130	2684b79b-ebd4-48a9-b605-c7dd2a8b86ff	chr16	88660638	88703064	43359	32768	43359	10591	False	60	25	chr16_rank26_score2.910_reads470	train	merged_e5b	0
131	d3803bf8-70ce-4992-acd0-58db77fe56a0	chr16	88673361	88708724	46000	0	32768	32768	True	60	25	chr16_rank26_score2.910_reads470	train	merged_e5b	0
132	d3803bf8-70ce-4992-acd0-58db77fe56a0	chr16	88673361	88708724	46000	13232	46000	32768	True	60	25	chr16_rank26_score2.910_reads470	train	merged_e5b	0
133	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	0	32768	32768	False	60	67	chr16_rank68_score1.955_reads400	train	merged_e5b	0
134	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	16384	49152	32768	False	60	67	chr16_rank68_score1.955_reads400	train	merged_e5b	0
135	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	32768	65536	32768	False	60	67	chr16_rank68_score1.955_reads400	train	merged_e5b	0
136	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	45639	78407	32768	False	60	67	chr16_rank68_score1.955_reads400	train	merged_e5b	0
137	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	49152	78407	29255	False	60	67	chr16_rank68_score1.955_reads400	train	merged_e5b	0
138	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	65536	78407	12871	False	60	67	chr16_rank68_score1.955_reads400	train	merged_e5b	0
139	8076fd13-311c-44f4-a414-d592d6d18ab5	chr16	1660188	1725670	65030	0	32768	32768	False	60	67	chr16_rank68_score1.955_reads400	train	merged_e5b	0
140	8076fd13-311c-44f4-a414-d592d6d18ab5	chr16	1660188	1725670	65030	16384	49152	32768	False	60	67	chr16_rank68_score1.955_reads400	train	merged_e5b	0
141	8076fd13-311c-44f4-a414-d592d6d18ab5	chr16	1660188	1725670	65030	32262	65030	32768	False	60	67	chr16_rank68_score1.955_reads400	train	merged_e5b	0
142	8076fd13-311c-44f4-a414-d592d6d18ab5	chr16	1660188	1725670	65030	32768	65030	32262	False	60	67	chr16_rank68_score1.955_reads400	train	merged_e5b	0
143	32f9898c-176c-42f3-8e34-072e99e0f890	chr16	30244505	30305075	60532	0	32768	32768	True	47	24	chr16_rank25_score2.958_reads417	train	merged_e5b	0
144	32f9898c-176c-42f3-8e34-072e99e0f890	chr16	30244505	30305075	60532	16384	49152	32768	True	47	24	chr16_rank25_score2.958_reads417	train	merged_e5b	0
145	32f9898c-176c-42f3-8e34-072e99e0f890	chr16	30244505	30305075	60532	27764	60532	32768	True	47	24	chr16_rank25_score2.958_reads417	train	merged_e5b	0
146	32f9898c-176c-42f3-8e34-072e99e0f890	chr16	30244505	30305075	60532	32768	60532	27764	True	47	24	chr16_rank25_score2.958_reads417	train	merged_e5b	0
147	32f9898c-176c-42f3-8e34-072e99e0f890	chr16	30244505	30305075	60532	49152	60532	11380	True	47	24	chr16_rank25_score2.958_reads417	train	merged_e5b	0
148	1696c043-2501-4bde-9c5b-ee04f472681c	chr16	30248345	30345235	94518	0	32768	32768	False	60	24	chr16_rank25_score2.958_reads417	train	merged_e5b	0
149	1696c043-2501-4bde-9c5b-ee04f472681c	chr16	30248345	30345235	94518	16384	49152	32768	False	60	24	chr16_rank25_score2.958_reads417	train	merged_e5b	0
150	1696c043-2501-4bde-9c5b-ee04f472681c	chr16	30248345	30345235	94518	32768	65536	32768	False	60	24	chr16_rank25_score2.958_reads417	train	merged_e5b	0
151	1696c043-2501-4bde-9c5b-ee04f472681c	chr16	30248345	30345235	94518	49152	81920	32768	False	60	24	chr16_rank25_score2.958_reads417	train	merged_e5b	0
152	1696c043-2501-4bde-9c5b-ee04f472681c	chr16	30248345	30345235	94518	61750	94518	32768	False	60	24	chr16_rank25_score2.958_reads417	train	merged_e5b	0
153	b019df5b-09b0-403b-aafc-3cbadf215da8	chr16	88562430	88602406	58560	0	32768	32768	False	60	51	chr16_rank52_score2.148_reads429	train	merged_e5b	0
154	b019df5b-09b0-403b-aafc-3cbadf215da8	chr16	88562430	88602406	58560	16384	49152	32768	False	60	51	chr16_rank52_score2.148_reads429	train	merged_e5b	0
155	b019df5b-09b0-403b-aafc-3cbadf215da8	chr16	88562430	88602406	58560	25792	58560	32768	False	60	51	chr16_rank52_score2.148_reads429	train	merged_e5b	0
156	b019df5b-09b0-403b-aafc-3cbadf215da8	chr16	88562430	88602406	58560	32768	58560	25792	False	60	51	chr16_rank52_score2.148_reads429	train	merged_e5b	0
157	b019df5b-09b0-403b-aafc-3cbadf215da8	chr16	88562430	88602406	58560	49152	58560	9408	False	60	51	chr16_rank52_score2.148_reads429	train	merged_e5b	0
158	148cbc7e-4ea1-48f2-9dff-5953b307b95f	chr16	88564597	88602908	38163	0	32768	32768	False	60	51	chr16_rank52_score2.148_reads429	train	merged_e5b	0
159	148cbc7e-4ea1-48f2-9dff-5953b307b95f	chr16	88564597	88602908	38163	5395	38163	32768	False	60	51	chr16_rank52_score2.148_reads429	train	merged_e5b	0
