row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq
51	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	16384	49152	32768	False	60
52	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	32768	65536	32768	False	60
53	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	43864	76632	32768	False	60
54	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	49152	76632	27480	False	60
55	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	65536	76632	11096	False	60
56	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	0	32768	32768	False	60
57	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	11292	44060	32768	False	60
58	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	16384	44060	27676	False	60
59	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	32768	44060	11292	False	60
60	511b429f-d91e-4861-aa5e-b5ac689958f7	chr16	30855575	30907038	51412	0	32768	32768	False	60
61	511b429f-d91e-4861-aa5e-b5ac689958f7	chr16	30855575	30907038	51412	16384	49152	32768	False	60
62	511b429f-d91e-4861-aa5e-b5ac689958f7	chr16	30855575	30907038	51412	18644	51412	32768	False	60
63	511b429f-d91e-4861-aa5e-b5ac689958f7	chr16	30855575	30907038	51412	32768	51412	18644	False	60
64	511b429f-d91e-4861-aa5e-b5ac689958f7	chr16	30855575	30907038	51412	49152	51412	2260	False	60
65	8c3a4069-51f5-4f98-915d-711152943f16	chr16	30858592	30900309	41658	0	32768	32768	True	60
66	8c3a4069-51f5-4f98-915d-711152943f16	chr16	30858592	30900309	41658	8890	41658	32768	True	60
67	8c3a4069-51f5-4f98-915d-711152943f16	chr16	30858592	30900309	41658	16384	41658	25274	True	60
68	8c3a4069-51f5-4f98-915d-711152943f16	chr16	30858592	30900309	41658	32768	41658	8890	True	60
69	59ae399a-1b69-4807-a6ce-2d441b8de031	chr16	30861438	30904260	42512	0	32768	32768	True	60
70	d73915e7-1401-4041-95f7-45d5c57eebb0	chr16	1870431	1908419	39865	0	32768	32768	True	60
71	d73915e7-1401-4041-95f7-45d5c57eebb0	chr16	1870431	1908419	39865	7097	39865	32768	True	60
72	d73915e7-1401-4041-95f7-45d5c57eebb0	chr16	1870431	1908419	39865	16384	39865	23481	True	60
73	d73915e7-1401-4041-95f7-45d5c57eebb0	chr16	1870431	1908419	39865	32768	39865	7097	True	60
74	880756ae-63da-4839-9a19-6bc537ac5296	chr16	1875417	1903956	28452	0	28452	28452	True	60
75	6e6ea89a-5b0d-4b61-82ad-069a1a0d72f5	chr16	1875688	1908263	32353	0	32353	32353	False	60
76	8a133521-35d0-40a1-8d2b-c4b60693ee22	chr16	1876866	1903251	26397	0	26397	26397	False	60
77	ab80f0f6-e1be-421c-b305-b987a29dbe7d	chr16	1877897	1900478	22476	0	22476	22476	False	60
78	03eff60e-d642-44d0-b417-91e56eb87d09	chr16	1878105	1901847	23295	0	23295	23295	False	60
79	73654706-be65-4340-910f-3e26f31e8155	chr16	1878658	1923148	44032	0	32768	32768	True	60
80	d5b954ab-4d9f-47dc-9f6a-72d4feaba1ac	chr16	1951346	2008416	56591	0	32768	32768	False	60
81	d5b954ab-4d9f-47dc-9f6a-72d4feaba1ac	chr16	1951346	2008416	56591	16384	49152	32768	False	60
82	d5b954ab-4d9f-47dc-9f6a-72d4feaba1ac	chr16	1951346	2008416	56591	23823	56591	32768	False	60
83	d5b954ab-4d9f-47dc-9f6a-72d4feaba1ac	chr16	1951346	2008416	56591	32768	56591	23823	False	60
84	d5b954ab-4d9f-47dc-9f6a-72d4feaba1ac	chr16	1951346	2008416	56591	49152	56591	7439	False	60
85	406876e7-4736-42f3-94e7-76784bc1f7bc	chr16	1963010	2019924	56686	0	32768	32768	False	60
86	406876e7-4736-42f3-94e7-76784bc1f7bc	chr16	1963010	2019924	56686	16384	49152	32768	False	60
87	406876e7-4736-42f3-94e7-76784bc1f7bc	chr16	1963010	2019924	56686	23918	56686	32768	False	60
88	406876e7-4736-42f3-94e7-76784bc1f7bc	chr16	1963010	2019924	56686	32768	56686	23918	False	60
89	406876e7-4736-42f3-94e7-76784bc1f7bc	chr16	1963010	2019924	56686	49152	56686	7534	False	60
90	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	0	32768	32768	True	60
91	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	16384	49152	32768	True	60
92	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	28382	61150	32768	True	60
93	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	32768	61150	28382	True	60
94	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	49152	61150	11998	True	60
95	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	0	32768	32768	False	60
96	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	8131	40899	32768	False	60
97	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	16384	40899	24515	False	60
98	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	32768	40899	8131	False	60
99	1fc39421-8149-4ac8-bc48-5907312bf10c	chr16	469117	500994	35092	0	32768	32768	True	60
100	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	0	32768	32768	True	58
101	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	12686	45454	32768	True	58
102	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	16384	45454	29070	True	58
103	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	32768	45454	12686	True	58
104	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	0	32768	32768	True	60
105	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	16384	49152	32768	True	60
106	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	17978	50746	32768	True	60
107	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	32768	50746	17978	True	60
108	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	49152	50746	1594	True	60
109	2c75f2f2-b60f-44ee-ba04-a9c644d218d9	chr16	29763421	29817465	52733	0	32768	32768	False	60
110	d136ff6d-4178-499e-9b44-2cec9ef898d1	chr16	67049611	67102015	52397	0	32768	32768	False	60
111	d136ff6d-4178-499e-9b44-2cec9ef898d1	chr16	67049611	67102015	52397	16384	49152	32768	False	60
112	d136ff6d-4178-499e-9b44-2cec9ef898d1	chr16	67049611	67102015	52397	19629	52397	32768	False	60
113	d136ff6d-4178-499e-9b44-2cec9ef898d1	chr16	67049611	67102015	52397	32768	52397	19629	False	60
114	d136ff6d-4178-499e-9b44-2cec9ef898d1	chr16	67049611	67102015	52397	49152	52397	3245	False	60
115	39c44388-e2ee-4d9d-a300-074a135db776	chr16	67066811	67115080	47854	0	32768	32768	True	60
116	39c44388-e2ee-4d9d-a300-074a135db776	chr16	67066811	67115080	47854	15086	47854	32768	True	60
117	39c44388-e2ee-4d9d-a300-074a135db776	chr16	67066811	67115080	47854	16384	47854	31470	True	60
118	39c44388-e2ee-4d9d-a300-074a135db776	chr16	67066811	67115080	47854	32768	47854	15086	True	60
119	1dbacc27-30d9-4753-89b4-ac77bbffae0f	chr16	67068996	67100571	31511	0	31511	31511	False	60
120	2404fbe9-a593-4228-a229-a70242854417	chr16	1253709	1300091	46194	0	32768	32768	False	60
121	2404fbe9-a593-4228-a229-a70242854417	chr16	1253709	1300091	46194	13426	46194	32768	False	60
122	2404fbe9-a593-4228-a229-a70242854417	chr16	1253709	1300091	46194	16384	46194	29810	False	60
123	2404fbe9-a593-4228-a229-a70242854417	chr16	1253709	1300091	46194	32768	46194	13426	False	60
124	836896f6-0d15-4a88-b163-1d5b60efbed6	chr16	1260938	1317376	56212	0	32768	32768	False	60
125	836896f6-0d15-4a88-b163-1d5b60efbed6	chr16	1260938	1317376	56212	16384	49152	32768	False	60
126	836896f6-0d15-4a88-b163-1d5b60efbed6	chr16	1260938	1317376	56212	23444	56212	32768	False	60
127	836896f6-0d15-4a88-b163-1d5b60efbed6	chr16	1260938	1317376	56212	32768	56212	23444	False	60
128	836896f6-0d15-4a88-b163-1d5b60efbed6	chr16	1260938	1317376	56212	49152	56212	7060	False	60
129	02450af8-633a-43f7-8084-010a8547abfe	chr16	1263129	1314779	48338	0	32768	32768	False	60
130	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	0	32768	32768	False	60
131	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	16384	49152	32768	False	60
132	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	25134	57902	32768	False	60
133	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	32768	57902	25134	False	60
134	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	49152	57902	8750	False	60
135	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	0	32768	32768	True	60
136	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	16384	49152	32768	True	60
137	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	32768	65536	32768	True	60
138	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	41872	74640	32768	True	60
139	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	49152	74640	25488	True	60
140	4e97d448-d64f-444b-8432-7e5fdc6d7fb1	chr16	29971371	30013084	41694	0	32768	32768	False	60
141	4e97d448-d64f-444b-8432-7e5fdc6d7fb1	chr16	29971371	30013084	41694	8926	41694	32768	False	60
142	4e97d448-d64f-444b-8432-7e5fdc6d7fb1	chr16	29971371	30013084	41694	16384	41694	25310	False	60
143	4e97d448-d64f-444b-8432-7e5fdc6d7fb1	chr16	29971371	30013084	41694	32768	41694	8926	False	60
144	b6412f30-dedd-4a7e-a486-a9c0379277c7	chr16	29971576	30007281	33562	0	32768	32768	True	60
145	b6412f30-dedd-4a7e-a486-a9c0379277c7	chr16	29971576	30007281	33562	794	33562	32768	True	60
146	b6412f30-dedd-4a7e-a486-a9c0379277c7	chr16	29971576	30007281	33562	16384	33562	17178	True	60
147	b6412f30-dedd-4a7e-a486-a9c0379277c7	chr16	29971576	30007281	33562	32768	33562	794	True	60
148	3d4ae474-8ac3-4fe0-8a71-9f03df3289e4	chr16	29971995	30028159	55992	0	32768	32768	False	60
149	3d4ae474-8ac3-4fe0-8a71-9f03df3289e4	chr16	29971995	30028159	55992	16384	49152	32768	False	60
150	5211175b-160e-4861-823e-f7380f203220	chr16	88771054	88802653	31500	0	31500	31500	False	60
151	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	0	32768	32768	True	60
152	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	13343	46111	32768	True	60
153	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	16384	46111	29727	True	60
154	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	32768	46111	13343	True	60
155	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	0	32768	32768	True	60
156	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	16384	49152	32768	True	60
157	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	32768	65536	32768	True	60
158	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	40821	73589	32768	True	60
159	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	49152	73589	24437	True	60
160	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	0	32768	32768	False	60
161	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	16384	49152	32768	False	60
162	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	21751	54519	32768	False	60
163	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	32768	54519	21751	False	60
164	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	49152	54519	5367	False	60
165	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	0	32768	32768	True	60
166	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	5889	38657	32768	True	60
167	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	16384	38657	22273	True	60
168	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	32768	38657	5889	True	60
169	2626af49-8413-445f-bfdb-dcaaf0fb6961	chr16	31375078	31400039	24932	0	24932	24932	True	60
170	273a81c3-1270-4c13-ae04-2c328d232d8e	chr16	67166023	67201802	35713	0	32768	32768	False	60
171	273a81c3-1270-4c13-ae04-2c328d232d8e	chr16	67166023	67201802	35713	2945	35713	32768	False	60
172	273a81c3-1270-4c13-ae04-2c328d232d8e	chr16	67166023	67201802	35713	16384	35713	19329	False	60
173	273a81c3-1270-4c13-ae04-2c328d232d8e	chr16	67166023	67201802	35713	32768	35713	2945	False	60
174	c4725bf8-75ec-4386-879c-0d46e167daaa	chr16	67170782	67206680	35805	0	32768	32768	False	60
175	c4725bf8-75ec-4386-879c-0d46e167daaa	chr16	67170782	67206680	35805	3037	35805	32768	False	60
176	c4725bf8-75ec-4386-879c-0d46e167daaa	chr16	67170782	67206680	35805	16384	35805	19421	False	60
177	c4725bf8-75ec-4386-879c-0d46e167daaa	chr16	67170782	67206680	35805	32768	35805	3037	False	60
178	52eaf203-5821-49d9-abee-4968b236d25b	chr16	67172444	67208296	55676	0	32768	32768	False	60
179	52eaf203-5821-49d9-abee-4968b236d25b	chr16	67172444	67208296	55676	16384	49152	32768	False	60
180	893d48a0-4e1b-4005-86b1-7324f6de0cdb	chr16	30571639	30602268	30584	0	30584	30584	False	60
181	38663101-f17f-43af-937e-3efd1dc8c76b	chr16	30572008	30630664	58700	0	32768	32768	True	60
182	38663101-f17f-43af-937e-3efd1dc8c76b	chr16	30572008	30630664	58700	16384	49152	32768	True	60
183	38663101-f17f-43af-937e-3efd1dc8c76b	chr16	30572008	30630664	58700	25932	58700	32768	True	60
184	38663101-f17f-43af-937e-3efd1dc8c76b	chr16	30572008	30630664	58700	32768	58700	25932	True	60
185	38663101-f17f-43af-937e-3efd1dc8c76b	chr16	30572008	30630664	58700	49152	58700	9548	True	60
186	e1d4294d-70d4-4c7e-8654-7c82f0149b05	chr16	30577076	30605111	27676	0	27676	27676	True	60
187	83ef0a8b-3e68-46af-a55e-aa0b2b07c51c	chr16	30577774	30610306	31924	0	31924	31924	False	60
188	62ed2563-7dca-48fe-90c6-65312962b74b	chr16	30580713	30610114	29418	0	29418	29418	True	60
189	0cf86a3b-79bd-49ad-b930-e8e8fabbc43a	chr16	30581647	30602763	21150	0	21150	21150	False	60
190	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	0	32768	32768	True	60
191	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	16384	49152	32768	True	60
192	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	32768	65536	32768	True	60
193	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	35598	68366	32768	True	60
194	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	49152	68366	19214	True	60
195	f0af690c-d011-4b72-9104-83cf568b8844	chr16	2937083	3005820	68366	65536	68366	2830	True	60
196	6c9e4f06-fc1b-42a2-bc81-505a45c805c4	chr16	2962318	3020533	57339	0	32768	32768	False	60
197	6c9e4f06-fc1b-42a2-bc81-505a45c805c4	chr16	2962318	3020533	57339	16384	49152	32768	False	60
198	6c9e4f06-fc1b-42a2-bc81-505a45c805c4	chr16	2962318	3020533	57339	24571	57339	32768	False	60
199	6c9e4f06-fc1b-42a2-bc81-505a45c805c4	chr16	2962318	3020533	57339	32768	57339	24571	False	60
200	60bff335-a950-43fc-9a8e-6ee88ff77db1	chr16	67758632	67804255	45023	0	32768	32768	False	60
201	60bff335-a950-43fc-9a8e-6ee88ff77db1	chr16	67758632	67804255	45023	12255	45023	32768	False	60
202	60bff335-a950-43fc-9a8e-6ee88ff77db1	chr16	67758632	67804255	45023	16384	45023	28639	False	60
203	60bff335-a950-43fc-9a8e-6ee88ff77db1	chr16	67758632	67804255	45023	32768	45023	12255	False	60
204	a9c52ce2-b0ea-464a-8bf4-600800803462	chr16	67767600	67800625	33233	0	32768	32768	True	60
205	a9c52ce2-b0ea-464a-8bf4-600800803462	chr16	67767600	67800625	33233	465	33233	32768	True	60
206	a9c52ce2-b0ea-464a-8bf4-600800803462	chr16	67767600	67800625	33233	16384	33233	16849	True	60
207	a9c52ce2-b0ea-464a-8bf4-600800803462	chr16	67767600	67800625	33233	32768	33233	465	True	60
208	bc9b25b5-59eb-4345-a75a-8139fd9bb66a	chr16	67771110	67816821	46639	0	32768	32768	True	60
209	bc9b25b5-59eb-4345-a75a-8139fd9bb66a	chr16	67771110	67816821	46639	13871	46639	32768	True	60
210	85bf37d6-f58e-42dd-8766-63fbef92a1f1	chr16	1051817	1110814	59665	0	32768	32768	False	60
211	85bf37d6-f58e-42dd-8766-63fbef92a1f1	chr16	1051817	1110814	59665	16384	49152	32768	False	60
212	85bf37d6-f58e-42dd-8766-63fbef92a1f1	chr16	1051817	1110814	59665	26897	59665	32768	False	60
213	85bf37d6-f58e-42dd-8766-63fbef92a1f1	chr16	1051817	1110814	59665	32768	59665	26897	False	60
214	85bf37d6-f58e-42dd-8766-63fbef92a1f1	chr16	1051817	1110814	59665	49152	59665	10513	False	60
215	35ab89f7-060f-4c0d-a665-c0db950dae8d	chr16	1070440	1104298	34664	0	32768	32768	False	60
216	35ab89f7-060f-4c0d-a665-c0db950dae8d	chr16	1070440	1104298	34664	1896	34664	32768	False	60
217	35ab89f7-060f-4c0d-a665-c0db950dae8d	chr16	1070440	1104298	34664	16384	34664	18280	False	60
218	35ab89f7-060f-4c0d-a665-c0db950dae8d	chr16	1070440	1104298	34664	32768	34664	1896	False	60
219	d4f71b31-a804-44c8-8357-ee8909b605cb	chr16	1077093	1104290	27900	0	27900	27900	True	60
220	fb267f92-baf8-4591-91c4-36623d0a233b	chr16	88658838	88701563	43802	0	32768	32768	False	60
221	fb267f92-baf8-4591-91c4-36623d0a233b	chr16	88658838	88701563	43802	11034	43802	32768	False	60
222	fb267f92-baf8-4591-91c4-36623d0a233b	chr16	88658838	88701563	43802	16384	43802	27418	False	60
223	fb267f92-baf8-4591-91c4-36623d0a233b	chr16	88658838	88701563	43802	32768	43802	11034	False	60
224	2684b79b-ebd4-48a9-b605-c7dd2a8b86ff	chr16	88660638	88703064	43359	0	32768	32768	False	60
225	2684b79b-ebd4-48a9-b605-c7dd2a8b86ff	chr16	88660638	88703064	43359	10591	43359	32768	False	60
226	2684b79b-ebd4-48a9-b605-c7dd2a8b86ff	chr16	88660638	88703064	43359	16384	43359	26975	False	60
227	2684b79b-ebd4-48a9-b605-c7dd2a8b86ff	chr16	88660638	88703064	43359	32768	43359	10591	False	60
228	d3803bf8-70ce-4992-acd0-58db77fe56a0	chr16	88673361	88708724	46000	0	32768	32768	True	60
229	d3803bf8-70ce-4992-acd0-58db77fe56a0	chr16	88673361	88708724	46000	13232	46000	32768	True	60
230	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	0	32768	32768	False	60
231	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	16384	49152	32768	False	60
232	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	32768	65536	32768	False	60
233	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	45639	78407	32768	False	60
234	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	49152	78407	29255	False	60
235	d38a5797-a819-439a-b71c-14a34125578e	chr16	1637236	1716195	78407	65536	78407	12871	False	60
236	8076fd13-311c-44f4-a414-d592d6d18ab5	chr16	1660188	1725670	65030	0	32768	32768	False	60
237	8076fd13-311c-44f4-a414-d592d6d18ab5	chr16	1660188	1725670	65030	16384	49152	32768	False	60
238	8076fd13-311c-44f4-a414-d592d6d18ab5	chr16	1660188	1725670	65030	32262	65030	32768	False	60
239	8076fd13-311c-44f4-a414-d592d6d18ab5	chr16	1660188	1725670	65030	32768	65030	32262	False	60
240	32f9898c-176c-42f3-8e34-072e99e0f890	chr16	30244505	30305075	60532	0	32768	32768	True	47
241	32f9898c-176c-42f3-8e34-072e99e0f890	chr16	30244505	30305075	60532	16384	49152	32768	True	47
242	32f9898c-176c-42f3-8e34-072e99e0f890	chr16	30244505	30305075	60532	27764	60532	32768	True	47
243	32f9898c-176c-42f3-8e34-072e99e0f890	chr16	30244505	30305075	60532	32768	60532	27764	True	47
244	32f9898c-176c-42f3-8e34-072e99e0f890	chr16	30244505	30305075	60532	49152	60532	11380	True	47
245	1696c043-2501-4bde-9c5b-ee04f472681c	chr16	30248345	30345235	94518	0	32768	32768	False	60
246	1696c043-2501-4bde-9c5b-ee04f472681c	chr16	30248345	30345235	94518	16384	49152	32768	False	60
247	1696c043-2501-4bde-9c5b-ee04f472681c	chr16	30248345	30345235	94518	32768	65536	32768	False	60
