row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split
67	eeddfb80-e032-4df6-8afe-1ad157765598	chr11	64184384	64231015	46546	16384	46546	30162	True	60	1	chr16_rank2_score6.477_reads404	train
68	eeddfb80-e032-4df6-8afe-1ad157765598	chr11	64184384	64231015	46546	32768	46546	13778	True	60	1	chr16_rank2_score6.477_reads404	train
69	ef93b82d-bde9-4111-bc40-964958fd04bb	chr11	64186010	64200618	14225	0	14225	14225	False	60	95	chr16_rank96_score2.067_reads390	val
70	7ff3c53e-c557-4869-9cb7-2451ab91a67b	chr11	64186082	64205568	18974	0	18974	18974	True	60	95	chr16_rank96_score2.067_reads390	val
71	a6ae0407-47e7-4a23-bed0-5018bdd1652f	chr11	64186120	64205510	18903	0	18903	18903	False	60	95	chr16_rank96_score2.067_reads390	val
72	4456f891-1cd2-4803-9081-e00e0f5612d9	chr11	64187277	64203962	16701	0	16701	16701	True	60	95	chr16_rank96_score2.067_reads390	val
73	c0eeb967-883d-4a38-809e-4d68556138ae	chr11	64188851	64206282	17393	0	17393	17393	False	60	95	chr16_rank96_score2.067_reads390	val
74	c1d0ddd0-b3d9-4a9f-911c-5d0943a3165a	chr11	64189382	64206845	17422	0	17422	17422	True	60	95	chr16_rank96_score2.067_reads390	val
75	07345215-244f-42f0-b449-9ec0e6067672	chr11	64189438	64207766	18278	0	18278	18278	True	60	95	chr16_rank96_score2.067_reads390	val
76	25dbdcb8-ed42-4a75-969c-79a107d5d076	chr11	64190439	64209335	34895	0	32768	32768	False	60	95	chr16_rank96_score2.067_reads390	val
77	25dbdcb8-ed42-4a75-969c-79a107d5d076	chr11	64190439	64209335	34895	2127	34895	32768	False	60	95	chr16_rank96_score2.067_reads390	val
78	25dbdcb8-ed42-4a75-969c-79a107d5d076	chr11	64190439	64209335	34895	16384	34895	18511	False	60	95	chr16_rank96_score2.067_reads390	val
79	25dbdcb8-ed42-4a75-969c-79a107d5d076	chr11	64190439	64209335	34895	32768	34895	2127	False	60	95	chr16_rank96_score2.067_reads390	val
80	8e8952f7-09df-48f1-91cd-ca0f30f063ad	chr11	64191208	64201701	10492	0	10492	10492	True	60	95	chr16_rank96_score2.067_reads390	val
81	e4119e39-9e89-45f9-be0d-2ced7884f3a1	chr11	64192883	64217690	23737	0	23737	23737	False	45	1	chr16_rank2_score6.477_reads404	train
82	75d783fb-715a-46f5-9663-c85477faf889	chr11	64193691	64201374	7680	0	7680	7680	False	60	95	chr16_rank96_score2.067_reads390	val
83	e49fcc94-bfcf-4128-998b-08caf4b9b375	chr11	64193908	64202225	8323	0	8323	8323	False	60	95	chr16_rank96_score2.067_reads390	val
84	7ad1dbc8-7147-498a-9818-38c836241245	chr11	64195999	64209184	13093	0	13093	13093	False	60	1	chr16_rank2_score6.477_reads404	train
85	a97e67df-88f4-455a-867b-e90b3c8ecd1e	chr11	64196106	64206529	10420	0	10420	10420	True	60	1	chr16_rank2_score6.477_reads404	train
86	a6e10a79-86a8-4c05-90c7-92590ddd3b80	chr11	64196124	64204574	8451	0	8451	8451	True	60	1	chr16_rank2_score6.477_reads404	train
87	45ad9647-392f-4867-9288-6e4cfb34fb6f	chr11	64196771	64205372	8622	0	8622	8622	True	60	1	chr16_rank2_score6.477_reads404	train
88	0a4436c7-5817-4c45-9e21-6577512f2709	chr11	64197405	64223587	26019	0	26019	26019	True	60	1	chr16_rank2_score6.477_reads404	train
89	bd0c1a6c-ad7e-4782-a479-e96cdb1d354d	chr11	64197559	64215629	17962	0	17962	17962	True	60	1	chr16_rank2_score6.477_reads404	train
90	d5a5d91c-b47d-4949-9cb0-f8b9bc6deb1e	chr11	64197614	64208318	10728	0	10728	10728	False	60	1	chr16_rank2_score6.477_reads404	train
91	1a1191ea-a9ea-4c01-aca5-7a88d8ac71e1	chr11	64198120	64232110	38124	0	32768	32768	True	60	1	chr16_rank2_score6.477_reads404	train
92	1a1191ea-a9ea-4c01-aca5-7a88d8ac71e1	chr11	64198120	64232110	38124	5356	38124	32768	True	60	1	chr16_rank2_score6.477_reads404	train
93	1a1191ea-a9ea-4c01-aca5-7a88d8ac71e1	chr11	64198120	64232110	38124	16384	38124	21740	True	60	1	chr16_rank2_score6.477_reads404	train
94	1a1191ea-a9ea-4c01-aca5-7a88d8ac71e1	chr11	64198120	64232110	38124	32768	38124	5356	True	60	1	chr16_rank2_score6.477_reads404	train
95	62f3e2c6-c2a0-4785-8c89-243f604a0b5e	chr11	64199711	64215958	16219	0	16219	16219	True	60	1	chr16_rank2_score6.477_reads404	train
96	40078f20-4ce4-4ac0-b7db-6f1e92d3536c	chr11	64199914	64205227	5078	0	5078	5078	True	60	1	chr16_rank2_score6.477_reads404	train
97	7e73c8bf-d91c-4d92-afdd-3cd829f59501	chr11	64200094	64204228	4158	0	4158	4158	False	60	1	chr16_rank2_score6.477_reads404	train
98	9ad8f57c-7e8c-43ba-b649-22f9913e4b42	chr11	64200236	64205785	5548	0	5548	5548	False	60	1	chr16_rank2_score6.477_reads404	train
99	0b0d5671-8c22-4099-91e7-4d1d86f39c10	chr11	64201053	64233181	32071	0	32071	32071	False	60	1	chr16_rank2_score6.477_reads404	train
100	69597988-0f8e-47ed-8290-24c718604119	chr11	67268212	67303262	33381	0	32768	32768	True	55	41	chr16_rank42_score2.948_reads490	test
101	69597988-0f8e-47ed-8290-24c718604119	chr11	67268212	67303262	33381	613	33381	32768	True	55	41	chr16_rank42_score2.948_reads490	test
102	69597988-0f8e-47ed-8290-24c718604119	chr11	67268212	67303262	33381	16384	33381	16997	True	55	41	chr16_rank42_score2.948_reads490	test
103	69597988-0f8e-47ed-8290-24c718604119	chr11	67268212	67303262	33381	32768	33381	613	True	55	41	chr16_rank42_score2.948_reads490	test
104	74846469-5b27-4c7f-a601-78f5de8c8aa2	chr11	67268652	67306402	70235	0	32768	32768	True	60	41	chr16_rank42_score2.948_reads490	test
105	74846469-5b27-4c7f-a601-78f5de8c8aa2	chr11	67268652	67306402	70235	16384	49152	32768	True	60	41	chr16_rank42_score2.948_reads490	test
106	74846469-5b27-4c7f-a601-78f5de8c8aa2	chr11	67268652	67306402	70235	32768	65536	32768	True	60	41	chr16_rank42_score2.948_reads490	test
107	74846469-5b27-4c7f-a601-78f5de8c8aa2	chr11	67268652	67306402	70235	37467	70235	32768	True	60	41	chr16_rank42_score2.948_reads490	test
108	74846469-5b27-4c7f-a601-78f5de8c8aa2	chr11	67268652	67306402	70235	49152	70235	21083	True	60	41	chr16_rank42_score2.948_reads490	test
109	74846469-5b27-4c7f-a601-78f5de8c8aa2	chr11	67268652	67306402	70235	65536	70235	4699	True	60	41	chr16_rank42_score2.948_reads490	test
110	65ac306d-3302-4e36-87e4-1f2e20ae9d4a	chr11	67269596	67310572	40077	0	32768	32768	False	60	41	chr16_rank42_score2.948_reads490	test
111	65ac306d-3302-4e36-87e4-1f2e20ae9d4a	chr11	67269596	67310572	40077	7309	40077	32768	False	60	41	chr16_rank42_score2.948_reads490	test
112	65ac306d-3302-4e36-87e4-1f2e20ae9d4a	chr11	67269596	67310572	40077	16384	40077	23693	False	60	41	chr16_rank42_score2.948_reads490	test
113	65ac306d-3302-4e36-87e4-1f2e20ae9d4a	chr11	67269596	67310572	40077	32768	40077	7309	False	60	41	chr16_rank42_score2.948_reads490	test
114	287562cf-91b7-4119-9b17-754539dc1b6f	chr11	67269600	67310572	39997	0	32768	32768	True	60	41	chr16_rank42_score2.948_reads490	test
115	287562cf-91b7-4119-9b17-754539dc1b6f	chr11	67269600	67310572	39997	7229	39997	32768	True	60	41	chr16_rank42_score2.948_reads490	test
116	287562cf-91b7-4119-9b17-754539dc1b6f	chr11	67269600	67310572	39997	16384	39997	23613	True	60	41	chr16_rank42_score2.948_reads490	test
117	287562cf-91b7-4119-9b17-754539dc1b6f	chr11	67269600	67310572	39997	32768	39997	7229	True	60	41	chr16_rank42_score2.948_reads490	test
118	a75412ff-18fe-4bac-8d71-576f63c4f892	chr11	67271115	67301236	30126	0	30126	30126	True	60	41	chr16_rank42_score2.948_reads490	test
119	00667b73-f47b-46df-abaf-363a86a97a3a	chr11	67272083	67305225	32955	0	32768	32768	False	60	41	chr16_rank42_score2.948_reads490	test
120	00667b73-f47b-46df-abaf-363a86a97a3a	chr11	67272083	67305225	32955	187	32955	32768	False	60	41	chr16_rank42_score2.948_reads490	test
121	00667b73-f47b-46df-abaf-363a86a97a3a	chr11	67272083	67305225	32955	16384	32955	16571	False	60	41	chr16_rank42_score2.948_reads490	test
122	00667b73-f47b-46df-abaf-363a86a97a3a	chr11	67272083	67305225	32955	32768	32955	187	False	60	41	chr16_rank42_score2.948_reads490	test
123	a8a290eb-46a7-42c2-87f4-8266b80fdde8	chr11	67277506	67300836	21943	0	21943	21943	False	60	41	chr16_rank42_score2.948_reads490	test
124	8bf0847c-04a2-4e57-97d4-7754c67e6f7e	chr11	67282262	67317831	34239	0	32768	32768	True	60	2	chr16_rank3_score6.084_reads459	train
125	8bf0847c-04a2-4e57-97d4-7754c67e6f7e	chr11	67282262	67317831	34239	1471	34239	32768	True	60	2	chr16_rank3_score6.084_reads459	train
126	8bf0847c-04a2-4e57-97d4-7754c67e6f7e	chr11	67282262	67317831	34239	16384	34239	17855	True	60	2	chr16_rank3_score6.084_reads459	train
127	8bf0847c-04a2-4e57-97d4-7754c67e6f7e	chr11	67282262	67317831	34239	32768	34239	1471	True	60	2	chr16_rank3_score6.084_reads459	train
128	c6e10dd1-e0cb-482d-ab69-0368486ede29	chr11	67284795	67314107	29189	0	29189	29189	False	60	41	chr16_rank42_score2.948_reads490	test
129	ab0efe3a-045f-415b-83ef-99d9068cf9e2	chr11	67286810	67300439	13632	0	13632	13632	True	60	41	chr16_rank42_score2.948_reads490	test
130	eb3edea4-ba5b-4df4-86fe-ef76dc7d1bca	chr11	67286813	67300440	13623	0	13623	13623	False	60	41	chr16_rank42_score2.948_reads490	test
131	3393823d-eec1-4139-a40d-3750fdf97652	chr11	67287847	67321395	33599	0	32768	32768	False	60	2	chr16_rank3_score6.084_reads459	train
132	3393823d-eec1-4139-a40d-3750fdf97652	chr11	67287847	67321395	33599	831	33599	32768	False	60	2	chr16_rank3_score6.084_reads459	train
133	3393823d-eec1-4139-a40d-3750fdf97652	chr11	67287847	67321395	33599	16384	33599	17215	False	60	2	chr16_rank3_score6.084_reads459	train
134	3393823d-eec1-4139-a40d-3750fdf97652	chr11	67287847	67321395	33599	32768	33599	831	False	60	2	chr16_rank3_score6.084_reads459	train
135	1c8ce202-ef49-4d74-9084-f480170383e6	chr11	67290886	67334305	43546	0	32768	32768	True	60	2	chr16_rank3_score6.084_reads459	train
136	1c8ce202-ef49-4d74-9084-f480170383e6	chr11	67290886	67334305	43546	10778	43546	32768	True	60	2	chr16_rank3_score6.084_reads459	train
137	1c8ce202-ef49-4d74-9084-f480170383e6	chr11	67290886	67334305	43546	16384	43546	27162	True	60	2	chr16_rank3_score6.084_reads459	train
138	1c8ce202-ef49-4d74-9084-f480170383e6	chr11	67290886	67334305	43546	32768	43546	10778	True	60	2	chr16_rank3_score6.084_reads459	train
139	6d06d61a-89ce-4cc9-a4cc-de28217fdc1a	chr11	67291281	67303771	12664	0	12664	12664	True	60	41	chr16_rank42_score2.948_reads490	test
140	cb7f6f0d-59fa-47f4-bd1b-ff43e3a0cf42	chr11	67291399	67300519	9121	0	9121	9121	False	60	41	chr16_rank42_score2.948_reads490	test
141	1c2b66e3-bcf5-47c2-abd6-1f5f7c8d56e5	chr11	67292506	67313393	20732	0	20732	20732	True	60	2	chr16_rank3_score6.084_reads459	train
142	fcdeb56c-883b-46f3-aa89-1e5952d6e400	chr11	67292740	67301689	8900	0	8900	8900	False	60	41	chr16_rank42_score2.948_reads490	test
143	2547e8fa-45ec-485f-9388-51c066094fb0	chr11	67293821	67307849	14071	0	14071	14071	False	60	2	chr16_rank3_score6.084_reads459	train
144	ab66aabb-c21e-4e59-9303-520db389e700	chr11	67294988	67301910	6767	0	6767	6767	True	60	41	chr16_rank42_score2.948_reads490	test
145	7b5e1495-ca10-43b4-bbec-3a123642a4e7	chr11	67295028	67317293	22239	0	22239	22239	False	60	2	chr16_rank3_score6.084_reads459	train
146	9dfa1357-0a4f-4a00-8984-2bebcdc9f54b	chr11	67295410	67305986	10573	0	10573	10573	False	60	2	chr16_rank3_score6.084_reads459	train
147	b108ec2c-e73c-4850-bd12-eddf074a492a	chr11	67295410	67305984	10589	0	10589	10589	True	60	2	chr16_rank3_score6.084_reads459	train
148	ecbfbcc6-49d0-4471-837f-2332e64c6542	chr11	67296378	67314842	18416	0	18416	18416	False	60	2	chr16_rank3_score6.084_reads459	train
149	32092309-d8dc-4447-876d-c45571e6a1c9	chr11	67296654	67307241	10382	0	10382	10382	False	60	2	chr16_rank3_score6.084_reads459	train
150	280e9fc9-dc40-4d92-9574-cd11fbbaa7f8	chr11	118878176	118930978	52593	0	32768	32768	True	60	3	chr16_rank4_score5.763_reads413	train
151	280e9fc9-dc40-4d92-9574-cd11fbbaa7f8	chr11	118878176	118930978	52593	16384	49152	32768	True	60	3	chr16_rank4_score5.763_reads413	train
152	280e9fc9-dc40-4d92-9574-cd11fbbaa7f8	chr11	118878176	118930978	52593	19825	52593	32768	True	60	3	chr16_rank4_score5.763_reads413	train
153	280e9fc9-dc40-4d92-9574-cd11fbbaa7f8	chr11	118878176	118930978	52593	32768	52593	19825	True	60	3	chr16_rank4_score5.763_reads413	train
154	280e9fc9-dc40-4d92-9574-cd11fbbaa7f8	chr11	118878176	118930978	52593	49152	52593	3441	True	60	3	chr16_rank4_score5.763_reads413	train
155	d35e91ba-10b9-4e2b-9078-075411ed2cde	chr11	118879765	118905248	25115	0	25115	25115	False	60	3	chr16_rank4_score5.763_reads413	train
156	fd845def-8d39-42fb-b5f3-0e06d7fed297	chr11	118882972	118921332	36348	0	32768	32768	True	60	3	chr16_rank4_score5.763_reads413	train
157	fd845def-8d39-42fb-b5f3-0e06d7fed297	chr11	118882972	118921332	36348	3580	36348	32768	True	60	3	chr16_rank4_score5.763_reads413	train
158	fd845def-8d39-42fb-b5f3-0e06d7fed297	chr11	118882972	118921332	36348	16384	36348	19964	True	60	3	chr16_rank4_score5.763_reads413	train
159	fd845def-8d39-42fb-b5f3-0e06d7fed297	chr11	118882972	118921332	36348	32768	36348	3580	True	60	3	chr16_rank4_score5.763_reads413	train
160	fb015e7d-42f4-4dda-8e0a-3816b989a852	chr11	118884005	118904161	20182	0	20182	20182	True	60	3	chr16_rank4_score5.763_reads413	train
161	b6f968ef-bd4c-4670-9b83-bef8bcfa4a8f	chr11	118885568	118906320	20225	0	20225	20225	True	60	3	chr16_rank4_score5.763_reads413	train
162	65e63758-a3cb-449c-a8a7-d211a28a174c	chr11	118886376	118918432	31763	0	31763	31763	True	60	3	chr16_rank4_score5.763_reads413	train
163	f758efe9-96b2-44e8-bfda-f3eb2fcf4742	chr11	118886547	118905570	18718	0	18718	18718	True	60	3	chr16_rank4_score5.763_reads413	train
164	6dc1c848-6ecf-4caf-ba81-653d82db8311	chr11	118887440	118924487	36831	0	32768	32768	True	60	3	chr16_rank4_score5.763_reads413	train
165	6dc1c848-6ecf-4caf-ba81-653d82db8311	chr11	118887440	118924487	36831	4063	36831	32768	True	60	3	chr16_rank4_score5.763_reads413	train
166	6dc1c848-6ecf-4caf-ba81-653d82db8311	chr11	118887440	118924487	36831	16384	36831	20447	True	60	3	chr16_rank4_score5.763_reads413	train
167	6dc1c848-6ecf-4caf-ba81-653d82db8311	chr11	118887440	118924487	36831	32768	36831	4063	True	60	3	chr16_rank4_score5.763_reads413	train
168	d300c79c-00f0-41fa-9f92-2e39cb54586d	chr11	118889238	118902551	13314	0	13314	13314	True	60	3	chr16_rank4_score5.763_reads413	train
169	cf0aded8-2e5a-4049-b638-fe9e1e000156	chr11	118889820	118915794	25987	0	25987	25987	False	60	3	chr16_rank4_score5.763_reads413	train
170	69ed2d3f-7c30-42b6-94e1-11327f56b405	chr11	118889875	118912592	22670	0	22670	22670	True	60	3	chr16_rank4_score5.763_reads413	train
171	9d65f757-70c7-4fe2-9b59-6f530b0be488	chr11	118890277	118904201	13922	0	13922	13922	False	60	3	chr16_rank4_score5.763_reads413	train
172	8f424df3-9abe-4a54-88c9-4e6d573bbfb1	chr11	118890342	118900048	9690	0	9690	9690	True	60	3	chr16_rank4_score5.763_reads413	train
173	02d47ec3-908c-46d7-bbda-a39b13003437	chr11	118890442	118907406	16928	0	16928	16928	True	60	3	chr16_rank4_score5.763_reads413	train
174	248cc242-9e6d-477f-878d-37069f4bd0b9	chr11	118891629	118900265	8619	0	8619	8619	True	60	3	chr16_rank4_score5.763_reads413	train
175	80b6e87a-20e2-45ff-8332-a256f5c089f6	chr11	118893020	118901440	8049	0	8049	8049	True	60	3	chr16_rank4_score5.763_reads413	train
176	62e3f41e-a07a-47da-9871-f88abb960900	chr11	118893025	118912559	19490	0	19490	19490	False	60	3	chr16_rank4_score5.763_reads413	train
177	93968d7f-7e3e-42d1-b901-f1ae09ed38a5	chr11	118893075	118924191	29962	0	29962	29962	True	60	3	chr16_rank4_score5.763_reads413	train
178	a8e1a6c0-b212-43ef-a3e3-a9a6fc17fa76	chr11	118894324	118904889	10546	0	10546	10546	True	60	3	chr16_rank4_score5.763_reads413	train
179	20b3b79e-5576-4821-8103-8a29ce9ea7c4	chr11	118894680	118902431	7782	0	7782	7782	True	60	3	chr16_rank4_score5.763_reads413	train
