row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split
14	e37c12da-487d-4c7f-8fae-ca937865dfa8	chr16	671764	711712	40013	16384	40013	23629	True	60	2	chr16_rank3_score4.722_reads400	train
15	e37c12da-487d-4c7f-8fae-ca937865dfa8	chr16	671764	711712	40013	32768	40013	7245	True	60	2	chr16_rank3_score4.722_reads400	train
16	0800a075-8707-4b39-a0d7-416023d16c0d	chr16	672695	701466	28693	0	28693	28693	True	60	2	chr16_rank3_score4.722_reads400	train
17	020f2806-96d0-431d-bcd4-377613fd6fa7	chr16	677718	707218	29115	0	29115	29115	True	60	2	chr16_rank3_score4.722_reads400	train
18	ea823c36-e0d3-47e4-b4ce-58929e5e33f4	chr16	680206	719883	39732	0	32768	32768	False	60	0	chr16_rank1_score5.069_reads370	train
19	ea823c36-e0d3-47e4-b4ce-58929e5e33f4	chr16	680206	719883	39732	6964	39732	32768	False	60	0	chr16_rank1_score5.069_reads370	train
20	ea823c36-e0d3-47e4-b4ce-58929e5e33f4	chr16	680206	719883	39732	16384	39732	23348	False	60	0	chr16_rank1_score5.069_reads370	train
21	ea823c36-e0d3-47e4-b4ce-58929e5e33f4	chr16	680206	719883	39732	32768	39732	6964	False	60	0	chr16_rank1_score5.069_reads370	train
22	39bd5313-0aca-4cec-b229-e379c594c163	chr16	681922	719881	37878	0	32768	32768	True	60	0	chr16_rank1_score5.069_reads370	train
23	39bd5313-0aca-4cec-b229-e379c594c163	chr16	681922	719881	37878	5110	37878	32768	True	60	0	chr16_rank1_score5.069_reads370	train
24	39bd5313-0aca-4cec-b229-e379c594c163	chr16	681922	719881	37878	16384	37878	21494	True	60	0	chr16_rank1_score5.069_reads370	train
25	39bd5313-0aca-4cec-b229-e379c594c163	chr16	681922	719881	37878	32768	37878	5110	True	60	0	chr16_rank1_score5.069_reads370	train
26	b8932fe8-082c-4170-8f41-7cb0831a9af4	chr16	683839	710400	26392	0	26392	26392	False	60	2	chr16_rank3_score4.722_reads400	train
27	2bc24df1-34b0-44f4-b02f-a12d3365cf4d	chr16	685882	727795	41556	0	32768	32768	True	60	0	chr16_rank1_score5.069_reads370	train
28	2bc24df1-34b0-44f4-b02f-a12d3365cf4d	chr16	685882	727795	41556	8788	41556	32768	True	60	0	chr16_rank1_score5.069_reads370	train
29	2bc24df1-34b0-44f4-b02f-a12d3365cf4d	chr16	685882	727795	41556	16384	41556	25172	True	60	0	chr16_rank1_score5.069_reads370	train
30	2bc24df1-34b0-44f4-b02f-a12d3365cf4d	chr16	685882	727795	41556	32768	41556	8788	True	60	0	chr16_rank1_score5.069_reads370	train
31	697697f7-4c01-4df6-8807-d10b99456213	chr16	686369	714171	27713	0	27713	27713	True	60	0	chr16_rank1_score5.069_reads370	train
32	dbb9e6ef-7bf7-45f1-a97b-67f34f72cdc1	chr16	686568	716344	32617	0	32617	32617	True	60	0	chr16_rank1_score5.069_reads370	train
33	75b16a2c-b3bc-49e2-8c02-472824fe064c	chr16	688106	714316	25896	0	25896	25896	True	60	0	chr16_rank1_score5.069_reads370	train
34	ccbaf612-f819-45b9-92e9-c455820865ae	chr16	689841	704525	14802	0	14802	14802	True	60	2	chr16_rank3_score4.722_reads400	train
35	76416aa7-3caa-4dbb-bc9d-6855c3b05ab7	chr16	689989	734471	44497	0	32768	32768	True	60	0	chr16_rank1_score5.069_reads370	train
36	76416aa7-3caa-4dbb-bc9d-6855c3b05ab7	chr16	689989	734471	44497	11729	44497	32768	True	60	0	chr16_rank1_score5.069_reads370	train
37	76416aa7-3caa-4dbb-bc9d-6855c3b05ab7	chr16	689989	734471	44497	16384	44497	28113	True	60	0	chr16_rank1_score5.069_reads370	train
38	76416aa7-3caa-4dbb-bc9d-6855c3b05ab7	chr16	689989	734471	44497	32768	44497	11729	True	60	0	chr16_rank1_score5.069_reads370	train
39	c221e52d-bf1a-4bfb-97f5-e3857b86eb72	chr16	690098	700422	10410	0	10410	10410	False	60	2	chr16_rank3_score4.722_reads400	train
40	ab18c8de-dd92-41a0-884a-911875fb28a0	chr16	690438	713964	23618	0	23618	23618	True	60	0	chr16_rank1_score5.069_reads370	train
41	cde5f51a-b97b-4722-9903-c3a02f24b482	chr16	691531	704110	12672	0	12672	12672	True	60	2	chr16_rank3_score4.722_reads400	train
42	e6e802f5-ede8-4e2c-90f1-8e1fc2369100	chr16	691807	713296	20628	0	20628	20628	True	60	0	chr16_rank1_score5.069_reads370	train
43	1895a75a-c106-4661-8552-427a34938750	chr16	691888	707562	15811	0	15811	15811	True	60	2	chr16_rank3_score4.722_reads400	train
44	f516fc73-8588-410f-b1fd-6c18ddabc592	chr16	692301	713017	26280	0	26280	26280	True	60	0	chr16_rank1_score5.069_reads370	train
45	18d4a0b6-aab6-4bbf-879e-9bce0f25fa0d	chr16	692493	713102	20417	0	20417	20417	True	60	0	chr16_rank1_score5.069_reads370	train
46	c3d0e78b-7122-46c4-9093-baf5cd0f5ee9	chr16	692846	707948	15164	0	15164	15164	False	60	0	chr16_rank1_score5.069_reads370	train
47	10bcd92a-b495-4dc6-998f-27d67dac3038	chr16	693207	714543	27219	0	27219	27219	True	60	0	chr16_rank1_score5.069_reads370	train
48	0ab2d6fe-2712-4b74-9e00-82277dbcdf25	chr16	693365	708133	14759	0	14759	14759	True	60	0	chr16_rank1_score5.069_reads370	train
49	dd546897-d104-4625-8835-cdd2896cddf4	chr16	693433	724148	30754	0	30754	30754	False	60	0	chr16_rank1_score5.069_reads370	train
84	2ae904c7-6838-44a9-a532-b0371d4cde54	chr16	3087830	3136227	48141	0	32768	32768	True	60	1	chr16_rank2_score4.990_reads483	train
85	2ae904c7-6838-44a9-a532-b0371d4cde54	chr16	3087830	3136227	48141	15373	48141	32768	True	60	1	chr16_rank2_score4.990_reads483	train
86	2ae904c7-6838-44a9-a532-b0371d4cde54	chr16	3087830	3136227	48141	16384	48141	31757	True	60	1	chr16_rank2_score4.990_reads483	train
87	2ae904c7-6838-44a9-a532-b0371d4cde54	chr16	3087830	3136227	48141	32768	48141	15373	True	60	1	chr16_rank2_score4.990_reads483	train
88	2216c617-c9a8-4ee8-95a9-65398b0d4dfc	chr16	3087832	3135897	47661	0	32768	32768	False	60	1	chr16_rank2_score4.990_reads483	train
89	2216c617-c9a8-4ee8-95a9-65398b0d4dfc	chr16	3087832	3135897	47661	14893	47661	32768	False	60	1	chr16_rank2_score4.990_reads483	train
90	2216c617-c9a8-4ee8-95a9-65398b0d4dfc	chr16	3087832	3135897	47661	16384	47661	31277	False	60	1	chr16_rank2_score4.990_reads483	train
91	2216c617-c9a8-4ee8-95a9-65398b0d4dfc	chr16	3087832	3135897	47661	32768	47661	14893	False	60	1	chr16_rank2_score4.990_reads483	train
92	6dfed1b4-bc72-44a0-9d42-e2553971398f	chr16	3088715	3125223	36275	0	32768	32768	True	60	1	chr16_rank2_score4.990_reads483	train
93	6dfed1b4-bc72-44a0-9d42-e2553971398f	chr16	3088715	3125223	36275	3507	36275	32768	True	60	1	chr16_rank2_score4.990_reads483	train
94	6dfed1b4-bc72-44a0-9d42-e2553971398f	chr16	3088715	3125223	36275	16384	36275	19891	True	60	1	chr16_rank2_score4.990_reads483	train
95	6dfed1b4-bc72-44a0-9d42-e2553971398f	chr16	3088715	3125223	36275	32768	36275	3507	True	60	1	chr16_rank2_score4.990_reads483	train
97	c4d98bf6-459a-40d2-b798-18eef23392e9	chr16	3091138	3114999	23717	0	23717	23717	False	60	1	chr16_rank2_score4.990_reads483	train
134	8ec93c34-c7dc-4106-ba56-2569ef1e2016	chr16	585200	624417	39357	0	32768	32768	True	60	2	chr16_rank3_score4.722_reads400	train
135	8ec93c34-c7dc-4106-ba56-2569ef1e2016	chr16	585200	624417	39357	6589	39357	32768	True	60	2	chr16_rank3_score4.722_reads400	train
136	8ec93c34-c7dc-4106-ba56-2569ef1e2016	chr16	585200	624417	39357	16384	39357	22973	True	60	2	chr16_rank3_score4.722_reads400	train
137	8ec93c34-c7dc-4106-ba56-2569ef1e2016	chr16	585200	624417	39357	32768	39357	6589	True	60	2	chr16_rank3_score4.722_reads400	train
138	be5d719c-ff1b-4257-a5bd-aeccb2cce9e8	chr16	586397	619685	33313	0	32768	32768	False	60	2	chr16_rank3_score4.722_reads400	train
139	be5d719c-ff1b-4257-a5bd-aeccb2cce9e8	chr16	586397	619685	33313	545	33313	32768	False	60	2	chr16_rank3_score4.722_reads400	train
140	be5d719c-ff1b-4257-a5bd-aeccb2cce9e8	chr16	586397	619685	33313	16384	33313	16929	False	60	2	chr16_rank3_score4.722_reads400	train
141	be5d719c-ff1b-4257-a5bd-aeccb2cce9e8	chr16	586397	619685	33313	32768	33313	545	False	60	2	chr16_rank3_score4.722_reads400	train
144	82320e00-3920-43e5-97f3-9fcbd14e4ef8	chr16	589335	615729	26427	0	26427	26427	False	60	2	chr16_rank3_score4.722_reads400	train
145	2de7d86e-222f-4700-91f6-d6aa70634d70	chr16	589335	615740	26361	0	26361	26361	True	60	2	chr16_rank3_score4.722_reads400	train
146	ce9aae10-a18e-4020-ae0b-e19c56a16642	chr16	589862	617994	28238	0	28238	28238	False	60	2	chr16_rank3_score4.722_reads400	train
180	c365db04-1c4b-4b6e-bcf6-24545e03921a	chr16	2091612	2140829	48951	0	32768	32768	False	56	3	chr16_rank4_score4.433_reads447	train
181	c365db04-1c4b-4b6e-bcf6-24545e03921a	chr16	2091612	2140829	48951	16183	48951	32768	False	56	3	chr16_rank4_score4.433_reads447	train
182	c365db04-1c4b-4b6e-bcf6-24545e03921a	chr16	2091612	2140829	48951	16384	48951	32567	False	56	3	chr16_rank4_score4.433_reads447	train
183	c365db04-1c4b-4b6e-bcf6-24545e03921a	chr16	2091612	2140829	48951	32768	48951	16183	False	56	3	chr16_rank4_score4.433_reads447	train
190	55a4e404-09ab-4061-ba5d-1161aa421b6b	chr16	2095437	2136487	42324	0	32768	32768	False	60	3	chr16_rank4_score4.433_reads447	train
191	55a4e404-09ab-4061-ba5d-1161aa421b6b	chr16	2095437	2136487	42324	9556	42324	32768	False	60	3	chr16_rank4_score4.433_reads447	train
192	55a4e404-09ab-4061-ba5d-1161aa421b6b	chr16	2095437	2136487	42324	16384	42324	25940	False	60	3	chr16_rank4_score4.433_reads447	train
193	55a4e404-09ab-4061-ba5d-1161aa421b6b	chr16	2095437	2136487	42324	32768	42324	9556	False	60	3	chr16_rank4_score4.433_reads447	train
194	70598a95-1409-4c09-a010-5111a326ab6f	chr16	2095723	2105054	9557	0	9557	9557	True	60	3	chr16_rank4_score4.433_reads447	train
195	526363dd-0a97-4e40-baaf-dc7e2b8f74be	chr16	2096169	2104582	8312	0	8312	8312	True	60	3	chr16_rank4_score4.433_reads447	train
196	8d0dedc7-99f3-48f1-9c64-76e320dad839	chr16	2096612	2105048	11506	0	11506	11506	False	60	3	chr16_rank4_score4.433_reads447	train
197	75269a36-4ee4-4a32-a45a-ffb37bc9637d	chr16	2097055	2105061	9545	0	9545	9545	False	60	3	chr16_rank4_score4.433_reads447	train
198	b4533c60-7bdd-4c6e-bf2e-0c157515179a	chr16	2097241	2135104	39998	0	32768	32768	True	60	3	chr16_rank4_score4.433_reads447	train
199	b4533c60-7bdd-4c6e-bf2e-0c157515179a	chr16	2097241	2135104	39998	7230	39998	32768	True	60	3	chr16_rank4_score4.433_reads447	train
200	f3b7ad50-6065-42eb-9687-1820fa22f0f1	chr16	4259244	4300766	41447	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train
201	f3b7ad50-6065-42eb-9687-1820fa22f0f1	chr16	4259244	4300766	41447	8679	41447	32768	True	60	34	chr16_rank35_score2.576_reads501	train
202	f3b7ad50-6065-42eb-9687-1820fa22f0f1	chr16	4259244	4300766	41447	16384	41447	25063	True	60	34	chr16_rank35_score2.576_reads501	train
203	f3b7ad50-6065-42eb-9687-1820fa22f0f1	chr16	4259244	4300766	41447	32768	41447	8679	True	60	34	chr16_rank35_score2.576_reads501	train
204	18ade6af-1852-4619-bfad-eacac1622628	chr16	4270006	4308039	37876	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train
205	18ade6af-1852-4619-bfad-eacac1622628	chr16	4270006	4308039	37876	5108	37876	32768	False	60	34	chr16_rank35_score2.576_reads501	train
206	18ade6af-1852-4619-bfad-eacac1622628	chr16	4270006	4308039	37876	16384	37876	21492	False	60	34	chr16_rank35_score2.576_reads501	train
207	18ade6af-1852-4619-bfad-eacac1622628	chr16	4270006	4308039	37876	32768	37876	5108	False	60	34	chr16_rank35_score2.576_reads501	train
208	4d70b3e7-3b6f-4a54-b095-6f10ef691074	chr16	4270369	4311912	41278	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train
209	4d70b3e7-3b6f-4a54-b095-6f10ef691074	chr16	4270369	4311912	41278	8510	41278	32768	False	60	34	chr16_rank35_score2.576_reads501	train
210	4d70b3e7-3b6f-4a54-b095-6f10ef691074	chr16	4270369	4311912	41278	16384	41278	24894	False	60	34	chr16_rank35_score2.576_reads501	train
211	4d70b3e7-3b6f-4a54-b095-6f10ef691074	chr16	4270369	4311912	41278	32768	41278	8510	False	60	34	chr16_rank35_score2.576_reads501	train
212	6520e671-773d-4e6d-be53-91b9e911dcf3	chr16	4271142	4304275	33126	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train
213	6520e671-773d-4e6d-be53-91b9e911dcf3	chr16	4271142	4304275	33126	358	33126	32768	True	60	34	chr16_rank35_score2.576_reads501	train
214	6520e671-773d-4e6d-be53-91b9e911dcf3	chr16	4271142	4304275	33126	16384	33126	16742	True	60	34	chr16_rank35_score2.576_reads501	train
215	6520e671-773d-4e6d-be53-91b9e911dcf3	chr16	4271142	4304275	33126	32768	33126	358	True	60	34	chr16_rank35_score2.576_reads501	train
216	199be93b-f530-4f39-b918-f57a4045251c	chr16	4272743	4307127	34284	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train
217	199be93b-f530-4f39-b918-f57a4045251c	chr16	4272743	4307127	34284	1516	34284	32768	True	60	34	chr16_rank35_score2.576_reads501	train
218	199be93b-f530-4f39-b918-f57a4045251c	chr16	4272743	4307127	34284	16384	34284	17900	True	60	34	chr16_rank35_score2.576_reads501	train
219	199be93b-f530-4f39-b918-f57a4045251c	chr16	4272743	4307127	34284	32768	34284	1516	True	60	34	chr16_rank35_score2.576_reads501	train
220	b5f38cc2-9ab8-466d-b7b1-e4946fb5e6eb	chr16	4274997	4305668	30673	0	30673	30673	False	60	34	chr16_rank35_score2.576_reads501	train
226	e0c84146-bdd0-4a56-98ae-c04425e703c2	chr16	4281462	4300446	18933	0	18933	18933	False	60	34	chr16_rank35_score2.576_reads501	train
227	f4805832-cfef-4db3-8be2-589f22f1f120	chr16	4282209	4300410	18184	0	18184	18184	True	60	34	chr16_rank35_score2.576_reads501	train
228	8c5c6eb7-a261-47d7-95bf-8760726c8d28	chr16	4282762	4315965	33213	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train
229	8c5c6eb7-a261-47d7-95bf-8760726c8d28	chr16	4282762	4315965	33213	445	33213	32768	False	60	34	chr16_rank35_score2.576_reads501	train
230	8c5c6eb7-a261-47d7-95bf-8760726c8d28	chr16	4282762	4315965	33213	16384	33213	16829	False	60	34	chr16_rank35_score2.576_reads501	train
231	8c5c6eb7-a261-47d7-95bf-8760726c8d28	chr16	4282762	4315965	33213	32768	33213	445	False	60	34	chr16_rank35_score2.576_reads501	train
232	1001fa48-1306-4842-9868-fd98c08bf70e	chr16	4282966	4300101	17036	0	17036	17036	False	60	34	chr16_rank35_score2.576_reads501	train
233	5ab7fb9a-f1be-4e29-8f8c-4c4f481e5f7c	chr16	4282966	4300094	16800	0	16800	16800	True	60	34	chr16_rank35_score2.576_reads501	train
234	d44a4b22-0a3b-42bc-8eb9-125ea966e462	chr16	4283647	4308609	31038	0	31038	31038	True	60	34	chr16_rank35_score2.576_reads501	train
235	1e1040c1-d6d6-4c42-b883-c11528d94a5e	chr16	4285451	4303329	17912	0	17912	17912	True	60	34	chr16_rank35_score2.576_reads501	train
236	c689aaad-ee94-42d6-b8ea-7ad297183d15	chr16	4285846	4304096	18100	0	18100	18100	False	60	34	chr16_rank35_score2.576_reads501	train
237	fff98249-ff66-4b96-b17f-b7be5b5414e4	chr16	4285994	4301749	15790	0	15790	15790	True	60	34	chr16_rank35_score2.576_reads501	train
238	cbf92403-32d4-4f8c-b723-c641f77747d9	chr16	4286395	4305051	18644	0	18644	18644	False	60	34	chr16_rank35_score2.576_reads501	train
239	c03f754b-5602-404e-82ca-28f0af00ee31	chr16	4286846	4300391	13513	0	13513	13513	True	60	34	chr16_rank35_score2.576_reads501	train
245	2d011d6a-e153-47c0-8387-25853ed3c3f8	chr16	4287567	4301064	13494	0	13494	13494	True	60	34	chr16_rank35_score2.576_reads501	train
246	3fe7cabd-e8c7-403c-8be5-df6b37148787	chr16	4288859	4310131	21240	0	21240	21240	False	60	34	chr16_rank35_score2.576_reads501	train
247	65fa559a-93ae-4e77-b014-bd1efbcfeb87	chr16	4288859	4310131	21266	0	21266	21266	True	60	34	chr16_rank35_score2.576_reads501	train
248	a17e023a-0307-45cd-8e24-8ad58e340c3c	chr16	4288994	4301390	12365	0	12365	12365	False	60	34	chr16_rank35_score2.576_reads501	train
250	c4b6fbe7-8fa7-4927-a6b9-1f78abbcc0ef	chr16	2863605	2903106	39482	0	32768	32768	True	60	40	chr16_rank41_score2.438_reads508	train
251	c4b6fbe7-8fa7-4927-a6b9-1f78abbcc0ef	chr16	2863605	2903106	39482	6714	39482	32768	True	60	40	chr16_rank41_score2.438_reads508	train
252	c4b6fbe7-8fa7-4927-a6b9-1f78abbcc0ef	chr16	2863605	2903106	39482	16384	39482	23098	True	60	40	chr16_rank41_score2.438_reads508	train
253	c4b6fbe7-8fa7-4927-a6b9-1f78abbcc0ef	chr16	2863605	2903106	39482	32768	39482	6714	True	60	40	chr16_rank41_score2.438_reads508	train
254	a6f6f0e0-2f3b-4e17-b72b-c0bec639abfd	chr16	2863688	2907581	43733	0	32768	32768	False	60	40	chr16_rank41_score2.438_reads508	train
255	a6f6f0e0-2f3b-4e17-b72b-c0bec639abfd	chr16	2863688	2907581	43733	10965	43733	32768	False	60	40	chr16_rank41_score2.438_reads508	train
256	a6f6f0e0-2f3b-4e17-b72b-c0bec639abfd	chr16	2863688	2907581	43733	16384	43733	27349	False	60	40	chr16_rank41_score2.438_reads508	train
257	a6f6f0e0-2f3b-4e17-b72b-c0bec639abfd	chr16	2863688	2907581	43733	32768	43733	10965	False	60	40	chr16_rank41_score2.438_reads508	train
258	676d25f7-90a9-416c-9be3-1e6a977b514f	chr16	2876888	2911620	34675	0	32768	32768	False	60	40	chr16_rank41_score2.438_reads508	train
259	676d25f7-90a9-416c-9be3-1e6a977b514f	chr16	2876888	2911620	34675	1907	34675	32768	False	60	40	chr16_rank41_score2.438_reads508	train
260	676d25f7-90a9-416c-9be3-1e6a977b514f	chr16	2876888	2911620	34675	16384	34675	18291	False	60	40	chr16_rank41_score2.438_reads508	train
261	676d25f7-90a9-416c-9be3-1e6a977b514f	chr16	2876888	2911620	34675	32768	34675	1907	False	60	40	chr16_rank41_score2.438_reads508	train
262	de30715c-e091-40a0-85e5-bbc1212b50cb	chr16	2877402	2914028	35592	0	32768	32768	True	60	40	chr16_rank41_score2.438_reads508	train
263	de30715c-e091-40a0-85e5-bbc1212b50cb	chr16	2877402	2914028	35592	2824	35592	32768	True	60	40	chr16_rank41_score2.438_reads508	train
264	de30715c-e091-40a0-85e5-bbc1212b50cb	chr16	2877402	2914028	35592	16384	35592	19208	True	60	40	chr16_rank41_score2.438_reads508	train
265	de30715c-e091-40a0-85e5-bbc1212b50cb	chr16	2877402	2914028	35592	32768	35592	2824	True	60	40	chr16_rank41_score2.438_reads508	train
266	ed673d41-8182-4e8c-967a-77607b0a8ba1	chr16	2879068	2900413	21255	0	21255	21255	True	60	40	chr16_rank41_score2.438_reads508	train
267	70209852-8f55-4adb-aebb-f463dc8e0ca7	chr16	2881884	2908649	26561	0	26561	26561	False	60	40	chr16_rank41_score2.438_reads508	train
268	b169ad39-24a0-4397-b52b-1f10419ca214	chr16	2883797	2902134	18350	0	18350	18350	True	60	40	chr16_rank41_score2.438_reads508	train
269	1f10e37a-0cf0-4e53-80aa-a308eaea147f	chr16	2884888	2901407	16520	0	16520	16520	True	60	40	chr16_rank41_score2.438_reads508	train
270	0f1dc0b5-aae9-4c68-a647-c913f47869ef	chr16	2885595	2902786	17030	0	17030	17030	False	60	40	chr16_rank41_score2.438_reads508	train
271	139a5d3e-7681-4289-9655-c8353378b999	chr16	2886218	2919608	33413	0	32768	32768	False	60	5	chr16_rank6_score3.927_reads416	train
272	139a5d3e-7681-4289-9655-c8353378b999	chr16	2886218	2919608	33413	645	33413	32768	False	60	5	chr16_rank6_score3.927_reads416	train
273	139a5d3e-7681-4289-9655-c8353378b999	chr16	2886218	2919608	33413	16384	33413	17029	False	60	5	chr16_rank6_score3.927_reads416	train
274	139a5d3e-7681-4289-9655-c8353378b999	chr16	2886218	2919608	33413	32768	33413	645	False	60	5	chr16_rank6_score3.927_reads416	train
275	d479c40a-d16d-40b4-979f-ce4d87dbef5f	chr16	2886481	2907845	21278	0	21278	21278	True	60	40	chr16_rank41_score2.438_reads508	train
276	85372996-5ba5-4547-9ddb-b2d25faf99b4	chr16	2886849	2924981	37395	0	32768	32768	False	60	5	chr16_rank6_score3.927_reads416	train
277	85372996-5ba5-4547-9ddb-b2d25faf99b4	chr16	2886849	2924981	37395	4627	37395	32768	False	60	5	chr16_rank6_score3.927_reads416	train
278	85372996-5ba5-4547-9ddb-b2d25faf99b4	chr16	2886849	2924981	37395	16384	37395	21011	False	60	5	chr16_rank6_score3.927_reads416	train
279	85372996-5ba5-4547-9ddb-b2d25faf99b4	chr16	2886849	2924981	37395	32768	37395	4627	False	60	5	chr16_rank6_score3.927_reads416	train
280	df7778e7-379c-4a82-9aab-7076d0556638	chr16	2888636	2917030	28389	0	28389	28389	True	60	5	chr16_rank6_score3.927_reads416	train
281	b95bf903-943c-4e7e-87ca-36bd9b713d31	chr16	2889157	2907208	17965	0	17965	17965	False	60	40	chr16_rank41_score2.438_reads508	train
282	14126876-7e9f-4def-86a2-d85dd1096fb9	chr16	2889463	2915047	25407	0	25407	25407	True	60	5	chr16_rank6_score3.927_reads416	train
283	e122d116-c484-4203-86c9-afce409fba1d	chr16	2889565	2921282	31608	0	31608	31608	False	60	5	chr16_rank6_score3.927_reads416	train
284	8a480d62-8436-4162-b25b-795b72841678	chr16	2891148	2913057	21856	0	21856	21856	True	60	5	chr16_rank6_score3.927_reads416	train
285	68e43155-9fda-428f-a02e-42c18a19b3f5	chr16	2892372	2903530	25885	0	25885	25885	True	60	40	chr16_rank41_score2.438_reads508	train
286	e7c4310d-06d6-41f6-b714-67729a8018dd	chr16	2892393	2902780	10392	0	10392	10392	True	60	40	chr16_rank41_score2.438_reads508	train
287	5b51cdbe-1fed-4f8a-ac1f-2d221f47e0fd	chr16	2893014	2900176	7171	0	7171	7171	False	60	40	chr16_rank41_score2.438_reads508	train
288	d0ccb08a-dcd6-4fa9-936e-3b80540cb564	chr16	2893019	2920328	28189	0	28189	28189	False	60	5	chr16_rank6_score3.927_reads416	train
289	6fa8e6a3-76a0-4644-98ca-f4bd2a77d5cd	chr16	2893019	2933060	39706	0	32768	32768	True	60	5	chr16_rank6_score3.927_reads416	train
290	6fa8e6a3-76a0-4644-98ca-f4bd2a77d5cd	chr16	2893019	2933060	39706	6938	39706	32768	True	60	5	chr16_rank6_score3.927_reads416	train
291	6fa8e6a3-76a0-4644-98ca-f4bd2a77d5cd	chr16	2893019	2933060	39706	16384	39706	23322	True	60	5	chr16_rank6_score3.927_reads416	train
292	6fa8e6a3-76a0-4644-98ca-f4bd2a77d5cd	chr16	2893019	2933060	39706	32768	39706	6938	True	60	5	chr16_rank6_score3.927_reads416	train
293	f1de8058-34a1-420e-b1d3-9edf8a632162	chr16	2893813	2920403	26527	0	26527	26527	False	60	5	chr16_rank6_score3.927_reads416	train
294	8eda97b1-aa1e-485a-89dd-13b880fda971	chr16	2893832	2907261	13409	0	13409	13409	True	60	5	chr16_rank6_score3.927_reads416	train
295	f144959c-f03e-4d00-bd17-ae73cdf2df01	chr16	2893979	2902080	8140	0	8140	8140	False	60	40	chr16_rank41_score2.438_reads508	train
296	204828f6-c5bb-495b-952e-311e310f2839	chr16	2894543	2919372	24777	0	24777	24777	False	60	5	chr16_rank6_score3.927_reads416	train
297	b948aa2e-0e51-4002-9774-ec2fdecd7166	chr16	2894575	2900288	5651	0	5651	5651	True	60	40	chr16_rank41_score2.438_reads508	train
298	9590efd3-1444-448d-8e95-5f4848552c3b	chr16	2895076	2901438	6359	0	6359	6359	True	60	40	chr16_rank41_score2.438_reads508	train
299	c175feed-5f06-4e99-82ee-89fc55779922	chr16	2895543	2900937	5367	0	5367	5367	False	60	40	chr16_rank41_score2.438_reads508	train
450	49e620ec-abc9-4432-905c-f8477568842a	chr16	458828	500905	46259	0	32768	32768	False	60	94	chr16_rank95_score1.627_reads444	train
451	49e620ec-abc9-4432-905c-f8477568842a	chr16	458828	500905	46259	13491	46259	32768	False	60	94	chr16_rank95_score1.627_reads444	train
452	49e620ec-abc9-4432-905c-f8477568842a	chr16	458828	500905	46259	16384	46259	29875	False	60	94	chr16_rank95_score1.627_reads444	train
