row_idx	read_id	chrom	alignment_start	alignment_end	read_length	is_reverse	mapq
58	f4aca5e9-5d13-4533-8b37-54a772b4cc6c	chr19	42182390	42201849	19491	True	60
59	e2d968e3-03d6-44c2-9f68-a683907bc404	chr19	42183490	42200220	16643	True	60
60	baf7d40b-2671-4a25-86a1-11c6d8c4a091	chr19	42183499	42200977	17441	False	60
61	e8095a2d-0362-4cd9-bd43-bd99afb81fad	chr19	42184009	42210024	25639	True	60
62	60885394-32b4-4254-97eb-f334d548852a	chr19	42184167	42201933	17429	True	60
63	27b19afc-9728-4288-b02d-c53d9a68ba2d	chr19	42184917	42211155	26243	False	60
64	49c63f0f-d200-43eb-ab0e-d2a92d654514	chr19	42184988	42202987	17916	True	60
65	1515f7f7-5a06-42fb-9ea1-eb06d65dca00	chr19	42185272	42200046	20691	False	60
66	df73b57c-4277-4c52-b01c-c34015fe4f0b	chr19	42186971	42207623	20629	False	60
67	4da1998b-fb47-4fc3-91bb-54dc3d6ebf30	chr19	42187392	42204171	16799	False	60
68	c86ba0e6-2aaf-4f3b-b240-028d39bfe7ba	chr19	42187714	42204577	22114	True	34
69	e5438c4b-5538-4dce-acf4-7dac2a836b39	chr19	42188516	42203838	15222	False	60
70	1a9cc8ef-ffe7-4a91-b10d-ba80384cc555	chr19	42188780	42205507	16686	False	60
71	d3085086-b80c-46b8-8099-0c47b1546336	chr19	42189717	42203528	13477	True	60
72	e4b9b013-102e-45db-9117-5e9388479828	chr19	42189922	42200865	10919	True	60
73	3a8c1b91-c99e-4066-986a-116d8358a789	chr19	42189951	42210731	20609	True	60
74	51b9c147-a8ff-450f-8154-a80fd8f1ce61	chr19	42189954	42204502	14481	True	60
75	17df19cf-8f1e-445f-b560-2596bdf012e6	chr19	42189993	42221380	31148	True	60
76	5f45da46-c9bc-4d5f-b101-b9f097c8bcbf	chr19	42191035	42202942	11840	False	60
77	bde884ec-67be-4b42-8eb1-b63399ef7f5f	chr19	42191767	42212177	20354	False	60
78	2b18a8ff-b45a-4afb-9f50-e934d823fcd2	chr19	42192018	42207641	15555	False	60
79	20c5b4a6-abd8-47ac-b44f-9bd81d2ab1ec	chr19	42192393	42203407	10955	False	60
80	fff03702-11bf-416f-828f-22dd18361fc4	chr19	42192440	42203406	10923	True	60
81	53e7f2b3-8144-464b-ba35-6d1f98b44059	chr19	42192577	42201062	8402	True	60
82	dc0fc335-43c4-4e1c-8bd8-8fa45b01006d	chr19	42192692	42200800	7634	False	50
83	aeedf308-0b20-437b-b224-bc5eaf013f4e	chr19	42192781	42211502	18465	True	60
84	37ea92bc-59ed-489b-a676-af40e98f4771	chr19	42193166	42210503	17325	True	60
85	a5503168-6d4e-41aa-9d55-fd8f8e842f46	chr19	42193204	42200748	7283	False	60
86	c199dde7-7d2b-4810-a692-1e786fe576f3	chr19	42193209	42205112	11883	False	60
87	a4b520a0-4fcf-4f3d-b9d6-85429c0157c6	chr19	42193549	42202187	8616	False	60
88	ccde009e-9ea0-48c4-af5d-bf5c22757af4	chr19	42193922	42206612	12606	False	60
89	09842eba-8f46-454b-88ac-b04f4e76985f	chr19	42193986	42204920	10750	True	60
90	6527c391-7aa3-41db-bb8a-8c070a791dc7	chr19	42194103	42205331	11236	True	60
91	8cfb634c-dab3-421a-a03e-21c9f2de3512	chr19	42194136	42206206	12023	False	60
92	285ebff8-459b-4c31-95a4-fea6c4a477a4	chr19	42194252	42202005	7617	True	60
93	079a86af-39e0-41ce-b0e5-262923ddac15	chr19	42194347	42203313	8954	False	60
94	99d917b2-2749-4aef-8fcc-bab354c6520f	chr19	42194373	42212498	18098	False	60
95	f1f3947d-6d42-46fd-b689-ebc05d76a9cf	chr19	42194480	42207129	12650	True	60
96	f27d02f2-2c3c-45c7-b854-087dcf15b7f5	chr19	42194628	42211167	16469	True	60
97	f497f4f2-16db-4670-b08f-e412e9b41d3f	chr19	42194835	42202559	7676	True	60
98	2565eb44-7329-4106-8597-e9c7c9722586	chr19	42194934	42214118	19179	True	60
99	fa094408-4a9e-4067-8484-5b9cf339cd75	chr19	42195218	42203804	8599	True	60
100	329d7ee1-1a58-4038-8f49-f6ad2aaa4d1e	chr19	12686183	12701312	14760	False	60
101	15bb0cf6-7278-4d78-8ef8-3ea3c876322b	chr19	12689373	12706610	17173	True	60
102	b00524b7-cd85-4f28-a304-65cffedf579f	chr19	12689474	12701903	12370	True	60
103	e441294c-7972-495e-9f10-12b02e3e85b1	chr19	12692638	12716419	23757	False	60
104	b5eaa434-8372-4990-a224-5c91c92702cf	chr19	12693403	12712347	18445	False	60
105	7e938be5-23dd-49b0-97ca-a25a61e8d811	chr19	12693539	12718473	24947	True	60
106	6da6b644-f1d4-4d4d-8acf-52f12a35f45e	chr19	12694406	12712266	17839	True	60
107	0869aba9-6311-4c79-a58d-9e1957eda991	chr19	12694586	12711185	16297	False	60
108	13847977-a739-4225-9f52-868730893273	chr19	12694588	12701579	6930	True	60
109	3f726f89-1867-4406-9df4-c38d12d1a3f4	chr19	12694672	12708784	14091	True	60
110	047302ff-f521-4c58-b4b0-f01d048f295c	chr19	12694728	12702409	7616	True	60
111	e4eb3f82-c60d-4455-855e-ac390024bf5f	chr19	12695160	12708984	13852	False	60
112	ebc530cb-08c7-43fa-a262-80564932624e	chr19	12695934	12709145	13157	False	60
113	0cd17a09-4874-4d20-8749-97ef67bedf02	chr19	12697189	12703690	6340	False	40
114	cdebe3df-0de9-4271-b8f2-4c6a284f538b	chr19	12697347	12721233	23829	False	60
115	121bfc67-76d2-44bd-a3e1-2398100dad5b	chr19	12697365	12718180	20802	True	60
116	ba9c2ad2-4ba6-43b0-a5d9-a35bb465b14b	chr19	12697442	12723991	26493	True	60
117	c6112159-2095-41f9-9080-8a3fbead9420	chr19	12698523	12707953	9435	False	60
118	c69e1dd1-3765-400c-a241-7cadae9c36e0	chr19	12699279	12716708	17390	False	60
119	0d9b4421-36da-48da-bedf-c4b74ffb6cc5	chr19	12699530	12707869	8194	False	60
120	e4bae8dc-2453-418d-9a09-383faee1ffb0	chr19	12699576	12720283	20594	True	60
121	9b28e90b-b742-4e21-b67b-da1ddd731e1e	chr19	12700181	12723119	22920	True	60
122	9117416a-d3f8-4be4-a81a-4cf3aa75ebb2	chr19	12700929	12701150	245	True	60
123	ed944efe-af3d-4ffa-92ae-6c5f02d1a491	chr19	12703334	12706524	3208	True	60
124	1dfa8b4d-9721-4bc4-a6f8-14bdc670588b	chr19	12703739	12710408	6679	True	60
125	5af3312f-053f-4143-ab77-506fb7b359d4	chr19	12707062	12716926	9870	True	60
126	c992934b-01dd-4ab7-9ccf-007e03fcb4a1	chr19	12707487	12719259	11811	True	60
127	0d456590-abf1-4855-b976-11781db92cfa	chr19	12707571	12724398	16654	True	60
128	d5d8163b-a5ef-4694-89f0-c366206ddc7e	chr19	12707723	12714228	6508	True	60
129	fccf988d-a37a-4c47-bbde-40cdbf15bce9	chr19	12707844	12712599	4798	False	60
130	05048dcb-7b48-40c6-a390-50a1de3c1b46	chr19	12708416	12714505	6114	False	60
131	acfbbc28-d958-412b-bbf0-bf751f1504d9	chr19	12708429	12716785	8355	False	60
132	62d3702c-a4f6-4769-a3a1-a129a3eba229	chr19	12708457	12717336	8788	True	60
133	71582821-5d06-4ec9-b303-d8d1d8bf0f17	chr19	12708908	12713676	4809	False	60
134	543424c7-3465-4948-b02a-397d6d60f263	chr19	12709225	12715230	6030	False	60
135	d0fda9a3-a3e5-486b-a06b-5b87d47b9ac2	chr19	12710335	12712998	2689	False	60
136	07b887b1-5aa0-45fc-b35a-347e2292e420	chr19	12710956	12726189	15197	True	60
137	3bd9edee-542c-4f61-8121-14ddc378d237	chr19	12710982	12720314	9165	False	60
138	0582b965-5dec-4f47-bbae-6bc6d9127000	chr19	12711378	12717498	6096	False	60
139	dee9ef1a-0dca-4e00-b141-37e72eebd593	chr19	12711716	12718433	6744	True	60
140	8ebb39a6-4137-4649-8d9e-1da694f6c397	chr19	12712032	12720161	8111	False	60
141	0ecc06b3-3bf1-45f7-a6c6-2d41a969cf89	chr19	12712151	12714524	2413	False	60
142	a41e280d-a62b-4082-b4f6-4757a779a4ac	chr19	12712419	12742683	29107	True	60
143	00771247-ddba-48c1-8ca0-ccc9591000da	chr19	12712430	12742676	29140	False	60
144	6a938dc3-453c-4889-946a-c44a3d121187	chr19	12712539	12719118	6592	True	60
145	37b183d7-5389-4a7b-9ce9-0d47cc3b1228	chr19	12712953	12722818	9917	False	60
146	e7a5e086-4639-4e70-be66-5b0a5f5b9592	chr19	12713242	12730188	16935	False	60
147	7e96f678-d98a-4bb0-9274-236971c040cf	chr19	12713511	12713617	109	False	28
148	90960ef1-038a-4be4-9e83-6d318764d4a6	chr19	12714552	12737304	22690	True	60
149	fdfc1df5-ecaf-4869-8ab0-f30b2c2f035f	chr19	12714764	12721003	6242	False	60
150	8504789d-854e-4977-8790-1a2e99b10ee5	chr19	1774167	1803967	29665	True	60
151	ed00552b-e1f1-4f9c-950f-189dec260072	chr19	1775438	1801786	26242	True	60
152	ba47f1c7-e970-463d-bbf7-10789cd7d364	chr19	1776982	1808681	31658	True	60
153	6fc850a0-02ee-41a8-bc5d-36cd60e252b2	chr19	1780848	1807575	26663	False	60
154	e7457d63-dc6e-4462-9879-1795aba2d872	chr19	1784735	1812701	27740	True	60
155	16f37d23-0f98-49ed-b947-40e01954ad10	chr19	1786342	1813400	26980	True	60
156	55ade8ac-ca27-434f-9af7-bbdfa04fad75	chr19	1787195	1810551	22790	True	60
157	693df8e4-a9cb-4ed9-92a6-08c0aef00a5a	chr19	1787282	1819796	32516	True	60
158	164da002-11de-4a94-be58-f0b46c91e301	chr19	1789498	1802565	13065	False	60
159	44a7564a-e16e-4b96-952b-6745708015c6	chr19	1790808	1806046	15127	False	60
160	14b7b7de-f4d2-4708-bcc0-d3723a26a53d	chr19	1791091	1807668	16461	False	60
161	cce5d371-2318-4e21-b02f-6066523acf39	chr19	1791091	1807667	16531	True	60
162	3f7a31c6-46ca-413b-946b-9b83e93dcee7	chr19	1791111	1807291	16155	True	60
163	9ef42ed6-a5a8-4b2f-972e-6f145f09c738	chr19	1793953	1807427	13464	False	60
164	a7ea5394-f355-4226-8aa6-379557f2bd75	chr19	1794672	1808714	14000	False	60
165	5727b2f8-87b6-4c20-b1ad-f10991dae760	chr19	1794960	1800881	5724	True	60
166	02a7d1b9-cbd5-44e9-a823-1ea2a7adf3b7	chr19	1797014	1827968	30888	False	60
167	0b261a87-f1e8-4c24-a863-7bcb69ca7b85	chr19	1797227	1818387	20466	True	60
168	9f02a4e1-5571-44c2-bc54-d20e1031cb97	chr19	1797341	1804564	7248	True	60
169	fdd5d56c-1ca2-44d8-8816-562d8143bb6d	chr19	1798524	1814883	16333	False	60
170	15ab70f6-286b-45b0-b51e-42479bbce906	chr19	1798909	1803071	4171	False	60
171	d8249d7b-71a8-4b50-97eb-04c1f48755d1	chr19	1799805	1810025	10181	True	60
172	d347ac8c-2c57-451f-a3f0-2149cd0c3f03	chr19	1800237	1810628	10375	False	60
173	f0de225c-ed31-4a5d-8590-fb64d3904118	chr19	1800560	1809772	9136	True	60
174	f13917ca-d561-4560-a921-211119233b1e	chr19	1801042	1824980	23451	True	60
175	aca7b451-9d5c-4bdc-b2bc-e4199ec9ad54	chr19	1801108	1821346	20074	False	60
176	4818af7d-4ed3-4925-85a2-04221ca7c28d	chr19	1801232	1814513	13204	False	60
177	ea99e484-1f9f-4935-b40b-e28e7c66e027	chr19	1801312	1824407	22982	True	60
178	70acc9a8-b277-4904-ac2c-0a32c2115c4d	chr19	1801818	1810455	8596	False	60
179	00d30765-f789-4b19-8071-d6caea671c31	chr19	1801818	1810455	8631	True	60
180	abca27b2-3002-4abd-949f-bdc6c03475c3	chr19	1801874	1808074	6184	True	60
181	38c4b1a7-54f3-48a0-ae42-d987761a1d41	chr19	1802972	1812611	9594	True	60
182	bad88ba2-2838-454b-8986-bb9a0253b45b	chr19	1802998	1835680	32016	True	60
183	5b7c43bf-7d49-456f-81d1-0bc9e100c09e	chr19	1803318	1808662	5257	False	60
184	859ce617-7ce8-4ef0-8db1-f66468bf3515	chr19	1803343	1807399	4075	True	60
185	1e293cc7-b916-40d1-a115-45a5af9b84b5	chr19	1803572	1826344	22647	True	60
186	292cb5a8-e694-4303-93dc-721b6e52332e	chr19	1804427	1810908	6511	True	60
187	90554aa7-0244-4050-88ad-b39f9b6a102e	chr19	1804715	1826365	21637	True	60
188	52742d06-ee9b-428d-9fe5-962bbce988e6	chr19	1804821	1835463	30590	False	60
189	b7ff968a-655b-45f4-b8eb-f6d2e22665da	chr19	1804924	1813363	8408	False	60
190	194324f1-86c7-4dc8-889d-06ed010cba1b	chr19	1805271	1834976	29622	True	60
191	4db810d1-f8ef-47d6-97b9-6d129ed87c4a	chr19	1806204	1818615	12435	True	60
192	d72e7ca2-e47d-4d7d-85c7-694642596b5b	chr19	1806355	1830928	24525	False	60
193	c61e3e4f-1d3e-43a9-baf6-b75a0ee74adb	chr19	1806437	1808587	2110	False	60
194	68a4e03c-c40e-49a0-b50f-3ae359f298fe	chr19	1807366	1837482	29839	False	60
195	06c10f75-9061-4eca-92fe-957c49404390	chr19	1807672	1815957	8221	False	60
196	a4f9fbb4-e6dc-4c16-aa02-ad01d98b5d25	chr19	1808136	1824807	16610	False	60
197	9790e7a9-3051-4eb5-b460-b3c5d2e48abe	chr19	1808701	1817067	8395	True	60
198	ae03d254-5873-4a10-b29f-a76277f44899	chr19	1808742	1814933	12202	False	60
199	888f0671-1bd4-4a7b-aa7f-d16565b9f192	chr19	1809469	1815733	6262	False	60
200	fc7b6775-a415-4a19-9e4e-53658cd8119e	chr19	55275611	55302804	27188	False	60
201	59738f25-eea6-4358-97fe-18d42019f654	chr19	55278241	55302730	24471	False	60
202	28047178-d09d-4151-b4b6-9cba03e699a5	chr19	55278754	55310460	31540	True	60
203	077a73b9-49ca-4e9b-ae21-053425fcf699	chr19	55278838	55302730	24395	True	60
204	95ed09cd-f23c-4ba2-bd60-1e3b3f150cad	chr19	55280733	55309742	28977	False	60
205	35e19f4c-5366-4b4a-8c14-897cb23854a7	chr19	55280954	55303070	22092	False	60
206	30233af1-f5f7-43d6-9bdc-d1aeba11eb6a	chr19	55281446	55300349	18899	False	60
207	4a32db26-7f92-4cdc-b281-bf3068e3ba19	chr19	55281446	55300728	19273	True	60
208	6b996431-6b61-48fc-b29e-a6ff389eb53d	chr19	55281690	55300893	18834	False	60
209	c1a87d33-cba7-4b76-85ff-dbbdf7936d15	chr19	55281887	55311912	29962	False	60
210	798953b6-4239-433e-9337-17713a63373f	chr19	55282650	55308495	25133	False	60
211	4dd9a3e0-50b0-4a62-b8fe-9f3e337bd400	chr19	55282690	55312185	29390	False	60
212	f20bcd34-504e-43ae-a376-9d111f67d434	chr19	55284202	55305002	20801	False	60
213	98c934f7-9f18-41fd-ab89-8f81d48aa1fc	chr19	55285355	55301763	16451	False	60
214	9250f9b9-166c-44a7-98c7-4a38ab617b87	chr19	55286384	55300036	13591	False	60
215	c9ca2e04-f27b-4132-b84a-99e99bd15a5d	chr19	55287385	55306487	19071	True	60
216	04c001e2-b093-4b24-afe5-824a9aba79b2	chr19	55289357	55307305	17922	False	60
217	2822b428-c1c4-41a4-b028-955f2e07e632	chr19	55289543	55305701	26740	True	60
218	e6ca42b8-bd87-45b2-a2bb-9d3f532e4799	chr19	55289577	55319057	29361	False	60
219	9ca098ee-0247-4ca6-93eb-9ee70c416673	chr19	55289588	55319057	29416	True	60
220	3966c035-8829-4131-be13-1265b9dee940	chr19	55290003	55300701	10576	False	60
221	1e04b2bb-de52-40a5-9b0b-e3d8b65711ca	chr19	55290261	55301221	10910	True	60
222	f769b280-680a-4930-a6cf-a6e6f97dd02c	chr19	55290302	55308118	17766	False	60
223	968facc2-30c2-4630-bc64-839c49f910ac	chr19	55290481	55303973	13113	True	56
224	9e6b6978-3660-4706-b280-157c7b7d5601	chr19	55290761	55301325	10559	True	60
225	ff2c5d53-f132-4040-81db-2fa5498874f1	chr19	55291480	55302217	10743	False	60
226	1b7aa71f-67ba-420e-8a85-92be824851d4	chr19	55291663	55304483	12809	True	60
227	cf99d4ce-eda4-4b14-b03c-e8326a6f9f4f	chr19	55292499	55300508	7983	True	60
228	fc288777-5694-462f-b299-bc0535f7a2ef	chr19	55292620	55303534	10903	False	60
229	1f1dee4c-48c8-4008-b0ab-29e10e6406e2	chr19	55293632	55301727	8098	False	60
230	230ba73d-31a9-40c2-b350-65f1ffa3bfa3	chr19	55293657	55307075	13392	False	60
231	2a655630-140e-42fc-bf9f-ee2c35832af6	chr19	55294121	55303256	9118	True	60
232	8e255325-7ae1-4629-8c64-aaf4be6968da	chr19	55294325	55314418	20084	False	60
233	6351dcbe-38bf-4d3b-8a19-da4e52f29fa8	chr19	55294533	55313092	18162	False	60
234	a2447c66-d70a-4b6c-adc2-0c2d048f2cf1	chr19	55294537	55300233	5566	True	60
235	ba2559a7-bb81-4913-97ff-f91ff06d284d	chr19	55295116	55308114	13782	True	60
236	416101b1-b456-497f-8c73-c856e378b605	chr19	55295156	55300108	4873	False	38
237	faf749ee-85a3-4854-a7fa-7f4c58ac1a90	chr19	55295819	55302875	7069	False	60
238	ab9d4b19-fbcf-4399-bfe4-ce1218036cff	chr19	55295920	55327188	31207	False	60
239	377aa286-e64f-4b99-bb6a-67e72cb1b340	chr19	55295923	55301531	5531	False	60
240	19c9e10b-780c-427e-a057-09e79c077b1f	chr19	55295928	55319173	23197	False	60
241	7cd6340e-6b1c-4c09-b556-f6012c2c7fba	chr19	55297235	55305999	10553	True	60
242	a7c26b4f-b6eb-449e-9544-a652b412a3bc	chr19	55297320	55303407	5827	True	60
243	55e1d69f-f090-45b3-93b8-d1c17ca0da43	chr19	55297345	55301034	3699	False	60
244	fc8aaec0-79e6-41d5-9153-c15e4f89d1f7	chr19	55297366	55304214	6839	False	60
245	bef35e70-9b03-4dc4-98ac-1e20f465b1e7	chr19	55297540	55304863	7019	False	60
246	6b8ed284-9607-4f7c-9451-e87d055a493f	chr19	55297544	55304863	7279	True	60
247	de0a2130-32f4-47fe-88fa-c57fa8f37166	chr19	55297839	55302572	4735	False	60
248	27010030-58f0-4d92-9c22-5fae69d4aca4	chr19	55297989	55305752	7761	False	60
249	57b44246-271f-493c-9ed2-34418bff7f93	chr19	55298000	55307632	9615	True	60
250	c4c8a5ca-8ceb-42c2-a4e1-97466ae4f4c9	chr19	473273	501197	28399	False	60
251	1161acba-a7cc-4e61-bb0f-aae0ed3ca7ca	chr19	476601	503526	27256	True	60
252	ffd84dd6-ade4-4e5e-ae0c-4cfd565576de	chr19	477777	503889	25944	False	60
253	b018da83-d30b-4110-a1f6-9633e8a148df	chr19	478668	501846	23496	False	60
254	473fd5da-fbdf-42ca-a30c-87c2bf73688f	chr19	481151	504216	23352	False	60
255	793119c9-a69e-47f0-b188-150316326893	chr19	487926	501089	14472	False	60
256	08ecab17-99af-40a4-b149-a47abbcc82b6	chr19	487926	501089	13430	True	60
257	7ae704a1-7279-448a-86dd-af0bdbd27a1d	chr19	488092	516774	28962	True	60
258	b5fe97d2-cb1d-4f30-993e-3190a87d0c13	chr19	489488	500863	11627	True	60
259	1477c12d-5a95-41b2-82d4-6cb14e7fb46e	chr19	490142	505878	15961	False	60
260	c0f40c66-e7e6-4203-965f-3ff0e48a5825	chr19	494114	501851	8061	False	60
261	1fae9843-66f4-40e9-a5bd-0ca74d553c7f	chr19	494506	502662	8985	False	60
262	0a2e29e7-c99e-40f2-8350-2cc6146e8cad	chr19	495148	521142	26038	True	60
263	43a76fa5-58b6-400d-ae9c-438a53855d39	chr19	495804	501543	5948	False	60
264	e5d8fa22-824d-4141-b410-20691b3bf068	chr19	496564	514222	17732	False	60
265	a310a76a-0410-4d3f-aaf8-6a5359a1b3d4	chr19	497177	510107	24689	True	60
266	02bd975f-2d71-486e-9983-03e150bd3e0d	chr19	497280	503355	6145	True	60
267	a6dc5cd7-e673-4960-9f71-0e668606d23b	chr19	498441	503148	4783	True	60
268	c93ecb34-2e1a-4d93-bbf2-15739aabcef8	chr19	498653	529437	30492	False	60
269	855aa6e5-e3de-4bf8-9ce2-dd4a0c741bf5	chr19	499157	529437	29882	True	60
270	f57c3d59-b350-4a81-bd9a-07424b6e990a	chr19	500136	503799	4304	True	60
271	d0a4338c-d7e9-4610-abca-5da2d09eac30	chr19	500411	530555	30124	True	60
272	d5a318e0-0048-4b23-9d7b-1759f4079d76	chr19	500764	503353	2580	False	60
273	14315f48-30d2-40aa-9949-d21785221c92	chr19	500780	505351	4612	False	60
274	2c5338ce-6578-4c8a-991e-787288387952	chr19	500815	504959	4222	True	60
275	da5bd021-0cac-4ecc-947f-4e0bbf8c9acb	chr19	501522	502889	1424	False	40
276	d91cc009-0265-4d51-ba50-40e4283e1bd3	chr19	501616	509968	8247	False	60
277	8793fb1d-ee7c-4f1a-82eb-6c949006cdb0	chr19	502390	515145	12743	True	60
278	a5983287-a10d-4b0f-850f-00deafcb0768	chr19	502642	507955	5340	True	60
279	aedc8f2e-27d2-40bf-9da7-491decf4e7fb	chr19	503376	511872	8345	True	60
280	065e592f-a195-4058-b101-d03087a846c3	chr19	503857	515220	11372	True	60
281	ca2a5443-fb46-4816-b612-620f3eccbe8a	chr19	503967	516178	11888	False	60
282	b4e1b333-5609-4e2f-a307-909b38ea0dc3	chr19	504989	505634	679	True	60
283	ecfd639f-7f9d-4871-a686-67b1b7151f9f	chr19	505614	511605	6013	True	60
284	4aed2e72-de43-400a-8ddb-5633a372a9a0	chr19	505859	512213	6316	False	60
285	189edc2e-ea09-40f0-8a35-8140783b0a63	chr19	505859	515938	10077	True	60
286	94b459b7-1cf8-4fa4-90be-6cdd97636e07	chr19	506116	512107	5938	False	60
287	e9136ac6-96a7-49db-b141-2fec9cc0afbf	chr19	507629	512441	11121	False	45
288	f098206e-24f4-465b-920c-5019473c9746	chr19	507809	528125	19975	False	60
289	d5d03273-8ffb-47d9-acc6-f21144ce89d4	chr19	508127	516174	8046	True	60
