row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split
25	3ab1201b-0230-411b-b362-c797a7493c27	chr16	570685	603491	33176	0	32768	32768	False	60	9	chr16_rank10_score3.770_reads393	test
26	3ab1201b-0230-411b-b362-c797a7493c27	chr16	570685	603491	33176	408	33176	32768	False	60	9	chr16_rank10_score3.770_reads393	test
27	3ab1201b-0230-411b-b362-c797a7493c27	chr16	570685	603491	33176	16384	33176	16792	False	60	9	chr16_rank10_score3.770_reads393	test
28	3ab1201b-0230-411b-b362-c797a7493c27	chr16	570685	603491	33176	32768	33176	408	False	60	9	chr16_rank10_score3.770_reads393	test
29	f405ca13-7265-4e8f-b71b-8eae09008afe	chr16	570687	603491	33227	0	32768	32768	True	60	9	chr16_rank10_score3.770_reads393	test
30	0eb5fdc5-b680-4501-957f-ca7e1f1524e7	chr16	2065686	2103234	35646	0	32768	32768	False	60	8	chr16_rank9_score3.828_reads359	val
31	0eb5fdc5-b680-4501-957f-ca7e1f1524e7	chr16	2065686	2103234	35646	2878	35646	32768	False	60	8	chr16_rank9_score3.828_reads359	val
32	0eb5fdc5-b680-4501-957f-ca7e1f1524e7	chr16	2065686	2103234	35646	16384	35646	19262	False	60	8	chr16_rank9_score3.828_reads359	val
33	0eb5fdc5-b680-4501-957f-ca7e1f1524e7	chr16	2065686	2103234	35646	32768	35646	2878	False	60	8	chr16_rank9_score3.828_reads359	val
34	8f7fdadf-1bb3-45e0-af45-269ab9e9ba52	chr16	2066149	2105061	39257	0	32768	32768	True	60	8	chr16_rank9_score3.828_reads359	val
35	8f7fdadf-1bb3-45e0-af45-269ab9e9ba52	chr16	2066149	2105061	39257	6489	39257	32768	True	60	8	chr16_rank9_score3.828_reads359	val
36	8f7fdadf-1bb3-45e0-af45-269ab9e9ba52	chr16	2066149	2105061	39257	16384	39257	22873	True	60	8	chr16_rank9_score3.828_reads359	val
37	8f7fdadf-1bb3-45e0-af45-269ab9e9ba52	chr16	2066149	2105061	39257	32768	39257	6489	True	60	8	chr16_rank9_score3.828_reads359	val
38	ebeeafd4-0511-40f4-afb2-58b5c6fbea91	chr16	2066239	2105054	39061	0	32768	32768	True	60	8	chr16_rank9_score3.828_reads359	val
39	ebeeafd4-0511-40f4-afb2-58b5c6fbea91	chr16	2066239	2105054	39061	6293	39061	32768	True	60	8	chr16_rank9_score3.828_reads359	val
40	ab451194-c565-4c5f-acce-a980381ff810	chr16	4266840	4330354	63281	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train
41	ab451194-c565-4c5f-acce-a980381ff810	chr16	4266840	4330354	63281	16384	49152	32768	False	60	34	chr16_rank35_score2.576_reads501	train
42	ab451194-c565-4c5f-acce-a980381ff810	chr16	4266840	4330354	63281	30513	63281	32768	False	60	34	chr16_rank35_score2.576_reads501	train
43	ab451194-c565-4c5f-acce-a980381ff810	chr16	4266840	4330354	63281	32768	63281	30513	False	60	34	chr16_rank35_score2.576_reads501	train
44	ab451194-c565-4c5f-acce-a980381ff810	chr16	4266840	4330354	63281	49152	63281	14129	False	60	34	chr16_rank35_score2.576_reads501	train
45	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train
46	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	8160	40928	32768	True	60	34	chr16_rank35_score2.576_reads501	train
47	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	16384	40928	24544	True	60	34	chr16_rank35_score2.576_reads501	train
48	5190cc30-0df1-4488-86f7-eed9f84762cb	chr16	4267339	4309101	40928	32768	40928	8160	True	60	34	chr16_rank35_score2.576_reads501	train
49	89867c28-56a5-451f-b449-03888f8d1dd0	chr16	4279842	4306414	28409	0	28409	28409	True	60	34	chr16_rank35_score2.576_reads501	train
50	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	0	32768	32768	False	60	40	chr16_rank41_score2.438_reads508	train
51	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	16384	49152	32768	False	60	40	chr16_rank41_score2.438_reads508	train
52	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	32768	65536	32768	False	60	40	chr16_rank41_score2.438_reads508	train
53	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	43864	76632	32768	False	60	40	chr16_rank41_score2.438_reads508	train
54	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	49152	76632	27480	False	60	40	chr16_rank41_score2.438_reads508	train
55	94b147cd-e629-4b4f-9ca9-1f15c03260e4	chr16	2857482	2928644	76632	65536	76632	11096	False	60	40	chr16_rank41_score2.438_reads508	train
56	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	0	32768	32768	False	60	40	chr16_rank41_score2.438_reads508	train
57	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	11292	44060	32768	False	60	40	chr16_rank41_score2.438_reads508	train
58	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	16384	44060	27676	False	60	40	chr16_rank41_score2.438_reads508	train
59	2c89bc4f-a8ac-4dba-84c7-cae06b9497d3	chr16	2863258	2907165	44060	32768	44060	11292	False	60	40	chr16_rank41_score2.438_reads508	train
60	511b429f-d91e-4861-aa5e-b5ac689958f7	chr16	30855575	30907038	51412	0	32768	32768	False	60	6	chr16_rank7_score3.907_reads501	test
61	511b429f-d91e-4861-aa5e-b5ac689958f7	chr16	30855575	30907038	51412	16384	49152	32768	False	60	6	chr16_rank7_score3.907_reads501	test
62	511b429f-d91e-4861-aa5e-b5ac689958f7	chr16	30855575	30907038	51412	18644	51412	32768	False	60	6	chr16_rank7_score3.907_reads501	test
63	511b429f-d91e-4861-aa5e-b5ac689958f7	chr16	30855575	30907038	51412	32768	51412	18644	False	60	6	chr16_rank7_score3.907_reads501	test
64	511b429f-d91e-4861-aa5e-b5ac689958f7	chr16	30855575	30907038	51412	49152	51412	2260	False	60	6	chr16_rank7_score3.907_reads501	test
65	8c3a4069-51f5-4f98-915d-711152943f16	chr16	30858592	30900309	41658	0	32768	32768	True	60	6	chr16_rank7_score3.907_reads501	test
66	8c3a4069-51f5-4f98-915d-711152943f16	chr16	30858592	30900309	41658	8890	41658	32768	True	60	6	chr16_rank7_score3.907_reads501	test
67	8c3a4069-51f5-4f98-915d-711152943f16	chr16	30858592	30900309	41658	16384	41658	25274	True	60	6	chr16_rank7_score3.907_reads501	test
68	8c3a4069-51f5-4f98-915d-711152943f16	chr16	30858592	30900309	41658	32768	41658	8890	True	60	6	chr16_rank7_score3.907_reads501	test
69	59ae399a-1b69-4807-a6ce-2d441b8de031	chr16	30861438	30904260	42512	0	32768	32768	True	60	6	chr16_rank7_score3.907_reads501	test
70	d73915e7-1401-4041-95f7-45d5c57eebb0	chr16	1870431	1908419	39865	0	32768	32768	True	60	7	chr16_rank8_score3.838_reads346	test
71	d73915e7-1401-4041-95f7-45d5c57eebb0	chr16	1870431	1908419	39865	7097	39865	32768	True	60	7	chr16_rank8_score3.838_reads346	test
72	d73915e7-1401-4041-95f7-45d5c57eebb0	chr16	1870431	1908419	39865	16384	39865	23481	True	60	7	chr16_rank8_score3.838_reads346	test
73	d73915e7-1401-4041-95f7-45d5c57eebb0	chr16	1870431	1908419	39865	32768	39865	7097	True	60	7	chr16_rank8_score3.838_reads346	test
74	880756ae-63da-4839-9a19-6bc537ac5296	chr16	1875417	1903956	28452	0	28452	28452	True	60	7	chr16_rank8_score3.838_reads346	test
75	6e6ea89a-5b0d-4b61-82ad-069a1a0d72f5	chr16	1875688	1908263	32353	0	32353	32353	False	60	7	chr16_rank8_score3.838_reads346	test
76	8a133521-35d0-40a1-8d2b-c4b60693ee22	chr16	1876866	1903251	26397	0	26397	26397	False	60	7	chr16_rank8_score3.838_reads346	test
77	ab80f0f6-e1be-421c-b305-b987a29dbe7d	chr16	1877897	1900478	22476	0	22476	22476	False	60	7	chr16_rank8_score3.838_reads346	test
78	03eff60e-d642-44d0-b417-91e56eb87d09	chr16	1878105	1901847	23295	0	23295	23295	False	60	7	chr16_rank8_score3.838_reads346	test
79	73654706-be65-4340-910f-3e26f31e8155	chr16	1878658	1923148	44032	0	32768	32768	True	60	7	chr16_rank8_score3.838_reads346	test
80	d5b954ab-4d9f-47dc-9f6a-72d4feaba1ac	chr16	1951346	2008416	56591	0	32768	32768	False	60	7	chr16_rank8_score3.838_reads346	test
81	d5b954ab-4d9f-47dc-9f6a-72d4feaba1ac	chr16	1951346	2008416	56591	16384	49152	32768	False	60	7	chr16_rank8_score3.838_reads346	test
82	d5b954ab-4d9f-47dc-9f6a-72d4feaba1ac	chr16	1951346	2008416	56591	23823	56591	32768	False	60	7	chr16_rank8_score3.838_reads346	test
83	d5b954ab-4d9f-47dc-9f6a-72d4feaba1ac	chr16	1951346	2008416	56591	32768	56591	23823	False	60	7	chr16_rank8_score3.838_reads346	test
84	d5b954ab-4d9f-47dc-9f6a-72d4feaba1ac	chr16	1951346	2008416	56591	49152	56591	7439	False	60	7	chr16_rank8_score3.838_reads346	test
85	406876e7-4736-42f3-94e7-76784bc1f7bc	chr16	1963010	2019924	56686	0	32768	32768	False	60	7	chr16_rank8_score3.838_reads346	test
86	406876e7-4736-42f3-94e7-76784bc1f7bc	chr16	1963010	2019924	56686	16384	49152	32768	False	60	7	chr16_rank8_score3.838_reads346	test
87	406876e7-4736-42f3-94e7-76784bc1f7bc	chr16	1963010	2019924	56686	23918	56686	32768	False	60	7	chr16_rank8_score3.838_reads346	test
88	406876e7-4736-42f3-94e7-76784bc1f7bc	chr16	1963010	2019924	56686	32768	56686	23918	False	60	7	chr16_rank8_score3.838_reads346	test
89	406876e7-4736-42f3-94e7-76784bc1f7bc	chr16	1963010	2019924	56686	49152	56686	7534	False	60	7	chr16_rank8_score3.838_reads346	test
90	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	0	32768	32768	True	60	94	chr16_rank95_score1.627_reads444	train
91	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	16384	49152	32768	True	60	94	chr16_rank95_score1.627_reads444	train
92	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	28382	61150	32768	True	60	94	chr16_rank95_score1.627_reads444	train
93	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	32768	61150	28382	True	60	94	chr16_rank95_score1.627_reads444	train
94	0fd642b4-0188-4123-a5e5-8853d2503f60	chr16	457293	512851	61150	49152	61150	11998	True	60	94	chr16_rank95_score1.627_reads444	train
95	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	0	32768	32768	False	60	94	chr16_rank95_score1.627_reads444	train
96	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	8131	40899	32768	False	60	94	chr16_rank95_score1.627_reads444	train
97	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	16384	40899	24515	False	60	94	chr16_rank95_score1.627_reads444	train
98	88b41965-1940-4d88-9092-89ca242109ea	chr16	464052	500791	40899	32768	40899	8131	False	60	94	chr16_rank95_score1.627_reads444	train
99	1fc39421-8149-4ac8-bc48-5907312bf10c	chr16	469117	500994	35092	0	32768	32768	True	60	94	chr16_rank95_score1.627_reads444	train
100	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	0	32768	32768	True	58	10	chr16_rank11_score3.589_reads368	train
101	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	12686	45454	32768	True	58	10	chr16_rank11_score3.589_reads368	train
102	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	16384	45454	29070	True	58	10	chr16_rank11_score3.589_reads368	train
103	114ef8fd-c870-4161-bcfe-21c85b8122ae	chr16	29755350	29801571	45454	32768	45454	12686	True	58	10	chr16_rank11_score3.589_reads368	train
104	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	0	32768	32768	True	60	10	chr16_rank11_score3.589_reads368	train
105	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	16384	49152	32768	True	60	10	chr16_rank11_score3.589_reads368	train
106	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	17978	50746	32768	True	60	10	chr16_rank11_score3.589_reads368	train
107	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	32768	50746	17978	True	60	10	chr16_rank11_score3.589_reads368	train
108	cc5bb5b5-9f6e-4d5e-8e86-6b9db53272ef	chr16	29760253	29811171	50746	49152	50746	1594	True	60	10	chr16_rank11_score3.589_reads368	train
109	2c75f2f2-b60f-44ee-ba04-a9c644d218d9	chr16	29763421	29817465	52733	0	32768	32768	False	60	10	chr16_rank11_score3.589_reads368	train
110	d136ff6d-4178-499e-9b44-2cec9ef898d1	chr16	67049611	67102015	52397	0	32768	32768	False	60	11	chr16_rank12_score3.555_reads441	test
111	d136ff6d-4178-499e-9b44-2cec9ef898d1	chr16	67049611	67102015	52397	16384	49152	32768	False	60	11	chr16_rank12_score3.555_reads441	test
112	d136ff6d-4178-499e-9b44-2cec9ef898d1	chr16	67049611	67102015	52397	19629	52397	32768	False	60	11	chr16_rank12_score3.555_reads441	test
113	d136ff6d-4178-499e-9b44-2cec9ef898d1	chr16	67049611	67102015	52397	32768	52397	19629	False	60	11	chr16_rank12_score3.555_reads441	test
114	d136ff6d-4178-499e-9b44-2cec9ef898d1	chr16	67049611	67102015	52397	49152	52397	3245	False	60	11	chr16_rank12_score3.555_reads441	test
115	39c44388-e2ee-4d9d-a300-074a135db776	chr16	67066811	67115080	47854	0	32768	32768	True	60	11	chr16_rank12_score3.555_reads441	test
116	39c44388-e2ee-4d9d-a300-074a135db776	chr16	67066811	67115080	47854	15086	47854	32768	True	60	11	chr16_rank12_score3.555_reads441	test
117	39c44388-e2ee-4d9d-a300-074a135db776	chr16	67066811	67115080	47854	16384	47854	31470	True	60	11	chr16_rank12_score3.555_reads441	test
118	39c44388-e2ee-4d9d-a300-074a135db776	chr16	67066811	67115080	47854	32768	47854	15086	True	60	11	chr16_rank12_score3.555_reads441	test
119	1dbacc27-30d9-4753-89b4-ac77bbffae0f	chr16	67068996	67100571	31511	0	31511	31511	False	60	11	chr16_rank12_score3.555_reads441	test
120	2404fbe9-a593-4228-a229-a70242854417	chr16	1253709	1300091	46194	0	32768	32768	False	60	12	chr16_rank13_score3.528_reads360	test
121	2404fbe9-a593-4228-a229-a70242854417	chr16	1253709	1300091	46194	13426	46194	32768	False	60	12	chr16_rank13_score3.528_reads360	test
122	2404fbe9-a593-4228-a229-a70242854417	chr16	1253709	1300091	46194	16384	46194	29810	False	60	12	chr16_rank13_score3.528_reads360	test
123	2404fbe9-a593-4228-a229-a70242854417	chr16	1253709	1300091	46194	32768	46194	13426	False	60	12	chr16_rank13_score3.528_reads360	test
124	836896f6-0d15-4a88-b163-1d5b60efbed6	chr16	1260938	1317376	56212	0	32768	32768	False	60	12	chr16_rank13_score3.528_reads360	test
125	836896f6-0d15-4a88-b163-1d5b60efbed6	chr16	1260938	1317376	56212	16384	49152	32768	False	60	12	chr16_rank13_score3.528_reads360	test
126	836896f6-0d15-4a88-b163-1d5b60efbed6	chr16	1260938	1317376	56212	23444	56212	32768	False	60	12	chr16_rank13_score3.528_reads360	test
127	836896f6-0d15-4a88-b163-1d5b60efbed6	chr16	1260938	1317376	56212	32768	56212	23444	False	60	12	chr16_rank13_score3.528_reads360	test
128	836896f6-0d15-4a88-b163-1d5b60efbed6	chr16	1260938	1317376	56212	49152	56212	7060	False	60	12	chr16_rank13_score3.528_reads360	test
129	02450af8-633a-43f7-8084-010a8547abfe	chr16	1263129	1314779	48338	0	32768	32768	False	60	12	chr16_rank13_score3.528_reads360	test
130	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	0	32768	32768	False	60	3	chr16_rank4_score4.433_reads447	train
131	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	16384	49152	32768	False	60	3	chr16_rank4_score4.433_reads447	train
132	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	25134	57902	32768	False	60	3	chr16_rank4_score4.433_reads447	train
133	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	32768	57902	25134	False	60	3	chr16_rank4_score4.433_reads447	train
134	fe07cb89-4704-4ad9-8aea-a3fd91e50abd	chr16	2142360	2200347	57902	49152	57902	8750	False	60	3	chr16_rank4_score4.433_reads447	train
135	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	0	32768	32768	True	60	3	chr16_rank4_score4.433_reads447	train
136	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	16384	49152	32768	True	60	3	chr16_rank4_score4.433_reads447	train
137	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	32768	65536	32768	True	60	3	chr16_rank4_score4.433_reads447	train
138	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	41872	74640	32768	True	60	3	chr16_rank4_score4.433_reads447	train
139	8c3c1e72-f38f-42a0-bc39-d44d288b85e2	chr16	2148439	2204773	74640	49152	74640	25488	True	60	3	chr16_rank4_score4.433_reads447	train
140	4e97d448-d64f-444b-8432-7e5fdc6d7fb1	chr16	29971371	30013084	41694	0	32768	32768	False	60	50	chr16_rank51_score2.207_reads409	test
141	4e97d448-d64f-444b-8432-7e5fdc6d7fb1	chr16	29971371	30013084	41694	8926	41694	32768	False	60	50	chr16_rank51_score2.207_reads409	test
142	4e97d448-d64f-444b-8432-7e5fdc6d7fb1	chr16	29971371	30013084	41694	16384	41694	25310	False	60	50	chr16_rank51_score2.207_reads409	test
143	4e97d448-d64f-444b-8432-7e5fdc6d7fb1	chr16	29971371	30013084	41694	32768	41694	8926	False	60	50	chr16_rank51_score2.207_reads409	test
144	b6412f30-dedd-4a7e-a486-a9c0379277c7	chr16	29971576	30007281	33562	0	32768	32768	True	60	50	chr16_rank51_score2.207_reads409	test
145	b6412f30-dedd-4a7e-a486-a9c0379277c7	chr16	29971576	30007281	33562	794	33562	32768	True	60	50	chr16_rank51_score2.207_reads409	test
146	b6412f30-dedd-4a7e-a486-a9c0379277c7	chr16	29971576	30007281	33562	16384	33562	17178	True	60	50	chr16_rank51_score2.207_reads409	test
147	b6412f30-dedd-4a7e-a486-a9c0379277c7	chr16	29971576	30007281	33562	32768	33562	794	True	60	50	chr16_rank51_score2.207_reads409	test
148	3d4ae474-8ac3-4fe0-8a71-9f03df3289e4	chr16	29971995	30028159	55992	0	32768	32768	False	60	14	chr16_rank15_score3.433_reads422	train
149	3d4ae474-8ac3-4fe0-8a71-9f03df3289e4	chr16	29971995	30028159	55992	16384	49152	32768	False	60	14	chr16_rank15_score3.433_reads422	train
150	5211175b-160e-4861-823e-f7380f203220	chr16	88771054	88802653	31500	0	31500	31500	False	60	22	chr16_rank23_score3.064_reads497	train
151	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	0	32768	32768	True	60	22	chr16_rank23_score3.064_reads497	train
152	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	13343	46111	32768	True	60	22	chr16_rank23_score3.064_reads497	train
153	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	16384	46111	29727	True	60	22	chr16_rank23_score3.064_reads497	train
154	80fbe9bb-fc95-4b44-af45-8668594a6e36	chr16	88771947	88819218	46111	32768	46111	13343	True	60	22	chr16_rank23_score3.064_reads497	train
155	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	0	32768	32768	True	60	22	chr16_rank23_score3.064_reads497	train
156	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	16384	49152	32768	True	60	22	chr16_rank23_score3.064_reads497	train
157	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	32768	65536	32768	True	60	22	chr16_rank23_score3.064_reads497	train
158	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	40821	73589	32768	True	60	22	chr16_rank23_score3.064_reads497	train
159	75728c89-f3cb-4b3a-a569-e4906908bbe3	chr16	88771955	88810015	73589	49152	73589	24437	True	60	22	chr16_rank23_score3.064_reads497	train
160	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	0	32768	32768	False	60	16	chr16_rank17_score3.246_reads463	train
161	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	16384	49152	32768	False	60	16	chr16_rank17_score3.246_reads463	train
162	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	21751	54519	32768	False	60	16	chr16_rank17_score3.246_reads463	train
163	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	32768	54519	21751	False	60	16	chr16_rank17_score3.246_reads463	train
164	c6c98527-233f-465d-bc55-b783c2daed1e	chr16	31346854	31402169	54519	49152	54519	5367	False	60	16	chr16_rank17_score3.246_reads463	train
165	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	0	32768	32768	True	60	16	chr16_rank17_score3.246_reads463	train
166	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	5889	38657	32768	True	60	16	chr16_rank17_score3.246_reads463	train
167	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	16384	38657	22273	True	60	16	chr16_rank17_score3.246_reads463	train
168	966c69d8-3bbd-4c91-9810-a48d53805ef8	chr16	31374875	31413609	38657	32768	38657	5889	True	60	16	chr16_rank17_score3.246_reads463	train
169	2626af49-8413-445f-bfdb-dcaaf0fb6961	chr16	31375078	31400039	24932	0	24932	24932	True	60	16	chr16_rank17_score3.246_reads463	train
170	273a81c3-1270-4c13-ae04-2c328d232d8e	chr16	67166023	67201802	35713	0	32768	32768	False	60	11	chr16_rank12_score3.555_reads441	test
171	273a81c3-1270-4c13-ae04-2c328d232d8e	chr16	67166023	67201802	35713	2945	35713	32768	False	60	11	chr16_rank12_score3.555_reads441	test
172	273a81c3-1270-4c13-ae04-2c328d232d8e	chr16	67166023	67201802	35713	16384	35713	19329	False	60	11	chr16_rank12_score3.555_reads441	test
173	273a81c3-1270-4c13-ae04-2c328d232d8e	chr16	67166023	67201802	35713	32768	35713	2945	False	60	11	chr16_rank12_score3.555_reads441	test
174	c4725bf8-75ec-4386-879c-0d46e167daaa	chr16	67170782	67206680	35805	0	32768	32768	False	60	11	chr16_rank12_score3.555_reads441	test
175	c4725bf8-75ec-4386-879c-0d46e167daaa	chr16	67170782	67206680	35805	3037	35805	32768	False	60	11	chr16_rank12_score3.555_reads441	test
176	c4725bf8-75ec-4386-879c-0d46e167daaa	chr16	67170782	67206680	35805	16384	35805	19421	False	60	11	chr16_rank12_score3.555_reads441	test
177	c4725bf8-75ec-4386-879c-0d46e167daaa	chr16	67170782	67206680	35805	32768	35805	3037	False	60	11	chr16_rank12_score3.555_reads441	test
178	52eaf203-5821-49d9-abee-4968b236d25b	chr16	67172444	67208296	55676	0	32768	32768	False	60	11	chr16_rank12_score3.555_reads441	test
179	52eaf203-5821-49d9-abee-4968b236d25b	chr16	67172444	67208296	55676	16384	49152	32768	False	60	11	chr16_rank12_score3.555_reads441	test
