row_idx	read_id	chrom	alignment_start	alignment_end	read_length	is_reverse	mapq
81	c27833ad-1a29-4471-861b-8318dc266d51	chr11	64202018	64211664	9377	True	60
82	4ee5bdcf-0547-4b2f-b99f-a9cd7a6c8078	chr11	64202172	64204041	1854	False	60
83	746e847f-018f-4659-8918-5aae4be3741f	chr11	64202569	64205232	2654	False	60
84	7dc7f132-8b84-41fb-b37a-84de7b8f322c	chr11	64202579	64234486	31820	True	60
85	a3a05430-6069-4721-a552-141d64313be9	chr11	64202755	64218197	15032	True	60
86	868ab90e-ae11-43b3-8a95-b69d7a65b282	chr11	64202760	64218199	14906	False	60
87	d42634fe-b7f8-47a2-b061-55f8a3e43c98	chr11	64202791	64217399	13987	False	60
88	6062452f-3a57-4e42-9e08-ccfcec14c20e	chr11	64203009	64205082	2078	True	60
89	15fea448-855a-40db-948b-4cbb64cf800e	chr11	64203114	64218826	15730	True	60
90	8105e06e-e453-4e73-b53e-c98a843b9b1d	chr11	64203423	64228327	24279	False	60
91	4d49b0fe-815c-436a-b11c-8eef455970fd	chr11	64203596	64218630	15055	True	60
92	44b2d750-6593-4e32-b424-8aa964a8ca23	chr11	64203757	64215792	11850	False	60
93	b1beb838-2f5c-4de6-8829-4e3dae86dc1a	chr11	64204365	64211666	7188	True	60
94	dd751341-bf30-4fbd-bea4-5a55de7b23c8	chr11	64205105	64219041	13962	False	60
95	be2d6ddf-c6a2-4886-b81a-949923b1512d	chr11	64205160	64212781	7708	False	60
96	95901445-5bd8-4604-a6ee-30dd49e66135	chr11	64205511	64212056	11513	True	60
97	a00be27c-6201-4db6-beaa-e75c3118261e	chr11	64206230	64212706	6407	False	60
98	0f218f92-348b-4e0b-9d36-1d83e0c6ab88	chr11	64206916	64240088	31273	False	60
99	34f2d4e9-caa7-445e-86a2-f7874b299f13	chr11	64207604	64224562	16906	False	60
100	a75412ff-18fe-4bac-8d71-576f63c4f892	chr11	67271115	67301236	30126	True	60
101	a8a290eb-46a7-42c2-87f4-8266b80fdde8	chr11	67277506	67300836	21943	False	60
102	c6e10dd1-e0cb-482d-ab69-0368486ede29	chr11	67284795	67314107	29189	False	60
103	ab0efe3a-045f-415b-83ef-99d9068cf9e2	chr11	67286810	67300439	13632	True	60
104	eb3edea4-ba5b-4df4-86fe-ef76dc7d1bca	chr11	67286813	67300440	13623	False	60
105	6d06d61a-89ce-4cc9-a4cc-de28217fdc1a	chr11	67291281	67303771	12664	True	60
106	cb7f6f0d-59fa-47f4-bd1b-ff43e3a0cf42	chr11	67291399	67300519	9121	False	60
107	1c2b66e3-bcf5-47c2-abd6-1f5f7c8d56e5	chr11	67292506	67313393	20732	True	60
108	fcdeb56c-883b-46f3-aa89-1e5952d6e400	chr11	67292740	67301689	8900	False	60
109	2547e8fa-45ec-485f-9388-51c066094fb0	chr11	67293821	67307849	14071	False	60
110	ab66aabb-c21e-4e59-9303-520db389e700	chr11	67294988	67301910	6767	True	60
111	7b5e1495-ca10-43b4-bbec-3a123642a4e7	chr11	67295028	67317293	22239	False	60
112	9dfa1357-0a4f-4a00-8984-2bebcdc9f54b	chr11	67295410	67305986	10573	False	60
113	b108ec2c-e73c-4850-bd12-eddf074a492a	chr11	67295410	67305984	10589	True	60
114	ecbfbcc6-49d0-4471-837f-2332e64c6542	chr11	67296378	67314842	18416	False	60
115	32092309-d8dc-4447-876d-c45571e6a1c9	chr11	67296654	67307241	10382	False	60
116	c949f203-d84d-4289-a38a-28ab9e01f447	chr11	67296962	67305663	7969	False	29
117	44d21bbe-ed41-4f51-a253-22067fa4fa5a	chr11	67297956	67304367	6661	False	60
118	bbd7e1fe-3442-4b2b-aa3c-a75a3e6a1b90	chr11	67297966	67315467	17448	False	60
119	449d6c52-7109-4ec2-8793-6dd0befa25a6	chr11	67298174	67305385	7180	True	60
120	2c979560-d496-44be-b754-a933fe38d98e	chr11	67298890	67311453	12100	True	60
121	37ade30b-2afd-47c5-b0f3-b06ddc7ad1da	chr11	67299394	67305915	6564	True	60
122	e4cfef53-9909-4c1f-8a2b-b283b0bda537	chr11	67299446	67302686	3201	False	60
123	83316679-c3b2-4cfe-aa77-1120f262ecca	chr11	67299591	67309121	9558	False	60
124	e26a4283-c996-4ad9-9544-b251c05a9909	chr11	67299813	67327238	27372	False	60
125	49a02c53-9d6d-4c22-8fb8-dd00f9b481fe	chr11	67300101	67308327	8186	True	60
126	3d9d5903-1cf1-456f-8be2-026068cf67c9	chr11	67301031	67307506	6384	True	60
127	b7cca339-3fc0-4f6a-b905-f7b999accb5f	chr11	67301915	67316834	14911	False	60
128	4bb88634-8294-43dc-afce-9d2054ce477e	chr11	67302821	67309082	6072	True	60
129	eefe95fa-468a-4bef-a565-d05a45585daa	chr11	67304764	67309791	7975	False	60
130	c6e626e5-2606-4eff-b9a3-f6b2afaf5730	chr11	67304935	67313280	8279	False	60
131	fd1a04fa-02fe-4287-9025-76a162ca0cd2	chr11	67305916	67310710	4797	True	60
132	d5d842e2-f30a-4a74-9a5c-22cb296dd842	chr11	67305956	67314177	8195	True	60
133	0f3317db-36a0-4bc7-a673-93753ec7d58d	chr11	67306084	67308043	1946	True	60
134	2354e060-7824-4c61-8121-351dd25d5e0b	chr11	67306818	67314513	11332	False	60
135	51e9806a-2d83-4666-92fe-807a9a581865	chr11	67306818	67315516	8710	False	60
136	d14dc1b7-5193-4aa3-ba84-87fb8e8ef9ff	chr11	67307199	67312757	5473	True	60
137	7ac90d6e-2b70-4077-92d8-d1d29dabbe52	chr11	67307301	67313613	6316	False	60
138	48c4f2b0-4833-45ae-97d9-27902d9ce126	chr11	67307466	67309786	2965	True	60
139	ee1d3cf1-2a4e-41aa-927d-5699dd9627c5	chr11	67307940	67310733	2790	False	50
140	3a3a7332-8ae2-4436-92b3-061b024af83d	chr11	67308144	67313215	5048	True	60
141	59d8b072-5f5c-4c3b-a4dc-1946436f9622	chr11	67308236	67315074	6836	True	60
142	ced3b998-aeb2-4dbe-aee1-9fd53318f57d	chr11	67308353	67317304	8387	True	60
143	f5f4dae2-5447-477c-bc6f-ec394d36c784	chr11	67308675	67314050	5394	True	60
144	b095287a-54a7-486d-b5ff-d75158e508f9	chr11	67309452	67320186	10479	False	60
145	5883e3ff-e874-4935-aef0-fbcecbec71c5	chr11	67309518	67315685	6222	True	60
146	706ec538-dbba-4997-bac1-0ad5cc16873f	chr11	67309545	67310830	1320	True	60
147	0898910a-b6a8-4fd9-bbad-459a45b31053	chr11	67310265	67331324	21189	False	60
148	0f1f2c1d-569f-42e8-80ec-1264605b2d1f	chr11	67310276	67315918	5656	True	60
149	89d5635b-e0f0-4f75-b47f-610ccdbfc84a	chr11	67310597	67336777	25446	True	60
150	d35e91ba-10b9-4e2b-9078-075411ed2cde	chr11	118879765	118905248	25115	False	60
151	fb015e7d-42f4-4dda-8e0a-3816b989a852	chr11	118884005	118904161	20182	True	60
152	b6f968ef-bd4c-4670-9b83-bef8bcfa4a8f	chr11	118885568	118906320	20225	True	60
153	65e63758-a3cb-449c-a8a7-d211a28a174c	chr11	118886376	118918432	31763	True	60
154	f758efe9-96b2-44e8-bfda-f3eb2fcf4742	chr11	118886547	118905570	18718	True	60
155	d300c79c-00f0-41fa-9f92-2e39cb54586d	chr11	118889238	118902551	13314	True	60
156	cf0aded8-2e5a-4049-b638-fe9e1e000156	chr11	118889820	118915794	25987	False	60
157	69ed2d3f-7c30-42b6-94e1-11327f56b405	chr11	118889875	118912592	22670	True	60
158	9d65f757-70c7-4fe2-9b59-6f530b0be488	chr11	118890277	118904201	13922	False	60
159	8f424df3-9abe-4a54-88c9-4e6d573bbfb1	chr11	118890342	118900048	9690	True	60
160	02d47ec3-908c-46d7-bbda-a39b13003437	chr11	118890442	118907406	16928	True	60
161	248cc242-9e6d-477f-878d-37069f4bd0b9	chr11	118891629	118900265	8619	True	60
162	80b6e87a-20e2-45ff-8332-a256f5c089f6	chr11	118893020	118901440	8049	True	60
163	62e3f41e-a07a-47da-9871-f88abb960900	chr11	118893025	118912559	19490	False	60
164	93968d7f-7e3e-42d1-b901-f1ae09ed38a5	chr11	118893075	118924191	29962	True	60
165	a8e1a6c0-b212-43ef-a3e3-a9a6fc17fa76	chr11	118894324	118904889	10546	True	60
166	20b3b79e-5576-4821-8103-8a29ce9ea7c4	chr11	118894680	118902431	7782	True	60
167	193b89d9-ede7-4484-a8d8-9eb212623d88	chr11	118894902	118901869	7045	True	60
168	aef5fc56-fcac-4876-b258-f5849e34e880	chr11	118895240	118901338	6122	True	60
169	6bf4bf54-85b2-4923-a722-f81555429634	chr11	118896470	118903777	7308	True	60
170	7c048887-2989-46e6-aa59-0a206de49f27	chr11	118896501	118902353	5848	True	60
171	40414169-08b2-4d6a-be13-bb1257eea119	chr11	118896794	118905799	8685	True	60
172	ddb323ed-b053-47a8-807e-ed9e1f8894a4	chr11	118897119	118904907	7772	True	60
173	d4702c1d-f61f-4b49-bbf9-269b44dd38f7	chr11	118897591	118900755	3147	True	60
174	3c8fd0cf-7a2d-4f61-9ba8-253de6612973	chr11	118897900	118927343	29368	True	60
175	687017d8-5c68-411d-b53c-1a6e037dcd2f	chr11	118898292	118909405	11010	True	60
176	008c27c4-e211-4cc1-b897-5e7cbd2c3996	chr11	118899729	118911965	12147	False	60
177	55fb812a-895c-47cc-b09a-f8bff3b7af5f	chr11	118900208	118913449	13221	False	60
178	c76ee7c3-fa98-4be9-a0ce-5833150904eb	chr11	118900208	118913449	13207	True	60
179	8c1da995-d6ad-4f29-9713-a5860493ca9e	chr11	118900880	118914678	13790	False	60
180	5cdda4d9-8429-4760-b0b2-1de4a46d5efe	chr11	118902465	118904603	2168	True	60
181	470e039b-b68e-4b8f-9afe-c0efb17bfbe6	chr11	118903397	118908768	5357	True	60
182	a995bd81-58dc-453e-8189-c3cbb4257f7f	chr11	118904084	118915514	11072	True	60
183	c0540ea3-7ab5-4ada-99d1-9cdc9f45d75d	chr11	118904696	118909537	4918	False	60
184	aeeefa31-656e-4337-8f99-9576a14de6f9	chr11	118905045	118910433	5423	False	60
185	62ce2092-3b28-4d3f-a782-280650c05e6d	chr11	118905557	118922129	16466	False	60
186	66092e35-fa19-462e-b6b8-f6b88fb69145	chr11	118906143	118921438	14682	False	60
187	3c3dd389-3ba9-42ec-978f-9f25402c5301	chr11	118906291	118933566	27430	False	60
188	0984e543-74fc-4c32-af9d-eb42f5b131b9	chr11	118906328	118915088	8648	False	60
189	1ca4de73-7051-4d04-a461-4b05dcf2defc	chr11	118906950	118911418	4472	True	60
190	63aa5ae0-c9c1-47ee-8a48-690e8cd63da6	chr11	118907140	118927143	19961	True	60
191	ea2eca44-90bf-43f3-b910-1f970ee81ba0	chr11	118908053	118919748	11709	True	60
192	ee851aca-c18a-4a21-8173-2c4b86c69657	chr11	118908750	118918164	9388	True	60
193	236e94a7-5880-44f1-a11a-c0c65637e306	chr11	118908815	118917512	8469	True	60
194	2a182fb3-9bdc-47af-9952-801792a4ac47	chr11	118909021	118916387	7379	True	60
195	33bf36fe-515b-497c-a6b1-60d6ac622f5d	chr11	118909170	118914475	5319	False	60
196	761a81f1-0b58-4580-b6e3-ecfacc0a5e6b	chr11	118909177	118910428	1269	False	60
197	aa5d8e99-00f4-4011-b597-a59d01ea3d1d	chr11	118909450	118914337	4880	False	60
198	51e5ba81-5347-4336-bd85-98e0c8c36490	chr11	118909541	118920863	11302	True	60
199	a96825a9-4cdf-4791-bcba-e924986e3cec	chr11	118909819	118931622	21678	False	60
200	e7f7142e-121c-4e2f-8f39-d4567ee26926	chr11	65473030	65502228	28717	False	60
201	d62d58c7-ac9d-43dc-8d65-a56c80a2bd5f	chr11	65473031	65502200	29261	True	60
202	6b3eca3a-cd8e-454a-812f-7cbd6f5b16e7	chr11	65475053	65501735	26626	True	60
203	dc835e70-7553-4521-8de1-76aadd53bf34	chr11	65481566	65507792	26194	False	60
204	039023e6-eb41-41a7-b813-9236db3052ad	chr11	65483797	65509475	32608	True	60
205	50200cf9-5bd0-419a-bc98-3fd07380933a	chr11	65484415	65502455	17869	False	60
206	10c60e6a-318d-46f0-bd3e-ac64f79c06e6	chr11	65484415	65502455	17981	True	60
207	c440573b-ee49-480e-9d2b-3d7ae45a8c8a	chr11	65485486	65501311	15765	True	60
208	0f833d69-ff6b-40a0-8574-f2ab7630c9ff	chr11	65485602	65503280	28604	False	60
209	1b8df96c-c0ca-429c-8f88-eba67f7c3a33	chr11	65489045	65502170	13110	True	60
210	8ab26a49-f919-437e-a113-d08bb6195d30	chr11	65489587	65502709	13082	True	60
211	d1132343-68a0-4e25-9977-220719ec3d5c	chr11	65489609	65510969	21122	False	60
212	f2b98bfd-15e7-4593-bbb0-a0aab62dbecf	chr11	65489834	65500552	10739	True	60
213	44c19802-9c78-4ea4-a2bd-69da22de0150	chr11	65490368	65500300	9682	False	60
214	e4244b79-62b5-4992-9b09-de17b475d9c7	chr11	65491086	65501507	20054	True	60
215	30a8a580-60e6-407f-bf1c-ec597d6afd8e	chr11	65491415	65523051	30459	True	51
216	24d508c8-634c-421d-9615-a82bd47bf644	chr11	65492554	65506694	14038	True	60
217	059d89a2-f925-4546-8e29-4b09f3da51b9	chr11	65492746	65505143	12560	False	60
218	53f0af23-b7ac-4638-b0fc-aa5e48af5ebc	chr11	65494303	65500697	6393	False	60
219	d80dfef6-6f40-4ccd-9303-193ac33d26d2	chr11	65494885	65525243	31078	False	60
220	04d3566a-791e-44f3-8c9f-779813f32133	chr11	65495304	65500520	5211	True	60
221	ceccad56-aaa4-446d-8a74-e821a664aa6a	chr11	65495897	65501190	5263	False	60
222	bef63d53-210a-450e-97d9-2e8ff619ac89	chr11	65495971	65517660	22377	True	60
223	3ba48c3c-2272-48ef-b3d0-22e6a15a2e5f	chr11	65496862	65507329	10361	False	60
224	8dae3fab-494e-4a36-8230-a374a5ec4f6c	chr11	65497812	65513827	15954	False	60
225	e684f935-2b6c-43fb-8e9c-70d2ff33626f	chr11	65498599	65519525	21627	False	60
226	c693cf95-ff32-4d04-b2bf-988c3c3d387b	chr11	65498652	65515089	16419	False	60
227	717aef46-7c62-44d1-9825-8ac150e2654f	chr11	65499232	65522290	23593	False	60
228	5fabc0d9-0730-439a-9050-96c4cb4c24ca	chr11	65499379	65503873	4485	True	60
229	86fe1a4d-85e5-4b03-9d5c-e5a806d7d16e	chr11	65499761	65511224	10947	True	52
230	1ca25b86-e2ba-447d-b8da-85bedc1dbbfb	chr11	65499784	65501695	1983	False	60
231	8d0e618c-82d0-47ac-9687-7347c6d55359	chr11	65499787	65508022	8024	True	60
232	3bf46aa5-5b6c-4cba-a0a5-a17ea9bcbc09	chr11	65500027	65516292	17186	False	60
233	5638229b-2729-4dd3-a620-c10a60167ddf	chr11	65500088	65503858	3750	True	60
234	5857bcc5-3115-457f-9ae9-72f0c3b14eeb	chr11	65500477	65504441	3975	True	60
235	c133442f-0d28-40bc-80c7-d9a46565d7a3	chr11	65500504	65512522	11950	True	60
236	1870713a-a3f0-4232-8ea8-7f5644ca14a4	chr11	65501623	65524238	23286	True	60
237	63953fc6-afdc-4302-8d7a-d054052b5159	chr11	65501664	65508070	6400	True	60
238	2cc7156f-d38f-42eb-aa15-218a7a4c661d	chr11	65501911	65518077	16783	True	60
239	242993d9-cb30-4301-a8a9-9a0508f67841	chr11	65502039	65510357	8234	False	60
240	79905f0b-5b32-4072-b0bc-d71d930bedfc	chr11	65502139	65507638	5468	True	60
241	36db5869-9eec-4e7b-80a0-bc3f70d427d4	chr11	65502446	65507692	5124	False	60
242	90979bee-ab8f-41f6-bc79-1ab749c2ebfa	chr11	65502721	65507235	4379	False	60
243	0c3083d9-521e-4fb8-8c03-eef6e4b2484d	chr11	65502811	65507160	4213	True	60
244	08f8fd9f-82df-43e6-8e5b-c7ec86209263	chr11	65503089	65509134	5853	True	60
245	ed64f148-45e6-4550-9439-ebcda8998e9d	chr11	65504042	65506804	2763	True	60
246	5b5c6dfb-8b28-4e12-a2c1-d634dc639ae3	chr11	65504093	65506276	2176	False	60
247	1e23f234-11b4-40f0-80c2-ff9de25616ed	chr11	65504979	65527282	23020	True	60
248	344900fe-2828-4ddb-a8ec-e73fbac29d03	chr11	65505091	65521729	17361	True	60
249	d56bba76-b72e-48de-a3a8-60588a0168db	chr11	65505365	65505706	404	True	60
250	f877e7ac-8998-42d1-b799-809c484b25e2	chr11	65380155	65401169	20984	True	60
251	e272d31a-d762-4e57-a35b-efecb3296c9a	chr11	65382408	65405168	22763	True	60
252	33adbf0e-7b9e-4d14-9453-8221d62f0153	chr11	65382421	65405168	22455	False	60
253	51a548fb-e3b5-4347-bbbb-edca6ccf5767	chr11	65384739	65407922	23229	False	60
254	2a060f1f-a329-4649-84f7-d738f7706dc3	chr11	65385890	65406734	20827	True	60
255	728a6538-4920-4d13-925a-8d3c4564945a	chr11	65388196	65405117	16341	False	60
256	4a45960f-fb3b-4996-984c-79e887e83830	chr11	65390412	65405267	14825	True	60
257	0fcb1bd8-5fe2-4ea5-b519-ad7808abee14	chr11	65390881	65417518	26581	False	60
258	e778f2c3-4e59-4668-92f2-05adf6c94376	chr11	65391312	65401911	10559	False	60
259	3b83af08-bd3b-45cb-8b3e-8c39f7062efb	chr11	65391889	65402276	10081	True	60
260	1bb7260c-f631-408d-9020-e842897dd4fe	chr11	65392206	65413723	21468	True	60
261	87d64080-6406-4770-9cda-62ec15e31239	chr11	65392620	65414018	21373	False	60
262	614abdbb-0312-469b-96dd-d884010d361f	chr11	65392680	65402337	9672	True	60
263	a61b0eaf-b382-4460-964c-825c89ca8e17	chr11	65392753	65401701	8974	False	60
264	01a0c7c0-0d8e-4151-be26-9b1e676f09fd	chr11	65392832	65403008	10187	True	60
265	798eb66f-e34f-4919-9d93-a7e7910db0dc	chr11	65393138	65402392	9280	False	60
266	549d3c43-27fc-445f-9db9-cbd9a9d812c5	chr11	65393179	65413001	19818	False	60
267	e109e25a-21a7-4a9d-a74d-ab024c395eae	chr11	65394308	65408805	14491	False	60
268	3dcc3fd2-20cb-4c65-8409-a28c865a2b43	chr11	65394371	65402363	7889	False	60
269	2aad1796-0833-4079-991b-f4e9f16e1819	chr11	65394869	65402122	14033	True	60
270	d337fba6-803d-4ea7-a3b7-39de7897a1fb	chr11	65394911	65403106	7938	True	60
271	d7128ff5-36aa-49b9-bcaa-c9ff2f5cb2f4	chr11	65395143	65411754	16603	True	60
272	64b0cfb1-3973-4bf3-9bbb-2d16db42ad33	chr11	65395512	65402124	6623	True	60
273	02c64b5d-e9f7-4e4c-b3c2-75bf7a1cfb07	chr11	65395530	65403996	8520	False	60
274	96639071-ceb0-41a9-b1b5-78fcea31eeba	chr11	65395578	65403003	7461	True	60
275	3c009eb4-eeda-411b-8bc8-517e44a9a38e	chr11	65395910	65400011	4100	False	60
276	427cd6c0-43ec-4cc5-b733-c45ef8dba283	chr11	65396009	65417377	21339	True	60
277	27daaf76-349c-41bb-b859-c5ad9362197e	chr11	65396043	65411138	14390	True	47
278	90ace656-3e00-47ea-be0c-3c6d407c4ac4	chr11	65396140	65401034	8416	True	60
279	0481e0b9-674d-4e42-8559-5862a5f6be99	chr11	65396296	65402087	5793	True	60
280	ae5b368c-747b-42bd-bd57-4a39d48c6668	chr11	65396459	65402612	6087	False	60
281	25778ca1-3da7-4110-b088-a01141bad79f	chr11	65396699	65403950	7212	False	60
282	2f8a39f7-3ce8-474b-9e0e-671690ac7ac1	chr11	65396705	65403949	7286	True	60
283	8199fa56-5703-4e92-8e63-09bfdf057f1e	chr11	65397866	65409614	11694	False	60
284	944d0acf-014c-48ed-9015-267bfeda24b1	chr11	65397970	65402090	4111	False	60
285	ca8f7455-08e8-43cd-985a-075cd39f5235	chr11	65398156	65407083	8919	False	60
286	57f71083-93f8-4588-af8b-5d5e2b2f9e7f	chr11	65398156	65407084	8953	True	60
287	07fbe1b2-bd7e-4a35-a16e-afcd4303631d	chr11	65398456	65402657	4230	False	60
288	eedd687d-b7d7-4c87-ab87-d1bcef80f3a7	chr11	65398459	65402657	4196	True	60
289	7f6d193c-28b9-43a7-9150-d6b076bdc53d	chr11	65399359	65403357	4006	True	60
