row_idx	read_id	chrom	alignment_start	alignment_end	read_length	is_reverse	mapq
145	c43deb76-0ae9-424c-883e-02e9710b443e	chr16	601647	611794	10204	True	60
146	f91461d4-598b-421f-b534-e531c8dbb873	chr16	601716	606559	4874	False	60
147	4eed7eea-8ed6-4307-8ae1-cdca12da5374	chr16	601766	616076	14362	True	60
148	e4f6f014-da74-4352-8030-b4cd868ed36d	chr16	602746	612007	18225	True	60
149	6363b7dd-f6eb-40a5-95f9-187cfca0b350	chr16	602862	610597	7805	False	60
150	1cf1fad5-53c8-41f8-982f-bf4f530f7c91	chr16	2076302	2102272	24814	False	60
151	a682a46c-a7fd-4743-a045-bf7d33334882	chr16	2079549	2107387	30173	True	60
152	c7c36469-49dd-496e-8a27-87af2882e632	chr16	2082844	2105049	23764	False	60
153	b0558175-f6e3-49bf-8e5e-56907358437b	chr16	2083156	2105061	21905	False	60
154	923d812c-4191-440e-bde9-0e768efbfd85	chr16	2083598	2105052	30187	False	60
155	1597ea44-06eb-4d4b-bd09-f070ea50ac15	chr16	2085866	2110748	26650	True	60
156	41b20090-ab5f-44db-998f-4bef9de378e5	chr16	2086438	2100734	14162	True	60
157	22a248d2-be25-40d5-938c-ad399fb71fa0	chr16	2088699	2109307	23005	True	60
158	5baab9dc-bf6c-4ff8-82c0-d4e7d88f8af7	chr16	2089064	2104584	29843	True	60
159	0e395a12-05c7-4065-8faf-9a8922d215e2	chr16	2089395	2101438	12059	True	60
160	e59bc994-9ab6-4d2d-988f-235d4397ae62	chr16	2089483	2111605	23885	True	60
161	7f7f99b0-7a46-4403-8873-d3593bca46a2	chr16	2090026	2105068	16027	False	60
162	927dc198-c82f-40c0-bdc4-0f6ca0cb625d	chr16	2090026	2105061	15596	True	60
163	d4a0c5dc-8647-463b-9d9c-772da9b5d22a	chr16	2092089	2101965	9847	True	60
164	4194b5f5-09bb-4b2f-b65b-d3dd614e034e	chr16	2092128	2102849	10715	False	60
165	ca553a97-ce86-41b2-8ec3-4becf452cf4b	chr16	2094356	2105061	11887	False	60
166	ff4f2587-fad9-40b0-a97a-78c69818db7a	chr16	2094727	2114152	20989	False	60
167	0e7872f7-ced7-4dc3-9a90-d3ac213af5f9	chr16	2095227	2102022	6791	True	60
168	066211c7-798a-4b89-a04d-a29ef61a70f7	chr16	2095512	2105061	10172	False	60
169	ad242295-f51a-47c3-a241-e24ff78d321f	chr16	2095512	2105061	10032	True	60
170	b67b8e51-4fb7-48e7-8a4a-982c676f6144	chr16	2095532	2105059	9749	False	60
171	7356540e-20fc-4dbd-8cc7-e48e7e55fb70	chr16	2095882	2105059	9427	False	60
172	a97bde33-2909-4d62-aab0-2bdd67f5e4a6	chr16	2096246	2105061	11574	False	60
173	0c9b1111-e33b-4db9-9a8e-56b08b8ba447	chr16	2096609	2101458	4756	False	59
174	8bcc6228-b8d6-48bb-abe7-a970fee8f7d2	chr16	2096830	2105054	9067	False	60
175	aa1150e7-bb40-4460-ae00-2a255cb13de3	chr16	2097839	2106860	21639	True	35
176	c127ea5f-423b-4ca6-83d2-bffcdd9b23ed	chr16	2098854	2111479	14889	False	60
177	456ebaa8-1e28-42f2-8fe3-ce021d1e6e89	chr16	2098888	2103077	4178	True	60
178	e501acaa-f756-4e23-b32f-56ee63ae5537	chr16	2098892	2103078	4205	False	60
179	4bf50ed3-15a8-4ad9-9c8b-8961d6092264	chr16	2098952	2105061	7667	False	60
180	9ca7ccdc-f228-4fd2-bc91-93f92053ceec	chr16	2099159	2105047	8154	True	60
181	535ba438-e8c1-4717-9bc8-a3ebd58bd2f5	chr16	2099559	2104875	7268	False	60
182	eba8c83b-37f3-4f71-9fb7-e8ec53e1412e	chr16	2099559	2120434	22514	True	60
183	35f78616-d748-47a4-9551-279963a3ec7f	chr16	2099645	2105061	5426	True	60
184	35ee35dd-a536-4a54-a568-ecd4ef9c789d	chr16	2100014	2104448	4333	False	52
185	631dff10-9c3f-43aa-933f-eed3b05234c1	chr16	2100541	2109045	10762	True	60
186	02a9d7af-0b7b-4cea-ac7f-080528564047	chr16	2100850	2119828	24844	True	60
187	1c5d53d5-00b0-42de-868d-1f305b6d8d57	chr16	2100857	2105061	6236	False	60
188	0c524fff-6ee1-4e96-89f5-7fdf1aca0cc5	chr16	2101035	2105051	4239	True	60
189	8818cb34-394b-4910-8b0c-f0f8bb4fb2bd	chr16	2101220	2105054	6472	True	60
190	15b1dae8-cf44-4d7c-9bc3-004dc9d40a8b	chr16	2101325	2126243	26999	False	60
191	33ad09bc-1a42-46b5-a3ba-d37c78e45076	chr16	2101507	2105061	4735	True	60
192	ba8ccb9e-7d27-415c-8927-236c10fefae5	chr16	2101640	2115205	15974	True	60
193	6e1837bd-bb29-4167-9b68-2ebf214b85bf	chr16	2102170	2105054	3798	False	60
194	7f5a4d59-9def-49b7-b913-a963a2c0cb30	chr16	2102361	2106967	6968	False	60
195	e041aa39-8ba3-4671-b1e9-a374797fe6be	chr16	2102603	2105054	3776	False	60
196	1662968e-6167-47e7-8e24-a85eef7d5ae3	chr16	2102788	2124572	24051	True	60
197	b191b926-0808-480c-959c-9e78b1698366	chr16	2102792	2105060	2712	False	60
198	8e157c28-fd3b-4631-ac38-06ec5a5a1299	chr16	2102812	2105048	3298	False	60
199	a360bd46-11ba-4036-a995-a19b7fb59b21	chr16	2103644	2119178	17887	True	60
200	89867c28-56a5-451f-b449-03888f8d1dd0	chr16	4279842	4306414	28409	True	60
201	c48fcad6-d75e-42e2-8305-425fe18369eb	chr16	4281780	4314698	32699	True	60
202	0f3deed3-228a-48eb-9e3f-407f979b0ab0	chr16	4281956	4308563	25943	True	60
203	447cf477-c441-4c8b-b641-40b30a3cbb08	chr16	4282122	4302473	20287	True	60
204	f1f1bb58-c929-42db-bc48-f532d194f3b2	chr16	4284971	4309050	24046	True	60
205	1e23cc7f-8c4a-45b5-982f-ac06d2175a68	chr16	4286219	4310935	24561	False	60
206	6a5a96ab-d147-43f9-8295-76cc8cc68c78	chr16	4286256	4319110	32732	True	60
207	5dfeb6b6-3da9-45cf-96ea-7a1bbc8d1448	chr16	4286510	4305293	18785	False	60
208	394c3b73-9b5b-4946-a888-47934c43f03f	chr16	4287722	4305691	17926	False	60
209	8105b49b-4cea-4bd2-9370-36f647449402	chr16	4287818	4302593	14742	False	60
210	edb9bd00-d080-4232-bedc-fd4850ade82a	chr16	4288970	4302284	13290	True	60
211	9bb1245f-4158-48bb-8966-3c712cb9f6f8	chr16	4290112	4303964	13878	True	60
212	b91e7b97-63e9-499f-8ddb-f2dd533bd335	chr16	4290227	4300219	9960	False	60
213	6cd200a1-1eaf-41b5-bde2-9ccaae45e2c0	chr16	4290503	4301167	10652	False	60
214	3c6f7081-5bab-4441-bf94-f41898f0f76e	chr16	4290794	4300746	9957	True	60
215	07edc347-a975-43ec-95e4-11f1df8685b3	chr16	4291681	4300540	8710	True	60
216	39526b86-9d57-40a7-ab52-e5c73e3abd19	chr16	4292066	4300007	8000	True	60
217	80a89a9b-37d5-4717-aebe-4985ae0f4e15	chr16	4292337	4301207	8910	True	60
218	5c74b6dd-a9b7-4be9-9888-ed1a5bcf64ed	chr16	4292771	4313311	20829	True	60
219	9507dd04-663d-45ef-bae1-994a4bd4593f	chr16	4293523	4304850	11356	True	60
220	85a3cceb-9e7a-4a82-af06-f6b46856fc6e	chr16	4293839	4314262	20484	False	60
221	050f15ac-f002-45a6-bb34-a6bad3674617	chr16	4294549	4321920	27287	False	60
222	a22bc53a-5e7c-4cbb-b5de-3ec748f95f7e	chr16	4294929	4311072	16037	True	60
223	a58b019e-1f2c-4263-adbd-fd41075dba8f	chr16	4295058	4317340	22103	True	60
224	8c41c2e4-019d-464a-97e9-5b38689e3666	chr16	4295250	4314262	18965	True	60
225	f89f7224-dea4-4546-bd7d-1099eee8a855	chr16	4295381	4318571	23128	False	60
226	128c2e4a-7284-4501-b43e-e78c3a142575	chr16	4295793	4300402	4623	False	60
227	b8f86f93-3439-4f07-9019-67e7f8f590bf	chr16	4295811	4300004	4144	False	60
228	ea5faeba-6357-4488-ad77-9007e18817e1	chr16	4296373	4313621	16906	False	60
229	5c29c9d2-9f9c-4acc-ab96-2a5303f4174e	chr16	4296373	4313621	16975	True	60
230	e53cee8e-44c8-492e-8e0a-3428ef058c42	chr16	4296505	4301351	4860	False	60
231	b8ef2328-8467-4e34-b689-2f152c00af9a	chr16	4297110	4300678	3557	False	60
232	021b1a78-b053-441e-bf4e-0a021ae49e98	chr16	4297299	4321786	24455	True	60
233	17215ba0-eead-45d7-a5e6-99412f8f6d7c	chr16	4297544	4302536	4995	True	60
234	7c6c8a51-7b78-4468-a245-d6ed88ff1808	chr16	4297638	4322793	25083	False	60
235	951b5768-814f-4e2c-896a-7404dd684fcd	chr16	4297638	4322793	25014	True	60
236	868643ff-3a63-4b7f-a668-6f49d25fcdd3	chr16	4297913	4305634	7781	False	60
237	2a22ef17-038c-4820-99e8-6943aa878f94	chr16	4298015	4308639	10622	False	60
238	63838e07-2792-404f-8873-eafd08210710	chr16	4298123	4317419	19294	False	60
239	c9b785e5-1bc5-44dc-a6e9-577494915802	chr16	4298274	4300617	2339	True	60
240	8924fcea-1b9e-42f9-9627-ea532c6bdcd6	chr16	4298510	4312716	14124	False	60
241	f29498da-fbfc-45c8-8087-0c213fd08911	chr16	4298510	4312716	14181	True	60
242	2af1342a-0582-454b-baa8-dd2f10ddf6c9	chr16	4299489	4303895	4390	False	60
243	dc2bf089-7e96-4172-b262-264ecf5ed9ee	chr16	4299752	4301562	1795	True	60
244	196d68ab-93f5-46ab-97ae-99e63d6e2a42	chr16	4299776	4313711	13819	False	60
245	ae6d7f44-a153-4da2-974d-526a38596c98	chr16	4299786	4313476	13710	True	60
246	8b05c740-177b-4476-b03a-b2ef32bcc474	chr16	4299844	4329183	29151	True	60
247	0f880076-02ed-4916-a312-7daea6cf6042	chr16	4299883	4308777	8900	True	60
248	50711b8a-4903-428d-a903-b0ce64e22e41	chr16	4300032	4300180	165	False	56
249	1c5aea9f-317f-4fc2-8de0-4484fb25c17a	chr16	4300186	4304063	3834	False	60
250	b8f600cc-d2d5-437f-8e05-d9b7b109d880	chr16	2872294	2903881	31479	False	60
251	175a1748-aa0f-4bae-aa78-ec337d0ee43d	chr16	2873545	2901163	27431	True	60
252	2e5c8dbe-20d1-4c9b-a854-4e9f38ef06e0	chr16	2876170	2904464	28282	False	60
253	b18a9f88-4eb6-4c3a-a8d9-df69a086f7b7	chr16	2876730	2901273	24432	False	60
254	71e885fc-17ce-494b-9aa4-835f0b8e18f3	chr16	2876998	2903413	26412	False	60
255	5249466e-51db-4fdb-a867-3d92c15a9197	chr16	2881103	2903919	22685	False	60
256	f479eee7-500c-4d74-b5ad-77602415582d	chr16	2884233	2910238	32188	False	60
257	dad7f74b-059a-403d-a99f-fa1074d49366	chr16	2884265	2913401	27774	True	60
258	669cd382-5417-4f1b-88a2-b310cf769ff7	chr16	2885335	2907084	20699	True	60
259	f019e4ba-b7ce-41fa-8c2d-4367f86fa1fd	chr16	2886764	2915567	28756	False	60
260	02dcc86e-e358-4688-8ac3-557132406d8c	chr16	2888552	2914635	26020	False	60
261	11d60196-5283-4860-9538-db43ab2f9476	chr16	2890416	2921365	30913	False	60
262	90f441ef-e3a6-4147-8dc1-74fedfb74a7e	chr16	2890670	2911756	20710	False	60
263	0c10de84-e38e-406a-b245-38da93971eb9	chr16	2891672	2911111	18777	False	59
264	220d5830-ec2a-455d-9985-452363d0baba	chr16	2891812	2914695	22853	False	60
265	2fe48606-7ec8-417f-a846-bb315730c17d	chr16	2891818	2906194	14308	False	60
266	bc2531b1-0a91-4098-93ae-01ac53aa0db0	chr16	2891855	2906203	14076	True	60
267	3d020cab-a4dd-4fde-940a-f8630a7dfea0	chr16	2892045	2902342	10161	False	60
268	505cbd29-4d0f-4b56-a82b-83c1bf76cace	chr16	2892231	2902824	10145	False	60
269	e6ccc806-e9ab-4f6c-8f54-a76bdc01a882	chr16	2892659	2904619	11788	False	60
270	cc8d58ab-393d-485e-be52-06d95a5f6659	chr16	2892682	2902781	10137	False	60
271	d2df6290-f339-4d82-84e4-738dec061237	chr16	2892702	2900966	8276	True	60
272	1af619e8-d36e-4265-9994-f892312805d2	chr16	2892733	2914953	22094	True	60
273	ed1714b4-8f08-40fa-b4f8-689936c2a6af	chr16	2893166	2909098	15836	False	60
274	22da0fa4-3d9b-4ead-be54-19f25879e95b	chr16	2893421	2920944	27482	True	60
275	eebdfde3-dad2-438a-9627-68349459edcc	chr16	2895058	2901672	6601	True	60
276	e1f5d650-a263-4eb2-8fc5-2da9bd6d7274	chr16	2895802	2901194	5323	False	60
277	fa4b70dc-969f-4633-92e4-218abb4a46c5	chr16	2896402	2903221	6727	False	60
278	46f53db6-1bad-40f9-afe4-1f47c29a0971	chr16	2896699	2913767	17047	True	60
279	81147738-4510-4f0f-a55b-c9909afb81cb	chr16	2896713	2913767	16990	False	60
280	3b5a57b7-78e0-4d2d-8725-76f7c4cf493c	chr16	2896735	2902803	6071	True	60
281	45364944-b68b-4598-8b05-ed1654474a13	chr16	2897034	2903603	6578	False	60
282	05bd2553-79b2-4682-9d56-13b19463b5bf	chr16	2897171	2903578	6377	False	60
283	d8b61e15-6341-48cc-81eb-9e3fec3aa8a3	chr16	2897188	2903578	6433	True	60
284	1f99cca7-bcb7-4b3e-b371-5a9ee9221c91	chr16	2898668	2910683	11843	True	60
285	fd87c74a-98e5-47f9-8ea8-0d421d084b61	chr16	2898799	2905058	6224	False	60
286	f36f59e7-7e5f-4e78-9813-1c4455c14754	chr16	2898855	2921914	22473	True	60
287	69867a54-13cf-4a0b-a83e-b53a8b29ed13	chr16	2898865	2921915	22633	False	60
288	90bb9e55-8587-4de1-b9a6-ecde825c308b	chr16	2899388	2908764	9363	True	60
289	af1c0f4a-0e25-49e4-9451-ca0db5ebd6e4	chr16	2899519	2904763	5285	False	60
290	7e22a7f6-d58c-4f11-b724-2e86ca49bbe6	chr16	2900306	2909498	9190	False	60
291	e9b5805f-c910-47f9-a38e-6af561d77413	chr16	2900726	2907028	6300	False	60
