chrom	start	end	score	eligible_reads	a_mean	a_std	a_q95_q05	cpg_mean	cpg_std	cpg_q95_q05
chr17	21200000	21300000	2.9611763886439784	773	3.5453388723712944	8.450457427927356	14.289999961853027	66.17422956717378	40.27998394148056	100.0
chr17	50100000	50200000	2.8921721741183677	640	3.8618340296295472	7.7088037003043555	15.619999885559082	67.76951279579399	40.551838759470876	100.0
chr17	81400000	81500000	2.858594475027431	510	4.300701512212142	7.882596514133879	17.389999389648438	81.53797362614065	32.52762833654811	100.0
chr17	44300000	44400000	2.8480330484001506	677	3.552125154471979	7.793500612564653	15.0	63.69562612123127	40.488896490531694	100.0
chr17	42500000	42600000	2.753373645184286	577	3.534711050734073	8.272229488141825	16.0	69.3266362549337	42.197763507224074	100.0
chr17	78100000	78200000	2.723271196912146	700	3.346809211050629	7.453176252480161	14.289999961853027	80.13734225878092	33.55031004184944	100.0
chr17	48600000	48700000	2.6944890350661517	563	3.2201260218473693	7.88798684353353	16.0	59.941561293366675	43.443587862109865	100.0
chr17	8200000	8300000	2.6033754064247323	584	3.4754654051263967	8.007021412136053	15.380000114440918	67.70100860744176	42.7865170060938	100.0
chr17	50000000	50100000	2.553600970466724	572	3.3089562352358564	7.637227573240148	15.380000114440918	63.34790225551985	42.533012684821564	100.0
chr17	43300000	43400000	2.552117633449832	679	3.0145316702660447	7.466118721369704	13.949999809265137	67.7895678425301	42.05913967895176	100.0
chr17	45200000	45300000	2.5455621501098027	650	3.3103268189482793	6.675900548016183	14.289999961853027	76.97791911106948	36.69979540215079	100.0
chr17	76500000	76600000	2.517481415245698	733	3.110990389022524	7.0032319593752375	13.193999862670404	75.14182829045924	35.20026036637636	100.0
chr17	7400000	7500000	2.502773029459033	560	3.700099085686658	8.437503055730517	15.380000114440918	70.7262983910789	39.81641713297385	100.0
chr17	75800000	75900000	2.4854977501400355	582	3.5005233749502556	7.831606049711369	15.0	76.7708103209652	37.35581868529126	100.0
chr17	40400000	40500000	2.479600583648869	594	3.406947520643159	7.321797293834288	14.8100004196167	69.2929568827752	39.88745892365297	100.0
chr17	2300000	2400000	2.4704083877377223	568	3.634323249907571	8.916227547556735	15.149999618530273	67.61200569490107	43.05853150013458	100.0
chr17	47800000	47900000	2.4515199635887277	625	3.3659786434515193	7.705004716925637	14.289999961853027	72.97047027349153	38.66498469640946	100.0
chr17	4700000	4800000	2.4397529276850443	571	3.4760307606691905	8.482687542021882	15.0	66.980489293223	40.82602009565789	100.0
chr17	44900000	45000000	2.4278337126323297	709	3.1262343968952724	6.361356495554716	13.15999984741211	77.86943485652404	35.38899242913722	100.0
chr17	50600000	50700000	2.40166618210185	562	3.4328535561335243	6.774015465905481	15.0	76.43699773185163	36.334319400126795	100.0
chr17	74900000	75000000	2.389121265315026	572	3.4285894165687685	7.1715380919693255	14.8100004196167	66.28812834557844	39.601889243202415	100.0
chr17	40300000	40400000	2.3798159100017755	532	3.3979541065987187	7.379311160211354	15.380000114440918	69.77095305194767	39.76966323467437	100.0
chr17	2000000	2100000	2.376514776701058	569	3.3709797473392515	7.706123941432131	14.8100004196167	67.29496205667996	41.49282501595547	100.0
chr17	75000000	75100000	2.329548710378844	594	3.368993866154349	7.882556392025036	14.289999961853027	72.86344775639176	40.10331012369607	100.0
chr17	48900000	49000000	2.3263447990917596	630	3.0115819471610576	7.380950768252806	13.789999961853027	69.82129441792443	42.24868423414767	100.0
chr17	75500000	75600000	2.3019711163752463	515	3.6209503133742915	8.076263549572511	15.380000114440918	76.36788028588767	37.461337082383466	100.0
chr17	44100000	44200000	2.295099164106863	550	3.4545443123017745	8.067185824957754	14.8100004196167	73.02951788769857	39.75699721618832	100.0
chr17	81200000	81300000	2.2682297051548357	579	3.4677128594767566	7.670172483543428	14.289999961853027	83.94628288094076	32.20614616118115	100.0
chr17	75100000	75200000	2.244350997390365	545	3.295524455930544	7.869460339509428	14.710000038146973	73.20553051235537	40.161169569701556	100.0
chr17	29500000	29600000	2.2390693920450015	572	2.9987657260448795	7.648699088626861	14.289999961853027	64.75434015927131	44.75229130847675	100.0
chr17	39600000	39700000	2.2389408993355766	593	3.348498975607173	6.945273402149414	13.990000247955322	61.05221524734463	41.11968512391422	100.0
chr17	80400000	80500000	2.178334603406584	626	3.1500034202417657	6.554875909847184	13.329999923706055	64.54375951222305	39.81185715899233	100.0
chr17	38400000	38500000	2.162080751354752	599	3.1754624580511557	6.156614033198829	13.640000343322754	77.12695428748356	36.47874738412494	100.0
chr17	75700000	75800000	2.131936081384372	547	3.4160611135784666	7.3689428498459755	14.289999961853027	76.13940625512087	38.49517575037348	100.0
chr17	42600000	42700000	2.094788871682248	572	3.19173512686288	8.071408538809552	13.789999961853027	72.67617179146612	39.213110009829684	100.0
chr17	79700000	79800000	2.0806651387605575	579	3.1473611291395756	7.406869064149286	13.640000343322754	72.97707057741381	37.704151836295274	100.0
chr17	57900000	58000000	2.079282064517029	622	2.788992496113737	6.449448659485362	13.039999961853027	68.04115665013637	42.178591399779286	100.0
chr17	73300000	73400000	2.076522178795069	663	2.9543467577190663	6.671793070345437	12.5	75.62910214038337	35.566740093390536	100.0
chr17	38800000	38900000	2.0640454837369724	575	3.012889377315847	6.675622763962026	13.640000343322754	74.96570379217876	38.11790655232906	100.0
chr17	50500000	50600000	2.0619014608139152	628	3.09862729554131	6.878910774433811	12.899999618530273	73.7638523970748	37.441686629426684	100.0
chr17	7500000	7600000	2.0599303839284726	617	2.986341321468353	7.1582469640246	13.039999961853027	74.40156104129946	38.69911514382763	100.0
chr17	41900000	42000000	2.016799696112639	606	2.9275261922199123	6.957542185678184	13.039999961853027	74.90747541163108	38.59872318990188	100.0
chr17	40000000	40100000	1.992943236028302	600	2.978383964979231	6.651354041294145	13.039999961853027	77.16732116813243	35.471698195353426	100.0
chr17	42100000	42200000	1.9579039671172471	631	2.9912912868747603	6.366512177311741	12.5	78.831582327234	33.25868422342092	100.0
chr17	74700000	74800000	1.9579039671172471	631	2.8415946894135837	6.495977588234011	12.5	67.0228935803896	39.711434643532655	100.0
chr17	28300000	28400000	1.95254459125716	600	2.968529969401837	7.202480395224409	12.899999618530273	72.13811535610937	39.11885647248521	100.0
chr17	77300000	77400000	1.8806776806029535	611	2.675100669683157	5.920667378070442	12.5	82.20479888570497	32.255963042572745	100.0
chr17	1700000	1800000	1.8617037473196842	519	3.210875935536908	7.696455069409565	13.789999961853027	79.72325125723562	34.96800655632056	100.0
chr17	18200000	18300000	1.854917471280156	547	3.0838741795834976	7.053665007615596	13.329999923706055	80.75520418138449	35.09560585274135	100.0
chr17	40100000	40200000	1.853050894481303	604	2.8511987409329826	7.246681198232198	12.5	71.93349336696177	40.40375159759008	100.0
chr17	81600000	81700000	1.8461367281659753	545	3.205735966893448	7.285594181826464	13.329999923706055	81.55519892041526	34.60082665879902	100.0
chr17	45300000	45400000	1.8411128554838962	601	2.7533631768079063	6.822141256638403	12.5	74.21366418752568	38.92835138280994	100.0
chr17	3600000	3700000	1.81466327978162	557	2.9748756879206937	7.060498622299316	13.039999961853027	80.71114739277532	34.559697259095344	100.0
chr17	78900000	79000000	1.81466327978162	557	2.902692489287627	6.084277902859027	13.039999961853027	83.53934800448188	30.804042600477466	100.0
chr17	79800000	79900000	1.8106891389717996	537	3.0683759745093826	7.170241927952012	13.329999923706055	67.62259251265597	39.870140560746705	100.0
chr17	4800000	4900000	1.8060116160831041	629	2.726146972986507	6.2259084756074135	12.0	83.70976249130793	32.43595195769579	100.0
chr17	77200000	77300000	1.8008852722383824	591	2.6884217162709203	6.754486619731573	12.5	78.01180346189162	36.63100471040294	100.0
chr17	17500000	17600000	1.7953473528211907	697	2.5133741253339736	5.429949164342786	11.109999656677246	87.42978748334397	26.502745184007807	100.0
chr17	75200000	75300000	1.7927671858983971	533	3.0082120628274214	7.523150268231106	13.329999923706055	73.88857177446143	40.20390401655784	100.0
chr17	41800000	41900000	1.7927582574898693	589	2.7564345039334084	6.5406315980169225	12.5	77.95820323260426	37.478958680824014	100.0
chr17	41700000	41800000	1.7839483775616494	658	2.7288322453266805	5.637522754925597	11.548999977111686	77.09963054929737	34.825101904025466	100.0
chr17	1100000	1200000	1.775613141884058	548	3.07977404306714	6.797344593287407	13.039999961853027	75.51589624349837	34.21135364995721	100.0
chr17	17800000	17900000	1.7712347804774888	547	2.9589153253844973	6.733107481817103	13.039999961853027	77.00210991039904	36.85364020197875	100.0
chr17	44000000	44100000	1.759972348058261	581	2.7776306980469565	6.671567045695899	12.5	82.18223864994114	33.00168804297429	100.0
chr17	40500000	40600000	1.7593859520698647	652	2.4239406106802317	5.582293237679344	11.539999961853027	76.2272020279995	34.69296933831421	100.0
chr17	44700000	44800000	1.7519566436401437	633	2.636470204085989	6.155379921702005	11.760000228881836	75.79748428243995	37.200106049641384	100.0
chr17	46200000	46300000	1.7471622002937082	888	2.054963099145207	5.137623586925563	8.930000305175781	75.07720164672551	36.89593062166189	100.0
chr17	29100000	29200000	1.7442325034592208	613	2.811576612885301	6.185339745951215	12.0	77.22622873665634	36.20406386954954	100.0
chr17	1600000	1700000	1.7434100026450132	577	2.9284336515371536	7.354278192344493	12.5	74.05500003981491	38.253864546313245	100.0
chr17	63800000	63900000	1.7403180273418375	612	2.7055172940048786	6.85347729196231	12.0	64.95566508025415	40.50596345150754	100.0
chr17	17000000	17100000	1.7225451401540746	572	2.7780283775637664	7.1128545785342965	12.5	78.44430038535201	36.926085838214284	100.0
chr17	74800000	74900000	1.7223245596576142	642	2.756255348355221	6.067278753269143	11.539999961853027	73.71401666510975	34.42581899634438	100.0
chr17	50200000	50300000	1.717621229385389	624	2.5470832176875966	5.906428530381749	11.760000228881836	71.04946762787523	38.21949676384133	100.0
chr17	2700000	2800000	1.7141481715772475	570	2.869972965783796	6.192008009678316	12.5	62.91502534654597	39.17757112443933	100.0
chr17	75600000	75700000	1.7141481715772475	570	2.911090289213697	6.124146208739726	12.5	82.33030075634687	31.680464342584195	100.0
chr17	57800000	57900000	1.6930263945586437	565	2.5940617059262037	6.154463532115722	12.5	74.33709195490549	36.526685087643614	100.0
chr17	76400000	76500000	1.6912320437394996	591	2.736424928527237	5.861705091079606	12.119999885559082	84.7832440380313	30.348323103262363	100.0
chr17	5400000	5500000	1.6898458834795842	667	2.489077441338414	7.152009903562223	11.109999656677246	70.84405939124636	41.797239142026406	100.0
chr17	79000000	79100000	1.6827877821145585	615	2.6967478854755647	6.265504255547988	11.760000228881836	75.53194808340692	35.76991206093824	100.0
chr17	4500000	4600000	1.6544419198273865	582	2.8326051863029984	5.528984027101938	12.119999885559082	75.5580147151854	33.80680189992762	100.0
chr17	28500000	28600000	1.6541377233716668	624	2.665173609421578	6.368542583399324	11.539999961853027	68.87453122931043	39.948130320630966	100.0
chr17	76700000	76800000	1.649970497594516	656	2.3878957784394075	6.712487282061775	11.109999656677246	69.02183524544682	42.53926505140259	100.0
chr17	80200000	80300000	1.6362354137611486	586	2.6730601615037974	5.790766175766526	12.0	84.64550620289263	32.42370081703293	100.0
chr17	39700000	39800000	1.6353046164960559	652	2.462538464745268	5.863101836792214	11.109999656677246	65.50562288888423	40.44059721507158	100.0
chr17	38500000	38600000	1.6280390557493294	584	2.7261301774094924	6.027073815241305	12.0	76.36524037271911	33.67711818716955	100.0
chr17	1400000	1500000	1.6048843220044122	519	2.9396134032032832	7.284022931291567	12.899999618530273	74.81672767281512	39.626080438050636	100.0
chr17	81100000	81200000	1.580420610408142	497	3.3474010942023606	6.003488447022837	14.289999961853027	83.75656273748321	27.59238795321058	93.47300009727478
chr17	41600000	41700000	1.5757287101225388	636	2.6032832068853167	6.4910302565924285	11.109999656677246	71.80439931919248	38.426851062501974	100.0
chr17	42000000	42100000	1.5680801891433451	602	2.635633278512873	6.254978340867162	11.539999961853027	74.27190053648788	35.142871164141205	100.0
chr17	16400000	16500000	1.5601016749400423	600	2.618258549474726	5.473692798501079	11.539999961853027	77.98172239889523	35.2367976736911	100.0
chr17	7000000	7100000	1.5480839823068906	597	2.487507893561688	6.59199428150593	11.539999961853027	72.75054768269588	37.86025188789605	100.0
chr17	60100000	60200000	1.5402448721641253	563	2.5254401515432776	5.4493693551811075	12.0	66.88682549206835	38.42928450711972	100.0
chr17	19000000	19100000	1.540086637656866	335	3.6439072254835714	8.028978708129152	16.309999465941072	69.91139394315687	40.95632542206449	100.0
chr17	48000000	48100000	1.5323526299694452	601	2.5946651617002923	6.82811071758122	11.430000305175781	72.19131397072456	39.78697135877681	100.0
chr17	76000000	76100000	1.5317136711274564	561	2.648153058462185	5.856254582291745	12.0	85.12347934556428	29.308560191037138	100.0
chr17	81700000	81800000	1.5314137601388276	284	4.016132716368734	8.697086523085193	17.649999618530273	71.68958495900146	38.79759724196066	100.0
chr17	81000000	81100000	1.522100552457557	493	3.080046936864296	6.431977430471065	13.039999961853027	82.01258427795281	30.883606339871115	100.0
chr17	700000	800000	1.5215726508396366	526	2.766812867154492	6.725867352646971	12.5	73.57661828423787	40.63088508335869	100.0
chr17	72500000	72600000	1.5198803102831544	652	2.2764595500445863	5.559355187818214	10.710000038146973	78.36283183521108	36.36193965735827	100.0
chr17	82400000	82500000	1.5173777468508702	574	2.7760419163885706	6.979055219810431	11.760000228881836	78.183837731324	36.69293707903516	100.0
chr17	7600000	7700000	1.5102521291340174	556	2.8002929331479645	7.208568389500777	12.0	73.93044128888462	38.604765629411574	100.0
chr17	19300000	19400000	1.5034973240196856	586	2.622802493814241	6.529604291549564	11.539999961853027	80.3338396163784	35.3071510248073	100.0
chr17	78200000	78300000	1.5034973240196856	586	2.613743510528584	5.759605108298983	11.539999961853027	81.12286881312703	30.560948650986322	100.0
chr17	28800000	28900000	1.4929437258059104	552	2.594159285829244	6.315302191731735	12.0	81.67181451674202	34.21997659878048	100.0
chr17	82700000	82800000	1.4921866358019371	568	2.6510086222310956	6.390927208980988	11.760000228881836	79.7528863637657	35.44787875882765	100.0
chr17	28900000	29000000	1.4913211840776932	614	2.6471816931056185	6.945643063677839	11.109999656677246	62.73985246070965	42.140009594231984	100.0
chr17	59800000	59900000	1.4794912904681494	565	2.403974311466737	6.048183742583622	11.760000228881836	73.31858712281831	40.281287366719326	100.0
chr17	19700000	19800000	1.471601641520349	696	2.134246200192584	5.2033934822470576	10.0	85.62567734115001	28.75843659747193	100.0
chr17	45000000	45100000	1.4663913925407968	577	2.6399254293102814	6.9352319822581	11.539999961853027	78.35618886541545	36.62482338856549	100.0
chr17	58300000	58400000	1.4642587275553152	651	2.3763718184797127	4.8499943308412	10.529999732971191	78.09091837649231	32.42127626682379	100.0
chr17	44200000	44300000	1.4286585260454903	506	2.981886485714126	7.3874819858827445	12.5	59.85252857074878	41.510865745113925	100.0
chr17	44500000	44600000	1.4280152300664182	598	2.4338015432219806	5.9779592812309374	11.109999656677246	77.81544510274927	35.167698342650475	100.0
chr17	3800000	3900000	1.4146320815849565	624	2.31575467624648	5.971238110599573	10.710000038146973	82.30167380323034	33.614035038202935	100.0
chr17	15600000	15700000	1.4045903024994804	635	2.234230840716533	6.067982845179616	10.529999732971191	81.90099001495686	33.85801017786717	100.0
chr17	39900000	40000000	1.4038385436681629	592	2.585908613388688	6.930621427746962	11.109999656677246	73.53446463742686	37.669421662886826	100.0
chr17	17600000	17700000	1.399785326560357	591	2.4196923718514807	5.91794178537564	11.109999656677246	62.693509712965636	40.05591352615605	100.0
chr17	35700000	35800000	1.390591271977248	725	1.942152924082096	4.832201477343671	9.380000114440918	72.98768419690433	34.94369865981468	100.0
chr17	82300000	82400000	1.387769787115615	546	2.966551381552056	5.609602263356204	13.039999961853027	81.27230881041469	28.29567797403886	92.30999994277954
chr17	49400000	49500000	1.3856357402802275	630	2.3380919114572003	5.438802625846266	10.529999732971191	58.34558144551012	39.935734504815166	100.0
chr17	50800000	50900000	1.3639812427565654	717	2.1135752357649773	5.787540024094708	9.380000114440918	72.81563769335708	37.77967208151789	100.0
chr17	45400000	45500000	1.3602261497234764	610	2.489244742653016	6.421620983483431	10.710000038146973	82.78441421184704	31.75637483847064	100.0
chr17	51100000	51200000	1.3395249368485465	618	2.262316061262262	6.391804757679755	10.529999732971191	72.40071714179186	40.96140469236344	100.0
chr17	50300000	50400000	1.3325538864051552	603	2.3836532704236273	5.710231033786774	10.710000038146973	71.86841186888971	38.59891758328874	100.0
chr17	49900000	50000000	1.3308092636274127	630	2.4147998845521603	4.8797499441460905	10.34000015258789	70.96267906495738	35.34499243850916	100.0
chr17	31500000	31600000	1.3245886035929695	601	2.4035346467837986	5.36877249093573	10.710000038146973	72.84363198888677	37.38398732399253	100.0
chr17	18100000	18200000	1.3172503801932527	571	2.650743010454493	5.674955243929548	11.109999656677246	75.44102727456975	35.41226774946296	100.0
chr17	46100000	46200000	1.3155153228267646	1059	1.3439684166021881	4.420210514630687	5.96999979019165	78.24077912626231	37.6750402117449	100.0
chr17	1500000	1600000	1.308838705862081	569	2.6267215641329935	6.136023516255185	11.109999656677246	80.82761210127838	33.956569540231456	100.0
chr17	42400000	42500000	1.308838705862081	569	2.384317407088143	6.22541401973964	11.109999656677246	79.45088932183168	35.377617426692915	100.0
chr17	76200000	76300000	1.3082850743310444	610	2.251314702707056	6.056269223529904	10.529999732971191	76.18969314734449	37.47420142131231	100.0
chr17	39100000	39200000	1.2938328626445141	508	2.613173729837648	5.90812951807673	12.0	76.065960305403	34.60633759213156	100.0
chr17	49500000	49600000	1.2757775075625406	540	2.52446085491149	5.533379318070985	11.430000305175781	65.93152764758773	38.99405131690156	100.0
chr17	60000000	60100000	1.2591931615299095	637	2.0313792126195542	5.1113694014511655	10.0	73.7464536248077	37.597648900873175	100.0
chr17	42700000	42800000	1.2573858766667798	611	2.3175263019824697	5.590698642412725	10.34000015258789	79.69878938115241	33.975960188825496	100.0
chr17	42900000	43000000	1.2250745527872475	628	2.1258116416402912	5.714885327030392	10.0	75.43912065503714	37.31321310111592	100.0
chr17	37700000	37800000	1.2178210515477226	601	2.2199114747624753	5.359453468334077	10.34000015258789	70.31983194714452	41.75413212398002	100.0
chr17	68200000	68300000	1.2097537316621167	624	2.103978433238035	5.9887752662562574	10.0	63.399080754765826	41.953644090276704	100.0
chr17	76300000	76400000	1.1976239196863208	570	2.3102331423556812	5.846200923057234	10.710000038146973	74.96357219183623	38.96906236365623	100.0
chr17	1200000	1300000	1.196718174604356	543	2.404718539830834	5.474006011455981	11.109999656677246	70.84611226492548	37.07230217745894	100.0
chr17	83000000	83100000	1.1834377873989663	540	2.5804999572040286	6.726185529224269	11.109999656677246	78.38940650189308	34.9745730833465	100.0
chr17	39200000	39300000	1.1775934683022087	591	2.0762046046006244	5.076301328778306	10.34000015258789	80.59463983372848	31.312550547302642	100.0
chr17	36500000	36600000	1.171018527941952	614	2.2326334351572448	6.50544905010634	10.0	72.28256126642587	42.09212353175053	100.0
chr17	38600000	38700000	1.168001140635952	563	2.2811947756769713	5.340727260880465	10.710000038146973	67.93308746959349	38.30055283242567	100.0
chr17	47900000	48000000	1.1553477998006367	610	2.2545571507460798	5.811789276852661	10.0	82.45809782173392	32.74863622441529	100.0
chr17	64900000	65000000	1.1516841991427968	702	1.8087132931736483	5.085673927496757	8.819999694824219	74.55219634635267	39.04970758492097	100.0
chr17	900000	1000000	1.1509083242343587	559	2.351117163249244	6.5741382377447435	10.710000038146973	78.5323030738756	35.86840733992359	100.0
chr17	28600000	28700000	1.1474739220378964	608	2.1179324556037016	5.50504991991347	10.0	84.13997844275757	32.99009147533814	100.0
chr17	59700000	59800000	1.1431633834756358	643	1.8405345465328034	4.978519209878147	9.520000457763672	78.84937728041052	36.442818424497055	100.0
chr17	16300000	16400000	1.1414733242567474	569	2.2320767386928724	5.542932828567801	10.529999732971191	74.54219961456674	39.00412881018837	100.0
chr17	58000000	58100000	1.1365500896617702	629	2.1577862448972813	5.612710253758169	9.680000305175781	56.55321488645542	41.432201274863665	100.0
chr17	63700000	63800000	1.1356144877330314	605	2.103710054341823	6.094868718761722	10.0	75.74820900250457	39.40953481357483	100.0
chr17	21300000	21400000	1.1350485758309325	659	2.273334507644209	4.262598201886531	10.0	71.74326263330849	31.891326079069433	95.82999992370605
chr17	18300000	18400000	1.1341048925684767	529	2.444078037074313	5.665670868151197	11.109999656677246	81.64040253156423	32.97792731509214	100.0
chr17	63400000	63500000	1.1330320833469396	567	2.245740905208141	5.020063504101305	10.529999732971191	78.18737572758603	32.83342861222084	100.0
chr17	39400000	39500000	1.1325506539103125	580	2.1951066087908435	5.752563604994437	10.34000015258789	78.74126596354856	37.440872819756834	100.0
chr17	75400000	75500000	1.1293697891316903	554	2.397875871487035	5.659511673478972	10.710000038146973	80.22099346195053	33.98154328850285	100.0
chr17	58500000	58600000	1.128413649327735	579	2.250882199069524	6.123888067211823	10.34000015258789	63.47936547201921	40.023783810631386	100.0
chr17	79100000	79200000	1.1159432640466742	565	2.480828903486557	4.2577983682185865	11.109999656677246	71.47162197269138	32.39396343771065	96.4300000667572
chr17	30700000	30800000	1.111718464044337	599	2.1031895174713955	5.969490988732901	10.0	75.66700544301158	38.89742490455635	100.0
chr17	50900000	51000000	1.1097170667488985	622	2.064504006512223	5.374184775776996	9.680000305175781	79.99215486616991	35.07546648450102	100.0
chr17	6600000	6700000	1.1036999905973406	597	2.090756007551345	5.522365566466577	10.0	65.87718544327221	38.51224299806601	100.0
chr17	17900000	18000000	1.1017639442142113	614	2.1532203197483804	5.522937496571553	9.760000228881836	81.84301768543087	33.506285925270575	100.0
chr17	17200000	17300000	1.1011846445782738	578	2.217323940901631	5.596838970105321	10.260000228881836	78.88708539222826	36.68715074612708	100.0
chr17	59100000	59200000	1.0816541999745062	660	1.947223341000881	5.992181611968899	9.09000015258789	81.34436055844805	36.13802345501849	100.0
chr17	80100000	80200000	1.0812938683914546	543	2.3075756715878546	5.409349995337824	10.710000038146973	78.51825545068606	34.567374491544825	100.0
chr17	62600000	62700000	1.0654878511138755	564	2.221674440192147	5.032526911176209	10.34000015258789	84.38319579080337	31.646361327757756	100.0
chr17	74400000	74500000	1.0546592452941626	537	2.3166052559929877	5.701255858272793	10.710000038146973	66.45844025258245	39.713451254384566	100.0
chr17	49700000	49800000	1.0544416137060544	602	2.1955424444559473	6.039209536713727	9.760000228881836	66.09545458618868	39.17403407492581	100.0
chr17	18000000	18100000	1.0393088476972152	604	2.1007831948912203	5.388340696042093	9.680000305175781	80.96967395447795	34.2502300354789	100.0
chr17	6400000	6500000	1.0385697462444945	581	2.3082674165214936	5.579699121764316	10.0	71.77768921125305	35.23696124422722	100.0
chr17	47600000	47700000	1.0376554627265815	648	2.059508840431016	6.467602129018526	9.09000015258789	76.50450439115903	38.17151025437724	100.0
chr17	50400000	50500000	1.0376554627265815	648	1.9350658017644675	5.144925086301738	9.09000015258789	78.0376717288795	34.07365335496368	100.0
chr17	63500000	63600000	1.0355485248614031	557	2.179549833811821	5.140429429104569	10.34000015258789	70.12939037637715	37.82150308757075	100.0
chr17	8300000	8400000	1.0353360915119942	603	2.1464572544228004	5.307960866126855	9.680000305175781	73.53477345668225	34.49336472313418	100.0
chr17	43900000	44000000	1.0220074008312467	577	2.1414755475499923	4.747945860006661	10.0	69.38376761948793	35.08623955849969	100.0
chr17	45500000	45600000	1.0193611345622267	842	1.4890782991549596	4.342225925335773	6.849999904632568	80.42249254351272	35.78659093485513	100.0
chr17	44800000	44900000	1.0136831964265574	575	2.0432010060765253	4.76982096031315	10.0	79.91214480031246	36.304389127692794	100.0
chr17	36900000	37000000	1.0116122733995536	641	1.9046009298544375	5.241296309063286	9.09000015258789	78.26024581901098	36.23508880618754	100.0
chr17	42800000	42900000	1.007373019272327	661	1.9425120053281977	4.825148644588921	8.819999694824219	77.50297902981494	34.150474122127996	100.0
chr17	48800000	48900000	1.0073412466699108	596	2.080473987479764	6.045990418577044	9.680000305175781	77.80283623857542	36.36004716716342	100.0
chr17	20500000	20600000	1.0053300382091364	573	2.137853164926602	4.397376845293802	10.0	67.80002398301141	35.19835843624797	100.0
chr17	75900000	76000000	1.001142538340308	572	2.2742858255208893	6.327038689481118	10.0	83.27456932638795	33.30584736376675	100.0
chr17	7700000	7800000	0.993568054904663	629	1.9328734722094303	4.462393112335051	9.184500169753417	74.02869167512463	32.859990499873284	100.0
chr17	46800000	46900000	0.9890625249397822	635	1.9291556828919791	3.7842339660577413	9.09000015258789	70.44907743231224	34.89841219181379	100.0
chr17	78800000	78900000	0.9871432254542948	591	2.19285977348046	5.936002242395934	9.680000305175781	84.36917678833531	31.74336325516527	100.0
chr17	82600000	82700000	0.9867509346913086	522	2.3478922686381907	6.11504383702062	10.710000038146973	83.04220580167242	32.43268879930939	100.0
chr17	30600000	30700000	0.977553697410462	583	2.0507045972056934	5.4857437265776365	9.760000228881836	77.92766403833656	35.17993528526717	100.0
chr17	43000000	43100000	0.9725062756931716	609	1.9289004713729714	4.728968045458192	9.380000114440918	84.01399626899742	31.266174587588893	100.0
chr17	74600000	74700000	0.9624198920617298	716	1.6210408940250856	3.3840182433403525	8.0	42.64158292443185	37.28941279812905	100.0
chr17	3700000	3800000	0.9450267200769401	592	1.9995051700521793	4.57841353721072	9.520000457763672	80.98592718012975	30.574184944456555	100.0
chr17	42300000	42400000	0.9369134334200172	590	2.0274383999237147	5.3476092120346035	9.520000457763672	84.02654849144503	31.729371958293093	100.0
chr17	36600000	36700000	0.9288146277144216	555	2.1167262590116707	4.820075704815941	10.0	65.84893925876239	37.63641711080573	100.0
chr17	43500000	43600000	0.928814065150052	649	1.8789587174275124	4.710894433644834	8.699999809265137	81.63460985540779	33.085595806493444	100.0
