chrom	start	end	score	eligible_reads	a_mean	a_std	a_q95_q05	cpg_mean	cpg_std	cpg_q95_q05
chr11	57700000	57800000	2.159056073742306	402	2.390533572600276	6.324774699318647	12.5	81.10612857131808	35.82846852168844	100.0
chr11	73200000	73300000	2.144774910381937	446	2.332249677470977	5.229018463311661	11.539999961853027	81.4557584961383	32.68477195350137	100.0
chr11	70200000	70300000	2.1444786173160026	435	2.3253383881185896	6.18321888646115	11.760000228881836	77.24369561135177	37.271570539556684	100.0
chr11	130400000	130500000	2.138997428133738	499	2.142324145899458	5.462937011882359	10.529999732971191	73.62963373979782	38.43125378980176	100.0
chr11	57600000	57700000	2.1362551819710403	399	2.5750792826276596	7.219354590226821	12.5	64.91182339311774	41.89061868659675	100.0
chr11	126200000	126300000	2.1328883066711626	498	2.108654302500979	6.008489589452253	10.529999732971191	78.6892313032308	37.23253840061326	100.0
chr11	75300000	75400000	2.130311775591264	466	2.1760899432591443	5.319336544159193	11.109999656677246	77.39562426076573	35.1049815254368	100.0
chr11	19700000	19800000	2.11123293635079	525	1.885221403041286	5.025307805556623	10.0	67.9981303242295	40.60644022351247	100.0
chr11	67600000	67700000	2.0950890164689833	428	2.4727271687444468	6.611137669444898	11.760000228881836	69.81093082372207	38.023198071104865	100.0
chr11	18700000	18800000	2.0937790938113485	522	2.0548231277920244	4.321191253585204	10.0	63.91471574092991	37.01302322251102	100.0
chr11	64100000	64200000	2.0668121185371526	390	2.7549222675067804	7.262739466578238	12.5	80.65738345494353	35.197869074312536	100.0
chr11	124800000	124900000	2.0642593016228354	456	2.3069631894209035	5.866914638796274	11.109999656677246	51.74774451586726	41.968977131922266	100.0
chr11	123400000	123500000	2.0585690283403832	516	1.908638235232557	4.9512557250458675	10.0	80.12426694054187	35.296295669110734	100.0
chr11	76600000	76700000	2.034698243809512	593	1.631995263750771	3.630229774252938	8.699999809265137	73.89523288501452	34.29462718724664	100.0
chr11	126300000	126400000	2.01036818527921	448	2.1457511702526544	5.563491545918869	11.109999656677246	84.91305832263025	31.514371463506553	100.0
chr11	9500000	9600000	2.005397881783477	562	1.8509437825062551	5.750843860987294	9.09000015258789	75.27887505839269	39.620847009378515	100.0
chr11	17700000	17800000	1.989911090888621	445	2.2447728944180825	5.220533463101018	11.109999656677246	54.26679681101247	39.984691704136665	100.0
chr11	75400000	75500000	1.989911090888621	445	2.391770185782105	4.8316757462332625	11.109999656677246	78.23415088172197	31.898777699090434	100.0
chr11	64600000	64700000	1.9835787254381214	423	2.4007934938110007	5.029347672255629	11.539999961853027	73.38150176457081	34.09879829997115	100.0
chr11	10800000	10900000	1.974796959418753	502	2.0503099955878104	5.733840783016634	10.0	61.681123803275646	44.49436449863462	100.0
chr11	83100000	83200000	1.974796959418753	502	2.029680371839077	6.358306914123122	10.0	68.95212439891588	40.91671364832005	100.0
chr11	61600000	61700000	1.9624198675506097	441	2.2673932174415166	5.316313737422365	11.109999656677246	73.44231166060348	35.74160987872592	100.0
chr11	66500000	66600000	1.947380137832123	418	2.411932249801769	6.291327036272111	11.539999961853027	78.80479856935472	34.315083880796344	100.0
chr11	118600000	118700000	1.9419347525094537	407	2.4584028567806895	5.8580678918088385	11.760000228881836	79.0879282116996	35.55441434160229	100.0
chr11	1700000	1800000	1.9411553899236318	396	2.3540008378249744	5.684694181487977	12.0	76.79942842899163	34.05835172952973	100.0
chr11	34300000	34400000	1.9285370930462729	522	1.8781063493705072	5.41807040000672	9.520000457763672	68.93813069017084	41.492300373247296	100.0
chr11	17400000	17500000	1.9093758664861742	527	1.8101694493431693	3.962754820016776	9.380000114440918	72.74525651454339	34.32211338937934	100.0
chr11	33700000	33800000	1.9068091222401562	509	1.9017966481065602	5.582752884268348	9.680000305175781	61.31164227970445	43.62834710141315	100.0
chr11	1600000	1700000	1.8925883270323913	431	2.184946365761513	5.166105583457898	11.109999656677246	64.05341447674219	37.05071430415756	100.0
chr11	122100000	122200000	1.8784281849114994	429	2.014078982745755	4.956878412292836	11.109999656677246	80.1548638388168	34.82958559015318	100.0
chr11	122600000	122700000	1.8645917198783666	456	2.056030197507679	5.279762433355344	10.529999732971191	77.95947773701508	36.25994876562892	100.0
chr11	8900000	9000000	1.8635962083333135	484	2.0406358193222105	6.0935111280021985	10.0	76.01627538245435	37.98997111820667	100.0
chr11	63600000	63700000	1.8579071495133967	455	2.009703465752054	5.799130103288117	10.529999732971191	76.5567207417234	39.26345838529949	100.0
chr11	45100000	45200000	1.8572979498510793	483	2.0427257311435736	5.885473281705493	10.0	66.20131399298823	42.89751901420728	100.0
chr11	72000000	72100000	1.8499092375984327	425	2.196341722557604	5.80451232847574	11.109999656677246	81.81683462582947	33.898684900868645	100.0
chr11	68300000	68400000	1.8431227146029265	394	2.411299022197629	5.368044703747966	11.760000228881836	83.96431481635777	32.86147656956727	100.0
chr11	57400000	57500000	1.8427376593237186	424	2.272968052279719	5.462202252137151	11.109999656677246	70.09227790901527	38.588545953546664	100.0
chr11	65200000	65300000	1.8427376593237186	424	2.1359216547269027	5.286494317228425	11.109999656677246	85.85237112740758	28.850177373462433	100.0
chr11	8200000	8300000	1.8384947706049213	443	2.1423176535160717	5.121530198383807	10.710000038146973	65.38767372346278	38.880063303641506	100.0
chr11	114200000	114300000	1.8383247997037784	480	1.926260452321496	4.576489740568736	10.0	55.716711977676106	41.042639581480096	100.0
chr11	3100000	3200000	1.827632807477158	392	2.3660031093629805	5.184651778237654	11.760000228881836	83.23496906718339	30.02625723594479	100.0
chr11	116700000	116800000	1.826831102890262	530	1.6615037528339667	4.505200279710688	9.09000015258789	74.75688305301547	38.07822909145313	100.0
chr11	45900000	46000000	1.8256101765114623	478	1.908082474945859	5.388599427430705	10.0	78.99989265962479	35.07660994907394	100.0
chr11	64900000	65000000	1.82471820024638	441	2.2308419977481546	5.822346290762124	10.710000038146973	79.4072576160227	32.519517754949966	100.0
chr11	66900000	67000000	1.8138816036197447	420	2.1181392462026776	5.973943970209503	11.109999656677246	85.55317908721601	30.058977282095064	100.0
chr11	18300000	18400000	1.7806871021901887	471	2.044215588757056	6.250669763181279	10.0	77.4696503563645	38.78278094676043	100.0
chr11	60800000	60900000	1.772356918296445	452	2.089729046522082	4.89576058242723	10.34000015258789	76.4525325007739	34.27822880518946	100.0
chr11	1100000	1200000	1.7691391316959604	469	2.605419810742411	5.71497082017201	12.0	86.46838496233168	25.839642592816972	88.23999977111816
chr11	134200000	134300000	1.76487470549317	384	2.310882863707054	6.765988113550499	11.760000228881836	63.47343799334861	43.068832372832205	100.0
chr11	12100000	12200000	1.7482776957413346	492	1.8468739438855477	4.553162681669917	9.520000457763672	80.62725108223799	34.76230663928652	100.0
chr11	120200000	120300000	1.7419701045618161	438	2.01202061507711	4.672497443782935	10.529999732971191	60.15245896232733	41.57781254499484	100.0
chr11	62300000	62400000	1.7393894423241973	515	1.6732736921979627	4.512202482889456	9.09000015258789	74.43671113902687	37.41083487032938	100.0
chr11	6400000	6500000	1.733090948071999	409	2.291255761858122	6.00685738655227	11.109999656677246	72.96379122298634	39.93388431420415	100.0
chr11	78000000	78100000	1.7087297344064312	460	1.8835953701180086	4.699656352778363	10.0	82.14679541195484	31.9502229823515	100.0
chr11	10900000	11000000	1.7055859857858842	555	1.5399081504803462	4.384286799634968	8.329999923706055	69.82019108886149	40.21795313219056	100.0
chr11	73900000	74000000	1.694517930865077	574	1.5528487160349702	4.280652302900725	8.0	84.58537087180515	31.531864648800543	100.0
chr11	3400000	3500000	1.6888068878941518	457	2.0126630548392193	5.981355419243095	10.0	59.47655669678881	39.30792016012369	100.0
chr11	12000000	12100000	1.6888068878941518	457	2.028114843186518	5.0944864144825175	10.0	77.92670361518401	35.45128933109595	100.0
chr11	67000000	67100000	1.688128598182918	402	2.3782656516379266	4.902471236258408	11.760000228881836	83.93705768289772	28.612834476425068	96.29999995231628
chr11	46600000	46700000	1.6856958842737615	506	1.7347171230674077	4.378679057989724	9.09000015258789	89.47526528061516	25.68548418263841	100.0
chr11	120500000	120600000	1.6796711929754782	505	1.7518594998367096	4.431957934744564	9.09000015258789	69.67225180549028	37.53970417550808	100.0
chr11	68800000	68900000	1.6730827989387032	480	1.8430158330435122	4.688203891928184	9.520000457763672	83.01634941067263	31.023829983214842	100.0
chr11	71400000	71500000	1.6730827989387032	480	1.9863217455775637	5.578287230822528	9.520000457763672	80.22038548075773	34.311061613704446	100.0
chr11	68200000	68300000	1.6645344461589824	427	2.176738264307088	6.108098438957135	10.529999732971191	68.03258231530026	40.887658119925604	100.0
chr11	59600000	59700000	1.655786972403479	546	1.6255693570223322	5.590784980973905	8.329999923706055	70.40382673723173	41.64489252256585	100.0
chr11	17000000	17100000	1.6485666763968838	451	1.9867992507905774	5.76908136420541	10.0	72.30550100389206	39.526440089232295	100.0
chr11	117100000	117200000	1.6430700775792497	424	2.088644143350083	5.572052344731448	10.529999732971191	79.58759215265572	35.22046481906564	100.0
chr11	43500000	43600000	1.6333905037829572	542	1.560468108908137	3.9269455862933347	8.329999923706055	37.45121780461121	38.01974476583721	100.0
chr11	10300000	10400000	1.6249314600129792	464	1.9689526261539498	5.713411674917096	9.680000305175781	53.92262903419701	45.095740752359	100.0
chr11	77000000	77100000	1.6077887178893797	445	1.9886813220214785	5.359529175125625	10.0	80.0823516561071	33.29199977400106	100.0
chr11	73100000	73200000	1.6009390962673535	444	1.9784000260576649	5.212599319494724	10.0	71.18857081380278	40.68120998897615	100.0
chr11	69100000	69200000	1.5871414200318121	428	2.025783138367975	4.880445870783693	10.529999732971191	82.3712736308434	29.62219400489256	98.55349993705747
chr11	61100000	61200000	1.5816224320811947	489	1.8896581057152813	4.979358669946017	9.09000015258789	73.78379758463251	35.15395898987259	100.0
chr11	47100000	47200000	1.5802974945513684	441	1.9487190221682644	5.141065820737395	10.0	78.22615678549793	35.72867122950726	100.0
chr11	35100000	35200000	1.5632813499697857	463	1.8599339447842962	4.54726809669376	9.520000457763672	75.24304652474618	37.68810190785291	100.0
chr11	34100000	34200000	1.5595153133070436	438	2.028810129840008	4.604785867576473	10.0	87.7675980557461	27.14538194482278	100.0
chr11	17500000	17600000	1.5385906245640486	435	1.8400958443985178	4.242453237712058	10.0	65.05147321235127	36.761441576776164	100.0
chr11	75200000	75300000	1.5385906245640486	435	2.0710684085471134	5.267735123611737	10.0	53.46231937274598	41.49946081767396	100.0
chr11	118100000	118200000	1.5175214604164866	432	1.973565645765211	4.8331200058692385	10.0	59.44368991471843	40.18749564691548	100.0
chr11	119600000	119700000	1.5035064095288457	405	1.959133449268209	4.368791552040719	10.529999732971191	79.42945088158774	31.40465537292325	100.0
chr11	69900000	70000000	1.5012195614988002	379	1.9881042716806483	4.80475368141345	11.109999656677246	80.0058188189846	31.487095409564525	100.0
chr11	123500000	123600000	1.4892010237170292	428	1.9589695015825774	5.571844448479291	10.0	86.38559444866115	28.88410739261621	100.0
chr11	85600000	85700000	1.4833246756318084	451	1.8691312620210576	5.641007748126816	9.520000457763672	61.17210664154333	42.596011990174766	100.0
chr11	128500000	128600000	1.48207965490421	427	1.8696167663915098	5.474121619324454	10.0	66.54251680586734	41.31847718212425	100.0
chr11	67100000	67200000	1.4738737772142076	472	1.6960946717676195	5.404325489754446	9.09000015258789	83.19978096712963	33.028648842108915	100.0
chr11	130000000	130100000	1.4680151564346888	409	2.0126198662928014	6.235434516097184	10.34000015258789	73.22838326873521	40.64390143233331	100.0
chr11	72100000	72200000	1.4677868645991914	425	2.0075156459097587	5.599781946460291	10.0	72.19041449341266	36.81809299704043	100.0
chr11	33800000	33900000	1.465988785307656	492	1.638426345225707	4.204349964934547	8.699999809265137	59.09066802388868	40.39247897015408	100.0
chr11	86900000	87000000	1.4647568559464301	569	1.4324439869063503	4.3309136843297775	7.409999847412109	73.65573274788092	37.97417218646411	100.0
chr11	10700000	10800000	1.4630654864911972	532	1.5915699133218817	4.624312927285159	8.0	76.69786794451541	35.69176718031562	100.0
chr11	120100000	120200000	1.4630038115148931	448	1.7280395272289115	4.2670381499618895	9.520000457763672	57.110277750791795	41.15332827064418	100.0
chr11	61400000	61500000	1.4620146097837323	455	1.9065335788143705	5.173850101915248	9.380000114440918	81.6118748532028	32.385463065320785	100.0
chr11	17300000	17400000	1.456200006797993	447	1.7832068930954605	5.209811926611796	9.520000457763672	68.35203229576842	41.907327154567334	100.0
chr11	46200000	46300000	1.4534268138568294	423	1.932653775345041	5.146658906407203	10.0	69.72246279430883	38.481117151221845	100.0
chr11	111700000	111800000	1.4410376675034333	547	1.3730013134004646	4.223710262900285	7.690000057220459	87.72841771176738	28.256437407909132	100.0
chr11	77800000	77900000	1.4400785216596375	528	1.5056091607250406	4.986039732499687	8.0	80.84115161576145	34.30088427772751	100.0
chr11	107800000	107900000	1.4288320641448342	443	1.7567936781362312	4.771292968995428	9.520000457763672	80.48821808920097	34.60712268074067	100.0
chr11	62100000	62200000	1.4283765849601064	465	1.7371345981146593	4.881999330236138	9.09000015258789	69.65417677071493	39.009887594994616	100.0
chr11	72800000	72900000	1.4218212545092366	464	1.7765028061422434	5.540852923648274	9.09000015258789	77.7226667154403	37.956557628464125	100.0
chr11	117300000	117400000	1.4218212545092366	464	1.7400879757817858	4.988822932304254	9.09000015258789	84.63025823874212	32.28332709243925	100.0
chr11	112000000	112100000	1.415251811387735	463	1.7360159717920953	5.015904528150932	9.09000015258789	78.8224020051995	37.43447931202243	100.0
chr11	83000000	83100000	1.4120010872032212	504	1.6064136436548582	4.482605176579992	8.329999923706055	82.8084974398638	32.573207864941146	100.0
chr11	43600000	43700000	1.3994298976475688	521	1.525250941841595	4.941300045336669	8.0	48.740142728347635	42.36722721132376	100.0
chr11	7600000	7700000	1.3954581950593052	460	1.685907281289821	4.036933484309488	9.09000015258789	79.03139151900729	32.02616337610184	100.0
chr11	12600000	12700000	1.3935784957561417	520	1.5083060327461457	4.904266842978082	8.0	61.380617726173845	43.7358672193355	100.0
chr11	44300000	44400000	1.3907938885050246	480	1.6830485126627248	3.9014840355329397	8.699999809265137	70.2935794004657	35.755731440026715	100.0
chr11	8600000	8700000	1.3888316883264025	459	1.7351978245606672	5.07346553345887	9.09000015258789	75.88808524319944	38.062202533375704	100.0
chr11	123000000	123100000	1.3879569691785867	414	1.9218042708523955	5.431669816442916	10.0	74.77939054723514	37.514865112615496	100.0
chr11	43900000	44000000	1.382190760457573	458	1.5838196897399237	4.179784726454621	9.09000015258789	59.26017730442775	41.413030193000395	100.0
chr11	61000000	61100000	1.382190760457573	458	1.6183191113365683	3.5902866367576305	9.09000015258789	68.92497845255734	34.54904602620682	100.0
chr11	73700000	73800000	1.3803394748550841	436	1.8734789160037926	5.993677557220208	9.520000457763672	81.69491668563475	35.28990848316048	100.0
chr11	63700000	63800000	1.3621808189114981	455	1.6480025293342586	4.597723200164056	9.09000015258789	83.30191342229382	33.33037532190041	100.0
chr11	32800000	32900000	1.35823248105231	514	1.5623143611767807	4.882202895389134	8.0	63.542817673693165	42.29724944966375	100.0
chr11	71900000	72000000	1.3452239532680745	431	1.742020708917945	4.932748451511047	9.520000457763672	87.76177339364236	28.620498914900136	100.0
chr11	62900000	63000000	1.3447980575206586	493	1.5696053187014807	3.610404692246184	8.329999923706055	66.37392995251243	37.08558872515983	100.0
chr11	47700000	47800000	1.3419689915845376	466	1.6889275486785358	5.005651773620545	8.819999694824219	84.48729552417169	33.217043248643165	100.0
chr11	59100000	59200000	1.32855839979992	406	1.982638683252363	5.97713686300871	10.0	57.22068799025377	44.224477943495	100.0
chr11	69800000	69900000	1.32855839979992	406	1.910231227838836	4.092160536288072	10.0	64.49071760236855	37.32136082944715	100.0
chr11	119400000	119500000	1.3262101514078068	490	1.6106244531854124	3.9591117765887196	8.329999923706055	70.57886904715716	37.173295089038156	100.0
chr11	45200000	45300000	1.3220016176139295	490	1.6715979615283558	4.235045169812448	9.09000015258789	81.90572003467344	31.187522857775225	95.44999980926514
chr11	114500000	114600000	1.3199835436078264	645	0.8273825283319387	2.397747872895026	5.880000114440918	31.72145365169368	36.934853091642616	100.0
chr11	66700000	66800000	1.3168376541391345	427	1.8039156971402819	4.744685180329646	9.520000457763672	77.84584716164719	37.532687177946926	100.0
chr11	6300000	6400000	1.3081704682159423	447	1.6578734943993425	4.809664942214195	9.09000015258789	67.80445609037058	38.640719650818006	100.0
chr11	17200000	17300000	1.3059824264090154	403	1.8548023013371449	5.565268017135247	10.0	77.51029556214668	36.794899895465825	100.0
chr11	74100000	74200000	1.3054161612894948	540	1.3315842801123867	4.807859017567829	7.409999847412109	84.16403019543154	32.96876714723049	100.0
