chrom	start	end	score	eligible_reads	a_mean	a_std	a_q95_q05	cpg_mean	cpg_std	cpg_q95_q05
chr19	48900000	49000000	1.743216456318931	578	3.7157118775778173	8.138532954422773	16.219999313354492	74.42258453576902	38.59470914026315	100.0
chr19	40700000	40800000	1.7420291738990177	861	3.5995006122891327	8.583928064971644	14.289999961853027	72.90808003286998	40.88444026250038	100.0
chr19	55100000	55200000	1.7208200946609977	576	3.781457960112639	8.572657310658188	16.1299991607666	67.71147051156481	39.66570228239163	100.0
chr19	17200000	17300000	1.7201098277980236	258	4.202723083875344	10.052085328237094	20.0	68.3229814893673	42.84418999727262	100.0
chr19	47200000	47300000	1.695298537530154	577	3.726449153113922	9.411308733624406	16.0	66.85373038368566	42.38367743930849	100.0
chr19	3300000	3400000	1.607924290627563	376	3.6150874567718976	8.605099292546658	17.649999618530273	61.74093578068067	42.804951009552035	100.0
chr19	40400000	40500000	1.5926036570334476	850	3.568564672072272	8.990796725942499	13.640000343322754	64.37441641097455	41.312128783981386	100.0
chr19	18400000	18500000	1.5898727043474157	294	3.908700324095587	8.41617566248715	18.75	70.94195420940103	40.71610777919348	100.0
chr19	49400000	49500000	1.5894840842849298	591	3.781419153612807	8.685352071288591	15.380000114440918	64.70526718051126	41.16124346370627	100.0
chr19	18100000	18200000	1.5760201130387592	290	3.807360638301516	9.323830588001345	18.75	71.57745264613837	41.33108998627336	100.0
chr19	48300000	48400000	1.5722685603727728	511	3.6894071414077594	9.12781700114465	16.0	69.55936910950652	40.31704252100533	100.0
chr19	41900000	42000000	1.5556861482077005	928	3.3896857562227107	6.422913965792101	13.039999961853027	62.41521230048959	37.930414919895405	100.0
chr19	58400000	58500000	1.5036848396390836	543	3.4867751261781064	8.581856393479251	15.380000114440918	67.32508149367128	42.055651678508035	100.0
chr19	1600000	1700000	1.435273209243929	284	3.604577432115219	8.361934839987098	18.18000030517578	73.49274294951391	39.03878431682453	100.0
chr19	41300000	41400000	1.4312122213445702	859	3.2536492192094513	7.4429016286701515	12.819999694824219	73.46690611358967	39.19351779138961	100.0
chr19	43500000	43600000	1.4109215505993693	621	3.144122262153445	7.278102998548485	14.289999961853027	71.44089598354628	40.353863177252364	100.0
chr19	7500000	7600000	1.4100399164713557	277	3.466767920109822	9.164465498492705	18.18000030517578	68.09374079184957	41.737270261269224	100.0
chr19	45000000	45100000	1.4051124848654601	566	3.4504277817215523	8.100407826242005	14.710000038146973	76.07266334523545	38.78383592932247	100.0
chr19	2200000	2300000	1.3972779606830283	243	3.918478111207909	8.561395482583452	18.75	78.92792441950758	35.40249294927001	100.0
chr19	44800000	44900000	1.3928163628929382	610	3.4695402306030845	8.25894874861411	14.289999961853027	76.49957067360434	37.52766878460132	100.0
chr19	18500000	18600000	1.3841630828682494	270	3.710578960434712	9.599658734612525	18.18000030517578	70.69193307794694	41.56277652821245	100.0
chr19	1500000	1600000	1.376269207024714	238	3.883116078896073	9.098295451932986	18.75	68.14429817019546	41.44218799540776	100.0
chr19	14000000	14100000	1.3537582146887206	262	3.4201638196248028	9.396703066419557	18.18000030517578	60.81173104428416	45.50013695311042	100.0
chr19	42300000	42400000	1.3486091563562288	846	3.156974252585982	6.822901238612332	12.5	77.10325000657373	34.993753021130765	100.0
chr19	58300000	58400000	1.3343847397390545	517	3.534544981859833	8.271535956392386	14.8100004196167	73.44161252765288	39.383816225309914	100.0
chr19	49100000	49200000	1.329431366826217	573	3.294261673010618	8.421646574802363	14.289999961853027	71.43559076155374	39.65649533848631	100.0
chr19	40500000	40600000	1.3290424280153754	883	3.085205448479848	7.339386398792055	12.199999809265137	62.65849917806804	39.04148786205996	100.0
chr19	4700000	4800000	1.298826339060647	277	3.3861509877207174	8.71540375060862	17.649999618530273	62.812901506912816	42.14244038454357	100.0
chr19	35900000	36000000	1.2870952709213634	928	2.9085435889335978	6.27854788223569	11.760000228881836	59.19912298264132	39.20805228522806	100.0
chr19	35600000	35700000	1.283146040121327	858	2.9842015192695928	6.758085220596899	12.119999885559082	69.18743819032822	38.49850976159571	100.0
chr19	48600000	48700000	1.2786864655255408	545	3.3474537622978167	7.985926247538619	14.289999961853027	75.24098519942756	36.192869722932414	100.0
chr19	41200000	41300000	1.2685769344087552	825	2.913621545380552	6.906908820216391	12.239999771118164	75.07802736027341	39.74477758797036	100.0
chr19	55200000	55300000	1.2682211153083705	586	3.3554230253965183	7.535103802834042	13.890000343322754	78.7806932665498	35.66606367342932	100.0
chr19	49500000	49600000	1.2618214808251231	536	3.3233716084586633	7.468690285607753	14.289999961853027	75.99095251981453	36.60534013336756	100.0
chr19	1700000	1800000	1.2610080422381174	327	3.3319311281272443	7.234046174268423	16.670000076293945	50.171931111868695	42.470681471727396	100.0
chr19	17300000	17400000	1.260899064295075	239	3.5843967491541693	9.538072166337882	18.18000030517578	71.55446882504391	40.7354489067042	100.0
chr19	36100000	36200000	1.236714382738017	883	2.9209635803482943	7.185712499784276	11.760000228881836	78.78881308863271	36.68868300924961	100.0
chr19	47700000	47800000	1.2333134924253457	578	3.2006058662499433	6.978938089253279	13.789999961853027	77.84188252573469	36.148107083287925	100.0
chr19	44700000	44800000	1.2252695770227002	517	3.3340104576837577	7.569080437097435	14.289999961853027	75.06099253940582	37.68819146149521	100.0
chr19	38200000	38300000	1.223904346725449	847	2.8549536541099574	6.134822191092971	11.899999618530273	74.2484373362859	37.763263885868646	100.0
chr19	41800000	41900000	1.2162559495255514	990	2.7143867210749244	5.89234757069929	11.109999656677246	60.717495349170505	40.166533049680474	100.0
chr19	51300000	51400000	1.1866942503611564	552	3.311032265352102	8.191686098416653	13.789999961853027	55.59968190041461	42.2470807068213	100.0
chr19	55500000	55600000	1.1709522749719345	490	3.2786057723092092	7.340175945434886	14.289999961853027	76.90566256605216	35.75567752424411	100.0
chr19	14500000	14600000	1.1704664106753127	299	3.4148033718744024	9.145019931734808	16.670000076293945	67.35345389562967	42.55968498389692	100.0
chr19	50300000	50400000	1.1627410952086756	593	3.308494985630993	8.662036569215573	13.329999923706055	60.39034398441049	42.07297097090443	100.0
chr19	12900000	13000000	1.14996699521242	293	3.5738994767279033	8.813959105904145	16.670000076293945	65.9234218158287	43.30658878147178	100.0
chr19	38800000	38900000	1.1377883150166512	778	3.0844728031747253	7.516142689323988	11.899999618530273	77.29587116771603	36.67065672706697	100.0
chr19	14400000	14500000	1.1325619963674454	288	3.263406695960095	8.056503282097992	16.670000076293945	77.46803547504497	37.22175868801401	100.0
chr19	2100000	2200000	1.1219738666894292	285	3.1669119138483177	8.733816401960429	16.670000076293945	84.08118162290643	33.094126284256255	100.0
chr19	12800000	12900000	1.1184197945666383	284	3.2994226100166992	8.350577800390832	16.670000076293945	69.67650640746902	40.83950828444382	100.0
chr19	10500000	10600000	1.1148532300732727	283	3.2968998693648177	8.914878398724465	16.670000076293945	67.69297257777711	41.9077673496874	100.0
chr19	46600000	46700000	1.1057190180992567	623	3.126930384571489	7.373310073587818	12.819999694824219	71.61983259707196	38.624893332677594	100.0
chr19	40600000	40700000	1.0997659209218065	838	2.800530560815402	6.270798140505166	11.359999656677246	76.42122736252814	36.05823721606213	100.0
chr19	4300000	4400000	1.093186501794065	277	3.2376935273116643	7.8307366067487685	16.670000076293945	82.11896343791169	32.97328665524724	100.0
chr19	48800000	48900000	1.077686961899739	579	2.8534599577824995	6.111555617355703	13.039999961853027	79.25812286431551	34.248542442633976	100.0
chr19	4500000	4600000	1.074770632348013	272	3.2723091224929868	7.037268630020951	16.670000076293945	75.93465235342067	36.53918452886482	100.0
chr19	7600000	7700000	1.074770632348013	272	3.2264629727658116	7.633727502914763	16.670000076293945	73.60958135409285	38.198280604777516	100.0
chr19	45500000	45600000	1.072664415989072	603	2.95316254000062	7.483326441570927	12.819999694824219	77.52414008849298	36.519449730105606	100.0
chr19	4100000	4200000	1.071047007788755	271	3.0268920448637395	7.8721137355411726	16.670000076293945	73.19942144379326	39.24192944264369	100.0
chr19	18300000	18400000	1.071047007788755	271	3.31989977428027	8.394534799516286	16.670000076293945	75.99545748682769	38.188270671877824	100.0
chr19	7800000	7900000	1.0673096681909586	270	3.2240787871123366	8.716526457044687	16.670000076293945	67.00153862353596	40.74143772125239	100.0
chr19	3000000	3100000	1.0635585121491882	269	3.130377995389467	7.854992448140208	16.670000076293945	68.00905104060028	41.12129973794987	100.0
chr19	43700000	43800000	1.0610851277861875	637	2.837283270370418	6.838723768058255	12.5	75.94886250933173	35.66668151214333	100.0
chr19	17700000	17800000	1.0597934371291844	268	3.488965329881036	7.904059411224976	16.670000076293945	73.65711495075297	38.786260670376805	100.0
chr19	400000	500000	1.04841365556949	265	3.2171022649612313	7.719181685269628	16.670000076293945	67.53250274407874	39.995689374873464	100.0
chr19	47000000	47100000	1.0418183485491626	625	2.7950090516934565	6.505414770015354	12.5	76.75193552341386	36.316426188135516	100.0
chr19	50700000	50800000	1.0412876762264398	575	2.8810377421448643	6.533577338411067	12.899999618530273	58.043445104665416	39.01971153206937	100.0
chr19	39300000	39400000	1.0369711736850489	866	2.7743227091260123	6.828071102673254	10.901999855041328	72.46126308751757	38.83889069853543	100.0
chr19	42000000	42100000	1.0355284063053172	934	2.579457644384554	5.545543004724039	10.529999732971191	71.85536922566801	34.74134116442756	100.0
chr19	53800000	53900000	1.0329798827007353	554	2.964324164212172	7.211185313058745	13.039999961853027	69.41358941280805	38.88129215531463	100.0
chr19	11500000	11600000	1.0252639088137574	259	3.248649078255201	8.494664629670293	16.670000076293945	75.7103115416092	38.07991525707334	100.0
chr19	35500000	35600000	1.0200043073066216	868	2.562134693108286	4.967209002365098	10.8100004196167	63.59443431418241	36.66628638499432	100.0
chr19	17900000	18000000	1.0174284524754178	257	3.117183288349065	8.197965073108325	16.670000076293945	68.98561213081372	40.79622483406913	100.0
chr19	10200000	10300000	1.0134879172174411	256	3.1588056355144922	7.602247634562238	16.670000076293945	70.24394955818052	40.17554664407192	100.0
chr19	35000000	35100000	1.0007554973486534	760	2.7039336463719175	5.638266140249036	11.359999656677246	71.67052024431827	36.512851460772126	100.0
chr19	45900000	46000000	0.9921024834369621	660	2.82504005787979	6.629863681417633	12.0	60.39920249808542	39.88597733177392	100.0
chr19	11300000	11400000	0.9858101200047562	299	3.086640083371556	8.588005489079103	15.789999961853027	70.19574701982161	40.52002477251666	100.0
chr19	42100000	42200000	0.9763169069194657	881	2.5708400676903076	5.384426788684235	10.529999732971191	63.14277355271263	38.0204930562334	100.0
chr19	13900000	14000000	0.9747318607569171	322	2.9776277924327057	7.406535983027024	15.380000114440918	86.60615243138004	28.797227941747092	100.0
chr19	48500000	48600000	0.9431614379424639	567	2.774293161235157	6.493896347687443	12.5	76.25674193951103	34.49568932807836	100.0
chr19	48400000	48500000	0.9411942693420203	506	3.0549727368651887	7.921969456334029	13.039999961853027	81.63098973830542	33.38883187343536	100.0
chr19	38900000	39000000	0.9364103106349346	816	2.561726172344495	6.03811563708561	10.710000038146973	80.91301218755238	33.92515489880769	100.0
chr19	10300000	10400000	0.9363164254411503	310	3.203211570297851	8.307871676021067	15.380000114440918	81.73323878697092	34.512983599133264	100.0
chr19	48700000	48800000	0.9233180462790876	556	3.0158924128787006	7.628155735063612	12.5	74.44410682589813	35.77853825117908	100.0
chr19	50600000	50700000	0.9197910661351826	510	2.8985834049276225	7.087448410480666	12.899999618530273	49.57022219442816	39.712365574272354	100.0
chr19	6300000	6400000	0.9135823550300043	380	2.819281002341948	7.96276001369769	14.289999961853027	69.73216427103516	40.498042592287675	100.0
chr19	33700000	33800000	0.9061412709221408	841	2.5425678525956963	5.297860444646159	10.420000076293945	33.70971016835722	37.219976063692556	100.0
chr19	13700000	13800000	0.904873679045194	276	3.104422133321901	8.77605321702109	15.789999961853027	72.39285066809893	40.646627861857134	100.0
chr19	35200000	35300000	0.9022561121377981	866	2.463525267373106	5.874186383084532	10.260000228881836	55.466600899842305	40.36492121378036	100.0
chr19	6700000	6800000	0.9012039225906211	275	3.2178254502152384	8.2565026302294	15.789999961853027	75.71013569783334	38.234978441443324	100.0
chr19	37900000	38000000	0.8996710466649444	958	2.293205347253373	5.4652804006860976	9.760000228881836	79.92401858228381	35.845589232557174	100.0
chr19	50500000	50600000	0.8974882665504427	542	2.744601367007397	5.908978080236944	12.5	70.07322970572446	35.26205629155024	100.0
chr19	3100000	3200000	0.8963891804764593	298	3.0593436972656796	7.472227293826527	15.380000114440918	84.79680356943489	30.488076799594836	100.0
chr19	18900000	19000000	0.8895791780441691	296	3.0229037977976856	7.323743928597003	15.380000114440918	82.52216873187321	33.19759686793895	100.0
chr19	36000000	36100000	0.8867297487054226	900	2.5023830609735853	6.442888693483891	10.0	84.1952218862823	32.176730656744034	100.0
chr19	50400000	50500000	0.8862138555167863	536	2.8326922509833103	5.85402159992392	12.5	77.50061126761874	32.84675267353648	100.0
chr19	3700000	3800000	0.8792777032317289	293	2.869366192891453	7.469588506792355	15.380000114440918	74.54377122500057	37.29368217202277	100.0
chr19	6500000	6600000	0.8713580487804934	267	2.9945030251720284	7.943342595773948	15.789999961853027	71.6056792007722	39.60709382028807	100.0
chr19	7900000	8000000	0.8694995184665442	222	3.275832090979551	9.24815555481602	16.670000076293945	74.50869732356772	39.06820285272752	100.0
chr19	45800000	45900000	0.8490305222044444	559	2.8161294664199255	6.997566391051706	12.119999885559082	79.44236465129957	35.39722864533499	100.0
chr19	49000000	49100000	0.8477012041406167	516	2.952078915822305	6.151419136597833	12.5	80.65196158943814	32.345401552748086	100.0
chr19	35800000	35900000	0.8466337974358171	830	2.4474780569457537	5.513786539800682	10.199999809265137	62.62833730591398	38.1258401943479	100.0
chr19	33100000	33200000	0.8406520680608649	860	2.2801293587990714	5.723086487941001	10.0	73.2773899420667	38.04143426674728	100.0
chr19	47400000	47500000	0.840107595029228	597	2.7707577147866127	5.57545759378555	11.760000228881836	67.49630071017813	36.90907018469343	100.0
chr19	12600000	12700000	0.8301356282730243	302	2.70471065347027	7.565210741059232	15.0	78.10949279375123	37.51287423306136	100.0
chr19	54400000	54500000	0.8292714586014112	562	2.645851311608046	6.572950137001809	12.0	58.94085742547738	40.73806155091516	100.0
chr19	17800000	17900000	0.8224972098133738	277	3.208847467357259	8.297172380932823	15.380000114440918	70.89178306920871	39.213400314335416	100.0
chr19	4400000	4500000	0.8151709212804864	275	3.0327398287848037	7.991596812555563	15.380000114440918	81.0126443273463	35.70272883109301	100.0
chr19	46800000	46900000	0.8074102204741958	550	2.639085078255521	7.232833027374185	12.0	76.37417837424866	37.952306778145335	100.0
chr19	6400000	6500000	0.7856397127177218	289	2.9466793459542475	7.914747947880894	15.0	75.53304833793715	37.85198523046705	100.0
chr19	45100000	45200000	0.773709045325827	532	2.785142955156832	5.9378809610833905	12.0	85.30547370944383	28.368307501312415	100.0
chr19	1900000	2000000	0.7623500307705077	261	3.11747123080738	8.051730268179787	15.380000114440918	87.1371172773427	29.745894017880115	100.0
chr19	4800000	4900000	0.7584697715345088	260	3.107787643374623	7.796494254740218	15.380000114440918	85.0911704226875	31.250259915146128	100.0
chr19	18600000	18700000	0.7584697715345088	260	3.0704212383128673	7.674348239433472	15.380000114440918	72.08339620913381	39.68986794885647	100.0
chr19	17400000	17500000	0.7308843605215937	253	2.9449255461886534	8.10758308438385	15.380000114440918	72.96259333853988	38.98412933004938	100.0
chr19	1300000	1400000	0.7243433830244105	272	2.9463166906048004	6.669416855755829	15.0	81.98998205256166	32.65592598534328	100.0
chr19	3900000	4000000	0.7188285368751167	250	2.90582300582238	7.575009313520627	15.380000114440918	74.78487138769508	37.902116879108775	100.0
chr19	8500000	8600000	0.7188285368751167	250	2.8957985644582456	8.099498655459879	15.380000114440918	80.6193102201456	34.19403943631376	100.0
chr19	2700000	2800000	0.7140988500264789	312	2.9276404868640773	8.073735134494433	14.289999961853027	76.19827750750434	38.288697405393776	100.0
chr19	33000000	33100000	0.713666622373377	838	2.2202220639097137	5.483930217940988	9.520000457763672	82.24377668600577	33.96974591120709	100.0
chr19	34400000	34500000	0.7136391445859753	916	2.0538061420838507	5.154388133357367	9.09000015258789	77.07230662803485	38.32760548402576	100.0
chr19	10600000	10700000	0.7075944267683488	310	2.7004943375578376	7.431854609280412	14.289999961853027	76.22234567768017	38.05473661769383	100.0
chr19	5600000	5700000	0.7067986791626677	378	2.6035651390449575	7.851862548581299	13.329999923706055	75.60981894807756	40.02220099109011	100.0
chr19	35100000	35200000	0.705828383720807	856	2.170955727074996	5.013258559022672	9.380000114440918	66.56268968437489	36.436490710060504	100.0
chr19	29800000	29900000	0.703955555255854	813	2.2767511936553415	6.13326954819967	9.619999885559082	62.20093096035785	40.11899232572912	100.0
chr19	14100000	14200000	0.7025280007243917	246	3.036272532872802	8.341237333405449	15.380000114440918	80.20485488677356	35.781726590802705	100.0
chr19	44600000	44700000	0.6943315741632892	667	2.295116142637089	5.298855625929504	10.529999732971191	80.76986141762114	33.515097386552256	100.0
chr19	18800000	18900000	0.694278471108046	244	2.8165269673919444	7.284954535195119	15.380000114440918	78.5432448468988	36.139864628447874	100.0
chr19	19300000	19400000	0.6878271804533264	304	2.7729813637216143	7.123551387292972	14.289999961853027	81.67413290395393	35.45806795182093	100.0
chr19	4900000	5000000	0.6844948735054255	303	2.628421212284678	7.697040170148905	14.289999961853027	81.10783536812836	35.47228785725961	100.0
chr19	38400000	38500000	0.6807194444992397	849	2.207811341617195	4.5627971293022656	9.300000190734863	63.2027804773292	35.943351639360316	100.0
chr19	4600000	4700000	0.6744317838823053	300	2.963924499625277	7.357982967609788	14.289999961853027	81.22971009977705	34.09011704082472	100.0
chr19	16000000	16100000	0.6744317838823053	300	2.573981788455171	6.321179858145989	14.289999961853027	69.4069741856322	40.022425477318166	100.0
chr19	3400000	3500000	0.6608571793713676	296	2.767621509918314	6.548482483993929	14.289999961853027	87.59101024978138	26.580312249552982	100.0
chr19	33300000	33400000	0.6580178767925465	940	1.9764956552654527	5.184028522575189	8.699999809265137	63.03890674522806	39.93209890310934	100.0
chr19	43600000	43700000	0.6568335558790731	570	2.5760109762975483	6.165995536393001	11.109999656677246	75.60844028517077	37.617581356829106	100.0
chr19	3200000	3300000	0.6505557045589274	293	2.8897935405541713	7.096811438223763	14.289999961853027	63.16140282598753	41.93845539221213	100.0
chr19	39500000	39600000	0.6469752000239174	907	1.9986870700263202	5.450935895076453	8.819999694824219	57.008723166656736	41.67350425888913	100.0
chr19	9800000	9900000	0.640148571751529	290	2.998958840199509	8.818698210426453	14.289999961853027	75.78838845499877	38.25687988637487	100.0
chr19	10400000	10500000	0.6389569090031049	231	2.8771175620811325	7.543140910162747	15.380000114440918	69.64672170090093	40.8830450329649	100.0
chr19	50800000	50900000	0.6235656548583295	622	2.3366828312779053	5.4729191730307125	10.529999732971191	41.639439865260236	38.72112187686368	100.0
chr19	29600000	29700000	0.6198020896853027	835	2.076098351143376	4.7489233946296725	9.09000015258789	71.72838303652591	35.32965993863264	100.0
chr19	40200000	40300000	0.6025803598226507	786	2.180068377246312	4.919226390665458	9.300000190734863	83.33928676383866	30.10311928315565	100.0
chr19	45300000	45400000	0.5966132701990784	339	2.519566462769901	6.109868594635069	13.329999923706055	83.7609794381406	31.193868894957273	100.0
chr19	11400000	11500000	0.593624500575235	338	2.5098076635255464	6.180424256909826	13.329999923706055	79.19439821632062	33.36979798687869	100.0
chr19	39100000	39200000	0.5910503339923381	861	2.584284609579609	5.512126764836092	10.710000038146973	85.78462640690014	26.9941237233717	96.54999995231628
chr19	10900000	11000000	0.5790693515083633	273	2.9216204026214214	7.14403329683861	14.289999961853027	80.9243876828376	35.707444602255975	100.0
chr19	41400000	41500000	0.5668601389757358	1016	1.8205567925865587	3.9710742603589466	7.889999866485596	68.54006032471729	37.83480980056424	100.0
chr19	41100000	41200000	0.5650235020604814	892	1.8970629450841148	4.003843671804053	8.510000228881836	78.71844480707962	31.3509274937243	100.0
chr19	5700000	5800000	0.5603821464756918	268	2.5478068662312894	6.86243497702957	14.289999961853027	79.25841588361484	34.58634911825395	100.0
chr19	53900000	54000000	0.559945879016402	518	2.37193446690669	5.693597256476823	11.109999656677246	67.88369852371028	36.26574944667064	100.0
chr19	2300000	2400000	0.5528098236186233	266	2.6846254925347273	6.4039066706705805	14.289999961853027	81.20592072495397	32.80226514423877	100.0
chr19	39800000	39900000	0.5488309957468609	844	2.0912082395901272	5.057006401516351	8.699999809265137	80.64311633822223	30.834534286082622	100.0
chr19	44900000	45000000	0.5421958073731091	509	2.4212446795864095	5.575549990090623	11.109999656677246	83.67409361958558	30.122064641422224	100.0
chr19	29700000	29800000	0.5416136522498143	773	2.076006899083075	4.81562813383445	9.09000015258789	67.91108768442169	35.67558389367681	100.0
chr19	19100000	19200000	0.5413443168399636	263	2.765772230985742	7.291596912303184	14.289999961853027	83.27885539734787	32.7175849122004	100.0
chr19	47100000	47200000	0.5404412917995329	596	2.2724754739578112	6.144300647866098	10.34000015258789	79.37295865074493	36.107868054651824	100.0
chr19	33200000	33300000	0.5400589724574195	844	2.7460979876850877	4.43869933800165	11.109999656677246	76.46410838549588	30.880935317765644	95.55999994277954
chr19	2500000	2600000	0.5319224212697912	318	2.498456114490602	6.518798134152487	13.329999923706055	79.7740340581478	34.93377394847383	100.0
chr19	34300000	34400000	0.5306559263590183	895	1.9474648133182177	4.904552312196647	8.329999923706055	85.53716625763819	30.83161631318443	100.0
chr19	14300000	14400000	0.5061512187746363	310	2.4228501093314554	5.883526156846879	13.329999923706055	76.69691024965944	35.306906758534026	100.0
chr19	16100000	16200000	0.49631573090663217	307	2.453551801669537	7.498592367203315	13.329999923706055	75.67389833194781	38.534504498443546	100.0
chr19	10700000	10800000	0.4797083789494216	302	2.5837171306559665	7.229784481414432	13.329999923706055	84.73729528733368	32.081801187759766	100.0
chr19	33500000	33600000	0.47956251516184584	851	1.8344934837396674	3.8944321599503415	8.329999923706055	47.507569689147985	40.034885760470615	100.0
chr19	15300000	15400000	0.47635404018005123	301	2.37435221640457	6.819876033987673	13.329999923706055	80.56209430671423	36.36693564728178	100.0
chr19	18000000	18100000	0.4738060020515902	246	2.8180068966240546	7.211734289212851	14.289999961853027	74.42276164859072	37.733099897671714	100.0
chr19	10800000	10900000	0.47298857588859283	300	2.6951455810805696	7.446034040276032	13.329999923706055	79.98605047580214	35.70966379747263	100.0
chr19	32600000	32700000	0.4685571359655919	801	1.9803755594877273	5.312077586271032	8.569999694824219	78.51090159752816	36.33626773620485	100.0
chr19	54200000	54300000	0.46739572557198117	595	2.167892463489105	4.720223318618018	10.0	53.20568154569469	39.83941536164082	100.0
chr19	5800000	5900000	0.4662239738099453	298	2.720389889634982	6.695005244161944	13.329999923706055	74.09737630679255	37.54709330754461	100.0
chr19	49300000	49400000	0.46296409438119973	633	2.079833650044474	5.502176607160938	9.680000305175781	79.47549042129194	32.4918998422006	100.0
chr19	47600000	47700000	0.45952177464810945	529	2.293269611491671	6.439213016839369	10.529999732971191	80.79962842564188	35.21269912718035	100.0
chr19	49900000	50000000	0.4588473468433269	590	2.1577219276813846	4.869300768485622	10.0	78.86216584832026	32.86412776873337	100.0
