chrom	start	end	score	eligible_reads	a_mean	a_std	a_q95_q05	cpg_mean	cpg_std	cpg_q95_q05
chr16	28200000	28300000	1.4310379521508594	404	2.5914814267691164	6.0636853265217106	11.760000228881836	65.02289789800719	40.26754410471412	100.0
chr16	66300000	66400000	1.4282621039008232	512	1.9664550066616566	4.1499735882808375	9.520000457763672	66.70517841750063	36.81557978213825	100.0
chr16	58000000	58100000	1.4206533087725541	412	2.4133017112663278	6.319772555985751	11.539999961853027	68.09006778062644	40.32392565542569	100.0
chr16	10900000	11000000	1.4106498524110191	457	2.1700844595908504	5.762869412628992	10.529999732971191	71.47285895430937	39.62738663954926	100.0
chr16	66400000	66500000	1.4046046652878768	456	2.129518350953455	5.248662501109255	10.529999732971191	74.54882163863998	36.69346355277246	100.0
chr16	70100000	70200000	1.3956921913789457	541	1.8692790502652001	4.4739237555179265	8.890000343322754	82.51838391338936	31.4430503241552	100.0
chr16	11900000	12000000	1.3735146760484556	477	2.012901894695358	5.71859560013865	10.0	73.92228884047925	38.06937835298673	100.0
chr16	3400000	3500000	1.3673171905921622	423	2.2656408585322105	6.200305938809729	11.109999656677246	75.98083608607028	35.50507327684626	100.0
chr16	89300000	89400000	1.3673171905921622	423	2.23273192824435	5.33878088238765	11.109999656677246	86.00752643429712	29.382606128741745	100.0
chr16	70700000	70800000	1.366925704447106	416	2.6912419931235125	5.99081945479796	12.5	88.30836327607857	26.57968410202491	94.44000005722046
chr16	74700000	74800000	1.3619185500129367	475	1.934052842702574	5.176694510559952	10.0	78.61256322260904	35.65336473209866	100.0
chr16	74300000	74400000	1.334895118838657	540	1.7201170431473827	4.17805416533265	8.699999809265137	84.00471492070481	28.878764606266067	100.0
chr16	57400000	57500000	1.3337429740607851	390	2.4106508584824953	6.3486242310601275	11.760000228881836	74.04628024793011	38.030422981669304	100.0
chr16	11200000	11300000	1.3327137167781706	470	2.0169953909760587	5.409576404415828	10.0	71.97469616679763	35.96746185984768	100.0
chr16	70500000	70600000	1.3256262689011091	485	1.8611356010333953	4.728597439902505	9.680000305175781	86.49364942985696	29.18380896016299	100.0
chr16	15000000	15100000	1.3169681861713114	558	1.573897967366355	4.712401317091262	8.329999923706055	84.26399442168193	31.93060148835323	100.0
chr16	81000000	81100000	1.3091257528334914	466	2.1683376763376625	7.11690107731022	10.0	66.79285057919878	43.52927308716629	100.0
chr16	25000000	25100000	1.2970254761891882	480	2.066923078940552	5.645886591417694	9.680000305175781	72.16230825401271	38.446173560074634	100.0
chr16	3200000	3300000	1.2913018113928374	463	2.030807688115214	5.5833926696233265	10.0	67.56127593143385	37.77462137919518	100.0
chr16	70200000	70300000	1.291269653075878	479	1.9518647287656876	5.597196967515517	9.680000305175781	80.87341748914754	36.35057552207692	100.0
chr16	9000000	9100000	1.2871618401979505	437	2.128172154757261	6.272110326152301	10.529999732971191	76.38532847476144	36.96524807430881	100.0
chr16	85100000	85200000	1.2835031792774734	354	2.4043815723758617	5.55914150123047	12.5	81.12737879332656	31.850776810170448	100.0
chr16	67000000	67100000	1.2805787057430353	508	1.7423751828496548	4.935025331443985	9.09000015258789	74.39071361714103	39.33396482358416	100.0
chr16	18900000	19000000	1.2541451458877657	406	2.166728960572278	6.066369007554164	11.109999656677246	74.25767672082982	37.80909604173474	100.0
chr16	4900000	5000000	1.2479585166179554	387	2.400381263236297	6.208196665772791	11.539999961853027	68.02678419811144	38.341849515842185	100.0
chr16	28500000	28600000	1.2328255798419507	477	1.8303379509434532	4.447515573808451	9.520000457763672	85.0636363772886	27.981875762793788	100.0
chr16	68000000	68100000	1.2038328576645236	424	2.0645154068297	5.251563499459382	10.529999732971191	75.44334243615198	37.87523610520202	100.0
chr16	8900000	9000000	1.2037435872910227	472	1.7436353221688086	4.765297584337167	9.520000457763672	79.59892935380043	34.99361702302639	100.0
chr16	28000000	28100000	1.2037435872910227	472	1.7511212780446783	3.9461000191090183	9.520000457763672	56.506085239886964	39.686813002412826	100.0
chr16	27200000	27300000	1.1818763384343165	445	2.0218127636733607	5.565724869337732	10.0	81.82843596333377	32.755022426695476	100.0
chr16	68300000	68400000	1.1818763384343165	445	2.0549106127512875	5.032371963541636	10.0	83.87885299147585	29.964101109300003	100.0
chr16	85800000	85900000	1.1802557857586395	468	1.7128318476463487	4.225302975717023	9.520000457763672	69.79195539415235	35.379473228158155	100.0
chr16	87400000	87500000	1.174352534834975	467	1.8613386995301697	5.00974347708954	9.520000457763672	84.33119391617409	31.534373491710884	100.0
chr16	50200000	50300000	1.1569602058792094	441	1.8867425310202248	4.495944615293939	10.0	86.05354092194497	28.416812267486836	100.0
chr16	49800000	49900000	1.1432261402089932	390	2.295827258740543	5.628153678941388	11.109999656677246	46.5942937941528	39.508395886245886	100.0
chr16	48600000	48700000	1.1293825848004446	558	1.4508919709917338	4.749921520471961	7.690000057220459	50.92630939322231	43.86942732156894	100.0
chr16	58600000	58700000	1.1246196527658832	412	2.11721872167197	5.892565950958566	10.529999732971191	80.34421202004779	34.11296610636701	100.0
chr16	87700000	87800000	1.1246196527658832	412	2.0681412412767277	5.3239323274176416	10.529999732971191	87.68632467887552	28.17294689545553	100.0
chr16	69500000	69600000	1.1224550632800763	500	1.6800912422217487	4.867188537623274	8.699999809265137	76.27646735500483	38.27528578718255	100.0
chr16	85400000	85500000	1.1160096175151748	430	2.5678718831031215	5.1287201695308955	12.5	85.3626204994469	26.710959731171478	89.18000030517578
chr16	57200000	57300000	1.100999402801216	476	1.8081164545094977	5.093070621793502	9.09000015258789	79.27375899533884	35.921978452914054	100.0
chr16	19100000	19200000	1.0872603152727156	430	1.9688873773979267	5.055502490790339	10.0	71.53944073970597	38.97275854940349	100.0
chr16	8600000	8700000	1.0842575321455654	452	1.8262909762400954	4.613361544660651	9.520000457763672	65.73747758217694	39.83168858548598	100.0
chr16	4800000	4900000	1.0614729768614497	426	2.0512636818862364	6.211646347900905	10.0	80.0494315036116	36.65624680593001	100.0
chr16	71400000	71500000	1.0614729768614497	426	1.9328171313593583	5.179028165930575	10.0	55.004851419203874	40.50379958655938	100.0
chr16	74600000	74700000	1.0614729768614497	426	1.973727254406538	5.676283678481789	10.0	83.90260875075336	33.01756569907774	100.0
chr16	50600000	50700000	1.0554051852845197	488	1.679177611551969	3.4942932848053037	8.699999809265137	69.0129119820412	34.98009366435575	100.0
chr16	75600000	75700000	1.0483183431733578	467	1.8962819024535966	5.607014211098712	9.09000015258789	72.23418025532375	39.756040087457485	100.0
chr16	75400000	75500000	1.0157583491479938	419	2.0644929632757716	5.984564417444595	10.0	76.14588551900168	37.32858149170988	100.0
chr16	56300000	56400000	1.0100068442364791	440	1.7233299022912507	4.504825938284231	9.520000457763672	81.0411347044036	30.907620916987586	100.0
chr16	15800000	15900000	1.0066389665206372	460	1.681658895705376	4.745478414098716	9.09000015258789	75.99440200492448	35.042931227446665	100.0
chr16	58100000	58200000	1.0066389665206372	460	1.73573091660374	4.795053348745826	9.09000015258789	73.20404208360235	38.408980476108894	100.0
chr16	23600000	23700000	1.0025570257167704	417	1.87754961875497	5.3050643732354015	10.0	80.98741568666692	35.44992857095657	100.0
chr16	21300000	21400000	0.9976590229290059	532	1.5364699597496492	4.901734678067743	7.690000057220459	89.18055875941877	27.03477867470789	100.0
chr16	15100000	15200000	0.9959326584594296	416	1.919886810122636	5.489221154954391	10.0	78.75097476009873	35.519097615347086	100.0
chr16	27300000	27400000	0.9870432563585313	429	1.8120934704179792	4.653475854233092	9.680000305175781	74.25514704404974	37.66884552468193	100.0
chr16	29700000	29800000	0.984806924945806	436	1.8901025332777324	5.434823073827809	9.520000457763672	77.87837613136425	33.06636964776006	100.0
chr16	58400000	58500000	0.9759638207504284	413	1.8816465855898266	4.904729716122859	10.0	75.83312714307205	35.8207802029447	100.0
chr16	19500000	19600000	0.9704069373139124	454	1.7783417268778414	5.950757760189983	9.09000015258789	78.06851826721412	37.847164190794366	100.0
chr16	54200000	54300000	0.9665250768400757	509	1.5201389859184018	4.651102016945495	8.0	60.31196084923576	39.66112703020129	100.0
chr16	87500000	87600000	0.9657551480608173	433	1.8163679678971534	3.867082083455426	9.520000457763672	72.25673193252716	34.369205630951505	100.0
chr16	24500000	24600000	0.9491124252914316	409	1.8547423057812629	5.276472686678103	10.0	75.29165969469351	37.46943416046207	100.0
chr16	31300000	31400000	0.939276856355976	504	1.42354971102975	3.365161848303864	8.0	72.58744052503289	33.72844085369842	100.0
chr16	84500000	84600000	0.9231144818656909	477	1.935498513019132	4.936714195603175	9.520000457763672	87.62250379412903	26.711880125858404	95.23999977111816
chr16	8800000	8900000	0.9151773736782346	404	1.9574962902144712	5.438008667624839	10.0	86.17170936918552	29.373268549055958	100.0
chr16	10800000	10900000	0.9128127378653856	482	1.4857912731599825	3.3025217488266456	8.329999923706055	52.46872350421589	39.195223494821086	100.0
chr16	25200000	25300000	0.9128127378653856	482	1.5513920687356157	4.671185410248169	8.329999923706055	66.63628861474864	40.2824662564295	100.0
chr16	9100000	9200000	0.9102684232136398	463	1.5785659029533399	3.8827305178231315	8.699999809265137	71.79948060803069	35.9653644394077	100.0
chr16	57900000	58000000	0.9095573542529182	532	1.904546376578585	3.9164837124148097	10.0	84.38092580707905	26.709464073553114	88.23999977111816
chr16	11600000	11700000	0.9088226062907068	381	1.977463031049081	5.017788273254715	10.529999732971191	83.58282304522348	30.8030242052888	100.0
chr16	22300000	22400000	0.9083401093610689	403	1.9298313819750337	5.324072857603811	10.0	82.8273011482052	34.15496599573743	100.0
chr16	68700000	68800000	0.9083401093610689	403	1.9491560550425544	4.978795169474402	10.0	81.64784543824791	33.30179256884928	100.0
chr16	8500000	8600000	0.9080107087664038	515	1.3581212119562505	3.4054701829349066	7.690000057220459	31.80614942240902	38.05512947759505	100.0
chr16	4100000	4200000	0.9014859001335948	402	1.9526101489035979	5.306570342097965	10.0	74.14473446735951	37.73276841348825	100.0
chr16	11700000	11800000	0.8902369180110871	441	1.7942643878740174	5.366395850459838	9.09000015258789	74.5614488474665	40.04727152226043	100.0
chr16	86000000	86100000	0.8902369180110871	441	1.7162867114184395	3.8962900147514548	9.09000015258789	56.85933830445767	38.81141344328313	100.0
chr16	800000	900000	0.8739148973525741	398	2.240547308077504	4.953663554793495	11.109999656677246	76.54983777040876	31.673460091034784	95.0
chr16	53000000	53100000	0.8669577112441504	397	1.7768516018308358	5.009361243300919	10.0	71.06110953492269	39.02566625359692	100.0
chr16	11800000	11900000	0.8558834427398823	489	1.5077778207726769	4.296041228732643	8.0	86.80623965858703	27.734549031556707	100.0
chr16	11500000	11600000	0.8530248253148879	395	1.8516454930990354	4.736147807003528	10.0	83.74296896860982	30.81517157499768	100.0
chr16	4500000	4600000	0.8503415499076846	444	1.9384558481388185	4.19409826761607	10.0	81.21325572957795	29.093778913243586	95.0
chr16	20800000	20900000	0.846086142195513	434	1.620582614381565	4.587065852685175	9.09000015258789	78.37025602797286	37.24334618547355	100.0
chr16	89400000	89500000	0.8419470366045954	414	1.8378174197877206	5.5894722444235345	9.520000457763672	83.17038331567699	32.72832133673989	100.0
chr16	24800000	24900000	0.8316757334468938	450	1.5283796739511963	3.807434311759676	8.699999809265137	84.49426249630729	29.4112975800907	100.0
chr16	74900000	75000000	0.8269464671393169	431	1.7173918081285646	5.408419789837492	9.09000015258789	79.35686074659178	37.18711102786401	100.0
chr16	56400000	56500000	0.8255603279886714	467	1.6123659462840283	5.326986882685703	8.329999923706055	74.25953677311242	40.51112828915221	100.0
chr16	84700000	84800000	0.8255366143718149	449	1.5888953712815512	4.560644727370116	8.699999809265137	85.99972588498638	29.626076328750425	100.0
chr16	22200000	22300000	0.8141126992947456	429	1.8416835888691425	5.5384717036426006	9.09000015258789	80.3875594072789	36.14453244186412	100.0
chr16	15600000	15700000	0.800842950255119	445	1.6777285809678688	5.11447110228521	8.699999809265137	82.58309980810995	33.85580692084981	100.0
chr16	81300000	81400000	0.7930997944619973	494	1.4092826296955066	4.348426904776275	7.690000057220459	81.51285938713613	35.0461696988133	100.0
chr16	88200000	88300000	0.7915490695971574	611	2.0982062829509	5.455233426637871	10.529999732971191	88.55694970545518	24.324488917490346	78.16400032043455
chr16	85300000	85400000	0.7829666144245097	378	2.4408119094450624	5.656387060655348	11.760000228881836	83.50558336067006	27.249359280845212	92.8600001335144
chr16	87900000	88000000	0.7823383905081769	399	1.9542202564365247	5.5881989315944915	9.664000320433638	81.93930714742471	31.3412892400846	100.0
